,Version,Models,Bacia,Years,Accuracy,Accuracy_Bal,Precision,ReCall,F1-Score,Jaccard
0,22,TemporalV3J5,Caatinga,1985,0.7137550652859073,0.4448298312583971,0.45881509264329295,0.4448298312583971,0.44979175361037993,0.3409116790406428
1,22,TemporalV3J5,Caatinga,1986,0.7152183701035569,0.4525644473469783,0.4734401011464097,0.4525644473469783,0.46069599720972193,0.3478314948010464
2,22,TemporalV3J5,Caatinga,1987,0.7218595227375056,0.4464878273812665,0.5251605096016763,0.4464878273812665,0.47209676449438254,0.3529220832635264
3,22,TemporalV3J5,Caatinga,1988,0.7330031517334534,0.45113677094293814,0.5456304918798361,0.45113677094293814,0.4777116224832268,0.3596135308431983
4,22,TemporalV3J5,Caatinga,1989,0.7362674470959027,0.4538144049278099,0.5917937405057238,0.4538144049278099,0.4860035490047563,0.36663610850237344
5,22,TemporalV3J5,Caatinga,1990,0.7368302566411526,0.4546416452576562,0.5623581916103374,0.4546416452576562,0.4799003501493142,0.3660698771690271
6,22,TemporalV3J5,Caatinga,1991,0.7342413327330032,0.4501933600499434,0.560546692315142,0.4501933600499434,0.4735334540760053,0.36052099079123007
7,22,TemporalV3J5,Caatinga,1992,0.7294011706438541,0.4458045970403473,0.5716878967754119,0.4458045970403473,0.47469074069975153,0.357643030901744
8,22,TemporalV3J5,Caatinga,1993,0.7333408374606033,0.44582061110000676,0.5484457576141589,0.44582061110000676,0.47118175283873515,0.3562493682480395
9,22,TemporalV3J5,Caatinga,1994,0.7317649707339037,0.44587272452939475,0.6046354155971826,0.44587272452939475,0.47101499530072194,0.3544728977219747
10,22,TemporalV3J5,Caatinga,1995,0.7295137325529041,0.44504925585670035,0.5424509647605068,0.44504925585670035,0.4763746034039214,0.35851230992963723
11,22,TemporalV3J5,Caatinga,1996,0.7294011706438541,0.44017509255084947,0.5493825362222385,0.44017509255084947,0.47286403407385097,0.3536956911320723
12,22,TemporalV3J5,Caatinga,1997,0.7281629896443044,0.43850175102971817,0.5498362957834123,0.43850175102971817,0.4726329063279944,0.35311490268580054
13,22,TemporalV3J5,Caatinga,1998,0.730414227825304,0.4366571076779228,0.5361031473812529,0.4366571076779228,0.4671339234500172,0.3513824745932359
14,22,TemporalV3J5,Caatinga,1999,0.7316524088248537,0.44196450943320337,0.5528227448928362,0.44196450943320337,0.4735533425611349,0.357329106521463
15,22,TemporalV3J5,Caatinga,2000,0.7333408374606033,0.44028890164696305,0.561814297340803,0.44028890164696305,0.4732532291317974,0.3560748442768072
16,22,TemporalV3J5,Caatinga,2001,0.7316524088248537,0.4332224248784244,0.5626440547788786,0.4332224248784244,0.4637598918403105,0.3474857939876254
17,22,TemporalV3J5,Caatinga,2002,0.734916704187303,0.436519141552767,0.5642066975548807,0.436519141552767,0.4667165548767019,0.35126610307628936
18,22,TemporalV3J5,Caatinga,2003,0.734579018460153,0.4374776773255609,0.5812838209164732,0.4374776773255609,0.4693578174958078,0.3533451416878867
19,22,TemporalV3J5,Caatinga,2004,0.7332282755515533,0.45186043279556537,0.5596231724631989,0.45186043279556537,0.478494795822529,0.36308317380876537
20,22,TemporalV3J5,Caatinga,2005,0.734916704187303,0.46382366165183986,0.5636399627781393,0.46382366165183986,0.4908382396409126,0.3759757428792059
21,22,TemporalV3J5,Caatinga,2006,0.7325529040972535,0.45229516580708157,0.5472040447312051,0.45229516580708157,0.4771764456613921,0.3632378979761155
22,22,TemporalV3J5,Caatinga,2007,0.7341287708239532,0.460912403181035,0.5517608497825423,0.460912403181035,0.487150821441581,0.3716648477629301
23,22,TemporalV3J5,Caatinga,2008,0.7325529040972535,0.4568968935711442,0.5517080056883907,0.4568968935711442,0.48619470857318686,0.37070531690891456
24,22,TemporalV3J5,Caatinga,2009,0.7331157136425034,0.460671468789881,0.5616548646434069,0.460671468789881,0.48926182821967706,0.37215635518371687
25,22,TemporalV3J5,Caatinga,2010,0.7352543899144529,0.4561215667565272,0.5569002204817276,0.4561215667565272,0.48533493726440174,0.36973040631655835
26,22,TemporalV3J5,Caatinga,2011,0.7412201710941018,0.4610441213342222,0.5871324656795617,0.4610441213342222,0.4944194617817401,0.376521075356854
27,22,TemporalV3J5,Caatinga,2012,0.745384961728951,0.46341349672719034,0.6028259409408561,0.46341349672719034,0.49654968315861625,0.381406488974507
28,22,TemporalV3J5,Caatinga,2013,0.7471859522737505,0.44950284007527613,0.5964691258049839,0.44950284007527613,0.4848154892213196,0.3702164340778075
29,22,TemporalV3J5,Caatinga,2014,0.7447095902746511,0.43797180537512687,0.5850583666640016,0.43797180537512687,0.4721640546032937,0.35577596517916693
30,22,TemporalV3J5,Caatinga,2015,0.7434714092751014,0.4300896924449919,0.5791431363992743,0.4300896924449919,0.46640655829256533,0.3480949368089896
31,22,TemporalV3J5,Caatinga,2016,0.7406573615488519,0.42853642703575523,0.5858608280016298,0.42853642703575523,0.46219405235540695,0.34555938869481434
32,22,TemporalV3J5,Caatinga,2017,0.7386312471859523,0.4207706793976464,0.5957242981451427,0.4207706793976464,0.45775024335748377,0.3411897996045234
33,22,TemporalV3J5,Caatinga,2018,0.7359297613687528,0.41603993942918,0.5688576079115754,0.41603993942918,0.4466989713837887,0.33492855958196177
34,22,TemporalV3J5,Caatinga,2019,0.7331157136425034,0.41968465224389445,0.575329864719648,0.41968465224389445,0.45000961595573025,0.33752839710675
35,22,TemporalV3J5,Caatinga,2020,0.7326654660063034,0.4233480443864914,0.5890615118152837,0.4233480443864914,0.45236536468319866,0.3400811514520124
