,classes,3,4,12,21,22,27,33,Total,bacia,model,version,year
0,3,0,3,0,0,0,0,0,3,756,Temporal,5,2015
1,4,8,186,15,57,2,0,0,268,756,Temporal,5,2015
2,12,0,1,1,6,0,0,0,8,756,Temporal,5,2015
3,21,1,32,4,97,8,0,0,142,756,Temporal,5,2015
4,22,0,0,0,2,1,0,0,3,756,Temporal,5,2015
5,27,0,0,0,0,0,0,0,0,756,Temporal,5,2015
6,33,0,1,0,1,0,0,3,5,756,Temporal,5,2015
7,Total,9,223,20,163,11,0,3,429,756,Temporal,5,2015
8,3,0,4,0,0,0,0,0,4,755,Temporal,9,2000
9,4,0,149,0,10,3,0,0,162,755,Temporal,9,2000
10,12,0,1,0,2,3,0,0,6,755,Temporal,9,2000
11,21,0,38,0,42,8,0,0,88,755,Temporal,9,2000
12,22,0,2,0,3,6,0,0,11,755,Temporal,9,2000
13,27,0,0,0,0,0,0,0,0,755,Temporal,9,2000
14,33,0,3,0,0,0,0,1,4,755,Temporal,9,2000
15,Total,0,197,0,57,20,0,1,275,755,Temporal,9,2000
16,3,7,2,0,0,0,0,0,9,772,Temporal,5,1992
17,4,12,128,4,36,0,0,0,180,772,Temporal,5,1992
18,12,0,1,0,0,0,0,0,1,772,Temporal,5,1992
19,21,7,43,4,153,7,0,0,214,772,Temporal,5,1992
20,22,0,0,0,1,1,0,0,2,772,Temporal,5,1992
21,27,0,1,0,6,0,0,0,7,772,Temporal,5,1992
22,33,0,0,0,0,0,0,0,0,772,Temporal,5,1992
23,Total,26,175,8,196,8,0,0,413,772,Temporal,5,1992
24,3,1,1,0,0,0,0,0,2,741,Temporal,9,2015
25,4,4,70,1,2,1,0,0,78,741,Temporal,9,2015
26,12,0,1,0,3,0,0,0,4,741,Temporal,9,2015
27,21,1,10,1,10,1,0,0,23,741,Temporal,9,2015
28,22,0,0,0,1,0,0,0,1,741,Temporal,9,2015
29,27,0,0,0,0,0,0,0,0,741,Temporal,9,2015
30,33,0,0,1,0,0,0,1,2,741,Temporal,9,2015
31,Total,6,82,3,16,2,0,1,110,741,Temporal,9,2015
32,3,0,6,0,7,0,0,0,13,757,Temporal,10,2003
33,4,0,144,2,33,3,0,0,182,757,Temporal,10,2003
34,12,0,2,0,2,1,0,0,5,757,Temporal,10,2003
35,21,0,51,0,145,6,0,0,202,757,Temporal,10,2003
36,22,0,0,0,2,0,0,0,2,757,Temporal,10,2003
37,27,0,2,0,3,0,0,0,5,757,Temporal,10,2003
38,33,0,2,0,2,0,0,3,7,757,Temporal,10,2003
39,Total,0,207,2,194,10,0,3,416,757,Temporal,10,2003
40,3,2,2,0,0,0,0,0,4,7422,Temporal,9,1987
41,4,5,119,0,11,1,0,0,136,7422,Temporal,9,1987
42,12,0,5,0,0,1,0,0,6,7422,Temporal,9,1987
43,21,0,21,0,10,6,0,0,37,7422,Temporal,9,1987
44,22,0,0,0,0,0,0,0,0,7422,Temporal,9,1987
45,27,0,0,1,0,0,0,0,1,7422,Temporal,9,1987
46,33,0,0,0,0,0,0,3,3,7422,Temporal,9,1987
47,Total,7,147,1,21,8,0,3,187,7422,Temporal,9,1987
48,3,2,11,0,0,0,0,0,13,766,Temporal,10,1994
49,4,0,87,0,21,0,0,0,108,766,Temporal,10,1994
50,12,0,3,0,2,1,0,0,6,766,Temporal,10,1994
51,21,0,18,0,114,3,0,0,135,766,Temporal,10,1994
52,22,0,1,0,0,0,0,0,1,766,Temporal,10,1994
53,27,0,0,0,0,0,0,0,0,766,Temporal,10,1994
54,33,0,0,0,1,0,0,2,3,766,Temporal,10,1994
55,Total,2,120,0,138,4,0,2,266,766,Temporal,10,1994
56,3,0,1,0,1,0,0,0,2,7615,Temporal,9,1985
57,4,0,148,24,33,0,0,0,205,7615,Temporal,9,1985
58,12,0,0,2,17,2,0,0,21,7615,Temporal,9,1985
59,21,0,13,4,31,2,0,1,51,7615,Temporal,9,1985
60,22,0,1,0,1,1,0,0,3,7615,Temporal,9,1985
61,27,0,0,4,0,0,0,0,4,7615,Temporal,9,1985
62,33,0,0,0,0,0,0,2,2,7615,Temporal,9,1985
63,Total,0,163,34,83,5,0,3,288,7615,Temporal,9,1985
64,3,1,17,0,0,0,0,0,18,763,Temporal,10,1995
65,4,4,167,0,37,0,0,1,209,763,Temporal,10,1995
66,12,0,4,4,6,1,0,0,15,763,Temporal,10,1995
67,21,0,19,0,120,5,0,0,144,763,Temporal,10,1995
68,22,0,0,0,0,2,0,0,2,763,Temporal,10,1995
69,27,0,0,0,0,0,0,0,0,763,Temporal,10,1995
70,33,0,0,0,0,0,0,2,2,763,Temporal,10,1995
71,Total,5,207,4,163,8,0,3,390,763,Temporal,10,1995
72,3,3,8,0,1,0,0,0,12,757,Temporal,5,1994
73,4,6,150,4,29,4,0,0,193,757,Temporal,5,1994
74,12,0,1,1,2,0,0,0,4,757,Temporal,5,1994
75,21,2,72,4,109,7,0,0,194,757,Temporal,5,1994
76,22,0,1,0,0,1,0,0,2,757,Temporal,5,1994
77,27,0,5,0,0,0,0,0,5,757,Temporal,5,1994
78,33,0,1,0,0,0,0,5,6,757,Temporal,5,1994
79,Total,11,238,9,141,12,0,5,416,757,Temporal,5,1994
80,3,6,13,0,0,0,0,0,19,754,Temporal,9,1987
81,4,41,467,0,60,2,0,0,570,754,Temporal,9,1987
82,12,0,4,0,10,0,0,0,14,754,Temporal,9,1987
83,21,3,79,0,92,6,0,0,180,754,Temporal,9,1987
84,22,0,1,0,0,2,0,0,3,754,Temporal,9,1987
85,27,0,1,0,0,1,0,0,2,754,Temporal,9,1987
86,33,1,2,0,0,0,0,16,19,754,Temporal,9,1987
87,Total,51,567,0,162,11,0,16,807,754,Temporal,9,1987
88,3,20,13,0,0,0,0,0,33,746,Temporal,10,1997
89,4,16,114,0,4,0,0,0,134,746,Temporal,10,1997
90,12,0,2,0,0,1,0,0,3,746,Temporal,10,1997
91,21,0,3,0,9,0,0,0,12,746,Temporal,10,1997
92,22,0,1,0,1,0,0,0,2,746,Temporal,10,1997
93,27,0,0,0,0,0,0,0,0,746,Temporal,10,1997
94,33,0,0,0,0,0,0,1,1,746,Temporal,10,1997
95,Total,36,133,0,14,1,0,1,185,746,Temporal,10,1997
96,3,1,0,0,0,0,0,0,1,7618,Temporal,5,1995
97,4,0,104,0,7,1,0,0,112,7618,Temporal,5,1995
98,12,0,2,0,1,0,0,0,3,7618,Temporal,5,1995
99,21,0,10,2,53,0,0,0,65,7618,Temporal,5,1995
100,22,0,0,0,0,0,0,0,0,7618,Temporal,5,1995
101,27,0,0,0,0,0,0,0,0,7618,Temporal,5,1995
102,33,0,0,0,0,0,0,0,0,7618,Temporal,5,1995
103,Total,1,116,2,61,1,0,0,181,7618,Temporal,5,1995
104,3,6,2,1,0,0,0,0,9,772,Temporal,5,1996
105,4,12,113,0,29,1,0,1,156,772,Temporal,5,1996
106,12,0,1,0,0,0,0,0,1,772,Temporal,5,1996
107,21,4,50,0,171,16,0,1,242,772,Temporal,5,1996
108,22,0,0,0,2,0,0,0,2,772,Temporal,5,1996
109,27,0,2,0,0,1,0,0,3,772,Temporal,5,1996
110,33,0,0,0,0,0,0,0,0,772,Temporal,5,1996
111,Total,22,168,1,202,18,0,2,413,772,Temporal,5,1996
112,3,0,0,0,0,0,0,0,0,7613,Temporal,5,2004
113,4,2,93,26,30,1,0,0,152,7613,Temporal,5,2004
114,12,0,0,2,8,7,0,0,17,7613,Temporal,5,2004
115,21,0,8,2,16,1,0,0,27,7613,Temporal,5,2004
116,22,0,0,0,1,0,0,0,1,7613,Temporal,5,2004
117,27,0,0,0,0,0,0,0,0,7613,Temporal,5,2004
118,33,0,0,0,0,0,0,1,1,7613,Temporal,5,2004
119,Total,2,101,30,55,9,0,1,198,7613,Temporal,5,2004
120,3,22,9,0,1,0,0,0,32,753,Temporal,9,2020
121,4,79,256,1,20,1,0,0,357,753,Temporal,9,2020
122,12,2,7,0,4,0,0,0,13,753,Temporal,9,2020
123,21,24,65,0,21,19,0,0,129,753,Temporal,9,2020
124,22,4,2,1,1,16,0,0,24,753,Temporal,9,2020
125,27,0,0,0,0,0,0,0,0,753,Temporal,9,2020
126,33,5,5,0,2,2,0,8,22,753,Temporal,9,2020
127,Total,136,344,2,49,38,0,8,577,753,Temporal,9,2020
128,3,1,0,0,1,0,0,0,2,7615,Temporal,5,2003
129,4,1,115,50,19,0,0,0,185,7615,Temporal,5,2003
130,12,0,1,6,6,8,0,0,21,7615,Temporal,5,2003
131,21,1,15,14,41,3,0,0,74,7615,Temporal,5,2003
132,22,0,1,0,1,2,0,0,4,7615,Temporal,5,2003
133,27,0,0,0,0,0,0,0,0,7615,Temporal,5,2003
134,33,0,0,0,0,0,0,2,2,7615,Temporal,5,2003
135,Total,3,132,70,68,13,0,2,288,7615,Temporal,5,2003
136,3,0,9,0,3,0,0,0,12,757,Temporal,9,2012
137,4,0,150,1,24,4,0,1,180,757,Temporal,9,2012
138,12,0,2,0,3,0,0,0,5,757,Temporal,9,2012
139,21,0,46,5,151,4,0,0,206,757,Temporal,9,2012
140,22,0,1,1,2,0,0,0,4,757,Temporal,9,2012
141,27,0,1,0,0,0,0,0,1,757,Temporal,9,2012
142,33,0,1,1,3,0,0,3,8,757,Temporal,9,2012
143,Total,0,210,8,186,8,0,4,416,757,Temporal,9,2012
144,3,3,11,0,0,0,0,0,14,765,Temporal,5,2016
145,4,2,87,5,13,0,0,0,107,765,Temporal,5,2016
146,12,0,0,0,0,0,0,0,0,765,Temporal,5,2016
147,21,3,8,0,101,0,0,0,112,765,Temporal,5,2016
148,22,0,1,0,0,0,0,0,1,765,Temporal,5,2016
149,27,0,0,0,0,0,0,0,0,765,Temporal,5,2016
150,33,1,0,0,0,0,0,1,2,765,Temporal,5,2016
151,Total,9,107,5,114,0,0,1,236,765,Temporal,5,2016
152,3,0,1,0,0,0,0,0,1,758,Temporal,9,2012
153,4,0,92,3,6,1,0,0,102,758,Temporal,9,2012
154,12,0,2,0,1,2,0,0,5,758,Temporal,9,2012
155,21,0,56,5,33,6,0,0,100,758,Temporal,9,2012
156,22,0,0,0,0,1,0,0,1,758,Temporal,9,2012
157,27,0,0,0,0,0,0,0,0,758,Temporal,9,2012
158,33,0,1,0,0,3,0,1,5,758,Temporal,9,2012
159,Total,0,152,8,40,13,0,1,214,758,Temporal,9,2012
160,3,0,0,0,0,0,0,0,0,7613,Temporal,9,2002
161,4,0,98,36,16,1,0,1,152,7613,Temporal,9,2002
162,12,0,0,7,4,6,0,0,17,7613,Temporal,9,2002
163,21,0,7,5,14,1,0,0,27,7613,Temporal,9,2002
164,22,0,0,1,0,0,0,0,1,7613,Temporal,9,2002
165,27,0,0,0,0,0,0,0,0,7613,Temporal,9,2002
166,33,0,0,0,0,0,0,1,1,7613,Temporal,9,2002
167,Total,0,105,49,34,8,0,2,198,7613,Temporal,9,2002
168,3,0,0,0,0,0,0,0,0,7617,Temporal,9,2013
169,4,0,107,30,12,0,0,0,149,7617,Temporal,9,2013
170,12,0,2,0,2,1,0,0,5,7617,Temporal,9,2013
171,21,0,7,5,15,4,0,0,31,7617,Temporal,9,2013
172,22,0,0,0,1,1,0,0,2,7617,Temporal,9,2013
173,27,0,0,0,0,0,0,0,0,7617,Temporal,9,2013
174,33,0,1,0,5,0,0,29,35,7617,Temporal,9,2013
175,Total,0,117,35,35,6,0,29,222,7617,Temporal,9,2013
176,3,0,9,0,0,0,0,0,9,764,Temporal,9,1996
177,4,0,26,0,6,1,0,0,33,764,Temporal,9,1996
178,12,0,0,0,0,0,0,0,0,764,Temporal,9,1996
179,21,0,7,0,25,0,0,0,32,764,Temporal,9,1996
180,22,0,1,0,0,0,0,0,1,764,Temporal,9,1996
181,27,0,0,0,0,0,0,0,0,764,Temporal,9,1996
182,33,0,0,0,0,0,0,0,0,764,Temporal,9,1996
183,Total,0,43,0,31,1,0,0,75,764,Temporal,9,1996
184,3,1,1,0,0,0,0,0,2,76116,Temporal,9,2016
185,4,4,108,5,18,2,0,0,137,76116,Temporal,9,2016
186,12,0,0,0,3,0,0,0,3,76116,Temporal,9,2016
187,21,0,30,0,64,9,0,0,103,76116,Temporal,9,2016
188,22,0,0,0,0,1,0,0,1,76116,Temporal,9,2016
189,27,0,0,0,0,0,0,0,0,76116,Temporal,9,2016
190,33,0,0,0,0,0,0,9,9,76116,Temporal,9,2016
191,Total,5,139,5,85,12,0,9,255,76116,Temporal,9,2016
192,3,5,13,0,0,0,0,0,18,763,Temporal,5,1991
193,4,14,168,5,26,0,0,0,213,763,Temporal,5,1991
194,12,0,2,4,7,2,0,1,16,763,Temporal,5,1991
195,21,0,17,0,116,5,0,0,138,763,Temporal,5,1991
196,22,0,0,0,0,2,0,1,3,763,Temporal,5,1991
197,27,0,0,0,0,0,0,0,0,763,Temporal,5,1991
198,33,0,0,0,0,0,0,2,2,763,Temporal,5,1991
199,Total,19,200,9,149,9,0,4,390,763,Temporal,5,1991
200,3,32,15,0,1,0,0,0,48,7741,Temporal,10,2020
201,4,16,104,4,11,0,0,0,135,7741,Temporal,10,2020
202,12,1,5,2,1,1,0,0,10,7741,Temporal,10,2020
203,21,3,79,1,84,1,0,0,168,7741,Temporal,10,2020
204,22,0,1,0,0,0,0,0,1,7741,Temporal,10,2020
205,27,0,0,0,0,0,0,0,0,7741,Temporal,10,2020
206,33,0,0,0,0,0,0,1,1,7741,Temporal,10,2020
207,Total,52,204,7,97,2,0,1,363,7741,Temporal,10,2020
208,3,5,6,0,0,0,0,0,11,744,Temporal,9,2000
209,4,17,476,16,29,4,0,1,543,744,Temporal,9,2000
210,12,0,4,7,6,4,0,1,22,744,Temporal,9,2000
211,21,0,49,15,85,6,0,0,155,744,Temporal,9,2000
212,22,0,1,0,0,1,0,0,2,744,Temporal,9,2000
213,27,0,0,0,0,0,0,0,0,744,Temporal,9,2000
214,33,0,1,0,0,0,0,1,2,744,Temporal,9,2000
215,Total,22,537,38,120,15,0,3,735,744,Temporal,9,2000
216,3,1,1,0,0,0,0,0,2,76116,Temporal,5,2011
217,4,3,90,2,49,0,0,0,144,76116,Temporal,5,2011
218,12,0,0,1,2,1,0,0,4,76116,Temporal,5,2011
219,21,1,21,0,70,3,0,0,95,76116,Temporal,5,2011
220,22,0,0,0,0,0,0,0,0,76116,Temporal,5,2011
221,27,0,0,0,1,0,0,0,1,76116,Temporal,5,2011
222,33,0,0,0,0,0,0,9,9,76116,Temporal,5,2011
223,Total,5,112,3,122,4,0,9,255,76116,Temporal,5,2011
224,3,0,0,0,0,0,0,0,0,7616,Temporal,5,2002
225,4,0,75,16,9,0,0,0,100,7616,Temporal,5,2002
226,12,0,1,2,0,0,0,0,3,7616,Temporal,5,2002
227,21,0,4,2,28,0,0,0,34,7616,Temporal,5,2002
228,22,0,0,0,0,0,0,0,0,7616,Temporal,5,2002
229,27,0,0,0,0,0,0,0,0,7616,Temporal,5,2002
230,33,0,0,0,0,0,0,0,0,7616,Temporal,5,2002
231,Total,0,80,20,37,0,0,0,137,7616,Temporal,5,2002
232,3,6,9,0,0,0,0,0,15,754,Temporal,10,2010
233,4,21,399,0,79,2,0,3,504,754,Temporal,10,2010
234,12,0,2,0,12,0,0,2,16,754,Temporal,10,2010
235,21,2,111,0,120,5,0,3,241,754,Temporal,10,2010
236,22,0,1,0,2,1,0,0,4,754,Temporal,10,2010
237,27,0,2,0,0,0,0,0,2,754,Temporal,10,2010
238,33,1,2,0,0,0,0,22,25,754,Temporal,10,2010
239,Total,30,526,0,213,8,0,30,807,754,Temporal,10,2010
240,3,0,10,0,1,0,0,0,11,76111,Temporal,9,1989
241,4,0,49,0,8,0,0,0,57,76111,Temporal,9,1989
242,12,0,0,0,0,0,0,0,0,76111,Temporal,9,1989
243,21,0,51,0,87,1,0,0,139,76111,Temporal,9,1989
244,22,0,0,0,0,1,0,0,1,76111,Temporal,9,1989
245,27,0,0,0,0,0,0,0,0,76111,Temporal,9,1989
246,33,0,0,0,0,0,0,3,3,76111,Temporal,9,1989
247,Total,0,110,0,96,2,0,3,211,76111,Temporal,9,1989
248,3,1,0,0,1,0,0,0,2,7615,Temporal,5,2006
249,4,0,120,46,13,1,0,0,180,7615,Temporal,5,2006
250,12,0,0,7,6,8,0,0,21,7615,Temporal,5,2006
251,21,1,14,19,43,2,0,0,79,7615,Temporal,5,2006
252,22,0,1,0,1,2,0,0,4,7615,Temporal,5,2006
253,27,0,0,0,0,0,0,0,0,7615,Temporal,5,2006
254,33,0,0,0,0,0,0,2,2,7615,Temporal,5,2006
255,Total,2,135,72,64,13,0,2,288,7615,Temporal,5,2006
256,3,12,10,0,2,0,0,0,24,776,Temporal,5,2006
257,4,9,175,7,50,0,0,1,242,776,Temporal,5,2006
258,12,0,0,9,0,1,0,0,10,776,Temporal,5,2006
259,21,0,35,2,154,16,0,0,207,776,Temporal,5,2006
260,22,0,0,0,1,0,0,0,1,776,Temporal,5,2006
261,27,0,0,0,0,0,0,0,0,776,Temporal,5,2006
262,33,0,0,0,0,0,0,1,1,776,Temporal,5,2006
263,Total,21,220,18,207,17,0,2,485,776,Temporal,5,2006
264,3,0,2,0,0,0,0,0,2,7615,Temporal,10,2001
265,4,0,138,17,31,2,0,0,188,7615,Temporal,10,2001
266,12,0,1,1,10,9,0,0,21,7615,Temporal,10,2001
267,21,0,14,1,52,4,0,0,71,7615,Temporal,10,2001
268,22,0,1,0,1,2,0,0,4,7615,Temporal,10,2001
269,27,0,0,0,0,0,0,0,0,7615,Temporal,10,2001
270,33,0,0,0,0,0,0,2,2,7615,Temporal,10,2001
271,Total,0,156,19,94,17,0,2,288,7615,Temporal,10,2001
272,3,16,3,1,1,1,0,0,22,751,Temporal,5,1987
273,4,86,73,0,1,2,0,1,163,751,Temporal,5,1987
274,12,0,5,1,1,3,0,0,10,751,Temporal,5,1987
275,21,8,12,0,5,1,0,0,26,751,Temporal,5,1987
276,22,1,3,1,1,2,0,0,8,751,Temporal,5,1987
277,27,0,0,0,0,0,0,0,0,751,Temporal,5,1987
278,33,0,0,1,1,0,0,2,4,751,Temporal,5,1987
279,Total,111,96,4,10,9,0,3,233,751,Temporal,5,1987
280,3,0,3,0,0,0,0,0,3,755,Temporal,10,2012
281,4,0,147,0,11,5,0,0,163,755,Temporal,10,2012
282,12,0,0,0,3,2,0,0,5,755,Temporal,10,2012
283,21,0,29,0,48,12,0,0,89,755,Temporal,10,2012
284,22,0,1,0,2,8,0,0,11,755,Temporal,10,2012
285,27,0,0,0,0,0,0,0,0,755,Temporal,10,2012
286,33,0,2,0,0,0,0,2,4,755,Temporal,10,2012
287,Total,0,182,0,64,27,0,2,275,755,Temporal,10,2012
288,3,0,24,0,0,0,0,0,24,776,Temporal,10,2003
289,4,0,188,4,44,7,0,0,243,776,Temporal,10,2003
290,12,0,3,5,0,2,0,0,10,776,Temporal,10,2003
291,21,0,37,1,137,30,0,0,205,776,Temporal,10,2003
292,22,0,0,0,0,1,0,0,1,776,Temporal,10,2003
293,27,0,1,0,0,0,0,0,1,776,Temporal,10,2003
294,33,0,0,0,0,0,0,1,1,776,Temporal,10,2003
295,Total,0,253,10,181,40,0,1,485,776,Temporal,10,2003
296,3,0,1,0,0,0,0,0,1,7618,Temporal,10,2016
297,4,0,98,4,7,1,0,0,110,7618,Temporal,10,2016
298,12,0,2,0,1,0,0,0,3,7618,Temporal,10,2016
299,21,0,14,0,53,0,0,0,67,7618,Temporal,10,2016
300,22,0,0,0,0,0,0,0,0,7618,Temporal,10,2016
301,27,0,0,0,0,0,0,0,0,7618,Temporal,10,2016
302,33,0,0,0,0,0,0,0,0,7618,Temporal,10,2016
303,Total,0,115,4,61,1,0,0,181,7618,Temporal,10,2016
304,3,0,0,0,0,0,0,0,0,7613,Temporal,10,2014
305,4,0,101,27,22,3,0,0,153,7613,Temporal,10,2014
306,12,0,3,3,6,5,0,0,17,7613,Temporal,10,2014
307,21,0,10,5,8,3,0,0,26,7613,Temporal,10,2014
308,22,0,1,0,0,0,0,0,1,7613,Temporal,10,2014
309,27,0,0,0,0,0,0,0,0,7613,Temporal,10,2014
310,33,0,0,0,0,0,0,1,1,7613,Temporal,10,2014
311,Total,0,115,35,36,11,0,1,198,7613,Temporal,10,2014
312,3,0,2,0,0,0,0,0,2,7615,Temporal,10,2011
313,4,0,126,15,35,2,0,0,178,7615,Temporal,10,2011
314,12,0,2,2,11,6,0,0,21,7615,Temporal,10,2011
315,21,0,21,4,52,4,0,0,81,7615,Temporal,10,2011
316,22,0,1,0,1,2,0,0,4,7615,Temporal,10,2011
317,27,0,0,0,0,0,0,0,0,7615,Temporal,10,2011
318,33,0,0,0,0,0,0,2,2,7615,Temporal,10,2011
319,Total,0,152,21,99,14,0,2,288,7615,Temporal,10,2011
320,3,7,2,0,0,0,0,0,9,772,Temporal,5,1991
321,4,17,130,5,30,1,0,2,185,772,Temporal,5,1991
322,12,0,1,0,0,0,0,0,1,772,Temporal,5,1991
323,21,5,48,2,134,13,0,0,202,772,Temporal,5,1991
324,22,0,0,0,1,1,0,0,2,772,Temporal,5,1991
325,27,0,5,1,8,0,0,0,14,772,Temporal,5,1991
326,33,0,0,0,0,0,0,0,0,772,Temporal,5,1991
327,Total,29,186,8,173,15,0,2,413,772,Temporal,5,1991
328,3,7,2,0,1,1,0,0,11,7742,Temporal,9,2015
329,4,4,25,0,1,0,0,0,30,7742,Temporal,9,2015
330,12,0,1,2,0,0,0,0,3,7742,Temporal,9,2015
331,21,1,35,3,92,5,0,0,136,7742,Temporal,9,2015
332,22,0,1,0,0,1,0,0,2,7742,Temporal,9,2015
333,27,0,1,0,0,0,0,0,1,7742,Temporal,9,2015
334,33,0,0,0,0,0,0,0,0,7742,Temporal,9,2015
335,Total,12,65,5,94,7,0,0,183,7742,Temporal,9,2015
336,3,3,8,1,0,0,0,1,13,744,Temporal,9,1986
337,4,24,469,25,59,3,0,1,581,744,Temporal,9,1986
338,12,0,4,9,8,2,0,0,23,744,Temporal,9,1986
339,21,0,18,8,79,8,0,0,113,744,Temporal,9,1986
340,22,0,1,0,0,1,0,0,2,744,Temporal,9,1986
341,27,0,0,0,0,0,0,0,0,744,Temporal,9,1986
342,33,0,0,0,2,0,0,1,3,744,Temporal,9,1986
343,Total,27,500,43,148,14,0,3,735,744,Temporal,9,1986
344,3,6,2,0,0,0,0,0,8,745,Temporal,9,2019
345,4,23,29,0,1,2,0,0,55,745,Temporal,9,2019
346,12,0,0,0,0,1,0,0,1,745,Temporal,9,2019
347,21,0,4,0,3,0,0,0,7,745,Temporal,9,2019
348,22,0,0,0,0,0,0,0,0,745,Temporal,9,2019
349,27,0,0,0,0,0,0,0,0,745,Temporal,9,2019
350,33,0,0,0,0,0,0,0,0,745,Temporal,9,2019
351,Total,29,35,0,4,3,0,0,71,745,Temporal,9,2019
352,3,38,9,0,0,0,0,0,47,7741,Temporal,5,2022
353,4,20,89,4,14,0,0,0,127,7741,Temporal,5,2022
354,12,2,5,3,0,0,0,0,10,7741,Temporal,5,2022
355,21,11,58,1,86,5,0,0,161,7741,Temporal,5,2022
356,22,0,1,0,0,0,0,0,1,7741,Temporal,5,2022
357,27,2,11,0,3,0,0,0,16,7741,Temporal,5,2022
358,33,0,0,0,0,0,0,1,1,7741,Temporal,5,2022
359,Total,73,173,8,103,5,0,1,363,7741,Temporal,5,2022
360,3,2,1,0,0,0,0,0,3,771,Temporal,10,2021
361,4,4,96,0,16,0,0,0,116,771,Temporal,10,2021
362,12,0,3,0,1,0,0,0,4,771,Temporal,10,2021
363,21,0,48,0,111,3,0,0,162,771,Temporal,10,2021
364,22,0,0,0,2,1,0,0,3,771,Temporal,10,2021
365,27,0,0,0,1,0,0,0,1,771,Temporal,10,2021
366,33,0,0,0,0,0,0,1,1,771,Temporal,10,2021
367,Total,6,148,0,131,4,0,1,290,771,Temporal,10,2021
368,3,0,21,0,0,0,0,0,21,7622,Temporal,9,2008
369,4,0,77,0,3,1,0,0,81,7622,Temporal,9,2008
370,12,0,2,0,0,0,0,0,2,7622,Temporal,9,2008
371,21,0,10,0,7,0,0,0,17,7622,Temporal,9,2008
372,22,0,0,0,0,0,0,0,0,7622,Temporal,9,2008
373,27,0,0,0,0,0,0,0,0,7622,Temporal,9,2008
374,33,0,0,0,0,0,0,0,0,7622,Temporal,9,2008
375,Total,0,110,0,10,1,0,0,121,7622,Temporal,9,2008
376,3,0,0,0,0,0,0,0,0,7616,Temporal,9,2002
377,4,0,79,8,12,1,0,0,100,7616,Temporal,9,2002
378,12,0,0,3,0,0,0,0,3,7616,Temporal,9,2002
379,21,0,6,2,25,1,0,0,34,7616,Temporal,9,2002
380,22,0,0,0,0,0,0,0,0,7616,Temporal,9,2002
381,27,0,0,0,0,0,0,0,0,7616,Temporal,9,2002
382,33,0,0,0,0,0,0,0,0,7616,Temporal,9,2002
383,Total,0,85,13,37,2,0,0,137,7616,Temporal,9,2002
384,3,1,1,0,0,0,0,0,2,76116,Temporal,10,2014
385,4,5,108,4,18,2,0,0,137,76116,Temporal,10,2014
386,12,0,0,0,2,2,0,0,4,76116,Temporal,10,2014
387,21,0,36,1,61,4,0,0,102,76116,Temporal,10,2014
388,22,0,0,0,0,0,0,0,0,76116,Temporal,10,2014
389,27,0,1,0,0,0,0,0,1,76116,Temporal,10,2014
390,33,0,0,0,0,0,0,9,9,76116,Temporal,10,2014
391,Total,6,146,5,81,8,0,9,255,76116,Temporal,10,2014
392,3,0,0,0,0,0,0,0,0,773,Temporal,10,2011
393,4,0,3,0,0,0,0,0,3,773,Temporal,10,2011
394,12,0,1,0,0,0,0,0,1,773,Temporal,10,2011
395,21,0,20,0,18,2,0,0,40,773,Temporal,10,2011
396,22,0,1,0,1,1,0,0,3,773,Temporal,10,2011
397,27,0,0,0,0,0,0,0,0,773,Temporal,10,2011
398,33,0,0,0,0,0,0,0,0,773,Temporal,10,2011
399,Total,0,25,0,19,3,0,0,47,773,Temporal,10,2011
400,3,5,2,0,1,0,0,0,8,745,Temporal,5,2012
401,4,23,26,2,3,1,0,0,55,745,Temporal,5,2012
402,12,0,0,0,0,1,0,0,1,745,Temporal,5,2012
403,21,0,2,2,3,0,0,0,7,745,Temporal,5,2012
404,22,0,0,0,0,0,0,0,0,745,Temporal,5,2012
405,27,0,0,0,0,0,0,0,0,745,Temporal,5,2012
406,33,0,0,0,0,0,0,0,0,745,Temporal,5,2012
407,Total,28,30,4,7,2,0,0,71,745,Temporal,5,2012
408,3,0,6,0,0,0,0,0,6,7619,Temporal,9,1995
409,4,0,231,22,17,5,0,0,275,7619,Temporal,9,1995
410,12,0,1,5,2,4,0,1,13,7619,Temporal,9,1995
411,21,0,7,0,54,3,0,1,65,7619,Temporal,9,1995
412,22,0,0,0,0,0,0,0,0,7619,Temporal,9,1995
413,27,0,0,0,0,0,0,0,0,7619,Temporal,9,1995
414,33,0,0,0,0,0,0,2,2,7619,Temporal,9,1995
415,Total,0,245,27,73,12,0,4,361,7619,Temporal,9,1995
416,3,0,1,0,0,0,0,0,1,7421,Temporal,5,2022
417,4,0,63,2,2,0,0,0,67,7421,Temporal,5,2022
418,12,0,0,0,1,1,0,0,2,7421,Temporal,5,2022
419,21,0,7,0,7,0,0,0,14,7421,Temporal,5,2022
420,22,0,0,0,0,0,0,0,0,7421,Temporal,5,2022
421,27,0,0,0,0,0,0,0,0,7421,Temporal,5,2022
422,33,0,0,0,0,0,0,0,0,7421,Temporal,5,2022
423,Total,0,71,2,10,1,0,0,84,7421,Temporal,5,2022
424,3,1,1,0,0,0,0,0,2,741,Temporal,9,2009
425,4,14,60,0,3,0,0,0,77,741,Temporal,9,2009
426,12,0,1,0,3,0,0,0,4,741,Temporal,9,2009
427,21,2,16,1,5,1,0,0,25,741,Temporal,9,2009
