,classes,3,4,12,21,22,33,Total,bacia,model,version,year
3280,22,4,22,6,48,26,0,106,Caatinga,toExport,29,2004
3281,33,3,23,1,13,1,100,141,Caatinga,toExport,29,2004
3282,Total,455,5525,46,3089,92,108,9315,Caatinga,toExport,29,2004
3283,3,20,6,0,0,0,0,26,7741,toExport,29,2013
3284,4,11,80,4,6,0,0,101,7741,toExport,29,2013
3285,12,2,5,1,1,0,0,9,7741,toExport,29,2013
3286,21,1,37,0,68,0,0,106,7741,toExport,29,2013
3287,22,0,1,1,0,0,0,2,7741,toExport,29,2013
3288,33,0,0,0,0,0,1,1,7741,toExport,29,2013
3289,Total,34,129,6,75,0,1,245,7741,toExport,29,2013
3290,3,2,3,0,0,0,0,5,7742,toExport,29,1989
3291,4,7,14,0,8,0,1,30,7742,toExport,29,1989
3292,12,0,0,0,0,2,0,2,7742,toExport,29,1989
3293,21,1,6,0,101,0,0,108,7742,toExport,29,1989
3294,22,0,0,0,0,1,0,1,7742,toExport,29,1989
3295,33,0,0,0,0,0,2,2,7742,toExport,29,1989
3296,Total,10,23,0,109,3,3,148,7742,toExport,29,1989
3297,3,4,24,0,0,0,0,28,7622,toExport,29,1990
3298,4,2,99,0,1,0,0,102,7622,toExport,29,1990
3299,12,0,1,0,1,0,0,2,7622,toExport,29,1990
3300,21,0,3,0,15,0,0,18,7622,toExport,29,1990
3301,22,0,0,0,0,0,0,0,7622,toExport,29,1990
3302,33,0,0,0,0,0,0,0,7622,toExport,29,1990
3303,Total,6,127,0,17,0,0,150,7622,toExport,29,1990
3304,3,1,1,0,0,0,0,2,76116,toExport,29,2019
3305,4,2,108,3,24,0,1,138,76116,toExport,29,2019
3306,12,0,1,0,1,1,0,3,76116,toExport,29,2019
3307,21,0,12,1,62,4,0,79,76116,toExport,29,2019
3308,22,0,0,0,0,1,0,1,76116,toExport,29,2019
3309,33,0,0,0,0,0,9,9,76116,toExport,29,2019
3310,Total,3,122,4,87,6,10,232,76116,toExport,29,2019
3311,3,0,4,0,0,0,0,4,7422,toExport,29,1995
3312,4,2,127,0,6,0,0,135,7422,toExport,29,1995
3313,12,0,4,0,1,1,0,6,7422,toExport,29,1995
3314,21,0,28,0,12,2,0,42,7422,toExport,29,1995
3315,22,0,0,0,0,0,0,0,7422,toExport,29,1995
3316,33,0,0,0,0,0,2,2,7422,toExport,29,1995
3317,Total,2,163,0,19,3,2,189,7422,toExport,29,1995
3318,3,2,8,0,1,0,0,11,767,toExport,29,2009
3319,4,9,53,0,5,0,0,67,767,toExport,29,2009
3320,12,0,0,0,0,0,0,0,767,toExport,29,2009
3321,21,0,13,0,45,0,0,58,767,toExport,29,2009
3322,22,0,0,0,0,1,0,1,767,toExport,29,2009
3323,33,0,0,0,0,0,0,0,767,toExport,29,2009
3324,Total,11,74,0,51,1,0,137,767,toExport,29,2009
3325,3,4,25,0,0,0,0,29,7622,toExport,29,1985
3326,4,2,101,0,4,0,0,107,7622,toExport,29,1985
3327,12,0,2,0,0,0,0,2,7622,toExport,29,1985
3328,21,0,4,0,8,0,0,12,7622,toExport,29,1985
3329,22,0,0,0,0,0,0,0,7622,toExport,29,1985
3330,33,0,0,0,0,0,0,0,7622,toExport,29,1985
3331,Total,6,132,0,12,0,0,150,7622,toExport,29,1985
3332,3,9,8,1,0,2,0,20,751,toExport,29,2008
3333,4,28,107,0,1,0,0,136,751,toExport,29,2008
3334,12,0,3,1,4,0,0,8,751,toExport,29,2008
3335,21,2,33,0,7,0,0,42,751,toExport,29,2008
3336,22,0,4,1,0,4,0,9,751,toExport,29,2008
3337,33,0,1,1,0,1,0,3,751,toExport,29,2008
3338,Total,39,156,4,12,7,0,218,751,toExport,29,2008
3339,3,1,0,0,0,0,0,1,773,toExport,29,2002
3340,4,0,4,0,2,0,0,6,773,toExport,29,2002
3341,12,0,1,0,0,0,0,1,773,toExport,29,2002
3342,21,1,2,0,35,0,0,38,773,toExport,29,2002
3343,22,0,0,0,2,0,0,2,773,toExport,29,2002
3344,33,0,0,0,0,0,0,0,773,toExport,29,2002
3345,Total,2,7,0,39,0,0,48,773,toExport,29,2002
3346,3,0,4,0,0,0,0,4,7422,toExport,29,2022
3347,4,2,116,0,16,0,0,134,7422,toExport,29,2022
3348,12,0,2,0,4,1,0,7,7422,toExport,29,2022
3349,21,0,19,0,23,0,0,42,7422,toExport,29,2022
3350,22,0,0,0,0,0,0,0,7422,toExport,29,2022
3351,33,0,0,0,0,0,2,2,7422,toExport,29,2022
3352,Total,2,141,0,43,1,2,189,7422,toExport,29,2022
3353,3,18,10,0,1,0,0,29,753,toExport,29,2011
3354,4,55,248,0,27,0,0,330,753,toExport,29,2011
3355,12,0,6,1,2,0,0,9,753,toExport,29,2011
3356,21,21,42,0,42,0,1,106,753,toExport,29,2011
3357,22,2,2,0,11,5,0,20,753,toExport,29,2011
3358,33,2,9,1,1,0,4,17,753,toExport,29,2011
3359,Total,98,317,2,84,5,5,511,753,toExport,29,2011
3360,3,1,9,0,2,0,0,12,767,toExport,29,1987
3361,4,9,62,0,6,0,0,77,767,toExport,29,1987
3362,12,0,0,0,1,0,0,1,767,toExport,29,1987
3363,21,1,6,0,39,0,0,46,767,toExport,29,1987
3364,22,0,0,0,0,1,0,1,767,toExport,29,1987
3365,33,0,0,0,0,0,0,0,767,toExport,29,1987
3366,Total,11,77,0,48,1,0,137,767,toExport,29,1987
3367,3,2,1,0,1,0,0,4,775,toExport,29,2000
3368,4,0,5,0,0,0,0,5,775,toExport,29,2000
3369,12,0,0,0,1,0,0,1,775,toExport,29,2000
3370,21,1,2,0,14,0,0,17,775,toExport,29,2000
3371,22,0,0,0,0,0,0,0,775,toExport,29,2000
3372,33,0,0,0,0,0,0,0,775,toExport,29,2000
3373,Total,3,8,0,16,0,0,27,775,toExport,29,2000
3374,3,0,3,0,0,0,0,3,752,toExport,29,1997
3375,4,0,112,0,10,0,0,122,752,toExport,29,1997
3376,12,0,2,0,1,1,0,4,752,toExport,29,1997
3377,21,0,20,0,9,0,0,29,752,toExport,29,1997
3378,22,0,1,0,3,0,0,4,752,toExport,29,1997
3379,33,0,2,0,0,0,1,3,752,toExport,29,1997
3380,Total,0,140,0,23,1,1,165,752,toExport,29,1997
3381,3,2,4,0,1,0,0,7,757,toExport,29,2019
3382,4,1,111,0,33,0,0,145,757,toExport,29,2019
3383,12,0,0,0,2,0,0,2,757,toExport,29,2019
3384,21,1,18,0,110,2,0,131,757,toExport,29,2019
3385,22,0,1,0,2,0,0,3,757,toExport,29,2019
3386,33,0,0,0,3,0,4,7,757,toExport,29,2019
3387,Total,4,134,0,151,2,4,295,757,toExport,29,2019
3388,3,7,0,0,1,0,0,8,745,toExport,29,1997
3389,4,28,29,0,0,1,0,58,745,toExport,29,1997
3390,12,0,2,0,0,0,0,2,745,toExport,29,1997
3391,21,0,6,0,5,1,0,12,745,toExport,29,1997
3392,22,0,0,0,0,0,0,0,745,toExport,29,1997
3393,33,0,0,0,0,0,0,0,745,toExport,29,1997
3394,Total,35,37,0,6,2,0,80,745,toExport,29,1997
3395,3,0,0,0,0,0,0,0,7614,toExport,29,1995
3396,4,4,75,0,1,0,0,80,7614,toExport,29,1995
3397,12,0,0,0,0,0,0,0,7614,toExport,29,1995
3398,21,0,23,0,29,0,0,52,7614,toExport,29,1995
3399,22,0,0,0,0,0,0,0,7614,toExport,29,1995
3400,33,0,0,0,0,0,0,0,7614,toExport,29,1995
3401,Total,4,98,0,30,0,0,132,7614,toExport,29,1995
3402,3,3,10,0,1,0,0,14,766,toExport,29,1987
3403,4,4,112,1,17,0,0,134,766,toExport,29,1987
3404,12,0,4,1,1,0,0,6,766,toExport,29,1987
3405,21,1,22,0,111,1,0,135,766,toExport,29,1987
3406,22,0,1,0,0,1,0,2,766,toExport,29,1987
3407,33,0,1,0,1,0,2,4,766,toExport,29,1987
3408,Total,8,150,2,131,2,2,295,766,toExport,29,1987
3409,3,4,21,0,0,0,0,25,7622,toExport,29,2012
3410,4,2,98,0,5,0,0,105,7622,toExport,29,2012
3411,12,0,2,0,0,0,0,2,7622,toExport,29,2012
3412,21,0,12,0,6,0,0,18,7622,toExport,29,2012
3413,22,0,0,0,0,0,0,0,7622,toExport,29,2012
3414,33,0,0,0,0,0,0,0,7622,toExport,29,2012
3415,Total,6,133,0,11,0,0,150,7622,toExport,29,2012
3416,3,1,0,0,1,0,0,2,7615,toExport,29,1993
3417,4,0,153,0,36,0,0,189,7615,toExport,29,1993
3418,12,0,2,0,17,2,0,21,7615,toExport,29,1993
3419,21,0,15,0,45,3,0,63,7615,toExport,29,1993
3420,22,0,0,0,3,0,0,3,7615,toExport,29,1993
3421,33,0,0,0,0,0,2,2,7615,toExport,29,1993
3422,Total,1,170,0,102,5,2,280,7615,toExport,29,1993
3423,3,2,1,0,1,0,0,4,775,toExport,29,2015
3424,4,0,6,0,0,0,0,6,775,toExport,29,2015
3425,12,0,0,0,1,0,0,1,775,toExport,29,2015
3426,21,1,3,0,12,0,0,16,775,toExport,29,2015
3427,22,0,0,0,0,0,0,0,775,toExport,29,2015
3428,33,0,0,0,0,0,0,0,775,toExport,29,2015
3429,Total,3,10,0,14,0,0,27,775,toExport,29,2015
3430,3,6,5,0,1,0,0,12,759,toExport,29,2007
3431,4,0,28,0,7,0,0,35,759,toExport,29,2007
3432,12,0,0,0,0,0,0,0,759,toExport,29,2007
3433,21,0,16,0,64,0,0,80,759,toExport,29,2007
3434,22,0,1,1,0,0,0,2,759,toExport,29,2007
3435,33,0,0,0,1,0,0,1,759,toExport,29,2007
3436,Total,6,50,1,73,0,0,130,759,toExport,29,2007
3437,3,0,0,0,0,0,0,0,7616,toExport,29,2005
3438,4,0,78,0,15,0,0,93,7616,toExport,29,2005
3439,12,0,2,1,0,0,0,3,7616,toExport,29,2005
3440,21,0,4,0,27,0,0,31,7616,toExport,29,2005
3441,22,0,0,0,0,0,0,0,7616,toExport,29,2005
3442,33,0,0,0,0,0,0,0,7616,toExport,29,2005
3443,Total,0,84,1,42,0,0,127,7616,toExport,29,2005
