,classes,3,4,12,15,18,22,27,33,Total,bacia,model,version,year
7092,3,0,1,0,0,0,0,0,0,1,7618,Gap-fill,9,1994
7093,4,0,89,13,0,0,2,0,1,105,7618,Gap-fill,9,1994
7094,12,0,1,2,0,0,0,0,0,3,7618,Gap-fill,9,1994
7095,15,0,0,0,0,0,0,0,0,0,7618,Gap-fill,9,1994
7096,18,0,0,0,0,0,0,0,0,0,7618,Gap-fill,9,1994
7097,22,0,0,0,0,0,1,0,0,1,7618,Gap-fill,9,1994
7098,27,0,0,0,0,0,0,0,0,0,7618,Gap-fill,9,1994
7099,33,0,0,0,0,0,0,0,0,0,7618,Gap-fill,9,1994
7100,Total,0,91,15,0,0,3,0,1,110,7618,Gap-fill,9,1994
7101,3,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,2011
7102,4,0,78,25,0,0,17,0,0,120,7613,Gap-fill,10,2011
7103,12,0,0,3,0,0,9,0,0,12,7613,Gap-fill,10,2011
7104,15,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,2011
7105,18,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,2011
7106,22,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,2011
7107,27,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,2011
7108,33,0,0,0,0,0,0,0,1,1,7613,Gap-fill,10,2011
7109,Total,0,78,28,0,0,26,0,1,133,7613,Gap-fill,10,2011
7110,3,0,13,0,0,0,0,0,0,13,765,Gap-fill,9,2007
7111,4,0,72,0,0,0,3,0,0,75,765,Gap-fill,9,2007
7112,12,0,0,0,0,0,0,0,0,0,765,Gap-fill,9,2007
7113,15,0,0,0,0,0,0,0,0,0,765,Gap-fill,9,2007
7114,18,0,0,0,0,0,0,0,0,0,765,Gap-fill,9,2007
7115,22,0,1,0,0,0,4,0,0,5,765,Gap-fill,9,2007
7116,27,0,0,0,0,0,0,0,0,0,765,Gap-fill,9,2007
7117,33,0,0,0,0,0,0,0,2,2,765,Gap-fill,9,2007
7118,Total,0,86,0,0,0,7,0,2,95,765,Gap-fill,9,2007
7119,3,0,0,0,0,0,0,0,0,0,7613,Gap-fill,5,2022
7120,4,5,85,31,0,0,3,0,0,124,7613,Gap-fill,5,2022
7121,12,0,0,3,0,0,8,0,0,11,7613,Gap-fill,5,2022
7122,15,0,0,0,0,0,0,0,0,0,7613,Gap-fill,5,2022
7123,18,0,0,0,0,0,0,0,0,0,7613,Gap-fill,5,2022
7124,22,0,0,0,0,0,0,0,0,0,7613,Gap-fill,5,2022
7125,27,0,0,0,0,0,0,0,0,0,7613,Gap-fill,5,2022
7126,33,1,0,0,0,0,0,0,0,1,7613,Gap-fill,5,2022
7127,Total,6,85,34,0,0,11,0,0,136,7613,Gap-fill,5,2022
7128,3,6,3,0,0,0,0,0,0,9,764,Gap-fill,5,1997
7129,4,4,22,0,0,0,2,0,0,28,764,Gap-fill,5,1997
7130,12,0,0,0,0,0,0,0,0,0,764,Gap-fill,5,1997
7131,15,0,0,0,0,0,0,0,0,0,764,Gap-fill,5,1997
7132,18,0,0,0,0,0,0,0,0,0,764,Gap-fill,5,1997
7133,22,0,1,0,0,0,1,0,0,2,764,Gap-fill,5,1997
7134,27,0,0,0,0,0,0,0,0,0,764,Gap-fill,5,1997
7135,33,0,0,0,0,0,0,0,0,0,764,Gap-fill,5,1997
7136,Total,10,26,0,0,0,3,0,0,39,764,Gap-fill,5,1997
7137,3,1,1,0,0,0,0,0,0,2,76116,Gap-fill,5,2002
7138,4,7,81,11,0,0,2,0,0,101,76116,Gap-fill,5,2002
7139,12,0,0,1,0,0,1,0,0,2,76116,Gap-fill,5,2002
7140,15,0,0,0,0,0,0,0,0,0,76116,Gap-fill,5,2002
7141,18,0,0,0,0,0,0,0,0,0,76116,Gap-fill,5,2002
7142,22,0,0,0,0,0,0,0,0,0,76116,Gap-fill,5,2002
7143,27,0,0,0,0,0,0,0,0,0,76116,Gap-fill,5,2002
7144,33,0,0,0,0,0,0,0,9,9,76116,Gap-fill,5,2002
7145,Total,8,82,12,0,0,3,0,9,114,76116,Gap-fill,5,2002
7146,3,1,3,0,0,0,1,0,0,5,752,Gap-fill,9,2007
7147,4,9,94,6,0,0,4,0,0,113,752,Gap-fill,9,2007
7148,12,0,2,0,0,0,1,0,0,3,752,Gap-fill,9,2007
7149,15,0,0,0,0,0,0,0,0,0,752,Gap-fill,9,2007
7150,18,0,0,0,0,0,0,0,0,0,752,Gap-fill,9,2007
7151,22,0,1,2,0,0,1,0,0,4,752,Gap-fill,9,2007
7152,27,0,0,0,0,0,0,0,0,0,752,Gap-fill,9,2007
7153,33,1,0,0,0,0,0,0,2,3,752,Gap-fill,9,2007
7154,Total,11,100,8,0,0,7,0,2,128,752,Gap-fill,9,2007
7155,3,2,12,0,0,0,0,0,0,14,7621,Gap-fill,5,2002
7156,4,0,20,0,0,0,0,0,0,20,7621,Gap-fill,5,2002
7157,12,0,0,0,0,0,0,0,1,1,7621,Gap-fill,5,2002
7158,15,0,0,0,0,0,0,0,0,0,7621,Gap-fill,5,2002
7159,18,0,0,0,0,0,0,0,0,0,7621,Gap-fill,5,2002
7160,22,0,0,0,0,0,0,0,0,0,7621,Gap-fill,5,2002
7161,27,0,0,0,0,0,0,0,0,0,7621,Gap-fill,5,2002
7162,33,0,0,0,0,0,0,0,0,0,7621,Gap-fill,5,2002
7163,Total,2,32,0,0,0,0,0,1,35,7621,Gap-fill,5,2002
7164,3,2,0,0,0,0,0,0,0,2,741,Gap-fill,9,2022
7165,4,13,62,1,0,0,1,0,0,77,741,Gap-fill,9,2022
7166,12,0,1,2,0,0,0,0,0,3,741,Gap-fill,9,2022
7167,15,0,0,0,0,0,0,0,0,0,741,Gap-fill,9,2022
7168,18,0,0,0,0,0,0,0,0,0,741,Gap-fill,9,2022
7169,22,0,0,0,0,0,0,0,0,0,741,Gap-fill,9,2022
7170,27,0,0,0,0,0,0,0,0,0,741,Gap-fill,9,2022
7171,33,0,0,0,0,0,0,0,2,2,741,Gap-fill,9,2022
7172,Total,15,63,3,0,0,1,0,2,84,741,Gap-fill,9,2022
7173,3,14,18,0,0,0,0,0,0,32,746,Gap-fill,10,2019
7174,4,16,108,0,0,0,0,0,0,124,746,Gap-fill,10,2019
7175,12,0,1,0,0,0,0,0,0,1,746,Gap-fill,10,2019
7176,15,0,0,0,0,0,0,0,0,0,746,Gap-fill,10,2019
7177,18,0,0,0,0,0,0,0,0,0,746,Gap-fill,10,2019
7178,22,0,2,0,0,0,1,0,0,3,746,Gap-fill,10,2019
7179,27,0,0,0,0,0,0,0,0,0,746,Gap-fill,10,2019
7180,33,0,1,0,0,0,0,0,0,1,746,Gap-fill,10,2019
7181,Total,30,130,0,0,0,1,0,0,161,746,Gap-fill,10,2019
7182,3,0,0,0,0,0,0,0,0,0,7614,Gap-fill,10,2020
7183,4,0,75,3,0,0,1,0,3,82,7614,Gap-fill,10,2020
7184,12,0,0,0,0,0,0,0,0,0,7614,Gap-fill,10,2020
7185,15,0,0,0,0,0,0,0,0,0,7614,Gap-fill,10,2020
7186,18,0,0,0,0,0,0,0,0,0,7614,Gap-fill,10,2020
7187,22,0,0,0,0,0,2,0,0,2,7614,Gap-fill,10,2020
7188,27,0,0,0,0,0,0,0,0,0,7614,Gap-fill,10,2020
7189,33,0,0,0,0,0,0,0,0,0,7614,Gap-fill,10,2020
7190,Total,0,75,3,0,0,3,0,3,84,7614,Gap-fill,10,2020
7191,3,7,2,0,0,0,0,0,0,9,772,Gap-fill,10,2008
7192,4,12,88,4,0,0,6,0,0,110,772,Gap-fill,10,2008
7193,12,0,1,0,0,0,0,0,0,1,772,Gap-fill,10,2008
7194,15,0,0,0,0,0,0,0,0,0,772,Gap-fill,10,2008
7195,18,0,0,0,0,0,0,0,0,0,772,Gap-fill,10,2008
7196,22,0,0,0,0,0,1,0,0,1,772,Gap-fill,10,2008
7197,27,0,0,0,0,0,0,0,0,0,772,Gap-fill,10,2008
7198,33,0,1,0,0,0,0,0,0,1,772,Gap-fill,10,2008
7199,Total,19,92,4,0,0,7,0,0,122,772,Gap-fill,10,2008
7200,3,3,4,0,0,0,0,0,0,7,767,Gap-fill,5,1996
7201,4,2,44,1,0,0,0,0,0,47,767,Gap-fill,5,1996
7202,12,0,0,0,0,0,0,0,0,0,767,Gap-fill,5,1996
7203,15,0,0,0,0,0,0,0,0,0,767,Gap-fill,5,1996
7204,18,0,0,0,0,0,0,0,0,0,767,Gap-fill,5,1996
7205,22,0,0,0,0,0,1,0,0,1,767,Gap-fill,5,1996
7206,27,0,0,0,0,0,0,0,0,0,767,Gap-fill,5,1996
7207,33,0,0,0,0,0,0,0,0,0,767,Gap-fill,5,1996
7208,Total,5,48,1,0,0,1,0,0,55,767,Gap-fill,5,1996
7209,3,0,6,1,0,0,0,0,0,7,7619,Gap-fill,9,1986
7210,4,0,216,38,0,0,7,0,0,261,7619,Gap-fill,9,1986
7211,12,0,4,2,0,0,1,0,3,10,7619,Gap-fill,9,1986
7212,15,0,0,0,0,0,0,0,0,0,7619,Gap-fill,9,1986
7213,18,0,0,0,0,0,0,0,0,0,7619,Gap-fill,9,1986
7214,22,0,1,0,0,0,0,0,0,1,7619,Gap-fill,9,1986
7215,27,0,0,0,0,0,0,0,0,0,7619,Gap-fill,9,1986
7216,33,0,0,0,0,0,0,0,3,3,7619,Gap-fill,9,1986
7217,Total,0,227,41,0,0,8,0,6,282,7619,Gap-fill,9,1986
7218,3,38,9,1,0,0,0,0,0,48,7741,Gap-fill,5,2013
7219,4,27,85,12,0,0,1,0,0,125,7741,Gap-fill,5,2013
7220,12,2,5,3,0,0,0,0,0,10,7741,Gap-fill,5,2013
7221,15,0,0,0,0,0,0,0,0,0,7741,Gap-fill,5,2013
7222,18,0,0,0,0,0,0,0,0,0,7741,Gap-fill,5,2013
7223,22,0,1,1,0,0,0,0,0,2,7741,Gap-fill,5,2013
7224,27,0,0,0,0,0,0,0,0,0,7741,Gap-fill,5,2013
7225,33,0,0,0,0,0,0,0,1,1,7741,Gap-fill,5,2013
7226,Total,67,100,17,0,0,1,0,1,186,7741,Gap-fill,5,2013
7227,3,1,1,0,0,0,0,0,0,2,741,Gap-fill,9,2006
7228,4,6,66,1,0,0,0,0,0,73,741,Gap-fill,9,2006
7229,12,0,2,1,0,0,1,0,0,4,741,Gap-fill,9,2006
7230,15,0,0,0,0,0,0,0,0,0,741,Gap-fill,9,2006
7231,18,0,0,0,0,0,0,0,0,0,741,Gap-fill,9,2006
7232,22,0,0,0,0,0,0,0,0,0,741,Gap-fill,9,2006
7233,27,0,0,0,0,0,0,0,0,0,741,Gap-fill,9,2006
7234,33,0,0,0,0,0,0,0,2,2,741,Gap-fill,9,2006
7235,Total,7,69,2,0,0,1,0,2,81,741,Gap-fill,9,2006
7236,3,0,5,1,0,0,0,0,0,6,7619,Gap-fill,9,1992
7237,4,0,223,27,0,0,7,0,0,257,7619,Gap-fill,9,1992
7238,12,0,1,2,0,0,4,0,3,10,7619,Gap-fill,9,1992
7239,15,0,0,0,0,0,0,0,0,0,7619,Gap-fill,9,1992
7240,18,0,0,0,0,0,0,0,0,0,7619,Gap-fill,9,1992
7241,22,0,1,0,0,0,0,0,0,1,7619,Gap-fill,9,1992
7242,27,0,0,0,0,0,0,0,0,0,7619,Gap-fill,9,1992
7243,33,0,0,0,0,0,0,0,3,3,7619,Gap-fill,9,1992
7244,Total,0,230,30,0,0,11,0,6,277,7619,Gap-fill,9,1992
7245,3,0,3,1,0,0,1,0,0,5,7619,Gap-fill,9,2013
7246,4,0,200,49,0,0,7,0,1,257,7619,Gap-fill,9,2013
7247,12,0,3,2,0,0,5,0,0,10,7619,Gap-fill,9,2013
7248,15,0,0,0,0,0,0,0,0,0,7619,Gap-fill,9,2013
7249,18,0,0,0,0,0,0,0,0,0,7619,Gap-fill,9,2013
7250,22,0,1,0,0,0,0,0,0,1,7619,Gap-fill,9,2013
7251,27,0,0,0,0,0,0,0,0,0,7619,Gap-fill,9,2013
7252,33,0,0,0,0,0,1,0,0,1,7619,Gap-fill,9,2013
7253,Total,0,207,52,0,0,14,0,1,274,7619,Gap-fill,9,2013
7254,3,0,3,0,0,0,1,0,0,4,7612,Gap-fill,10,1985
7255,4,3,103,0,0,0,2,0,0,108,7612,Gap-fill,10,1985
7256,12,0,0,0,0,0,3,0,0,3,7612,Gap-fill,10,1985
7257,15,0,0,0,0,0,0,0,0,0,7612,Gap-fill,10,1985
7258,18,0,0,0,0,0,0,0,0,0,7612,Gap-fill,10,1985
7259,22,0,0,0,0,0,3,0,0,3,7612,Gap-fill,10,1985
7260,27,0,1,0,0,0,0,0,0,1,7612,Gap-fill,10,1985
7261,33,0,0,0,0,0,0,0,0,0,7612,Gap-fill,10,1985
7262,Total,3,107,0,0,0,9,0,0,119,7612,Gap-fill,10,1985
7263,3,0,0,0,0,0,0,0,0,0,7616,Gap-fill,10,2000
7264,4,0,67,14,0,0,2,0,1,84,7616,Gap-fill,10,2000
7265,12,0,1,2,0,0,0,0,0,3,7616,Gap-fill,10,2000
7266,15,0,0,0,0,0,0,0,0,0,7616,Gap-fill,10,2000
7267,18,0,0,0,0,0,0,0,0,0,7616,Gap-fill,10,2000
7268,22,0,0,0,0,0,0,0,0,0,7616,Gap-fill,10,2000
7269,27,0,0,0,0,0,0,0,0,0,7616,Gap-fill,10,2000
7270,33,0,0,0,0,0,0,0,0,0,7616,Gap-fill,10,2000
7271,Total,0,68,16,0,0,2,0,1,87,7616,Gap-fill,10,2000
7272,3,0,0,0,0,0,0,0,0,0,7616,Gap-fill,9,2017
7273,4,0,68,15,0,0,2,0,0,85,7616,Gap-fill,9,2017
7274,12,0,1,2,0,0,0,0,0,3,7616,Gap-fill,9,2017
7275,15,0,0,0,0,0,0,0,0,0,7616,Gap-fill,9,2017
7276,18,0,0,0,0,0,0,0,0,0,7616,Gap-fill,9,2017
7277,22,0,0,0,0,0,0,0,0,0,7616,Gap-fill,9,2017
7278,27,0,0,0,0,0,0,0,0,0,7616,Gap-fill,9,2017
7279,33,0,0,0,0,0,0,0,0,0,7616,Gap-fill,9,2017
7280,Total,0,69,17,0,0,2,0,0,88,7616,Gap-fill,9,2017
7281,3,1,0,0,0,0,0,0,0,1,7421,Gap-fill,9,2016
7282,4,1,54,7,0,0,2,0,0,64,7421,Gap-fill,9,2016
7283,12,0,0,1,0,0,0,0,0,1,7421,Gap-fill,9,2016
7284,15,0,0,0,0,0,0,0,0,0,7421,Gap-fill,9,2016
7285,18,0,0,0,0,0,0,0,0,0,7421,Gap-fill,9,2016
7286,22,0,0,0,0,0,0,0,0,0,7421,Gap-fill,9,2016
7287,27,0,0,0,0,0,0,0,0,0,7421,Gap-fill,9,2016
7288,33,0,0,0,0,0,0,0,0,0,7421,Gap-fill,9,2016
7289,Total,2,54,8,0,0,2,0,0,66,7421,Gap-fill,9,2016
7290,3,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,1994
7291,4,0,102,17,0,0,13,0,0,132,7613,Gap-fill,10,1994
7292,12,0,0,2,0,0,5,0,0,7,7613,Gap-fill,10,1994
7293,15,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,1994
7294,18,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,1994
7295,22,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,1994
7296,27,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,1994
7297,33,0,0,0,0,0,0,0,1,1,7613,Gap-fill,10,1994
7298,Total,0,102,19,0,0,18,0,1,140,7613,Gap-fill,10,1994
7299,3,3,15,0,0,0,0,0,0,18,763,Gap-fill,9,1994
7300,4,12,162,4,0,0,1,0,0,179,763,Gap-fill,9,1994
7301,12,0,3,3,0,0,2,0,0,8,763,Gap-fill,9,1994
7302,15,0,0,0,0,0,0,0,0,0,763,Gap-fill,9,1994
7303,18,0,0,0,0,0,0,0,0,0,763,Gap-fill,9,1994
7304,22,0,0,2,0,0,2,0,1,5,763,Gap-fill,9,1994
7305,27,0,0,0,0,0,0,0,0,0,763,Gap-fill,9,1994
7306,33,0,0,0,0,0,0,0,2,2,763,Gap-fill,9,1994
7307,Total,15,180,9,0,0,5,0,3,212,763,Gap-fill,9,1994
7308,3,0,4,0,0,0,0,0,0,4,755,Gap-fill,9,2004
7309,4,0,136,0,0,0,3,0,0,139,755,Gap-fill,9,2004
7310,12,0,1,0,0,0,2,0,1,4,755,Gap-fill,9,2004
7311,15,0,0,0,0,0,0,0,0,0,755,Gap-fill,9,2004
7312,18,0,0,0,0,0,0,0,0,0,755,Gap-fill,9,2004
7313,22,0,1,0,0,0,7,0,0,8,755,Gap-fill,9,2004
7314,27,0,0,0,0,0,0,0,0,0,755,Gap-fill,9,2004
7315,33,0,2,0,0,0,0,0,2,4,755,Gap-fill,9,2004
7316,Total,0,144,0,0,0,12,0,3,159,755,Gap-fill,9,2004
7317,3,2,8,1,0,0,0,0,0,11,76111,Gap-fill,5,2005
7318,4,0,32,0,0,0,0,0,0,32,76111,Gap-fill,5,2005
7319,12,0,0,0,0,0,0,0,0,0,76111,Gap-fill,5,2005
7320,15,0,0,0,0,0,0,0,0,0,76111,Gap-fill,5,2005
7321,18,0,0,0,0,0,0,0,0,0,76111,Gap-fill,5,2005
7322,22,0,1,1,0,0,0,0,0,2,76111,Gap-fill,5,2005
7323,27,0,0,0,0,0,0,0,0,0,76111,Gap-fill,5,2005
7324,33,0,0,0,0,0,0,0,3,3,76111,Gap-fill,5,2005
7325,Total,2,41,2,0,0,0,0,3,48,76111,Gap-fill,5,2005
7326,3,0,0,0,0,0,0,0,0,0,758,Gap-fill,9,2001
7327,4,0,74,7,0,0,2,0,0,83,758,Gap-fill,9,2001
7328,12,0,1,1,0,0,3,0,0,5,758,Gap-fill,9,2001
7329,15,0,0,0,0,0,0,0,0,0,758,Gap-fill,9,2001
7330,18,0,0,0,0,0,0,0,0,0,758,Gap-fill,9,2001
7331,22,0,0,0,0,0,2,0,0,2,758,Gap-fill,9,2001
7332,27,0,0,0,0,0,0,0,0,0,758,Gap-fill,9,2001
7333,33,0,1,0,0,0,2,0,0,3,758,Gap-fill,9,2001
7334,Total,0,76,8,0,0,9,0,0,93,758,Gap-fill,9,2001
7335,3,9,14,1,0,0,0,0,0,24,776,Gap-fill,9,1995
7336,4,19,164,24,0,0,7,0,7,221,776,Gap-fill,9,1995
7337,12,0,0,7,0,0,2,0,0,9,776,Gap-fill,9,1995
7338,15,0,0,0,0,0,0,0,0,0,776,Gap-fill,9,1995
7339,18,0,0,0,0,0,0,0,0,0,776,Gap-fill,9,1995
7340,22,0,1,1,0,0,0,0,0,2,776,Gap-fill,9,1995
7341,27,0,1,0,0,0,0,0,0,1,776,Gap-fill,9,1995
7342,33,0,0,0,0,0,0,0,1,1,776,Gap-fill,9,1995
7343,Total,28,180,33,0,0,9,0,8,258,776,Gap-fill,9,1995
7344,3,2,19,0,0,0,0,0,0,21,7622,Gap-fill,10,2013
7345,4,4,71,0,0,0,2,0,0,77,7622,Gap-fill,10,2013
7346,12,0,2,0,0,0,0,0,0,2,7622,Gap-fill,10,2013
7347,15,0,0,0,0,0,0,0,0,0,7622,Gap-fill,10,2013
7348,18,0,0,0,0,0,0,0,0,0,7622,Gap-fill,10,2013
7349,22,0,0,0,0,0,0,0,0,0,7622,Gap-fill,10,2013
7350,27,0,0,0,0,0,0,0,0,0,7622,Gap-fill,10,2013
7351,33,0,0,0,0,0,0,0,0,0,7622,Gap-fill,10,2013
7352,Total,6,92,0,0,0,2,0,0,100,7622,Gap-fill,10,2013
7353,3,0,0,0,0,0,0,0,0,0,773,Gap-fill,5,2003
7354,4,0,2,0,0,0,2,0,0,4,773,Gap-fill,5,2003
7355,12,0,0,1,0,0,0,0,0,1,773,Gap-fill,5,2003
7356,15,0,0,0,0,0,0,0,0,0,773,Gap-fill,5,2003
7357,18,0,0,0,0,0,0,0,0,0,773,Gap-fill,5,2003
7358,22,0,0,0,0,0,3,0,0,3,773,Gap-fill,5,2003
7359,27,0,0,0,0,0,0,0,0,0,773,Gap-fill,5,2003
7360,33,0,0,0,0,0,0,0,0,0,773,Gap-fill,5,2003
7361,Total,0,2,1,0,0,5,0,0,8,773,Gap-fill,5,2003
7362,3,0,15,0,0,0,0,0,0,15,7621,Gap-fill,5,2006
7363,4,0,20,0,0,0,0,0,0,20,7621,Gap-fill,5,2006
7364,12,0,1,0,0,0,0,0,0,1,7621,Gap-fill,5,2006
7365,15,0,0,0,0,0,0,0,0,0,7621,Gap-fill,5,2006
7366,18,0,0,0,0,0,0,0,0,0,7621,Gap-fill,5,2006
7367,22,0,0,0,0,0,0,0,0,0,7621,Gap-fill,5,2006
7368,27,0,0,0,0,0,0,0,0,0,7621,Gap-fill,5,2006
7369,33,0,0,0,0,0,0,0,0,0,7621,Gap-fill,5,2006
7370,Total,0,36,0,0,0,0,0,0,36,7621,Gap-fill,5,2006
7371,3,7,5,0,0,0,0,0,0,12,7742,Gap-fill,10,2005
7372,4,8,18,0,0,0,0,0,1,27,7742,Gap-fill,10,2005
7373,12,0,1,0,0,0,1,0,0,2,7742,Gap-fill,10,2005
7374,15,0,0,0,0,0,0,0,0,0,7742,Gap-fill,10,2005
7375,18,0,0,0,0,0,0,0,0,0,7742,Gap-fill,10,2005
7376,22,0,1,0,0,0,1,0,0,2,7742,Gap-fill,10,2005
7377,27,0,0,0,0,0,0,0,0,0,7742,Gap-fill,10,2005
7378,33,0,0,0,0,0,0,0,0,0,7742,Gap-fill,10,2005
7379,Total,15,25,0,0,0,2,0,1,43,7742,Gap-fill,10,2005
7380,3,39,8,0,0,0,0,0,0,47,7741,Gap-fill,5,2020
7381,4,32,80,7,0,0,2,0,0,121,7741,Gap-fill,5,2020
7382,12,2,3,3,0,0,1,0,0,9,7741,Gap-fill,5,2020
7383,15,0,0,0,0,0,0,0,0,0,7741,Gap-fill,5,2020
7384,18,0,0,0,0,0,0,0,0,0,7741,Gap-fill,5,2020
7385,22,0,0,2,0,0,0,0,0,2,7741,Gap-fill,5,2020
7386,27,0,0,0,0,0,0,0,0,0,7741,Gap-fill,5,2020
7387,33,0,0,0,0,0,0,0,1,1,7741,Gap-fill,5,2020
7388,Total,73,91,12,0,0,3,0,1,180,7741,Gap-fill,5,2020
7389,3,18,16,0,0,0,0,0,0,34,746,Gap-fill,5,1986
7390,4,17,111,3,0,0,1,0,0,132,746,Gap-fill,5,1986
7391,12,0,0,2,0,0,0,0,1,3,746,Gap-fill,5,1986
7392,15,0,0,0,0,0,0,0,0,0,746,Gap-fill,5,1986
7393,18,0,0,0,0,0,0,0,0,0,746,Gap-fill,5,1986
7394,22,0,1,1,0,0,2,0,0,4,746,Gap-fill,5,1986
7395,27,0,0,0,0,0,0,0,0,0,746,Gap-fill,5,1986
7396,33,0,0,0,0,0,0,0,1,1,746,Gap-fill,5,1986
7397,Total,35,128,6,0,0,3,0,2,174,746,Gap-fill,5,1986
7398,3,0,2,0,0,0,0,0,0,2,76116,Gap-fill,9,2007
7399,4,5,85,13,0,0,2,0,0,105,76116,Gap-fill,9,2007
7400,12,0,1,1,0,0,2,0,0,4,76116,Gap-fill,9,2007
7401,15,0,0,0,0,0,0,0,0,0,76116,Gap-fill,9,2007
7402,18,0,0,0,0,0,0,0,0,0,76116,Gap-fill,9,2007
7403,22,0,0,0,0,0,0,0,0,0,76116,Gap-fill,9,2007
7404,27,0,0,0,0,0,0,0,0,0,76116,Gap-fill,9,2007
7405,33,0,0,0,0,0,0,0,9,9,76116,Gap-fill,9,2007
7406,Total,5,88,14,0,0,4,0,9,120,76116,Gap-fill,9,2007
7407,3,0,0,0,0,0,0,0,0,0,7617,Gap-fill,9,1991
7408,4,0,104,12,0,0,1,0,0,117,7617,Gap-fill,9,1991
7409,12,0,1,0,0,0,0,0,0,1,7617,Gap-fill,9,1991
7410,15,0,0,0,0,0,0,0,0,0,7617,Gap-fill,9,1991
7411,18,0,0,0,0,0,0,0,0,0,7617,Gap-fill,9,1991
7412,22,0,0,0,0,0,1,0,0,1,7617,Gap-fill,9,1991
7413,27,0,0,0,0,0,0,0,0,0,7617,Gap-fill,9,1991
7414,33,0,0,0,0,0,0,0,37,37,7617,Gap-fill,9,1991
7415,Total,0,105,12,0,0,2,0,37,156,7617,Gap-fill,9,1991
7416,3,2,19,0,0,0,0,0,0,21,7622,Gap-fill,9,2015
7417,4,3,75,0,0,0,1,0,0,79,7622,Gap-fill,9,2015
7418,12,0,1,0,0,0,0,0,0,1,7622,Gap-fill,9,2015
7419,15,0,0,0,0,0,0,0,0,0,7622,Gap-fill,9,2015
7420,18,0,0,0,0,0,0,0,0,0,7622,Gap-fill,9,2015
7421,22,0,0,0,0,0,0,0,0,0,7622,Gap-fill,9,2015
7422,27,0,0,0,0,0,0,0,0,0,7622,Gap-fill,9,2015
7423,33,0,0,0,0,0,0,0,0,0,7622,Gap-fill,9,2015
7424,Total,5,95,0,0,0,1,0,0,101,7622,Gap-fill,9,2015
7425,3,13,12,0,0,0,0,0,0,25,776,Gap-fill,5,1987
7426,4,8,198,16,0,0,5,0,2,229,776,Gap-fill,5,1987
7427,12,0,0,6,0,0,3,0,0,9,776,Gap-fill,5,1987
7428,15,0,0,0,0,0,0,0,0,0,776,Gap-fill,5,1987
7429,18,0,0,0,0,0,0,0,0,0,776,Gap-fill,5,1987
7430,22,0,0,1,0,0,0,0,0,1,776,Gap-fill,5,1987
7431,27,0,0,0,0,0,0,0,0,0,776,Gap-fill,5,1987
7432,33,0,0,0,0,0,0,0,1,1,776,Gap-fill,5,1987
7433,Total,21,210,23,0,0,8,0,3,265,776,Gap-fill,5,1987
7434,3,6,5,0,0,0,1,0,0,12,7742,Gap-fill,9,1992
7435,4,8,24,1,0,0,0,0,0,33,7742,Gap-fill,9,1992
7436,12,0,1,1,0,0,0,0,0,2,7742,Gap-fill,9,1992
7437,15,0,0,0,0,0,0,0,0,0,7742,Gap-fill,9,1992
7438,18,0,0,0,0,0,0,0,0,0,7742,Gap-fill,9,1992
7439,22,0,1,0,0,0,1,0,0,2,7742,Gap-fill,9,1992
7440,27,1,0,1,0,0,0,0,0,2,7742,Gap-fill,9,1992
7441,33,0,0,0,0,0,0,0,0,0,7742,Gap-fill,9,1992
7442,Total,15,31,3,0,0,2,0,0,51,7742,Gap-fill,9,1992
7443,3,2,4,0,0,0,0,0,0,6,759,Gap-fill,5,2001
7444,4,5,33,0,0,0,2,0,0,40,759,Gap-fill,5,2001
7445,12,0,0,0,0,0,0,0,0,0,759,Gap-fill,5,2001
7446,15,0,0,0,0,0,0,0,0,0,759,Gap-fill,5,2001
7447,18,0,0,0,0,0,0,0,0,0,759,Gap-fill,5,2001
7448,22,0,0,0,0,0,3,0,0,3,759,Gap-fill,5,2001
7449,27,0,1,0,0,0,0,0,0,1,759,Gap-fill,5,2001
7450,33,0,0,0,0,0,0,0,0,0,759,Gap-fill,5,2001
7451,Total,7,38,0,0,0,5,0,0,50,759,Gap-fill,5,2001
7452,3,0,0,0,0,0,0,0,0,0,7617,Gap-fill,10,2001
7453,4,0,101,7,0,0,2,0,0,110,7617,Gap-fill,10,2001
7454,12,0,0,0,0,0,0,0,1,1,7617,Gap-fill,10,2001
7455,15,0,0,0,0,0,0,0,0,0,7617,Gap-fill,10,2001
7456,18,0,0,0,0,0,0,0,0,0,7617,Gap-fill,10,2001
7457,22,0,0,0,0,0,2,0,1,3,7617,Gap-fill,10,2001
7458,27,0,0,0,0,0,0,0,0,0,7617,Gap-fill,10,2001
7459,33,0,0,0,0,0,1,0,25,26,7617,Gap-fill,10,2001
7460,Total,0,101,7,0,0,5,0,27,140,7617,Gap-fill,10,2001
7461,3,0,1,0,0,0,0,0,0,1,7421,Gap-fill,5,2010
