Version,Models,Bacia,Years,global_accuracy,quantity diss,alloc dis,exchange,shift
15,SpatialV2St1,Caatinga,1985,71.06,3.28,25.659999999999997,23.75,1.9
15,SpatialV2St1,Caatinga,1986,70.96,1.52,27.520000000000007,25.5,2.02
15,SpatialV2St1,Caatinga,1987,72.48,1.79,25.729999999999997,24.44,1.28
15,SpatialV2St1,Caatinga,1988,71.32,1.68,27.000000000000007,26.07,0.94
15,SpatialV2St1,Caatinga,1989,70.72,1.44,27.84,26.56,1.28
15,SpatialV2St1,Caatinga,1990,69.71,1.73,28.560000000000006,26.11,2.45
15,SpatialV2St1,Caatinga,1991,70.97,1.92,27.11,26.36,0.75
15,SpatialV2St1,Caatinga,1992,69.6,4.46,25.940000000000005,25.14,0.8
15,SpatialV2St1,Caatinga,1993,70.97,4.86,24.17,23.6,0.58
15,SpatialV2St1,Caatinga,1994,69.83,3.44,26.73,25.94,0.79
15,SpatialV2St1,Caatinga,1995,69.72,4.39,25.89,25.17,0.72
15,SpatialV2St1,Caatinga,1996,69.29,2.88,27.829999999999995,27.18,0.66
15,SpatialV2St1,Caatinga,1997,69.52,4.98,25.500000000000004,24.83,0.68
15,SpatialV2St1,Caatinga,1998,70.91,7.19,21.900000000000002,20.8,1.1
15,SpatialV2St1,Caatinga,1999,69.5,5.24,25.259999999999998,24.86,0.4
15,SpatialV2St1,Caatinga,2000,70.11,3.58,26.310000000000002,26.07,0.23
15,SpatialV2St1,Caatinga,2001,70.36,3.45,26.19,25.53,0.66
15,SpatialV2St1,Caatinga,2002,71.54,3.65,24.809999999999995,24.36,0.45
15,SpatialV2St1,Caatinga,2003,70.43,6.76,22.809999999999995,22.04,0.78
15,SpatialV2St1,Caatinga,2004,70.29,5.39,24.319999999999993,23.64,0.69
15,SpatialV2St1,Caatinga,2005,70.08,3.26,26.660000000000004,26.16,0.5
15,SpatialV2St1,Caatinga,2006,69.95,3.74,26.309999999999995,25.44,0.88
15,SpatialV2St1,Caatinga,2007,69.92,4.25,25.83,25.41,0.42
15,SpatialV2St1,Caatinga,2008,70.77,3.82,25.410000000000004,24.86,0.56
15,SpatialV2St1,Caatinga,2009,70.35,3.64,26.010000000000005,25.44,0.58
15,SpatialV2St1,Caatinga,2010,69.8,3.2,27.000000000000004,26.45,0.56
15,SpatialV2St1,Caatinga,2011,69.34,3.41,27.249999999999996,26.72,0.52
15,SpatialV2St1,Caatinga,2012,72.59,6.68,20.729999999999997,20.46,0.26
15,SpatialV2St1,Caatinga,2013,72.6,7.74,19.660000000000004,18.86,0.8
15,SpatialV2St1,Caatinga,2014,71.77,4.4,23.830000000000005,23.26,0.57
15,SpatialV2St1,Caatinga,2015,72.74,4.0,23.260000000000005,22.67,0.6
15,SpatialV2St1,Caatinga,2016,72.81,5.55,21.639999999999997,21.1,0.55
15,SpatialV2St1,Caatinga,2017,72.53,6.83,20.64,19.66,0.98
15,SpatialV2St1,Caatinga,2018,71.6,5.63,22.770000000000007,22.2,0.57
15,SpatialV2St1,Caatinga,2019,71.48,4.73,23.789999999999996,22.94,0.86
15,SpatialV2St1,Caatinga,2020,71.41,5.85,22.740000000000002,22.2,0.54
15,SpatialV2St1,Caatinga,2021,71.23,6.33,22.439999999999998,21.74,0.7
15,SpatialV2St1,Caatinga,2022,70.28,6.39,23.33,22.89,0.43
15,SpatialV2St1,741,1985,84.11,13.08,2.8100000000000005,1.87,0.94
15,SpatialV2St1,741,1986,83.18,14.94,1.8799999999999937,1.87,0.0
15,SpatialV2St1,741,1987,81.31,14.01,4.679999999999998,3.74,0.94
15,SpatialV2St1,741,1988,76.64,14.02,9.34,9.35,0.0
15,SpatialV2St1,741,1989,80.37,14.95,4.679999999999996,3.74,0.94
15,SpatialV2St1,741,1990,83.18,15.89,0.9299999999999926,0.0,0.94
15,SpatialV2St1,741,1991,77.57,16.82,5.6100000000000065,5.61,0.0
15,SpatialV2St1,741,1992,76.64,19.62,3.7399999999999984,1.87,1.87
15,SpatialV2St1,741,1993,77.57,14.94,7.490000000000007,5.61,1.87
15,SpatialV2St1,741,1994,76.64,21.5,1.8599999999999994,1.87,0.0
15,SpatialV2St1,741,1995,77.57,19.62,2.810000000000006,1.87,0.94
15,SpatialV2St1,741,1996,78.5,16.82,4.68,3.74,0.94
15,SpatialV2St1,741,1997,80.37,16.82,2.809999999999995,1.87,0.94
15,SpatialV2St1,741,1998,79.44,18.69,1.870000000000001,1.87,0.0
15,SpatialV2St1,741,1999,82.24,15.89,1.8700000000000045,1.87,0.0
15,SpatialV2St1,741,2000,83.18,14.94,1.8799999999999937,0.0,1.87
15,SpatialV2St1,741,2001,82.24,15.89,1.8700000000000045,0.0,1.87
15,SpatialV2St1,741,2002,81.31,15.89,2.799999999999997,1.87,0.94
15,SpatialV2St1,741,2003,76.64,17.76,5.599999999999998,1.87,3.74
15,SpatialV2St1,741,2004,77.57,21.5,0.9300000000000068,0.0,0.94
15,SpatialV2St1,741,2005,78.5,19.62,1.879999999999999,0.0,1.87
15,SpatialV2St1,741,2006,75.7,20.56,3.7399999999999984,3.74,0.0
15,SpatialV2St1,741,2007,77.57,14.95,7.4800000000000075,7.48,0.0
15,SpatialV2St1,741,2008,78.5,20.56,0.9400000000000013,0.0,0.94
15,SpatialV2St1,741,2009,76.64,22.42,0.9399999999999977,0.0,0.94
15,SpatialV2St1,741,2010,79.44,14.95,5.610000000000003,3.74,1.87
15,SpatialV2St1,741,2011,78.5,13.08,8.42,7.48,0.94
15,SpatialV2St1,741,2012,81.31,14.95,3.7399999999999984,0.0,3.74
15,SpatialV2St1,741,2013,78.5,17.76,3.7399999999999984,1.87,1.87
