,classes,3,4,12,21,22,33,Total,bacia,model,version,year
61,33,0,0,0,0,0,1,1,746,SpatialV3su,21,1991
62,Total,23,142,0,20,0,1,186,746,SpatialV3su,21,1991
63,3,0,4,0,0,0,0,4,755,SpatialV3su,21,1998
64,4,0,135,0,22,0,0,157,755,SpatialV3su,21,1998
65,12,0,1,0,5,0,0,6,755,SpatialV3su,21,1998
66,21,0,19,0,65,0,0,84,755,SpatialV3su,21,1998
67,22,0,2,0,6,3,0,11,755,SpatialV3su,21,1998
68,33,0,3,0,0,0,1,4,755,SpatialV3su,21,1998
69,Total,0,164,0,98,3,1,266,755,SpatialV3su,21,1998
70,3,0,1,0,1,0,0,2,7615,SpatialV3su,21,2001
71,4,0,136,0,45,0,0,181,7615,SpatialV3su,21,2001
72,12,0,2,0,19,0,0,21,7615,SpatialV3su,21,2001
73,21,0,14,0,55,1,0,70,7615,SpatialV3su,21,2001
74,22,0,1,0,3,0,0,4,7615,SpatialV3su,21,2001
75,33,0,0,0,0,0,2,2,7615,SpatialV3su,21,2001
76,Total,0,154,0,123,1,2,280,7615,SpatialV3su,21,2001
77,3,0,9,0,1,0,0,10,76111,SpatialV3su,21,1992
78,4,0,25,3,14,0,0,42,76111,SpatialV3su,21,1992
79,12,0,0,0,0,0,0,0,76111,SpatialV3su,21,1992
80,21,0,23,6,95,0,0,124,76111,SpatialV3su,21,1992
81,22,0,0,1,0,0,0,1,76111,SpatialV3su,21,1992
82,33,0,0,1,0,0,2,3,76111,SpatialV3su,21,1992
83,Total,0,57,11,110,0,2,180,76111,SpatialV3su,21,1992
84,3,1,1,0,2,0,0,4,757,SpatialV3su,21,2000
85,4,5,102,0,41,0,0,148,757,SpatialV3su,21,2000
86,12,0,0,0,2,0,0,2,757,SpatialV3su,21,2000
87,21,1,17,0,109,0,0,127,757,SpatialV3su,21,2000
88,22,0,0,0,2,0,0,2,757,SpatialV3su,21,2000
89,33,0,1,2,3,0,1,7,757,SpatialV3su,21,2000
90,Total,7,121,2,159,0,1,290,757,SpatialV3su,21,2000
91,3,3,3,0,2,0,0,8,759,SpatialV3su,21,2001
92,4,1,23,1,9,0,0,34,759,SpatialV3su,21,2001
93,12,0,0,0,0,0,0,0,759,SpatialV3su,21,2001
94,21,0,16,6,48,0,0,70,759,SpatialV3su,21,2001
95,22,0,0,1,1,0,0,2,759,SpatialV3su,21,2001
96,33,0,1,0,0,0,0,1,759,SpatialV3su,21,2001
97,Total,4,43,8,60,0,0,115,759,SpatialV3su,21,2001
98,3,0,6,0,0,0,0,6,756,SpatialV3su,21,1989
99,4,2,166,6,69,0,0,243,756,SpatialV3su,21,1989
100,12,0,1,1,4,0,1,7,756,SpatialV3su,21,1989
101,21,0,43,2,84,0,0,129,756,SpatialV3su,21,1989
102,22,0,2,3,3,0,0,8,756,SpatialV3su,21,1989
103,33,0,1,0,0,0,6,7,756,SpatialV3su,21,1989
104,Total,2,219,12,160,0,7,400,756,SpatialV3su,21,1989
105,3,0,14,0,1,0,0,15,7621,SpatialV3su,21,1998
106,4,0,24,0,1,0,0,25,7621,SpatialV3su,21,1998
107,12,0,1,0,0,0,0,1,7621,SpatialV3su,21,1998
108,21,0,9,0,14,0,0,23,7621,SpatialV3su,21,1998
109,22,0,0,0,0,0,0,0,7621,SpatialV3su,21,1998
110,33,0,0,0,0,0,0,0,7621,SpatialV3su,21,1998
111,Total,0,48,0,16,0,0,64,7621,SpatialV3su,21,1998
112,3,1,9,0,1,0,0,11,744,SpatialV3su,21,2002
113,4,6,481,1,42,0,1,531,744,SpatialV3su,21,2002
114,12,0,6,4,11,0,0,21,744,SpatialV3su,21,2002
115,21,0,37,2,116,0,0,155,744,SpatialV3su,21,2002
116,22,0,1,0,1,0,0,2,744,SpatialV3su,21,2002
117,33,0,1,0,1,0,0,2,744,SpatialV3su,21,2002
118,Total,7,535,7,172,0,1,722,744,SpatialV3su,21,2002
119,3,0,21,0,0,0,0,21,7622,SpatialV3su,21,2013
120,4,0,77,0,6,0,0,83,7622,SpatialV3su,21,2013
121,12,0,2,0,0,0,0,2,7622,SpatialV3su,21,2013
122,21,0,10,0,5,0,0,15,7622,SpatialV3su,21,2013
123,22,0,0,0,0,0,0,0,7622,SpatialV3su,21,2013
124,33,0,0,0,0,0,0,0,7622,SpatialV3su,21,2013
125,Total,0,110,0,11,0,0,121,7622,SpatialV3su,21,2013
126,3,1,1,0,0,0,0,2,775,SpatialV3su,21,2000
127,4,0,1,0,3,0,0,4,775,SpatialV3su,21,2000
128,12,0,0,0,0,0,1,1,775,SpatialV3su,21,2000
129,21,0,2,2,9,0,0,13,775,SpatialV3su,21,2000
130,22,0,0,0,0,0,0,0,775,SpatialV3su,21,2000
131,33,0,0,0,0,0,0,0,775,SpatialV3su,21,2000
132,Total,1,4,2,12,0,1,20,775,SpatialV3su,21,2000
133,3,0,10,0,2,0,0,12,766,SpatialV3su,21,2014
134,4,0,86,0,16,0,0,102,766,SpatialV3su,21,2014
135,12,0,3,0,2,0,0,5,766,SpatialV3su,21,2014
136,21,1,10,0,132,0,0,143,766,SpatialV3su,21,2014
137,22,0,1,0,0,1,0,2,766,SpatialV3su,21,2014
138,33,0,1,0,0,0,2,3,766,SpatialV3su,21,2014
139,Total,1,111,0,152,1,2,267,766,SpatialV3su,21,2014
140,3,0,16,0,1,0,0,17,7621,SpatialV3su,21,2014
141,4,0,22,0,0,0,0,22,7621,SpatialV3su,21,2014
142,12,0,1,0,0,0,0,1,7621,SpatialV3su,21,2014
143,21,0,6,0,18,0,0,24,7621,SpatialV3su,21,2014
144,22,0,0,0,0,0,0,0,7621,SpatialV3su,21,2014
145,33,0,0,0,0,0,0,0,7621,SpatialV3su,21,2014
146,Total,0,45,0,19,0,0,64,7621,SpatialV3su,21,2014
147,3,1,2,0,1,0,0,4,757,SpatialV3su,21,1994
148,4,4,98,1,49,0,0,152,757,SpatialV3su,21,1994
149,12,0,0,0,2,0,0,2,757,SpatialV3su,21,1994
150,21,1,20,0,102,0,1,124,757,SpatialV3su,21,1994
151,22,0,0,0,2,0,0,2,757,SpatialV3su,21,1994
152,33,1,0,2,2,0,1,6,757,SpatialV3su,21,1994
153,Total,7,120,3,158,0,2,290,757,SpatialV3su,21,1994
154,3,0,4,0,0,0,0,4,755,SpatialV3su,21,2009
155,4,0,138,0,21,0,0,159,755,SpatialV3su,21,2009
156,12,0,0,0,4,0,0,4,755,SpatialV3su,21,2009
157,21,0,31,0,52,0,0,83,755,SpatialV3su,21,2009
158,22,0,0,0,6,4,1,11,755,SpatialV3su,21,2009
159,33,0,2,0,0,1,2,5,755,SpatialV3su,21,2009
160,Total,0,175,0,83,5,3,266,755,SpatialV3su,21,2009
161,3,2,7,0,0,0,0,9,764,SpatialV3su,21,1998
162,4,0,22,0,8,0,1,31,764,SpatialV3su,21,1998
163,12,0,0,0,0,0,0,0,764,SpatialV3su,21,1998
164,21,1,3,0,30,0,0,34,764,SpatialV3su,21,1998
165,22,0,2,0,0,0,0,2,764,SpatialV3su,21,1998
166,33,0,0,0,0,0,0,0,764,SpatialV3su,21,1998
167,Total,3,34,0,38,0,1,76,764,SpatialV3su,21,1998
168,3,6,19,0,1,0,0,26,7741,SpatialV3su,21,2015
169,4,0,90,1,10,0,0,101,7741,SpatialV3su,21,2015
170,12,0,8,0,1,0,0,9,7741,SpatialV3su,21,2015
171,21,0,46,0,60,0,0,106,7741,SpatialV3su,21,2015
172,22,0,1,1,0,0,0,2,7741,SpatialV3su,21,2015
173,33,0,0,0,0,0,1,1,7741,SpatialV3su,21,2015
174,Total,6,164,2,72,0,1,245,7741,SpatialV3su,21,2015
175,3,2,12,0,0,0,0,14,765,SpatialV3su,21,2019
176,4,0,77,0,29,0,0,106,765,SpatialV3su,21,2019
177,12,0,0,0,0,0,0,0,765,SpatialV3su,21,2019
178,21,2,7,0,102,2,0,113,765,SpatialV3su,21,2019
179,22,0,1,0,2,1,2,6,765,SpatialV3su,21,2019
180,33,1,0,0,0,0,1,2,765,SpatialV3su,21,2019
181,Total,5,97,0,133,3,3,241,765,SpatialV3su,21,2019
182,3,6,22,0,0,0,0,28,7741,SpatialV3su,21,1987
183,4,0,103,0,14,1,0,118,7741,SpatialV3su,21,1987
184,12,0,8,0,1,0,0,9,7741,SpatialV3su,21,1987
185,21,0,39,0,50,0,0,89,7741,SpatialV3su,21,1987
186,22,0,1,0,0,0,0,1,7741,SpatialV3su,21,1987
187,33,0,0,0,0,0,0,0,7741,SpatialV3su,21,1987
188,Total,6,173,0,65,1,0,245,7741,SpatialV3su,21,1987
189,3,3,4,0,1,0,0,8,759,SpatialV3su,21,1995
190,4,0,21,1,12,0,0,34,759,SpatialV3su,21,1995
191,12,0,0,0,0,0,0,0,759,SpatialV3su,21,1995
192,21,0,23,4,43,0,0,70,759,SpatialV3su,21,1995
193,22,0,0,1,1,0,0,2,759,SpatialV3su,21,1995
194,33,0,1,0,0,0,0,1,759,SpatialV3su,21,1995
195,Total,3,49,6,57,0,0,115,759,SpatialV3su,21,1995
196,3,1,0,0,1,0,0,2,771,SpatialV3su,21,2002
197,4,6,69,0,39,0,0,114,771,SpatialV3su,21,2002
198,12,0,0,0,3,0,0,3,771,SpatialV3su,21,2002
199,21,2,9,0,114,0,0,125,771,SpatialV3su,21,2002
200,22,0,0,0,2,0,0,2,771,SpatialV3su,21,2002
201,33,0,0,0,0,0,0,0,771,SpatialV3su,21,2002
202,Total,9,78,0,159,0,0,246,771,SpatialV3su,21,2002
203,3,0,16,0,0,0,0,16,7621,SpatialV3su,21,2006
204,4,0,23,0,2,0,0,25,7621,SpatialV3su,21,2006
205,12,0,1,0,0,0,0,1,7621,SpatialV3su,21,2006
206,21,0,6,0,16,0,0,22,7621,SpatialV3su,21,2006
207,22,0,0,0,0,0,0,0,7621,SpatialV3su,21,2006
208,33,0,0,0,0,0,0,0,7621,SpatialV3su,21,2006
209,Total,0,46,0,18,0,0,64,7621,SpatialV3su,21,2006
210,3,0,8,0,0,0,0,8,767,SpatialV3su,21,2022
211,4,0,34,0,4,0,0,38,767,SpatialV3su,21,2022
212,12,0,0,0,0,0,0,0,767,SpatialV3su,21,2022
213,21,0,9,0,43,0,0,52,767,SpatialV3su,21,2022
214,22,0,3,0,0,0,0,3,767,SpatialV3su,21,2022
215,33,0,0,0,0,0,0,0,767,SpatialV3su,21,2022
216,Total,0,54,0,47,0,0,101,767,SpatialV3su,21,2022
217,3,1,9,0,1,0,0,11,744,SpatialV3su,21,2004
218,4,5,476,1,49,0,1,532,744,SpatialV3su,21,2004
219,12,0,6,3,12,0,0,21,744,SpatialV3su,21,2004
220,21,0,41,0,113,0,0,154,744,SpatialV3su,21,2004
221,22,0,1,0,1,0,0,2,744,SpatialV3su,21,2004
222,33,0,1,0,1,0,0,2,744,SpatialV3su,21,2004
223,Total,6,534,4,177,0,1,722,744,SpatialV3su,21,2004
224,3,0,16,0,2,0,0,18,7621,SpatialV3su,21,1992
225,4,0,24,0,2,0,0,26,7621,SpatialV3su,21,1992
226,12,0,1,0,0,0,0,1,7621,SpatialV3su,21,1992
227,21,0,5,0,14,0,0,19,7621,SpatialV3su,21,1992
228,22,0,0,0,0,0,0,0,7621,SpatialV3su,21,1992
229,33,0,0,0,0,0,0,0,7621,SpatialV3su,21,1992
230,Total,0,46,0,18,0,0,64,7621,SpatialV3su,21,1992
231,3,0,0,0,0,0,0,0,7617,SpatialV3su,21,2012
232,4,0,129,0,19,0,0,148,7617,SpatialV3su,21,2012
233,12,0,2,0,3,0,0,5,7617,SpatialV3su,21,2012
234,21,0,6,0,25,0,0,31,7617,SpatialV3su,21,2012
235,22,0,0,0,1,0,0,1,7617,SpatialV3su,21,2012
236,33,0,0,0,2,0,33,35,7617,SpatialV3su,21,2012
237,Total,0,137,0,50,0,33,220,7617,SpatialV3su,21,2012
238,3,6,21,0,0,0,0,27,7741,SpatialV3su,21,1996
239,4,0,98,1,10,0,0,109,7741,SpatialV3su,21,1996
240,12,0,8,0,1,0,0,9,7741,SpatialV3su,21,1996
241,21,0,40,0,59,0,0,99,7741,SpatialV3su,21,1996
242,22,0,1,0,0,0,0,1,7741,SpatialV3su,21,1996
243,33,0,0,0,0,0,0,0,7741,SpatialV3su,21,1996
244,Total,6,168,1,70,0,0,245,7741,SpatialV3su,21,1996
245,3,0,0,0,0,0,0,0,758,SpatialV3su,21,2007
246,4,0,64,1,16,1,0,82,758,SpatialV3su,21,2007
247,12,0,0,0,1,1,0,2,758,SpatialV3su,21,2007
248,21,0,26,1,47,0,0,74,758,SpatialV3su,21,2007
249,22,0,0,0,0,1,0,1,758,SpatialV3su,21,2007
250,33,0,1,0,0,1,1,3,758,SpatialV3su,21,2007
251,Total,0,91,2,64,4,1,162,758,SpatialV3su,21,2007
252,3,1,10,0,0,0,0,11,744,SpatialV3su,21,2017
253,4,6,491,3,35,0,0,535,744,SpatialV3su,21,2017
254,12,0,7,4,8,0,0,19,744,SpatialV3su,21,2017
255,21,0,56,4,90,3,0,153,744,SpatialV3su,21,2017
256,22,0,1,0,1,0,0,2,744,SpatialV3su,21,2017
257,33,0,2,0,0,0,0,2,744,SpatialV3su,21,2017
258,Total,7,567,11,134,3,0,722,744,SpatialV3su,21,2017
259,3,1,17,0,0,0,0,18,763,SpatialV3su,21,1989
260,4,2,183,1,37,0,0,223,763,SpatialV3su,21,1989
261,12,0,6,4,5,0,0,15,763,SpatialV3su,21,1989
262,21,0,19,0,109,0,0,128,763,SpatialV3su,21,1989
263,22,0,2,1,2,0,1,6,763,SpatialV3su,21,1989
264,33,0,0,0,0,0,2,2,763,SpatialV3su,21,1989
265,Total,3,227,6,153,0,3,392,763,SpatialV3su,21,1989
266,3,2,10,0,3,0,0,15,765,SpatialV3su,21,2003
267,4,0,70,0,44,0,0,114,765,SpatialV3su,21,2003
268,12,0,0,0,0,0,0,0,765,SpatialV3su,21,2003
269,21,0,4,0,100,0,0,104,765,SpatialV3su,21,2003
270,22,0,1,0,2,3,0,6,765,SpatialV3su,21,2003
271,33,0,1,0,0,0,1,2,765,SpatialV3su,21,2003
272,Total,2,86,0,149,3,1,241,765,SpatialV3su,21,2003
273,3,2,2,0,0,0,0,4,7742,SpatialV3su,21,2020
274,4,3,13,0,3,0,0,19,7742,SpatialV3su,21,2020
275,12,0,0,2,0,0,0,2,7742,SpatialV3su,21,2020
276,21,0,17,3,91,0,0,111,7742,SpatialV3su,21,2020
277,22,0,0,0,0,1,0,1,7742,SpatialV3su,21,2020
278,33,0,0,0,0,0,0,0,7742,SpatialV3su,21,2020
279,Total,5,32,5,94,1,0,137,7742,SpatialV3su,21,2020
280,3,1,17,0,0,0,0,18,763,SpatialV3su,21,1996
281,4,2,177,1,29,0,0,209,763,SpatialV3su,21,1996
282,12,0,5,4,6,0,0,15,763,SpatialV3su,21,1996
283,21,0,25,0,118,0,0,143,763,SpatialV3su,21,1996
284,22,0,2,1,1,0,1,5,763,SpatialV3su,21,1996
285,33,0,0,0,0,0,2,2,763,SpatialV3su,21,1996
286,Total,3,226,6,154,0,3,392,763,SpatialV3su,21,1996
287,3,7,19,0,0,0,0,26,7741,SpatialV3su,21,2007
288,4,0,92,2,8,0,0,102,7741,SpatialV3su,21,2007
289,12,0,8,1,0,0,0,9,7741,SpatialV3su,21,2007
290,21,0,46,0,59,0,0,105,7741,SpatialV3su,21,2007
291,22,0,1,1,0,0,0,2,7741,SpatialV3su,21,2007
292,33,0,0,0,0,0,1,1,7741,SpatialV3su,21,2007
293,Total,7,166,4,67,0,1,245,7741,SpatialV3su,21,2007
294,3,0,1,0,1,0,0,2,7615,SpatialV3su,21,2015
295,4,0,130,0,39,0,0,169,7615,SpatialV3su,21,2015
296,12,0,1,0,19,1,0,21,7615,SpatialV3su,21,2015
297,21,0,16,1,65,0,0,82,7615,SpatialV3su,21,2015
298,22,0,1,0,3,0,0,4,7615,SpatialV3su,21,2015
299,33,0,0,0,0,0,2,2,7615,SpatialV3su,21,2015
300,Total,0,149,1,127,1,2,280,7615,SpatialV3su,21,2015
301,3,4,8,0,0,0,0,12,754,SpatialV3su,21,1987
302,4,12,405,0,117,0,0,534,754,SpatialV3su,21,1987
303,12,0,2,0,10,0,0,12,754,SpatialV3su,21,1987
304,21,2,47,1,95,0,0,145,754,SpatialV3su,21,1987
305,22,0,1,1,0,2,0,4,754,SpatialV3su,21,1987
306,33,0,3,4,0,0,10,17,754,SpatialV3su,21,1987
307,Total,18,466,6,222,2,10,724,754,SpatialV3su,21,1987
308,3,0,0,0,0,0,0,0,7616,SpatialV3su,21,2008
309,4,0,79,1,13,0,0,93,7616,SpatialV3su,21,2008
310,12,0,2,1,0,0,0,3,7616,SpatialV3su,21,2008
311,21,0,5,0,26,0,0,31,7616,SpatialV3su,21,2008
312,22,0,0,0,0,0,0,0,7616,SpatialV3su,21,2008
313,33,0,0,0,0,0,0,0,7616,SpatialV3su,21,2008
314,Total,0,86,2,39,0,0,127,7616,SpatialV3su,21,2008
315,3,7,7,0,2,0,0,16,776,SpatialV3su,21,1990
316,4,3,139,6,58,0,0,206,776,SpatialV3su,21,1990
317,12,0,0,6,3,0,0,9,776,SpatialV3su,21,1990
318,21,0,13,0,106,0,0,119,776,SpatialV3su,21,1990
319,22,0,0,2,0,0,0,2,776,SpatialV3su,21,1990
320,33,0,0,0,0,0,1,1,776,SpatialV3su,21,1990
321,Total,10,159,14,169,0,1,353,776,SpatialV3su,21,1990
322,3,4,4,0,0,0,0,8,764,SpatialV3su,21,2007
323,4,0,23,0,5,1,0,29,764,SpatialV3su,21,2007
324,12,0,0,0,0,0,0,0,764,SpatialV3su,21,2007
325,21,0,6,0,31,0,0,37,764,SpatialV3su,21,2007
326,22,0,2,0,0,0,0,2,764,SpatialV3su,21,2007
327,33,0,0,0,0,0,0,0,764,SpatialV3su,21,2007
328,Total,4,35,0,36,1,0,76,764,SpatialV3su,21,2007
329,3,1,18,0,0,0,0,19,763,SpatialV3su,21,2017
330,4,2,186,1,15,0,0,204,763,SpatialV3su,21,2017
331,12,0,4,5,6,0,0,15,763,SpatialV3su,21,2017
332,21,0,23,0,124,1,0,148,763,SpatialV3su,21,2017
333,22,0,2,1,1,0,0,4,763,SpatialV3su,21,2017
334,33,0,0,0,0,0,2,2,763,SpatialV3su,21,2017
335,Total,3,233,7,146,1,2,392,763,SpatialV3su,21,2017
336,3,0,1,0,0,0,0,1,7421,SpatialV3su,21,2021
337,4,0,60,0,4,0,0,64,7421,SpatialV3su,21,2021
338,12,0,0,0,2,0,0,2,7421,SpatialV3su,21,2021
339,21,0,6,2,5,0,0,13,7421,SpatialV3su,21,2021
340,22,0,0,0,0,0,0,0,7421,SpatialV3su,21,2021
341,33,0,0,0,0,0,0,0,7421,SpatialV3su,21,2021
342,Total,0,67,2,11,0,0,80,7421,SpatialV3su,21,2021
343,3,6,1,0,2,0,0,9,772,SpatialV3su,21,1985
344,4,18,101,5,66,1,1,192,772,SpatialV3su,21,1985
345,12,0,1,0,0,0,0,1,772,SpatialV3su,21,1985
346,21,7,21,10,92,2,0,132,772,SpatialV3su,21,1985
347,22,0,0,0,1,0,0,1,772,SpatialV3su,21,1985
348,33,0,0,0,1,0,0,1,772,SpatialV3su,21,1985
349,Total,31,124,15,162,3,1,336,772,SpatialV3su,21,1985
350,3,0,3,0,1,0,0,4,7612,SpatialV3su,21,1992
351,4,0,103,3,4,0,0,110,7612,SpatialV3su,21,1992
352,12,0,0,3,4,0,0,7,7612,SpatialV3su,21,1992
353,21,0,17,4,31,0,0,52,7612,SpatialV3su,21,1992
354,22,0,1,1,1,0,0,3,7612,SpatialV3su,21,1992
355,33,0,0,0,0,0,1,1,7612,SpatialV3su,21,1992
356,Total,0,124,11,41,0,1,177,7612,SpatialV3su,21,1992
357,3,0,5,1,0,0,0,6,7619,SpatialV3su,21,2010
358,4,0,245,13,15,0,0,273,7619,SpatialV3su,21,2010
359,12,0,6,1,4,1,1,13,7619,SpatialV3su,21,2010
360,21,0,13,1,41,0,0,55,7619,SpatialV3su,21,2010
361,22,0,1,0,0,0,0,1,7619,SpatialV3su,21,2010
362,33,0,0,0,0,0,1,1,7619,SpatialV3su,21,2010
363,Total,0,270,16,60,1,2,349,7619,SpatialV3su,21,2010
364,3,0,1,0,0,0,0,1,7421,SpatialV3su,21,2002
365,4,0,54,0,7,0,0,61,7421,SpatialV3su,21,2002
366,12,0,0,1,1,0,0,2,7421,SpatialV3su,21,2002
367,21,0,6,0,10,0,0,16,7421,SpatialV3su,21,2002
368,22,0,0,0,0,0,0,0,7421,SpatialV3su,21,2002
369,33,0,0,0,0,0,0,0,7421,SpatialV3su,21,2002
370,Total,0,61,1,18,0,0,80,7421,SpatialV3su,21,2002
371,3,14,20,0,0,0,0,34,746,SpatialV3su,21,1994
372,4,9,116,0,7,0,0,132,746,SpatialV3su,21,1994
373,12,0,2,0,1,0,0,3,746,SpatialV3su,21,1994
374,21,0,4,0,9,0,0,13,746,SpatialV3su,21,1994
375,22,0,1,0,2,0,0,3,746,SpatialV3su,21,1994
376,33,0,0,0,0,0,1,1,746,SpatialV3su,21,1994
377,Total,23,143,0,19,0,1,186,746,SpatialV3su,21,1994
378,3,0,0,0,0,0,0,0,7614,SpatialV3su,21,1995
379,4,6,68,0,6,0,0,80,7614,SpatialV3su,21,1995
380,12,0,0,0,0,0,0,0,7614,SpatialV3su,21,1995
381,21,0,14,0,38,0,0,52,7614,SpatialV3su,21,1995
382,22,0,0,0,0,0,0,0,7614,SpatialV3su,21,1995
383,33,0,0,0,0,0,0,0,7614,SpatialV3su,21,1995
384,Total,6,82,0,44,0,0,132,7614,SpatialV3su,21,1995
385,3,0,3,0,0,0,0,3,755,SpatialV3su,21,2017
386,4,0,140,0,17,0,0,157,755,SpatialV3su,21,2017
387,12,0,0,0,4,1,0,5,755,SpatialV3su,21,2017
388,21,0,29,0,57,0,0,86,755,SpatialV3su,21,2017
389,22,0,0,0,9,2,0,11,755,SpatialV3su,21,2017
390,33,0,3,0,0,0,1,4,755,SpatialV3su,21,2017
391,Total,0,175,0,87,3,1,266,755,SpatialV3su,21,2017
392,3,0,6,0,0,0,0,6,756,SpatialV3su,21,2000
393,4,2,182,7,54,0,0,245,756,SpatialV3su,21,2000
394,12,0,1,2,3,0,0,6,756,SpatialV3su,21,2000
395,21,0,36,0,91,0,0,127,756,SpatialV3su,21,2000
396,22,0,3,1,3,1,0,8,756,SpatialV3su,21,2000
397,33,0,1,2,1,0,4,8,756,SpatialV3su,21,2000
398,Total,2,229,12,152,1,4,400,756,SpatialV3su,21,2000
399,3,0,5,1,0,0,0,6,7619,SpatialV3su,21,2009
400,4,0,246,13,15,0,0,274,7619,SpatialV3su,21,2009
401,12,0,6,1,4,1,1,13,7619,SpatialV3su,21,2009
402,21,0,13,2,39,0,0,54,7619,SpatialV3su,21,2009
403,22,0,1,0,0,0,0,1,7619,SpatialV3su,21,2009
404,33,0,0,0,0,0,1,1,7619,SpatialV3su,21,2009
405,Total,0,271,17,58,1,2,349,7619,SpatialV3su,21,2009
406,3,0,6,0,0,0,0,6,756,SpatialV3su,21,1991
407,4,2,167,4,64,0,0,237,756,SpatialV3su,21,1991
408,12,1,1,1,4,0,0,7,756,SpatialV3su,21,1991
409,21,0,48,0,86,0,0,134,756,SpatialV3su,21,1991
410,22,0,2,1,6,0,0,9,756,SpatialV3su,21,1991
411,33,1,1,0,0,0,5,7,756,SpatialV3su,21,1991
412,Total,4,225,6,160,0,5,400,756,SpatialV3su,21,1991
413,3,0,1,0,1,0,0,2,7615,SpatialV3su,21,1985
414,4,0,158,2,41,0,0,201,7615,SpatialV3su,21,1985
