Version,Models,Bacia,Years,global_accuracy,quantity diss,alloc dis,exchange,shift
18,TemporalV3J4,Caatinga,1985,72.78,4.42,22.799999999999997,21.52,1.28
18,TemporalV3J4,Caatinga,1986,72.91,3.13,23.960000000000004,22.58,1.38
18,TemporalV3J4,Caatinga,1987,73.93,4.1,21.96999999999999,20.18,1.8
18,TemporalV3J4,Caatinga,1988,74.04,4.44,21.519999999999992,19.54,1.97
18,TemporalV3J4,Caatinga,1989,74.12,4.9,20.979999999999997,18.69,2.3
18,TemporalV3J4,Caatinga,1990,73.65,4.78,21.569999999999993,19.63,1.94
18,TemporalV3J4,Caatinga,1991,73.78,4.24,21.979999999999997,19.87,2.11
18,TemporalV3J4,Caatinga,1992,73.38,3.08,23.540000000000006,21.22,2.32
18,TemporalV3J4,Caatinga,1993,73.62,2.96,23.419999999999995,21.7,1.72
18,TemporalV3J4,Caatinga,1994,73.63,3.06,23.310000000000006,21.61,1.72
18,TemporalV3J4,Caatinga,1995,73.2,2.91,23.889999999999997,22.22,1.68
18,TemporalV3J4,Caatinga,1996,72.92,2.96,24.119999999999997,22.49,1.63
18,TemporalV3J4,Caatinga,1997,72.94,2.8,24.26,23.08,1.18
18,TemporalV3J4,Caatinga,1998,73.1,2.66,24.240000000000006,23.17,1.08
18,TemporalV3J4,Caatinga,1999,73.12,2.47,24.409999999999997,23.51,0.9
18,TemporalV3J4,Caatinga,2000,73.28,2.54,24.18,23.01,1.18
18,TemporalV3J4,Caatinga,2001,73.63,2.79,23.580000000000005,22.32,1.28
18,TemporalV3J4,Caatinga,2002,73.85,2.77,23.380000000000006,22.46,0.91
18,TemporalV3J4,Caatinga,2003,73.49,2.92,23.590000000000003,22.74,0.84
18,TemporalV3J4,Caatinga,2004,73.85,2.6,23.550000000000004,22.6,0.96
18,TemporalV3J4,Caatinga,2005,73.41,2.6,23.990000000000002,22.6,1.4
18,TemporalV3J4,Caatinga,2006,73.21,2.78,24.010000000000005,22.24,1.77
18,TemporalV3J4,Caatinga,2007,73.2,2.89,23.909999999999997,22.06,1.85
18,TemporalV3J4,Caatinga,2008,73.33,2.7,23.970000000000002,21.97,2.0
18,TemporalV3J4,Caatinga,2009,73.33,2.82,23.85,21.96,1.9
18,TemporalV3J4,Caatinga,2010,73.82,2.87,23.310000000000006,21.72,1.6
18,TemporalV3J4,Caatinga,2011,74.37,2.86,22.769999999999996,21.75,1.02
18,TemporalV3J4,Caatinga,2012,75.35,2.86,21.790000000000006,20.89,0.9
18,TemporalV3J4,Caatinga,2013,75.57,2.8,21.630000000000006,19.9,1.72
18,TemporalV3J4,Caatinga,2014,75.2,2.68,22.119999999999997,20.56,1.58
18,TemporalV3J4,Caatinga,2015,75.23,2.71,22.059999999999995,20.54,1.54
18,TemporalV3J4,Caatinga,2016,75.11,2.64,22.25,20.58,1.67
18,TemporalV3J4,Caatinga,2017,74.98,2.82,22.199999999999996,20.15,2.05
18,TemporalV3J4,Caatinga,2018,74.79,2.54,22.669999999999995,20.76,1.92
18,TemporalV3J4,Caatinga,2019,74.54,2.46,22.999999999999993,21.36,1.66
18,TemporalV3J4,Caatinga,2020,74.57,2.92,22.510000000000005,20.56,1.96
18,TemporalV3J4,Caatinga,2021,73.78,3.36,22.86,20.74,2.13
18,TemporalV3J4,Caatinga,2022,73.35,4.21,22.440000000000005,21.02,1.42
18,TemporalV3J4,741,1985,85.05,12.15,2.8000000000000025,1.87,0.94
18,TemporalV3J4,741,1986,82.24,14.02,3.7400000000000055,3.74,0.0
18,TemporalV3J4,741,1987,81.31,15.88,2.809999999999997,1.87,0.94
18,TemporalV3J4,741,1988,81.31,14.95,3.7399999999999984,3.74,0.0
18,TemporalV3J4,741,1989,81.31,14.95,3.7399999999999984,3.74,0.0
18,TemporalV3J4,741,1990,80.37,16.82,2.809999999999995,1.87,0.94
18,TemporalV3J4,741,1991,76.64,18.69,4.669999999999998,3.74,0.94
18,TemporalV3J4,741,1992,75.7,20.56,3.7399999999999984,1.87,1.87
18,TemporalV3J4,741,1993,76.64,19.62,3.7399999999999984,1.87,1.87
18,TemporalV3J4,741,1994,76.64,20.55,2.8099999999999987,1.87,0.94
18,TemporalV3J4,741,1995,76.64,19.62,3.7399999999999984,3.74,0.0
18,TemporalV3J4,741,1996,77.57,17.76,4.670000000000005,3.74,0.94
18,TemporalV3J4,741,1997,80.37,18.69,0.9399999999999942,0.0,0.94
18,TemporalV3J4,741,1998,81.31,16.82,1.8699999999999974,1.87,0.0
18,TemporalV3J4,741,1999,81.31,16.82,1.8699999999999974,1.87,0.0
18,TemporalV3J4,741,2000,82.24,15.89,1.8700000000000045,0.0,1.87
18,TemporalV3J4,741,2001,81.31,16.82,1.8699999999999974,0.0,1.87
18,TemporalV3J4,741,2002,80.37,17.76,1.869999999999994,0.0,1.87
18,TemporalV3J4,741,2003,78.5,18.69,2.8099999999999987,0.0,2.8
18,TemporalV3J4,741,2004,77.57,20.56,1.870000000000008,0.0,1.87
18,TemporalV3J4,741,2005,77.57,20.56,1.870000000000008,0.0,1.87
18,TemporalV3J4,741,2006,77.57,21.5,0.9300000000000068,0.0,0.94
18,TemporalV3J4,741,2007,77.57,21.5,0.9300000000000068,0.0,0.94
18,TemporalV3J4,741,2008,79.44,19.62,0.9400000000000013,0.0,0.94
18,TemporalV3J4,741,2009,79.44,19.62,0.9400000000000013,0.0,0.94
18,TemporalV3J4,741,2010,79.44,16.82,3.740000000000002,1.87,1.87
18,TemporalV3J4,741,2011,81.31,14.94,3.7499999999999982,1.87,1.87
18,TemporalV3J4,741,2012,80.37,14.95,4.679999999999996,1.87,2.8
18,TemporalV3J4,741,2013,78.5,16.82,4.68,1.87,2.8
18,TemporalV3J4,741,2014,78.5,15.88,5.619999999999999,1.87,3.74
18,TemporalV3J4,741,2015,80.37,14.02,5.609999999999996,1.87,3.74
18,TemporalV3J4,741,2016,80.37,14.02,5.609999999999996,1.87,3.74
18,TemporalV3J4,741,2017,80.37,14.01,5.619999999999996,1.87,3.74
18,TemporalV3J4,741,2018,80.37,14.95,4.679999999999996,1.87,2.8
18,TemporalV3J4,741,2019,81.31,14.02,4.669999999999998,1.87,2.8
18,TemporalV3J4,741,2020,80.37,15.89,3.739999999999995,1.87,1.87
18,TemporalV3J4,741,2021,79.44,16.82,3.740000000000002,1.87,1.87
18,TemporalV3J4,741,2022,79.44,16.82,3.740000000000002,1.87,1.87
18,TemporalV3J4,7421,1985,87.5,5.0,7.5,7.5,0.0
18,TemporalV3J4,7421,1986,88.75,3.75,7.5,7.5,0.0
18,TemporalV3J4,7421,1987,90.0,3.75,6.25,5.0,1.25
18,TemporalV3J4,7421,1988,88.75,3.75,7.5,7.5,0.0
18,TemporalV3J4,7421,1989,90.0,3.75,6.25,5.0,1.25
18,TemporalV3J4,7421,1990,90.0,3.75,6.25,5.0,1.25
18,TemporalV3J4,7421,1991,88.75,2.5,8.75,7.5,1.25
18,TemporalV3J4,7421,1992,86.25,2.5,11.25,10.0,1.25
18,TemporalV3J4,7421,1993,86.25,5.0,8.75,7.5,1.25
18,TemporalV3J4,7421,1994,86.25,5.0,8.75,7.5,1.25
18,TemporalV3J4,7421,1995,82.5,6.25,11.25,10.0,1.25
18,TemporalV3J4,7421,1996,82.5,3.75,13.75,12.5,1.25
18,TemporalV3J4,7421,1997,80.0,3.75,16.25,15.0,1.25
18,TemporalV3J4,7421,1998,80.0,3.75,16.25,15.0,1.25
