,classes,3,4,12,21,22,33,Total,bacia,model,version,year
9609,33,0,0,0,0,0,0,0,771,GTB,30,1986
9610,Total,23,119,4,106,2,1,255,771,GTB,30,1986
9611,3,4,8,0,0,0,0,12,754,GTB,30,1987
9612,4,60,331,26,112,0,2,531,754,GTB,30,1987
9613,12,0,4,2,6,0,0,12,754,GTB,30,1987
9614,21,6,40,8,89,0,0,143,754,GTB,30,1987
9615,22,0,0,2,1,1,0,4,754,GTB,30,1987
9616,33,1,0,3,2,0,11,17,754,GTB,30,1987
9617,Total,71,383,41,210,1,13,719,754,GTB,30,1987
9618,3,2,16,0,1,0,0,19,7621,GTB,30,2013
9619,4,0,27,0,2,0,0,29,7621,GTB,30,2013
9620,12,0,1,0,1,0,1,3,7621,GTB,30,2013
9621,21,0,11,0,20,0,0,31,7621,GTB,30,2013
9622,22,0,0,0,0,0,0,0,7621,GTB,30,2013
9623,33,0,0,0,0,0,1,1,7621,GTB,30,2013
9624,Total,2,55,0,24,0,2,83,7621,GTB,30,2013
9625,3,0,8,0,3,0,0,11,767,GTB,30,2011
9626,4,0,58,0,9,0,0,67,767,GTB,30,2011
9627,12,0,0,0,0,0,0,0,767,GTB,30,2011
9628,21,0,14,0,44,0,0,58,767,GTB,30,2011
9629,22,0,0,0,0,0,1,1,767,GTB,30,2011
9630,33,0,0,0,0,0,0,0,767,GTB,30,2011
9631,Total,0,80,0,56,0,1,137,767,GTB,30,2011
9632,3,1,0,0,0,0,0,1,777,GTB,30,2003
9633,4,1,1,0,0,0,0,2,777,GTB,30,2003
9634,12,0,1,0,0,1,0,2,777,GTB,30,2003
9635,21,0,5,1,4,0,0,10,777,GTB,30,2003
9636,22,0,0,0,0,0,0,0,777,GTB,30,2003
9637,33,0,0,0,0,0,0,0,777,GTB,30,2003
9638,Total,2,7,1,4,1,0,15,777,GTB,30,2003
9639,3,5,3,0,1,0,0,9,745,GTB,30,1990
9640,4,22,31,0,4,0,0,57,745,GTB,30,1990
9641,12,0,1,0,0,1,0,2,745,GTB,30,1990
9642,21,0,2,0,10,0,0,12,745,GTB,30,1990
9643,22,0,0,0,0,0,0,0,745,GTB,30,1990
9644,33,0,0,0,0,0,0,0,745,GTB,30,1990
9645,Total,27,37,0,15,1,0,80,745,GTB,30,1990
9646,3,6,17,0,0,0,0,23,7741,GTB,30,1989
9647,4,10,67,2,17,0,1,97,7741,GTB,30,1989
9648,12,0,6,1,2,0,0,9,7741,GTB,30,1989
9649,21,0,22,0,41,1,0,64,7741,GTB,30,1989
9650,22,0,0,0,1,0,0,1,7741,GTB,30,1989
9651,33,0,0,0,0,0,0,0,7741,GTB,30,1989
9652,Total,16,112,3,61,1,1,194,7741,GTB,30,1989
9653,3,1,0,0,1,0,0,2,7615,GTB,30,1995
9654,4,0,133,12,40,0,1,186,7615,GTB,30,1995
