,aggrement,area,bacia,classe,year,Models,version
97,2,32917.64940240593,767,21,2017,RF,10
98,3,86819.7354206566,767,21,2017,RF,10
99,1,265149.8550982505,767,21,2018,RF,10
100,2,19499.95126540353,767,21,2018,RF,10
101,3,122022.36915508064,767,21,2018,RF,10
102,1,289576.3911063507,767,21,2019,RF,10
103,2,26471.721398682097,767,21,2019,RF,10
104,3,94916.29298368172,767,21,2019,RF,10
105,1,279152.6247470003,767,21,2020,RF,10
106,2,34696.54375590123,767,21,2020,RF,10
107,3,104697.52724917808,767,21,2020,RF,10
108,1,238579.22411101335,767,21,2021,RF,10
109,2,19157.64484509584,767,21,2021,RF,10
110,3,146626.787201096,767,21,2021,RF,10
111,1,228870.3769097023,767,21,2022,RF,10
112,2,28135.117717970432,767,21,2022,RF,10
113,3,155393.68368696095,767,21,2022,RF,10
114,3,9573.303302786668,767,3,1985,RF,10
115,3,10130.88729902374,767,3,1986,RF,10
116,3,10202.530906960576,767,3,1987,RF,10
117,3,10417.941831308435,767,3,1988,RF,10
118,3,10408.31474411132,767,3,1989,RF,10
119,3,10152.979381560675,767,3,1990,RF,10
120,3,10079.661473789003,767,3,1991,RF,10
121,3,9785.332552335014,767,3,1992,RF,10
122,3,9728.69064839474,767,3,1993,RF,10
123,3,17214.763525970808,767,3,1994,RF,10
124,3,20326.7470563281,767,3,1995,RF,10
125,3,27183.22018273928,767,3,1996,RF,10
126,3,30897.637192958504,767,3,1997,RF,10
127,3,31621.078025817893,767,3,1998,RF,10
128,3,32497.68511182559,767,3,1999,RF,10
129,3,32496.95456803845,767,3,2000,RF,10
130,3,33625.16389011983,767,3,2001,RF,10
131,3,35870.7356743248,767,3,2002,RF,10
132,3,36911.0869939132,767,3,2003,RF,10
133,3,35930.09979235949,767,3,2004,RF,10
134,3,35316.38121849427,767,3,2005,RF,10
135,3,33343.81955703432,767,3,2006,RF,10
136,3,33981.23762264663,767,3,2007,RF,10
137,3,33737.25961385674,767,3,2008,RF,10
138,3,33955.44446218557,767,3,2009,RF,10
139,3,33137.39182804318,767,3,2010,RF,10
140,3,34979.18075744747,767,3,2011,RF,10
141,3,35543.76150254338,767,3,2012,RF,10
142,3,31342.092185053138,767,3,2013,RF,10
143,3,27974.681355348766,767,3,2014,RF,10
144,3,22214.067254644,767,3,2015,RF,10
145,3,21841.671106737915,767,3,2016,RF,10
146,3,21666.37594477184,767,3,2017,RF,10
147,3,21349.54102405132,767,3,2018,RF,10
148,3,21568.28989443968,767,3,2019,RF,10
149,3,21751.64522959577,767,3,2020,RF,10
150,3,21793.160580850898,767,3,2021,RF,10
151,3,21491.673565972585,767,3,2022,RF,10
152,1,577477.782709254,7618,4,1985,RF,10
153,2,60614.9310626066,7618,4,1985,RF,10
154,3,70459.56981229654,7618,4,1985,RF,10
155,1,996872.4494589393,7618,4,1986,RF,10
156,2,129988.0669543211,7618,4,1986,RF,10
157,3,125408.10350659752,7618,4,1986,RF,10
158,1,1039453.2367319028,7618,4,1987,RF,10
159,2,80057.96407465456,7618,4,1987,RF,10
160,3,92868.3825383348,7618,4,1987,RF,10
161,1,1070175.7427700516,7618,4,1988,RF,10
162,2,104350.9024423536,7618,4,1988,RF,10
163,3,58498.159607798974,7618,4,1988,RF,10
164,1,999264.02395116,7618,4,1989,RF,10
165,2,100611.51268302192,7618,4,1989,RF,10
166,3,120301.60202326372,7618,4,1989,RF,10
167,1,996172.1627124118,7618,4,1990,RF,10
168,2,72118.78400697325,7618,4,1990,RF,10
169,3,114019.70459859943,7618,4,1990,RF,10
170,1,1007887.960542124,7618,4,1991,RF,10
171,2,94349.06584317824,7618,4,1991,RF,10
172,3,107020.09128569072,7618,4,1991,RF,10
173,1,991468.2003121148,7618,4,1992,RF,10
174,2,79188.67620060469,7618,4,1992,RF,10
175,3,130624.93244422568,7618,4,1992,RF,10
176,1,1018923.913069038,7618,4,1993,RF,10
177,2,76930.41709346967,7618,4,1993,RF,10
178,3,99076.39147792904,7618,4,1993,RF,10
179,1,1028944.4082736172,7618,4,1994,RF,10
180,2,78329.34210936169,7618,4,1994,RF,10
181,3,75281.82199285825,7618,4,1994,RF,10
182,1,963974.808008941,7618,4,1995,RF,10
183,2,85584.65558069386,7618,4,1995,RF,10
184,3,126005.94332500242,7618,4,1995,RF,10
185,1,874641.9891725145,7618,4,1996,RF,10
186,2,36425.40689735897,7618,4,1996,RF,10
187,3,198247.65145296592,7618,4,1996,RF,10
188,1,983223.6911961236,7618,4,1997,RF,10
189,2,94011.35037112556,7618,4,1997,RF,10
190,3,84259.4287502573,7618,4,1997,RF,10
191,1,938252.4919446952,7618,4,1998,RF,10
192,2,128389.55370851932,7618,4,1998,RF,10
193,3,119682.49106632549,7618,4,1998,RF,10
194,1,912791.589927966,7618,4,1999,RF,10
195,2,108812.41392771984,7618,4,1999,RF,10
196,3,145626.6128374289,7618,4,1999,RF,10
197,1,907873.0609930828,7618,4,2000,RF,10
198,2,91518.48946783878,7618,4,2000,RF,10
199,3,153422.4293620248,7618,4,2000,RF,10
200,1,1012664.1529071572,7618,4,2001,RF,10
201,2,162204.33505767494,7618,4,2001,RF,10
202,3,45194.4998712031,7618,4,2001,RF,10
203,1,1000622.8451022528,7618,4,2002,RF,10
204,2,136449.90833587927,7618,4,2002,RF,10
205,3,56981.513848462506,7618,4,2002,RF,10
206,1,882113.7464693658,7618,4,2003,RF,10
207,2,98120.41544233238,7618,4,2003,RF,10
208,3,139763.63424889985,7618,4,2003,RF,10
209,1,960340.751692938,7618,4,2004,RF,10
210,2,113715.13001797209,7618,4,2004,RF,10
211,3,86453.32215653155,7618,4,2004,RF,10
212,1,861702.7026056362,7618,4,2005,RF,10
213,2,70193.10637116684,7618,4,2005,RF,10
214,3,179761.5806061428,7618,4,2005,RF,10
215,1,940315.9104196348,7618,4,2006,RF,10
216,2,68615.48031277672,7618,4,2006,RF,10
217,3,97714.27756251051,7618,4,2006,RF,10
218,1,980725.7993547329,7618,4,2007,RF,10
219,2,126874.12134135964,7618,4,2007,RF,10
220,3,58909.18642399289,7618,4,2007,RF,10
221,1,943343.6691994768,7618,4,2008,RF,10
222,2,94941.11602250536,7618,4,2008,RF,10
223,3,97534.07746564792,7618,4,2008,RF,10
224,1,907870.4443887324,7618,4,2009,RF,10
225,2,57816.54942227021,7618,4,2009,RF,10
226,3,129323.31202496472,7618,4,2009,RF,10
227,1,973067.6098094534,7618,4,2010,RF,10
228,2,77370.70340507585,7618,4,2010,RF,10
229,3,69734.06696422689,7618,4,2010,RF,10
230,1,883746.4899427543,7618,4,2011,RF,10
231,2,96788.33289474437,7618,4,2011,RF,10
232,3,103830.45371136306,7618,4,2011,RF,10
233,1,930303.1837557184,7618,4,2012,RF,10
234,2,87737.52241427929,7618,4,2012,RF,10
235,3,106074.68223423536,7618,4,2012,RF,10
236,1,989568.8980313612,7618,4,2013,RF,10
237,2,227327.0101813883,7618,4,2013,RF,10
238,3,22056.75769887233,7618,4,2013,RF,10
239,1,947515.9415157654,7618,4,2014,RF,10
240,2,125654.81227255565,7618,4,2014,RF,10
241,3,69948.51032232464,7618,4,2014,RF,10
242,1,944259.8037104274,7618,4,2015,RF,10
243,2,163503.93224983022,7618,4,2015,RF,10
244,3,72003.8815616119,7618,4,2015,RF,10
245,1,948166.3424365012,7618,4,2016,RF,10
246,2,114474.57480131964,7618,4,2016,RF,10
247,3,60159.89337689439,7618,4,2016,RF,10
248,1,890366.1462862048,7618,4,2017,RF,10
249,2,99730.15075556646,7618,4,2017,RF,10
250,3,113098.26730512572,7618,4,2017,RF,10
251,1,892414.5825864044,7618,4,2018,RF,10
252,2,111276.6698225758,7618,4,2018,RF,10
253,3,94877.96861344644,7618,4,2018,RF,10
254,1,899321.4894849954,7618,4,2019,RF,10
255,2,137380.49696226607,7618,4,2019,RF,10
256,3,81343.43807625152,7618,4,2019,RF,10
257,1,898606.2695868192,7618,4,2020,RF,10
258,2,125229.07424155917,7618,4,2020,RF,10
259,3,81092.38003502133,7618,4,2020,RF,10
260,1,907495.9272040804,7618,4,2021,RF,10
261,2,148884.51596256698,7618,4,2021,RF,10
262,3,71948.9594320467,7618,4,2021,RF,10
263,1,918913.065165498,7618,4,2022,RF,10
264,2,200086.3918006234,7618,4,2022,RF,10
265,3,60234.09334000599,7618,4,2022,RF,10
266,3,0.9719859685680912,7622,12,1985,RF,10
267,3,8781.970983508772,7622,12,1986,RF,10
268,3,8745.919786280374,7622,12,1987,RF,10
269,3,6443.016977926874,7622,12,1988,RF,10
270,3,6546.850739971112,7622,12,1989,RF,10
271,3,1950.0122599261847,7622,12,1990,RF,10
272,3,1233.930795072429,7622,12,1991,RF,10
273,3,1247.549203345609,7622,12,1992,RF,10
274,3,2427.257205043616,7622,12,1993,RF,10
275,3,10786.17479607872,7622,12,1994,RF,10
276,3,15082.11353970936,7622,12,1995,RF,10
277,3,15827.549663295931,7622,12,1996,RF,10
278,3,19820.44051297524,7622,12,1997,RF,10
279,3,23170.29697145185,7622,12,1998,RF,10
280,3,24146.240626444025,7622,12,1999,RF,10
281,3,26723.862074039265,7622,12,2000,RF,10
282,3,27104.427447404523,7622,12,2001,RF,10
283,3,26662.78248147406,7622,12,2002,RF,10
284,3,24027.26076457539,7622,12,2003,RF,10
285,3,23537.48081210772,7622,12,2004,RF,10
286,3,21311.8609185633,7622,12,2005,RF,10
287,3,16588.491158464298,7622,12,2006,RF,10
288,3,15634.28574148288,7622,12,2007,RF,10
289,3,15512.690840591124,7622,12,2008,RF,10
290,3,23635.038577089952,7622,12,2009,RF,10
291,3,27248.945547858908,7622,12,2010,RF,10
292,3,28028.357936903765,7622,12,2011,RF,10
293,3,28351.18196012929,7622,12,2012,RF,10
294,3,26228.47312434411,7622,12,2013,RF,10
295,3,15268.724923965196,7622,12,2014,RF,10
296,3,4606.891355207768,7622,12,2015,RF,10
297,3,4256.098478866919,7622,12,2016,RF,10
298,3,3088.340945598383,7622,12,2017,RF,10
299,3,2702.2331464271297,7622,12,2018,RF,10
300,3,2902.293207427953,7622,12,2019,RF,10
301,3,2564.571631739758,7622,12,2020,RF,10
302,3,6168.666590125218,7622,12,2021,RF,10
303,3,6040.556205780373,7622,12,2022,RF,10
304,1,8.51435521240234,745,33,1985,RF,10
305,2,900.9455876357824,745,33,1985,RF,10
306,3,12.502720778808593,745,33,1985,RF,10
307,1,1356.0621978910665,745,33,1986,RF,10
308,2,2061.7144547559355,745,33,1986,RF,10
309,3,293.6687724197932,745,33,1986,RF,10
310,1,1207.8283233866205,745,33,1987,RF,10
311,2,1473.4261659572692,745,33,1987,RF,10
312,3,286.2477382910399,745,33,1987,RF,10
313,1,1318.969540310451,745,33,1988,RF,10
314,2,778.3983384126079,745,33,1988,RF,10
315,3,89.02305229372516,745,33,1988,RF,10
316,1,1304.5199038114135,745,33,1989,RF,10
317,2,1408.3814962753468,745,33,1989,RF,10
318,3,72.46013281778974,745,33,1989,RF,10
319,1,1298.1410721960644,745,33,1990,RF,10
320,2,979.2393837120856,745,33,1990,RF,10
321,3,70.7731024458343,745,33,1990,RF,10
322,1,1083.7062857165786,745,33,1991,RF,10
323,2,1466.421653089217,745,33,1991,RF,10
324,3,219.9098253022791,745,33,1991,RF,10
325,1,1179.1260483224162,745,33,1992,RF,10
326,2,1314.552657419218,745,33,1992,RF,10
327,3,96.55559733312276,745,33,1992,RF,10
328,1,943.9674977670054,745,33,1993,RF,10
329,2,1662.7524251673078,745,33,1993,RF,10
330,3,219.02249700317375,745,33,1993,RF,10
331,1,798.7564872534458,745,33,1994,RF,10
332,2,1135.4834221351289,745,33,1994,RF,10
333,3,294.6995316996251,745,33,1994,RF,10
334,1,804.3149123999275,745,33,1995,RF,10
335,2,2896.211636029705,745,33,1995,RF,10
336,3,307.5635328898107,745,33,1995,RF,10
337,1,1093.622821866842,745,33,1996,RF,10
338,2,4258.982364800048,745,33,1996,RF,10
339,3,77.87855815226247,745,33,1996,RF,10
340,1,1065.7338255399382,745,33,1997,RF,10
341,2,1369.223507518284,745,33,1997,RF,10
342,3,95.59467820231126,745,33,1997,RF,10
343,1,893.4913732092576,745,33,1998,RF,10
344,2,179.21059448560527,745,33,1998,RF,10
345,3,167.97384940592426,745,33,1998,RF,10
346,1,851.7506743750339,745,33,1999,RF,10
347,2,724.7693875276448,745,33,1999,RF,10
348,3,184.7253330607091,745,33,1999,RF,10
349,1,1024.8706972412187,745,33,2000,RF,10
350,2,394.76715162027983,745,33,2000,RF,10
351,3,26.40166862792969,745,33,2000,RF,10
352,1,780.3125945739773,745,33,2001,RF,10
353,2,746.1409465924431,745,33,2001,RF,10
354,3,224.8005156249993,745,33,2001,RF,10
355,1,698.1572077673572,745,33,2002,RF,10
356,2,479.8172611166561,745,33,2002,RF,10
357,3,318.72898955077943,745,33,2002,RF,10
358,1,1088.74196702029,745,33,2003,RF,10
359,2,430.2400595283301,745,33,2003,RF,10
360,3,64.22956896362307,745,33,2003,RF,10
361,1,1126.2259490027109,745,33,2004,RF,10
362,2,261.303606183316,745,33,2004,RF,10
363,3,55.8105124430339,745,33,2004,RF,10
364,1,1112.5849797135672,745,33,2005,RF,10
365,2,389.8761006006339,745,33,2005,RF,10
366,3,43.49803810424807,745,33,2005,RF,10
367,1,1061.992776462431,745,33,2006,RF,10
368,2,172.42808056611892,745,33,2006,RF,10
369,3,77.25742532348629,745,33,2006,RF,10
370,1,1142.897619180936,745,33,2007,RF,10
371,2,572.0053648467654,745,33,2007,RF,10
372,3,42.879258062744185,745,33,2007,RF,10
373,1,1155.491190762968,745,33,2008,RF,10
374,2,505.8000757628678,745,33,2008,RF,10
375,3,51.3832306213379,745,33,2008,RF,10
376,1,961.1575509286256,745,33,2009,RF,10
377,2,136.7099893176509,745,33,2009,RF,10
378,3,67.0049245023121,745,33,2009,RF,10
379,1,731.3326784216533,745,33,2010,RF,10
380,2,664.424395530694,745,33,2010,RF,10
381,3,78.7717258056641,745,33,2010,RF,10
382,1,574.9410994759799,745,33,2011,RF,10
383,2,6080.391324203191,745,33,2011,RF,10
384,3,65.03672870483396,745,33,2011,RF,10
385,1,386.9070812683097,745,33,2012,RF,10
386,2,377.7388029043401,745,33,2012,RF,10
387,3,119.17283563842774,745,33,2012,RF,10
388,1,387.4276470825183,745,33,2013,RF,10
389,2,206.41367619049657,745,33,2013,RF,10
390,3,48.64949495239256,745,33,2013,RF,10
391,1,417.46279299316257,745,33,2014,RF,10
392,2,465.7048392725088,745,33,2014,RF,10
393,3,31.277973193359387,745,33,2014,RF,10
394,1,350.48682498779186,745,33,2015,RF,10
395,2,1082.198601451702,745,33,2015,RF,10
396,3,94.88603619995116,745,33,2015,RF,10
397,1,992.7143766174352,745,33,2016,RF,10
398,2,266.34007542154933,745,33,2016,RF,10
399,3,19.408778857421865,745,33,2016,RF,10
400,1,1066.9590119812074,745,33,2017,RF,10
401,2,325.8044538845888,745,33,2017,RF,10
402,3,16.03588387451171,745,33,2017,RF,10
403,1,1127.978388300453,745,33,2018,RF,10
404,2,628.391075533758,745,33,2018,RF,10
405,3,9.035970849609374,745,33,2018,RF,10
406,1,1028.826146436439,745,33,2019,RF,10
407,2,190.95694691619255,745,33,2019,RF,10
408,3,27.1105002319336,745,33,2019,RF,10
409,1,1020.4464362304724,745,33,2020,RF,10
410,2,863.0001509175388,745,33,2020,RF,10
411,3,32.60273016967776,745,33,2020,RF,10
412,1,1018.2257192626994,745,33,2021,RF,10
413,2,1165.765732266317,745,33,2021,RF,10
414,3,38.27797839355469,745,33,2021,RF,10
415,1,976.4994750732508,745,33,2022,RF,10
416,2,119.102118209731,745,33,2022,RF,10
417,3,129.9774862304688,745,33,2022,RF,10
418,1,11930.429996107418,7422,33,1985,RF,10
419,2,6052.434764989993,7422,33,1985,RF,10
420,3,988.8447230995326,7422,33,1985,RF,10
421,1,12124.277387065576,7422,33,1986,RF,10
422,2,2406.6545401177373,7422,33,1986,RF,10
423,3,1516.8558813461248,7422,33,1986,RF,10
424,1,9021.236290360626,7422,33,1987,RF,10
425,2,6732.108880872204,7422,33,1987,RF,10
426,3,3609.065000511748,7422,33,1987,RF,10
427,1,10656.34977293068,7422,33,1988,RF,10
428,2,4462.511290868574,7422,33,1988,RF,10
429,3,1734.4396147905436,7422,33,1988,RF,10
430,1,11185.169511431011,7422,33,1989,RF,10
431,2,2868.1851503037856,7422,33,1989,RF,10
432,3,2401.035509091532,7422,33,1989,RF,10
433,1,8665.838372917877,7422,33,1990,RF,10
434,2,9202.836163611908,7422,33,1990,RF,10
435,3,2092.32527019804,7422,33,1990,RF,10
436,1,8079.691797790829,7422,33,1991,RF,10
437,2,20141.41060869289,7422,33,1991,RF,10
438,3,1487.4316894838323,7422,33,1991,RF,10
439,1,4533.9700367614605,7422,33,1992,RF,10
440,2,2015.429198245993,7422,33,1992,RF,10
441,3,2941.655060144704,7422,33,1992,RF,10
442,1,2427.382520761572,7422,33,1993,RF,10
443,2,8006.265077321449,7422,33,1993,RF,10
444,3,3908.562785897754,7422,33,1993,RF,10
445,1,4621.999019264077,7422,33,1994,RF,10
446,2,14500.933288635166,7422,33,1994,RF,10
447,3,2580.961799905912,7422,33,1994,RF,10
448,1,6497.378981875932,7422,33,1995,RF,10
449,2,3333.461366667714,7422,33,1995,RF,10
450,3,1707.4835596355856,7422,33,1995,RF,10
451,1,7927.296442483414,7422,33,1996,RF,10
452,2,4108.922486474426,7422,33,1996,RF,10
453,3,930.2236384759408,7422,33,1996,RF,10
454,1,8110.118602883799,7422,33,1997,RF,10
455,2,11941.883823309432,7422,33,1997,RF,10
456,3,645.2754378112317,7422,33,1997,RF,10
457,1,4009.233168746512,7422,33,1998,RF,10
458,2,9202.731266467834,7422,33,1998,RF,10
459,3,3187.7793345564587,7422,33,1998,RF,10
460,1,5807.864894999502,7422,33,1999,RF,10
461,2,2502.877753857805,7422,33,1999,RF,10
462,3,2434.2084202157985,7422,33,1999,RF,10
463,1,6461.329161879558,7422,33,2000,RF,10
464,2,3736.665100960386,7422,33,2000,RF,10
465,3,1628.4866621439392,7422,33,2000,RF,10
466,1,5771.611015535557,7422,33,2001,RF,10
467,2,2928.2809817573607,7422,33,2001,RF,10
468,3,2233.8208889642024,7422,33,2001,RF,10
469,1,6509.680859958185,7422,33,2002,RF,10
470,2,3078.4842479506588,7422,33,2002,RF,10
471,3,2298.2314816739663,7422,33,2002,RF,10
472,1,7180.278600689661,7422,33,2003,RF,10
473,2,1385.1019918287816,7422,33,2003,RF,10
474,3,2578.008556544235,7422,33,2003,RF,10
475,1,14695.35762348625,7422,33,2004,RF,10
476,2,4885.661741037598,7422,33,2004,RF,10
477,3,1000.279025192823,7422,33,2004,RF,10
478,1,13714.419759239903,7422,33,2005,RF,10
479,2,1890.713521032956,7422,33,2005,RF,10
480,3,1682.6600209799117,7422,33,2005,RF,10
481,1,10972.761242300929,7422,33,2006,RF,10
482,2,4232.63313036581,7422,33,2006,RF,10
483,3,3738.803819018687,7422,33,2006,RF,10
484,1,10760.56843678259,7422,33,2007,RF,10
485,2,3547.3969505774103,7422,33,2007,RF,10
486,3,3405.498067584903,7422,33,2007,RF,10
487,1,14443.41146878597,7422,33,2008,RF,10
488,2,6376.470602825808,7422,33,2008,RF,10
489,3,932.8118134576316,7422,33,2008,RF,10
490,1,14773.657492464285,7422,33,2009,RF,10
491,2,6650.38157352201,7422,33,2009,RF,10
492,3,691.8945040921081,7422,33,2009,RF,10
493,1,10101.152734981342,7422,33,2010,RF,10
494,2,17638.484692737868,7422,33,2010,RF,10
495,3,1572.0917097972913,7422,33,2010,RF,10
496,1,8867.21033571782,7422,33,2011,RF,10
497,2,2484.6675256641124,7422,33,2011,RF,10
498,3,2133.485992615273,7422,33,2011,RF,10
499,1,5450.84793580926,7422,33,2012,RF,10
500,2,611.2742403605865,7422,33,2012,RF,10
501,3,1871.2695345952493,7422,33,2012,RF,10
502,1,2458.5999502868603,7422,33,2013,RF,10
503,2,2973.958520541435,7422,33,2013,RF,10
504,3,1490.311804494581,7422,33,2013,RF,10
505,1,1677.81540534919,7422,33,2014,RF,10
506,2,1567.8249843522603,7422,33,2014,RF,10
507,3,1036.8865011534426,7422,33,2014,RF,10
508,1,1535.4868505798336,7422,33,2015,RF,10
509,2,3182.876089865003,7422,33,2015,RF,10
510,3,1030.6359027557005,7422,33,2015,RF,10
511,1,2427.1952168076764,7422,33,2016,RF,10
512,2,2177.7945033392675,7422,33,2016,RF,10
513,3,614.1474518334485,7422,33,2016,RF,10
514,1,1871.6574713806183,7422,33,2017,RF,10
515,2,1647.7978631901517,7422,33,2017,RF,10
516,3,1068.242758844977,7422,33,2017,RF,10
517,1,4976.550419304615,7422,33,2018,RF,10
518,2,5065.895044370032,7422,33,2018,RF,10
519,3,236.564912008009,7422,33,2018,RF,10
520,1,5972.575503857435,7422,33,2019,RF,10
521,2,4532.164234779826,7422,33,2019,RF,10
522,3,368.4809068688485,7422,33,2019,RF,10
523,1,7841.118498083275,7422,33,2020,RF,10
524,2,5060.726117344155,7422,33,2020,RF,10
525,3,471.4525203029497,7422,33,2020,RF,10
526,1,6593.266119563172,7422,33,2021,RF,10
527,2,2215.471580021207,7422,33,2021,RF,10
528,3,934.3849661875053,7422,33,2021,RF,10
529,1,6406.744425538524,7422,33,2022,RF,10
530,2,3378.284892580999,7422,33,2022,RF,10
531,3,881.1533242251179,7422,33,2022,RF,10
532,1,11070.630010519852,76116,22,1985,RF,10
533,2,92968.87733635926,76116,22,1985,RF,10
534,3,8054.677435986408,76116,22,1985,RF,10
535,1,13491.84728745421,76116,22,1986,RF,10
536,2,92469.59651242012,76116,22,1986,RF,10
537,3,4317.360514677059,76116,22,1986,RF,10
538,1,14115.466017235409,76116,22,1987,RF,10
539,2,172467.0564242183,76116,22,1987,RF,10
540,3,3148.8128268425107,76116,22,1987,RF,10
541,1,12199.072667481663,76116,22,1988,RF,10
542,2,239050.2743354457,76116,22,1988,RF,10
543,3,2260.256788387691,76116,22,1988,RF,10
544,1,11686.836657597833,76116,22,1989,RF,10
545,2,113155.45698904744,76116,22,1989,RF,10
546,3,3860.7592368064575,76116,22,1989,RF,10
547,1,10105.573221682407,76116,22,1990,RF,10
548,2,91370.9287571964,76116,22,1990,RF,10
549,3,5408.975163307154,76116,22,1990,RF,10
550,1,12017.01128269461,76116,22,1991,RF,10
551,2,177835.79528477404,76116,22,1991,RF,10
552,3,3748.614508746936,76116,22,1991,RF,10
553,1,10717.540611305652,76116,22,1992,RF,10
554,2,126925.68188369578,76116,22,1992,RF,10
555,3,5888.771743946698,76116,22,1992,RF,10
556,1,8553.002517895917,76116,22,1993,RF,10
557,2,110437.46114326287,76116,22,1993,RF,10
558,3,7815.037721484681,76116,22,1993,RF,10
559,1,12361.744219587086,76116,22,1994,RF,10
560,2,109319.07854023356,76116,22,1994,RF,10
561,3,4733.635577098287,76116,22,1994,RF,10
562,1,11214.263623592244,76116,22,1995,RF,10
563,2,147118.8498122292,76116,22,1995,RF,10
564,3,5300.702056563329,76116,22,1995,RF,10
565,1,10461.086801094953,76116,22,1996,RF,10
566,2,147855.74372278285,76116,22,1996,RF,10
