,classes,3,4,12,21,22,33,Total,bacia,model,version,year
0,3,0,0,0,0,0,0,0,7614,TemporalV3J5,18,1996
1,4,6,68,0,4,0,0,78,7614,TemporalV3J5,18,1996
2,12,0,0,0,0,0,0,0,7614,TemporalV3J5,18,1996
3,21,0,15,0,39,0,0,54,7614,TemporalV3J5,18,1996
4,22,0,0,0,0,0,0,0,7614,TemporalV3J5,18,1996
5,33,0,0,0,0,0,0,0,7614,TemporalV3J5,18,1996
6,Total,6,83,0,43,0,0,132,7614,TemporalV3J5,18,1996
7,3,3,6,0,0,0,0,9,764,TemporalV3J5,18,2011
8,4,0,22,0,4,0,0,26,764,TemporalV3J5,18,2011
9,12,0,0,0,0,0,0,0,764,TemporalV3J5,18,2011
10,21,0,7,0,32,0,0,39,764,TemporalV3J5,18,2011
11,22,0,2,0,0,0,0,2,764,TemporalV3J5,18,2011
12,33,0,0,0,0,0,0,0,764,TemporalV3J5,18,2011
13,Total,3,37,0,36,0,0,76,764,TemporalV3J5,18,2011
14,3,0,12,0,1,0,0,13,766,TemporalV3J5,18,2011
15,4,0,87,0,21,0,0,108,766,TemporalV3J5,18,2011
16,12,0,3,0,3,0,0,6,766,TemporalV3J5,18,2011
17,21,1,8,0,127,0,0,136,766,TemporalV3J5,18,2011
18,22,0,1,0,0,1,0,2,766,TemporalV3J5,18,2011
19,33,0,0,0,0,0,2,2,766,TemporalV3J5,18,2011
20,Total,1,111,0,152,1,2,267,766,TemporalV3J5,18,2011
21,3,81,250,4,17,3,1,356,Caatinga,TemporalV3J5,18,1985
22,4,202,4715,66,902,10,5,5900,Caatinga,TemporalV3J5,18,1985
23,12,0,71,26,106,5,5,213,Caatinga,TemporalV3J5,18,1985
24,21,21,574,53,1532,14,2,2196,Caatinga,TemporalV3J5,18,1985
25,22,2,30,14,25,11,4,86,Caatinga,TemporalV3J5,18,1985
26,33,6,15,3,6,2,101,133,Caatinga,TemporalV3J5,18,1985
27,Total,312,5655,166,2588,45,118,8884,Caatinga,TemporalV3J5,18,1985
28,3,14,11,0,0,1,0,26,753,TemporalV3J5,18,2000
29,4,50,236,0,34,2,0,322,753,TemporalV3J5,18,2000
30,12,0,6,1,3,1,0,11,753,TemporalV3J5,18,2000
31,21,17,47,0,43,7,0,114,753,TemporalV3J5,18,2000
32,22,5,2,4,10,1,1,23,753,TemporalV3J5,18,2000
33,33,2,5,0,1,0,7,15,753,TemporalV3J5,18,2000
34,Total,88,307,5,91,12,8,511,753,TemporalV3J5,18,2000
35,3,4,4,0,0,0,0,8,745,TemporalV3J5,18,2022
36,4,20,32,0,3,0,0,55,745,TemporalV3J5,18,2022
37,12,0,0,0,0,1,0,1,745,TemporalV3J5,18,2022
38,21,0,3,0,4,0,0,7,745,TemporalV3J5,18,2022
39,22,0,0,0,0,0,0,0,745,TemporalV3J5,18,2022
40,33,0,0,0,0,0,0,0,745,TemporalV3J5,18,2022
41,Total,24,39,0,7,1,0,71,745,TemporalV3J5,18,2022
42,3,0,7,0,3,0,0,10,76111,TemporalV3J5,18,2005
43,4,0,26,0,11,0,0,37,76111,TemporalV3J5,18,2005
44,12,0,0,0,0,0,0,0,76111,TemporalV3J5,18,2005
45,21,0,29,2,97,0,0,128,76111,TemporalV3J5,18,2005
46,22,0,0,1,1,0,0,2,76111,TemporalV3J5,18,2005
47,33,0,0,0,0,0,3,3,76111,TemporalV3J5,18,2005
48,Total,0,62,3,112,0,3,180,76111,TemporalV3J5,18,2005
49,3,0,0,0,0,0,0,0,7618,TemporalV3J5,18,2012
50,4,0,92,3,7,0,0,102,7618,TemporalV3J5,18,2012
51,12,0,2,0,1,0,0,3,7618,TemporalV3J5,18,2012
52,21,0,11,0,42,0,0,53,7618,TemporalV3J5,18,2012
53,22,0,0,1,0,0,0,1,7618,TemporalV3J5,18,2012
54,33,0,0,0,0,0,0,0,7618,TemporalV3J5,18,2012
55,Total,0,105,4,50,0,0,159,7618,TemporalV3J5,18,2012
56,3,0,3,0,0,0,0,3,755,TemporalV3J5,18,2018
57,4,0,145,0,12,0,0,157,755,TemporalV3J5,18,2018
58,12,0,0,0,4,0,0,4,755,TemporalV3J5,18,2018
59,21,0,36,0,50,0,0,86,755,TemporalV3J5,18,2018
60,22,0,2,0,6,3,0,11,755,TemporalV3J5,18,2018
61,33,0,3,0,0,0,2,5,755,TemporalV3J5,18,2018
62,Total,0,189,0,72,3,2,266,755,TemporalV3J5,18,2018
63,3,0,21,0,0,0,0,21,7622,TemporalV3J5,18,2011
64,4,0,78,0,6,0,0,84,7622,TemporalV3J5,18,2011
65,12,0,2,0,0,0,0,2,7622,TemporalV3J5,18,2011
66,21,0,10,0,4,0,0,14,7622,TemporalV3J5,18,2011
67,22,0,0,0,0,0,0,0,7622,TemporalV3J5,18,2011
68,33,0,0,0,0,0,0,0,7622,TemporalV3J5,18,2011
69,Total,0,111,0,10,0,0,121,7622,TemporalV3J5,18,2011
70,3,0,1,0,0,0,0,1,7421,TemporalV3J5,18,2022
71,4,0,59,0,5,0,0,64,7421,TemporalV3J5,18,2022
72,12,0,0,0,2,0,0,2,7421,TemporalV3J5,18,2022
73,21,0,7,1,5,0,0,13,7421,TemporalV3J5,18,2022
74,22,0,0,0,0,0,0,0,7421,TemporalV3J5,18,2022
75,33,0,0,0,0,0,0,0,7421,TemporalV3J5,18,2022
76,Total,0,67,1,12,0,0,80,7421,TemporalV3J5,18,2022
77,3,0,3,0,0,0,0,3,7612,TemporalV3J5,18,2012
78,4,0,95,2,5,0,0,102,7612,TemporalV3J5,18,2012
79,12,0,2,0,6,0,0,8,7612,TemporalV3J5,18,2012
80,21,0,22,2,33,0,0,57,7612,TemporalV3J5,18,2012
81,22,0,0,1,3,0,0,4,7612,TemporalV3J5,18,2012
82,33,0,0,0,0,0,3,3,7612,TemporalV3J5,18,2012
83,Total,0,122,5,47,0,3,177,7612,TemporalV3J5,18,2012
84,3,1,1,0,0,0,0,2,741,TemporalV3J5,18,2002
85,4,0,77,0,0,0,0,77,741,TemporalV3J5,18,2002
86,12,0,2,0,2,0,0,4,741,TemporalV3J5,18,2002
87,21,0,17,0,5,0,0,22,741,TemporalV3J5,18,2002
88,22,0,0,0,0,0,0,0,741,TemporalV3J5,18,2002
89,33,0,0,0,0,0,2,2,741,TemporalV3J5,18,2002
90,Total,1,97,0,7,0,2,107,741,TemporalV3J5,18,2002
91,3,0,0,0,0,0,0,0,7616,TemporalV3J5,18,1994
92,4,0,85,1,7,0,0,93,7616,TemporalV3J5,18,1994
93,12,0,2,1,0,0,0,3,7616,TemporalV3J5,18,1994
94,21,0,9,0,22,0,0,31,7616,TemporalV3J5,18,1994
95,22,0,0,0,0,0,0,0,7616,TemporalV3J5,18,1994
96,33,0,0,0,0,0,0,0,7616,TemporalV3J5,18,1994
97,Total,0,96,2,29,0,0,127,7616,TemporalV3J5,18,1994
98,3,7,1,0,0,0,0,8,772,TemporalV3J5,18,2004
99,4,7,86,1,31,0,0,125,772,TemporalV3J5,18,2004
100,12,0,1,0,0,0,0,1,772,TemporalV3J5,18,2004
101,21,2,18,2,177,0,1,200,772,TemporalV3J5,18,2004
102,22,0,0,0,1,0,0,1,772,TemporalV3J5,18,2004
103,33,0,0,0,0,0,1,1,772,TemporalV3J5,18,2004
