,classes,3,4,12,15,18,22,33,Total,bacia,model,version,year
14502,33,0,0,0,0,0,0,0,0,766,GTB,5,1998
14503,Total,2,32,3,23,0,3,0,63,766,GTB,5,1998
14504,3,0,0,0,0,0,0,0,0,7616,GTB,6,1991
14505,4,0,38,21,2,0,0,0,61,7616,GTB,6,1991
14506,12,0,0,2,1,0,0,0,3,7616,GTB,6,1991
14507,15,0,1,2,8,0,2,0,13,7616,GTB,6,1991
14508,18,0,1,2,2,0,1,0,6,7616,GTB,6,1991
14509,22,0,0,0,0,0,0,0,0,7616,GTB,6,1991
14510,33,0,0,0,0,0,0,0,0,7616,GTB,6,1991
14511,Total,0,40,27,13,0,3,0,83,7616,GTB,6,1991
14512,3,1,1,0,0,0,0,0,2,76116,GTB,9,2016
14513,4,4,66,9,19,0,4,0,102,76116,GTB,9,2016
14514,12,0,0,0,3,0,0,0,3,76116,GTB,9,2016
14515,15,0,10,3,28,0,7,0,48,76116,GTB,9,2016
14516,18,0,1,0,1,0,0,0,2,76116,GTB,9,2016
14517,22,0,0,1,0,0,0,0,1,76116,GTB,9,2016
14518,33,0,0,0,0,0,0,9,9,76116,GTB,9,2016
14519,Total,5,78,13,51,0,11,9,167,76116,GTB,9,2016
14520,3,1,0,0,0,0,0,0,1,751,GTB,6,2021
14521,4,0,0,0,0,0,0,0,0,751,GTB,6,2021
14522,12,0,0,0,1,0,0,0,1,751,GTB,6,2021
14523,15,0,0,0,0,0,0,0,0,751,GTB,6,2021
14524,18,0,0,0,0,0,0,0,0,751,GTB,6,2021
14525,22,0,0,0,1,0,1,0,2,751,GTB,6,2021
14526,33,0,0,0,0,0,0,0,0,751,GTB,6,2021
14527,Total,1,0,0,2,0,1,0,4,751,GTB,6,2021
14528,3,0,0,0,0,0,0,0,0,7616,GTB,9,2015
14529,4,0,41,5,6,2,3,0,57,7616,GTB,9,2015
14530,12,0,1,2,0,0,0,0,3,7616,GTB,9,2015
14531,15,0,3,1,10,3,3,0,20,7616,GTB,9,2015
14532,18,0,1,1,1,0,0,0,3,7616,GTB,9,2015
14533,22,0,0,0,0,0,0,0,0,7616,GTB,9,2015
14534,33,0,0,0,0,0,0,0,0,7616,GTB,9,2015
14535,Total,0,46,9,17,5,6,0,83,7616,GTB,9,2015
14536,3,4,3,0,0,0,0,0,7,744,GTB,9,1989
14537,4,20,180,18,29,0,4,1,252,744,GTB,9,1989
14538,12,0,1,7,4,0,1,0,13,744,GTB,9,1989
14539,15,0,9,6,19,0,6,0,40,744,GTB,9,1989
14540,18,0,0,2,2,0,0,0,4,744,GTB,9,1989
14541,22,0,1,0,0,0,0,0,1,744,GTB,9,1989
14542,33,0,0,1,0,0,0,0,1,744,GTB,9,1989
14543,Total,24,194,34,54,0,11,1,318,744,GTB,9,1989
14544,3,4,4,0,0,0,0,0,8,753,GTB,9,1999
14545,4,9,53,3,8,0,2,0,75,753,GTB,9,1999
14546,12,0,1,1,1,0,0,0,3,753,GTB,9,1999
14547,15,0,17,0,9,0,2,0,28,753,GTB,9,1999
14548,18,0,3,0,4,0,1,0,8,753,GTB,9,1999
14549,22,0,0,1,1,0,1,0,3,753,GTB,9,1999
14550,33,1,0,0,1,0,0,2,4,753,GTB,9,1999
14551,Total,14,78,5,24,0,6,2,129,753,GTB,9,1999
14552,3,2,12,0,0,0,0,0,14,763,GTB,7,1996
14553,4,10,79,9,25,4,1,0,128,763,GTB,7,1996
14554,12,0,2,3,1,3,0,0,9,763,GTB,7,1996
14555,15,1,9,2,57,16,11,0,96,763,GTB,7,1996
14556,18,0,0,0,0,0,0,0,0,763,GTB,7,1996
14557,22,0,0,1,0,0,1,0,2,763,GTB,7,1996
14558,33,0,0,0,0,0,1,0,1,763,GTB,7,1996
14559,Total,13,102,15,83,23,14,0,250,763,GTB,7,1996
14560,3,4,10,0,0,0,0,0,14,763,GTB,9,2009
14561,4,12,93,4,11,4,0,0,124,763,GTB,9,2009
14562,12,1,1,5,1,1,0,0,9,763,GTB,9,2009
14563,15,1,23,1,61,11,3,0,100,763,GTB,9,2009
14564,18,0,0,0,0,0,0,0,0,763,GTB,9,2009
14565,22,0,0,0,0,0,2,0,2,763,GTB,9,2009
14566,33,0,0,0,0,0,0,1,1,763,GTB,9,2009
14567,Total,18,127,10,73,16,5,1,250,763,GTB,9,2009
14568,3,0,0,0,0,0,0,0,0,755,GTB,6,2020
14569,4,7,76,6,13,0,0,0,102,755,GTB,6,2020
14570,12,0,0,1,1,0,0,0,2,755,GTB,6,2020
14571,15,1,11,3,20,0,4,0,39,755,GTB,6,2020
14572,18,0,2,0,2,0,3,0,7,755,GTB,6,2020
14573,22,0,0,0,2,0,3,0,5,755,GTB,6,2020
14574,33,1,1,0,1,0,0,1,4,755,GTB,6,2020
14575,Total,9,90,10,39,0,10,1,159,755,GTB,6,2020
14576,3,0,6,0,1,0,0,0,7,754,GTB,9,1990
14577,4,6,129,0,30,11,7,0,183,754,GTB,9,1990
14578,12,0,2,0,4,0,1,0,7,754,GTB,9,1990
14579,15,1,16,0,26,7,6,0,56,754,GTB,9,1990
14580,18,0,0,0,2,0,1,0,3,754,GTB,9,1990
14581,22,0,0,0,2,0,1,0,3,754,GTB,9,1990
14582,33,0,3,0,0,0,0,8,11,754,GTB,9,1990
14583,Total,7,156,0,65,18,16,8,270,754,GTB,9,1990
14584,3,0,0,0,0,0,0,0,0,7613,GTB,6,2012
14585,4,2,62,50,20,0,2,0,136,7613,GTB,6,2012
14586,12,0,0,2,4,0,8,0,14,7613,GTB,6,2012
14587,15,0,3,4,6,0,2,0,15,7613,GTB,6,2012
14588,18,0,0,0,0,0,0,0,0,7613,GTB,6,2012
14589,22,0,0,0,1,0,0,0,1,7613,GTB,6,2012
14590,33,1,0,0,0,0,0,0,1,7613,GTB,6,2012
14591,Total,3,65,56,31,0,12,0,167,7613,GTB,6,2012
14592,3,1,3,0,0,0,0,0,4,766,GTB,7,1988
14593,4,1,21,1,4,3,0,0,30,766,GTB,7,1988
14594,12,0,0,0,0,0,0,0,0,766,GTB,7,1988
14595,15,0,1,0,16,9,1,0,27,766,GTB,7,1988
14596,18,0,0,0,1,0,0,0,1,766,GTB,7,1988
14597,22,0,0,1,0,0,0,0,1,766,GTB,7,1988
14598,33,0,0,0,0,0,0,0,0,766,GTB,7,1988
14599,Total,2,25,2,21,12,1,0,63,766,GTB,7,1988
14600,3,0,2,0,0,0,0,0,2,752,GTB,5,1993
14601,4,0,44,0,5,0,1,0,50,752,GTB,5,1993
14602,12,0,0,0,0,0,0,0,0,752,GTB,5,1993
14603,15,0,8,0,2,0,2,0,12,752,GTB,5,1993
14604,18,0,0,0,0,0,0,0,0,752,GTB,5,1993
14605,22,0,0,0,1,0,0,0,1,752,GTB,5,1993
14606,33,0,0,0,0,0,0,0,0,752,GTB,5,1993
14607,Total,0,54,0,8,0,3,0,65,752,GTB,5,1993
14608,3,44,75,1,5,2,1,0,128,Caatinga,GTB,7,1997
14609,4,159,1289,207,196,250,30,3,2134,Caatinga,GTB,7,1997
14610,12,3,15,31,19,26,24,0,118,Caatinga,GTB,7,1997
14611,15,14,206,77,335,135,91,2,860,Caatinga,GTB,7,1997
14612,18,2,9,4,10,13,7,0,45,Caatinga,GTB,7,1997
14613,22,1,0,4,1,6,18,0,30,Caatinga,GTB,7,1997
14614,33,3,3,5,0,3,1,56,71,Caatinga,GTB,7,1997
14615,Total,226,1597,329,566,435,172,61,3386,Caatinga,GTB,7,1997
14616,3,0,0,0,0,0,0,0,0,7618,GTB,6,1991
14617,4,0,43,19,0,0,0,0,62,7618,GTB,6,1991
14618,12,0,1,0,0,0,0,0,1,7618,GTB,6,1991
14619,15,0,2,3,15,0,1,0,21,7618,GTB,6,1991
14620,18,0,0,0,0,0,0,0,0,7618,GTB,6,1991
14621,22,0,0,0,0,0,1,0,1,7618,GTB,6,1991
14622,33,0,0,0,0,0,0,0,0,7618,GTB,6,1991
14623,Total,0,46,22,15,0,2,0,85,7618,GTB,6,1991
14624,3,0,0,0,0,0,0,0,0,7614,GTB,9,2012
14625,4,0,25,3,0,0,1,0,29,7614,GTB,9,2012
14626,12,0,0,0,0,0,0,0,0,7614,GTB,9,2012
14627,15,0,3,0,0,0,0,0,3,7614,GTB,9,2012
14628,18,0,1,0,0,0,0,0,1,7614,GTB,9,2012
14629,22,0,0,0,0,0,0,0,0,7614,GTB,9,2012
14630,33,0,0,0,0,0,0,0,0,7614,GTB,9,2012
14631,Total,0,29,3,0,0,1,0,33,7614,GTB,9,2012
14632,3,0,0,0,0,1,0,0,1,775,GTB,7,2018
14633,4,0,2,0,1,0,0,0,3,775,GTB,7,2018
14634,12,0,0,0,0,0,1,0,1,775,GTB,7,2018
14635,15,0,0,0,2,0,2,0,4,775,GTB,7,2018
14636,18,0,0,0,0,0,0,0,0,775,GTB,7,2018
14637,22,0,0,0,0,0,0,0,0,775,GTB,7,2018
14638,33,0,0,0,0,0,0,0,0,775,GTB,7,2018
14639,Total,0,2,0,3,1,3,0,9,775,GTB,7,2018
14640,3,0,0,0,0,0,0,0,0,7421,GTB,5,2020
14641,4,0,11,0,1,0,0,0,12,7421,GTB,5,2020
14642,12,0,0,0,1,0,0,0,1,7421,GTB,5,2020
14643,15,0,1,1,4,0,0,0,6,7421,GTB,5,2020
14644,18,0,0,0,0,0,0,0,0,7421,GTB,5,2020
14645,22,0,0,0,0,0,0,0,0,7421,GTB,5,2020
14646,33,0,0,0,0,0,0,0,0,7421,GTB,5,2020
14647,Total,0,12,1,6,0,0,0,19,7421,GTB,5,2020
14648,3,0,1,0,1,0,0,0,2,76116,GTB,9,1988
14649,4,3,66,17,19,0,3,0,108,76116,GTB,9,1988
14650,12,0,1,3,0,0,1,0,5,76116,GTB,9,1988
14651,15,0,9,5,23,0,6,0,43,76116,GTB,9,1988
14652,18,0,0,0,0,0,0,0,0,76116,GTB,9,1988
14653,22,0,0,0,0,0,0,0,0,76116,GTB,9,1988
14654,33,0,0,0,0,0,0,9,9,76116,GTB,9,1988
14655,Total,3,77,25,43,0,10,9,167,76116,GTB,9,1988
14656,3,0,0,0,0,0,0,0,0,7421,GTB,7,2002
14657,4,1,8,1,1,1,0,0,12,7421,GTB,7,2002
14658,12,0,0,0,0,1,0,0,1,7421,GTB,7,2002
14659,15,1,4,0,0,0,1,0,6,7421,GTB,7,2002
14660,18,0,0,0,0,0,0,0,0,7421,GTB,7,2002
14661,22,0,0,0,0,0,0,0,0,7421,GTB,7,2002
14662,33,0,0,0,0,0,0,0,0,7421,GTB,7,2002
14663,Total,2,12,1,1,2,1,0,19,7421,GTB,7,2002
14664,3,0,1,0,0,0,0,0,1,755,GTB,9,1990
14665,4,0,85,0,8,0,5,0,98,755,GTB,9,1990
14666,12,0,0,0,2,0,1,0,3,755,GTB,9,1990
14667,15,0,18,0,24,0,5,0,47,755,GTB,9,1990
14668,18,0,2,0,2,0,0,0,4,755,GTB,9,1990
14669,22,0,0,0,1,0,3,0,4,755,GTB,9,1990
14670,33,0,1,0,0,0,0,1,2,755,GTB,9,1990
14671,Total,0,107,0,37,0,14,1,159,755,GTB,9,1990
14672,3,0,13,0,1,1,0,0,15,7621,GTB,9,2003
14673,4,0,20,0,2,3,0,0,25,7621,GTB,9,2003
14674,12,0,1,0,0,0,0,0,1,7621,GTB,9,2003
14675,15,0,3,0,18,1,1,0,23,7621,GTB,9,2003
14676,18,0,0,0,0,0,0,0,0,7621,GTB,9,2003
14677,22,0,0,0,0,0,0,0,0,7621,GTB,9,2003
14678,33,0,0,0,0,0,0,0,0,7621,GTB,9,2003
14679,Total,0,37,0,21,5,1,0,64,7621,GTB,9,2003
14680,3,0,14,0,1,1,0,0,16,7621,GTB,7,2007
14681,4,0,18,0,3,5,0,0,26,7621,GTB,7,2007
14682,12,0,1,0,0,0,0,0,1,7621,GTB,7,2007
14683,15,0,3,1,11,6,0,0,21,7621,GTB,7,2007
14684,18,0,0,0,0,0,0,0,0,7621,GTB,7,2007
14685,22,0,0,0,0,0,0,0,0,7621,GTB,7,2007
14686,33,0,0,0,0,0,0,0,0,7621,GTB,7,2007
14687,Total,0,36,1,15,12,0,0,64,7621,GTB,7,2007
14688,3,0,0,0,0,0,0,0,0,772,GTB,6,2012
14689,4,1,11,2,5,0,1,0,20,772,GTB,6,2012
14690,12,0,0,0,0,0,0,0,0,772,GTB,6,2012
14691,15,0,2,2,13,0,1,0,18,772,GTB,6,2012
14692,18,0,1,0,0,0,0,0,1,772,GTB,6,2012
14693,22,0,0,0,0,0,0,0,0,772,GTB,6,2012
14694,33,0,0,0,0,0,0,0,0,772,GTB,6,2012
14695,Total,1,14,4,18,0,2,0,39,772,GTB,6,2012
14696,3,0,1,0,0,0,0,0,1,7619,GTB,9,2012
14697,4,0,25,5,1,3,0,0,34,7619,GTB,9,2012
14698,12,0,0,1,0,0,0,0,1,7619,GTB,9,2012
14699,15,0,1,0,0,1,2,0,4,7619,GTB,9,2012
14700,18,0,0,0,0,0,0,0,0,7619,GTB,9,2012
14701,22,0,0,0,0,0,0,0,0,7619,GTB,9,2012
14702,33,0,0,0,0,0,0,0,0,7619,GTB,9,2012
14703,Total,0,27,6,1,4,2,0,40,7619,GTB,9,2012
14704,3,17,3,1,0,0,0,0,21,746,GTB,6,2008
14705,4,17,63,0,0,0,0,0,80,746,GTB,6,2008
14706,12,0,0,0,0,0,0,0,0,746,GTB,6,2008
14707,15,0,1,2,1,0,1,0,5,746,GTB,6,2008
14708,18,0,0,0,0,0,0,0,0,746,GTB,6,2008
14709,22,0,1,0,0,0,1,0,2,746,GTB,6,2008
14710,33,0,0,0,0,0,0,0,0,746,GTB,6,2008
14711,Total,34,68,3,1,0,2,0,108,746,GTB,6,2008
14712,3,0,0,0,0,0,0,0,0,772,GTB,6,2004
14713,4,3,13,1,1,0,2,0,20,772,GTB,6,2004
14714,12,0,0,0,0,0,0,0,0,772,GTB,6,2004
14715,15,0,5,1,9,0,3,0,18,772,GTB,6,2004
14716,18,0,0,0,1,0,0,0,1,772,GTB,6,2004
14717,22,0,0,0,0,0,0,0,0,772,GTB,6,2004
14718,33,0,0,0,0,0,0,0,0,772,GTB,6,2004
14719,Total,3,18,2,11,0,5,0,39,772,GTB,6,2004
14720,3,2,0,0,0,1,0,0,3,7612,GTB,7,1992
14721,4,6,44,0,8,8,3,1,70,7612,GTB,7,1992
14722,12,0,1,0,1,1,4,0,7,7612,GTB,7,1992
14723,15,0,4,0,9,10,1,0,24,7612,GTB,7,1992
14724,18,0,0,0,0,0,0,0,0,7612,GTB,7,1992
14725,22,0,0,0,1,0,0,0,1,7612,GTB,7,1992
14726,33,0,0,0,0,0,0,1,1,7612,GTB,7,1992
14727,Total,8,49,0,19,20,8,2,106,7612,GTB,7,1992
14728,3,4,2,0,0,0,0,0,6,767,GTB,7,1992
14729,4,27,3,0,12,3,0,0,45,767,GTB,7,1992
14730,12,0,0,0,0,0,0,0,0,767,GTB,7,1992
14731,15,2,1,1,25,4,0,0,33,767,GTB,7,1992
14732,18,0,0,0,0,1,0,0,1,767,GTB,7,1992
14733,22,0,0,0,0,0,0,0,0,767,GTB,7,1992
14734,33,0,0,0,0,0,0,0,0,767,GTB,7,1992
14735,Total,33,6,1,37,8,0,0,85,767,GTB,7,1992
14736,3,0,0,0,0,0,0,0,0,741,GTB,5,2016
14737,4,2,8,0,6,0,0,0,16,741,GTB,5,2016
14738,12,0,0,0,3,0,0,0,3,741,GTB,5,2016
14739,15,0,2,0,6,1,1,0,10,741,GTB,5,2016
14740,18,0,0,0,1,0,0,0,1,741,GTB,5,2016
14741,22,0,0,0,0,0,0,0,0,741,GTB,5,2016
14742,33,0,0,0,0,0,0,1,1,741,GTB,5,2016
14743,Total,2,10,0,16,1,1,1,31,741,GTB,5,2016
14744,3,0,0,0,0,0,0,0,0,773,GTB,5,2005
14745,4,0,2,0,1,0,0,0,3,773,GTB,5,2005
14746,12,0,1,0,0,0,0,0,1,773,GTB,5,2005
14747,15,0,1,0,14,0,1,0,16,773,GTB,5,2005
14748,18,0,0,0,0,0,0,0,0,773,GTB,5,2005
14749,22,0,0,0,0,0,0,0,0,773,GTB,5,2005
14750,33,0,0,0,0,0,0,0,0,773,GTB,5,2005
14751,Total,0,4,0,15,0,1,0,20,773,GTB,5,2005
14752,3,2,0,0,0,0,0,0,2,7615,GTB,6,2018
14753,4,0,97,40,7,0,3,1,148,7615,GTB,6,2018
14754,12,0,0,8,5,0,7,0,20,7615,GTB,6,2018
14755,15,0,10,6,29,0,12,0,57,7615,GTB,6,2018
14756,18,3,2,1,0,0,3,0,9,7615,GTB,6,2018
14757,22,0,1,1,1,0,1,0,4,7615,GTB,6,2018
14758,33,0,0,0,0,0,0,2,2,7615,GTB,6,2018
14759,Total,5,110,56,42,0,26,3,242,7615,GTB,6,2018
14760,3,1,1,0,0,0,0,0,2,76116,GTB,9,2015
14761,4,3,68,5,23,0,3,0,102,76116,GTB,9,2015
14762,12,0,0,1,0,0,3,0,4,76116,GTB,9,2015
14763,15,0,13,2,20,0,13,0,48,76116,GTB,9,2015
14764,18,0,2,0,0,0,0,0,2,76116,GTB,9,2015
14765,22,0,0,0,0,0,0,0,0,76116,GTB,9,2015
14766,33,0,0,0,0,0,0,9,9,76116,GTB,9,2015
14767,Total,4,84,8,43,0,19,9,167,76116,GTB,9,2015
14768,3,0,0,0,0,0,0,0,0,771,GTB,7,2008
14769,4,0,19,0,10,0,3,0,32,771,GTB,7,2008
14770,12,0,0,0,0,0,0,0,0,771,GTB,7,2008
14771,15,0,1,0,7,0,4,0,12,771,GTB,7,2008
14772,18,0,0,0,0,0,0,0,0,771,GTB,7,2008
14773,22,0,0,0,1,0,0,0,1,771,GTB,7,2008
14774,33,0,0,0,0,0,0,0,0,771,GTB,7,2008
14775,Total,0,20,0,18,0,7,0,45,771,GTB,7,2008
14776,3,1,1,0,0,0,0,0,2,752,GTB,9,2017
14777,4,1,44,0,6,0,1,0,52,752,GTB,9,2017
14778,12,0,0,0,0,0,0,0,0,752,GTB,9,2017
14779,15,0,4,1,5,0,0,0,10,752,GTB,9,2017
14780,18,0,0,0,0,0,0,0,0,752,GTB,9,2017
14781,22,0,1,0,0,0,0,0,1,752,GTB,9,2017
14782,33,0,0,0,0,0,0,0,0,752,GTB,9,2017
14783,Total,2,50,1,11,0,1,0,65,752,GTB,9,2017
14784,3,4,3,0,0,0,0,0,7,744,GTB,6,1986
14785,4,24,199,15,12,0,4,5,259,744,GTB,6,1986
14786,12,0,4,4,3,0,1,1,13,744,GTB,6,1986
14787,15,0,3,10,16,0,4,0,33,744,GTB,6,1986
14788,18,0,0,0,2,0,2,0,4,744,GTB,6,1986
14789,22,0,0,1,0,0,0,0,1,744,GTB,6,1986
14790,33,0,0,1,0,0,0,0,1,744,GTB,6,1986
14791,Total,28,209,31,33,0,11,6,318,744,GTB,6,1986
14792,3,0,0,0,0,0,0,0,0,7742,GTB,9,2017
14793,4,0,0,0,0,0,0,0,0,7742,GTB,9,2017
14794,12,0,0,0,0,0,0,0,0,7742,GTB,9,2017
14795,15,0,2,0,1,0,2,0,5,7742,GTB,9,2017
14796,18,0,0,0,0,0,0,0,0,7742,GTB,9,2017
14797,22,0,0,0,0,0,0,0,0,7742,GTB,9,2017
14798,33,0,0,0,0,0,0,0,0,7742,GTB,9,2017
14799,Total,0,2,0,1,0,2,0,5,7742,GTB,9,2017
14800,3,0,0,0,0,0,0,0,0,771,GTB,6,1999
14801,4,0,18,8,2,0,4,0,32,771,GTB,6,1999
14802,12,0,0,0,0,0,0,0,0,771,GTB,6,1999
14803,15,1,3,0,7,0,1,0,12,771,GTB,6,1999
14804,18,0,0,0,0,0,0,0,0,771,GTB,6,1999
14805,22,0,0,0,1,0,0,0,1,771,GTB,6,1999
14806,33,0,0,0,0,0,0,0,0,771,GTB,6,1999
14807,Total,1,21,8,10,0,5,0,45,771,GTB,6,1999
14808,3,0,0,0,0,0,0,0,0,772,GTB,9,1995
14809,4,1,10,2,6,0,1,0,20,772,GTB,9,1995
14810,12,0,0,0,0,0,0,0,0,772,GTB,9,1995
14811,15,0,4,1,10,0,3,0,18,772,GTB,9,1995
14812,18,0,1,0,0,0,0,0,1,772,GTB,9,1995
14813,22,0,0,0,0,0,0,0,0,772,GTB,9,1995
14814,33,0,0,0,0,0,0,0,0,772,GTB,9,1995
14815,Total,1,15,3,16,0,4,0,39,772,GTB,9,1995
14816,3,1,5,0,0,0,0,0,6,767,GTB,6,1993
14817,4,1,40,0,4,0,0,0,45,767,GTB,6,1993
14818,12,0,0,0,0,0,0,0,0,767,GTB,6,1993
14819,15,0,6,0,24,0,3,0,33,767,GTB,6,1993
14820,18,0,0,0,0,0,1,0,1,767,GTB,6,1993
14821,22,0,0,0,0,0,0,0,0,767,GTB,6,1993
14822,33,0,0,0,0,0,0,0,0,767,GTB,6,1993
14823,Total,2,51,0,28,0,4,0,85,767,GTB,6,1993
14824,3,0,0,0,0,0,0,0,0,7421,GTB,5,2017
14825,4,0,8,0,3,0,1,0,12,7421,GTB,5,2017
14826,12,0,0,1,0,0,0,0,1,7421,GTB,5,2017
14827,15,0,2,0,4,0,0,0,6,7421,GTB,5,2017
14828,18,0,0,0,0,0,0,0,0,7421,GTB,5,2017
14829,22,0,0,0,0,0,0,0,0,7421,GTB,5,2017
14830,33,0,0,0,0,0,0,0,0,7421,GTB,5,2017
14831,Total,0,10,1,7,0,1,0,19,7421,GTB,5,2017
14832,3,2,0,0,0,0,0,0,2,752,GTB,6,1988
14833,4,2,46,0,4,0,3,0,55,752,GTB,6,1988
14834,12,0,0,0,0,0,0,0,0,752,GTB,6,1988
14835,15,1,5,0,1,0,0,0,7,752,GTB,6,1988
14836,18,0,0,0,0,0,0,0,0,752,GTB,6,1988
14837,22,0,0,0,1,0,0,0,1,752,GTB,6,1988
14838,33,0,0,0,0,0,0,0,0,752,GTB,6,1988
14839,Total,5,51,0,6,0,3,0,65,752,GTB,6,1988
14840,3,0,0,0,0,0,0,0,0,7616,GTB,9,2009
14841,4,0,36,2,15,4,1,0,58,7616,GTB,9,2009
14842,12,0,1,1,1,0,0,0,3,7616,GTB,9,2009
14843,15,0,3,1,6,6,3,0,19,7616,GTB,9,2009
14844,18,0,0,0,1,2,0,0,3,7616,GTB,9,2009
14845,22,0,0,0,0,0,0,0,0,7616,GTB,9,2009
14846,33,0,0,0,0,0,0,0,0,7616,GTB,9,2009
14847,Total,0,40,4,23,12,4,0,83,7616,GTB,9,2009
14848,3,0,6,0,0,0,0,0,6,7622,GTB,5,2018
14849,4,0,24,0,0,0,0,0,24,7622,GTB,5,2018
14850,12,0,1,0,0,0,0,0,1,7622,GTB,5,2018
14851,15,0,3,1,0,0,1,0,5,7622,GTB,5,2018
14852,18,0,0,0,0,0,0,0,0,7622,GTB,5,2018
14853,22,0,1,0,0,0,0,0,1,7622,GTB,5,2018
14854,33,0,0,0,0,0,0,0,0,7622,GTB,5,2018
14855,Total,0,35,1,0,0,1,0,37,7622,GTB,5,2018
14856,3,1,0,0,0,0,0,0,1,7619,GTB,7,2008
14857,4,3,24,5,2,0,0,0,34,7619,GTB,7,2008
14858,12,0,0,1,0,0,0,0,1,7619,GTB,7,2008
14859,15,0,0,0,2,2,0,0,4,7619,GTB,7,2008
14860,18,0,0,0,0,0,0,0,0,7619,GTB,7,2008
14861,22,0,0,0,0,0,0,0,0,7619,GTB,7,2008
14862,33,0,0,0,0,0,0,0,0,7619,GTB,7,2008
14863,Total,4,24,6,4,2,0,0,40,7619,GTB,7,2008
14864,3,2,0,0,0,0,0,0,2,745,GTB,5,2001
14865,4,23,1,0,0,0,1,0,25,745,GTB,5,2001
14866,12,0,0,0,0,0,0,0,0,745,GTB,5,2001
14867,15,0,1,0,1,0,0,0,2,745,GTB,5,2001
14868,18,0,2,0,0,0,0,0,2,745,GTB,5,2001
14869,22,0,0,0,0,0,0,0,0,745,GTB,5,2001
14870,33,0,0,0,0,0,0,0,0,745,GTB,5,2001
14871,Total,25,4,0,1,0,1,0,31,745,GTB,5,2001
14872,3,0,0,0,0,0,0,0,0,756,GTB,5,1987
14873,4,0,2,4,2,0,0,0,8,756,GTB,5,1987
14874,12,0,0,0,0,0,0,0,0,756,GTB,5,1987
14875,15,0,0,0,1,0,0,0,1,756,GTB,5,1987
14876,18,0,0,0,0,0,0,0,0,756,GTB,5,1987
14877,22,0,0,0,0,0,0,0,0,756,GTB,5,1987
14878,33,0,0,0,0,0,0,0,0,756,GTB,5,1987
14879,Total,0,2,4,3,0,0,0,9,756,GTB,5,1987
14880,3,5,3,0,0,0,0,0,8,7741,GTB,9,2007
14881,4,6,26,6,4,1,0,0,43,7741,GTB,9,2007
14882,12,0,3,0,0,0,0,0,3,7741,GTB,9,2007
14883,15,0,9,4,8,3,0,0,24,7741,GTB,9,2007
14884,18,0,0,0,0,0,0,0,0,7741,GTB,9,2007
14885,22,0,0,2,0,0,0,0,2,7741,GTB,9,2007
14886,33,0,0,0,0,0,0,1,1,7741,GTB,9,2007
14887,Total,11,41,12,12,4,0,1,81,7741,GTB,9,2007
14888,3,0,7,0,0,0,0,0,7,7622,GTB,9,2022
14889,4,0,24,0,1,0,0,0,25,7622,GTB,9,2022
14890,12,0,1,0,0,0,0,0,1,7622,GTB,9,2022
14891,15,0,3,0,0,1,0,0,4,7622,GTB,9,2022
14892,18,0,0,0,0,0,0,0,0,7622,GTB,9,2022
14893,22,0,0,0,0,0,0,0,0,7622,GTB,9,2022
14894,33,0,0,0,0,0,0,0,0,7622,GTB,9,2022
14895,Total,0,35,0,1,1,0,0,37,7622,GTB,9,2022
14896,3,0,7,0,0,0,0,0,7,7622,GTB,9,1990
14897,4,0,19,0,0,0,0,0,19,7622,GTB,9,1990
14898,12,0,0,0,1,0,0,0,1,7622,GTB,9,1990
14899,15,0,1,0,8,0,1,0,10,7622,GTB,9,1990
14900,18,0,0,0,0,0,0,0,0,7622,GTB,9,1990
14901,22,0,0,0,0,0,0,0,0,7622,GTB,9,1990
14902,33,0,0,0,0,0,0,0,0,7622,GTB,9,1990
14903,Total,0,27,0,9,0,1,0,37,7622,GTB,9,1990
14904,3,0,0,0,0,0,0,0,0,7613,GTB,6,1994
14905,4,1,91,24,19,0,2,0,137,7613,GTB,6,1994
14906,12,0,1,2,11,0,0,0,14,7613,GTB,6,1994
14907,15,0,2,4,8,0,0,0,14,7613,GTB,6,1994
14908,18,0,0,0,0,0,0,0,0,7613,GTB,6,1994
14909,22,0,0,0,1,0,0,0,1,7613,GTB,6,1994
14910,33,0,0,0,0,0,0,1,1,7613,GTB,6,1994
14911,Total,1,94,30,39,0,2,1,167,7613,GTB,6,1994
14912,3,0,1,0,0,0,0,0,1,755,GTB,5,1987
14913,4,1,97,0,11,0,0,0,109,755,GTB,5,1987
14914,12,0,0,0,1,0,1,1,3,755,GTB,5,1987
14915,15,0,19,0,16,0,2,0,37,755,GTB,5,1987
14916,18,0,2,0,1,0,0,0,3,755,GTB,5,1987
14917,22,0,0,0,2,0,2,0,4,755,GTB,5,1987
14918,33,1,0,0,0,0,0,1,2,755,GTB,5,1987
14919,Total,2,119,0,31,0,5,2,159,755,GTB,5,1987
14920,3,0,0,0,0,0,0,0,0,741,GTB,5,1996
14921,4,2,15,0,0,0,1,0,18,741,GTB,5,1996
14922,12,0,1,1,0,0,1,0,3,741,GTB,5,1996
14923,15,0,5,0,1,0,3,0,9,741,GTB,5,1996
14924,18,0,0,0,0,0,0,0,0,741,GTB,5,1996
14925,22,0,0,0,0,0,0,0,0,741,GTB,5,1996
14926,33,0,0,0,0,0,0,1,1,741,GTB,5,1996
14927,Total,2,21,1,1,0,5,1,31,741,GTB,5,1996
14928,3,0,0,0,0,0,0,0,0,773,GTB,5,1985
