,classes,3,4,12,15,18,22,27,33,Total,bacia,model,version,year
22337,Total,0,3,0,0,0,0,0,0,3,773,Temporal,5,2008
22338,3,2,13,0,0,0,0,0,0,15,765,Temporal,5,1988
22339,4,2,95,2,0,0,3,0,1,103,765,Temporal,5,1988
22340,12,0,0,0,0,0,0,0,0,0,765,Temporal,5,1988
22341,15,0,0,0,0,0,0,0,0,0,765,Temporal,5,1988
22342,18,0,0,0,0,0,0,0,0,0,765,Temporal,5,1988
22343,22,0,0,0,0,0,5,0,0,5,765,Temporal,5,1988
22344,27,0,0,0,0,0,0,0,0,0,765,Temporal,5,1988
22345,33,0,0,0,0,0,0,0,2,2,765,Temporal,5,1988
22346,Total,4,108,2,0,0,8,0,3,125,765,Temporal,5,1988
22347,3,0,1,0,0,0,0,0,0,1,7618,Temporal,10,1998
22348,4,0,99,0,0,0,1,0,0,100,7618,Temporal,10,1998
22349,12,0,3,0,0,0,0,0,0,3,7618,Temporal,10,1998
22350,15,0,0,0,0,0,0,0,0,0,7618,Temporal,10,1998
22351,18,0,0,0,0,0,0,0,0,0,7618,Temporal,10,1998
22352,22,0,0,0,0,0,1,0,0,1,7618,Temporal,10,1998
22353,27,0,0,0,0,0,0,0,0,0,7618,Temporal,10,1998
22354,33,0,0,0,0,0,0,0,0,0,7618,Temporal,10,1998
22355,Total,0,103,0,0,0,2,0,0,105,7618,Temporal,10,1998
22356,3,0,4,0,0,0,0,0,0,4,756,Temporal,9,2008
22357,4,0,211,0,0,0,3,0,0,214,756,Temporal,9,2008
22358,12,0,1,0,0,0,1,0,2,4,756,Temporal,9,2008
22359,15,0,0,0,0,0,0,0,0,0,756,Temporal,9,2008
22360,18,0,0,0,0,0,0,0,0,0,756,Temporal,9,2008
22361,22,0,4,0,0,0,3,0,0,7,756,Temporal,9,2008
22362,27,0,0,0,0,0,0,0,0,0,756,Temporal,9,2008
22363,33,0,0,0,0,0,1,0,10,11,756,Temporal,9,2008
22364,Total,0,220,0,0,0,8,0,12,240,756,Temporal,9,2008
22365,3,3,8,1,0,0,0,0,1,13,744,Temporal,9,1985
22366,4,29,467,20,0,0,3,0,1,520,744,Temporal,9,1985
22367,12,0,3,7,0,0,2,0,0,12,744,Temporal,9,1985
22368,15,0,0,0,0,0,0,0,0,0,744,Temporal,9,1985
22369,18,0,0,0,0,0,0,0,0,0,744,Temporal,9,1985
22370,22,0,1,0,0,0,1,0,0,2,744,Temporal,9,1985
22371,27,1,6,0,0,0,0,0,0,7,744,Temporal,9,1985
22372,33,0,0,0,0,0,0,0,1,1,744,Temporal,9,1985
22373,Total,33,485,28,0,0,6,0,3,555,744,Temporal,9,1985
22374,3,2,5,0,0,0,0,0,0,7,759,Temporal,9,2009
22375,4,2,46,0,0,0,0,0,0,48,759,Temporal,9,2009
22376,12,0,0,0,0,0,0,0,0,0,759,Temporal,9,2009
22377,15,0,0,0,0,0,0,0,0,0,759,Temporal,9,2009
22378,18,0,0,0,0,0,0,0,0,0,759,Temporal,9,2009
22379,22,0,1,0,0,0,2,0,0,3,759,Temporal,9,2009
22380,27,0,1,0,0,0,1,0,0,2,759,Temporal,9,2009
22381,33,0,1,0,0,0,0,0,0,1,759,Temporal,9,2009
22382,Total,4,54,0,0,0,3,0,0,61,759,Temporal,9,2009
22383,3,3,15,0,0,0,0,0,0,18,763,Temporal,5,2001
22384,4,10,176,2,0,0,0,0,0,188,763,Temporal,5,2001
22385,12,0,2,5,0,0,2,0,1,10,763,Temporal,5,2001
22386,15,0,0,0,0,0,0,0,0,0,763,Temporal,5,2001
22387,18,0,0,0,0,0,0,0,0,0,763,Temporal,5,2001
22388,22,0,1,2,0,0,1,0,0,4,763,Temporal,5,2001
22389,27,0,0,0,0,0,0,0,0,0,763,Temporal,5,2001
22390,33,0,0,0,0,0,0,0,3,3,763,Temporal,5,2001
22391,Total,13,194,9,0,0,3,0,4,223,763,Temporal,5,2001
22392,3,0,3,0,0,0,0,0,0,3,755,Temporal,9,2016
22393,4,0,137,0,0,0,6,0,0,143,755,Temporal,9,2016
22394,12,0,0,0,0,0,1,0,0,1,755,Temporal,9,2016
22395,15,0,0,0,0,0,0,0,0,0,755,Temporal,9,2016
22396,18,0,0,0,0,0,0,0,0,0,755,Temporal,9,2016
22397,22,0,2,0,0,0,8,0,0,10,755,Temporal,9,2016
22398,27,0,0,0,0,0,0,0,0,0,755,Temporal,9,2016
22399,33,0,1,0,0,0,2,0,1,4,755,Temporal,9,2016
22400,Total,0,143,0,0,0,17,0,1,161,755,Temporal,9,2016
22401,3,6,6,0,0,0,0,0,0,12,7742,Temporal,9,2008
22402,4,6,24,1,0,0,0,0,0,31,7742,Temporal,9,2008
22403,12,0,1,2,0,0,0,0,0,3,7742,Temporal,9,2008
22404,15,0,0,0,0,0,0,0,0,0,7742,Temporal,9,2008
22405,18,0,0,0,0,0,0,0,0,0,7742,Temporal,9,2008
22406,22,0,1,0,0,0,1,0,0,2,7742,Temporal,9,2008
22407,27,0,0,0,0,0,0,0,0,0,7742,Temporal,9,2008
22408,33,0,0,0,0,0,0,0,0,0,7742,Temporal,9,2008
22409,Total,12,32,3,0,0,1,0,0,48,7742,Temporal,9,2008
22410,3,0,4,0,0,0,0,0,0,4,755,Temporal,5,1991
22411,4,4,136,0,0,0,2,0,0,142,755,Temporal,5,1991
22412,12,0,1,1,0,0,1,0,0,3,755,Temporal,5,1991
22413,15,0,0,0,0,0,0,0,0,0,755,Temporal,5,1991
22414,18,0,0,0,0,0,0,0,0,0,755,Temporal,5,1991
22415,22,0,2,0,0,0,6,0,0,8,755,Temporal,5,1991
22416,27,0,0,0,0,0,0,0,0,0,755,Temporal,5,1991
22417,33,1,0,0,0,0,0,0,2,3,755,Temporal,5,1991
22418,Total,5,143,1,0,0,9,0,2,160,755,Temporal,5,1991
22419,3,1,4,0,0,0,1,0,0,6,7619,Temporal,5,2001
22420,4,3,220,35,0,0,7,0,0,265,7619,Temporal,5,2001
22421,12,0,2,2,0,0,4,0,0,8,7619,Temporal,5,2001
22422,15,0,0,0,0,0,0,0,0,0,7619,Temporal,5,2001
22423,18,0,0,0,0,0,0,0,0,0,7619,Temporal,5,2001
22424,22,0,1,0,0,0,0,0,0,1,7619,Temporal,5,2001
22425,27,0,0,0,0,0,0,0,0,0,7619,Temporal,5,2001
22426,33,0,0,0,0,0,1,0,1,2,7619,Temporal,5,2001
22427,Total,4,227,37,0,0,13,0,1,282,7619,Temporal,5,2001
22428,3,0,0,0,0,0,0,0,0,0,7616,Temporal,5,2000
22429,4,2,67,21,0,0,0,0,1,91,7616,Temporal,5,2000
22430,12,0,1,1,0,0,0,0,0,2,7616,Temporal,5,2000
22431,15,0,0,0,0,0,0,0,0,0,7616,Temporal,5,2000
22432,18,0,0,0,0,0,0,0,0,0,7616,Temporal,5,2000
22433,22,0,0,0,0,0,0,0,0,0,7616,Temporal,5,2000
22434,27,0,0,0,0,0,0,0,0,0,7616,Temporal,5,2000
22435,33,0,0,0,0,0,0,0,0,0,7616,Temporal,5,2000
22436,Total,2,68,22,0,0,0,0,1,93,7616,Temporal,5,2000
22437,3,1,1,0,0,0,0,0,0,2,76116,Temporal,5,2017
22438,4,4,86,7,0,0,1,0,0,98,76116,Temporal,5,2017
22439,12,0,1,0,0,0,0,0,0,1,76116,Temporal,5,2017
22440,15,0,0,0,0,0,0,0,0,0,76116,Temporal,5,2017
22441,18,0,0,0,0,0,0,0,0,0,76116,Temporal,5,2017
22442,22,0,0,0,0,0,1,0,0,1,76116,Temporal,5,2017
22443,27,0,0,0,0,0,0,0,0,0,76116,Temporal,5,2017
22444,33,0,0,0,0,0,0,0,9,9,76116,Temporal,5,2017
22445,Total,5,88,7,0,0,2,0,9,111,76116,Temporal,5,2017
22446,3,4,4,0,0,0,0,0,0,8,764,Temporal,5,2006
22447,4,2,20,0,0,0,2,0,0,24,764,Temporal,5,2006
22448,12,0,0,0,0,0,0,0,0,0,764,Temporal,5,2006
22449,15,0,0,0,0,0,0,0,0,0,764,Temporal,5,2006
22450,18,0,0,0,0,0,0,0,0,0,764,Temporal,5,2006
22451,22,0,1,0,0,0,1,0,0,2,764,Temporal,5,2006
22452,27,0,0,0,0,0,0,0,0,0,764,Temporal,5,2006
22453,33,0,0,0,0,0,0,0,0,0,764,Temporal,5,2006
22454,Total,6,25,0,0,0,3,0,0,34,764,Temporal,5,2006
22455,3,1,1,0,0,0,0,0,0,2,741,Temporal,5,2010
22456,4,13,60,0,0,0,0,0,0,73,741,Temporal,5,2010
22457,12,0,1,0,0,0,0,0,0,1,741,Temporal,5,2010
22458,15,0,0,0,0,0,0,0,0,0,741,Temporal,5,2010
22459,18,0,0,0,0,0,0,0,0,0,741,Temporal,5,2010
22460,22,0,0,0,0,0,0,0,0,0,741,Temporal,5,2010
22461,27,0,0,0,0,0,0,0,0,0,741,Temporal,5,2010
22462,33,0,0,0,0,0,0,0,2,2,741,Temporal,5,2010
22463,Total,14,62,0,0,0,0,0,2,78,741,Temporal,5,2010
22464,3,0,0,0,0,0,0,0,0,0,758,Temporal,9,2003
22465,4,0,82,5,0,0,12,0,0,99,758,Temporal,9,2003
22466,12,0,1,0,0,0,2,0,0,3,758,Temporal,9,2003
22467,15,0,0,0,0,0,0,0,0,0,758,Temporal,9,2003
22468,18,0,0,0,0,0,0,0,0,0,758,Temporal,9,2003
22469,22,0,0,0,0,0,2,0,0,2,758,Temporal,9,2003
22470,27,0,0,0,0,0,0,0,0,0,758,Temporal,9,2003
22471,33,0,0,2,0,0,1,0,0,3,758,Temporal,9,2003
22472,Total,0,83,7,0,0,17,0,0,107,758,Temporal,9,2003
22473,3,1,1,0,0,0,0,0,0,2,775,Temporal,9,1993
22474,4,0,4,0,0,0,0,0,0,4,775,Temporal,9,1993
22475,12,0,0,0,0,0,1,0,0,1,775,Temporal,9,1993
22476,15,0,0,0,0,0,0,0,0,0,775,Temporal,9,1993
22477,18,0,0,0,0,0,0,0,0,0,775,Temporal,9,1993
22478,22,0,0,0,0,0,0,0,0,0,775,Temporal,9,1993
22479,27,0,0,0,0,0,0,0,0,0,775,Temporal,9,1993
22480,33,0,0,0,0,0,0,0,0,0,775,Temporal,9,1993
22481,Total,1,5,0,0,0,1,0,0,7,775,Temporal,9,1993
22482,3,0,1,0,0,0,0,0,0,1,7615,Temporal,10,2014
22483,4,0,133,13,0,0,1,0,0,147,7615,Temporal,10,2014
22484,12,0,1,1,0,0,12,0,0,14,7615,Temporal,10,2014
22485,15,0,0,0,0,0,0,0,0,0,7615,Temporal,10,2014
22486,18,0,0,0,0,0,0,0,0,0,7615,Temporal,10,2014
22487,22,0,1,0,0,0,2,0,0,3,7615,Temporal,10,2014
22488,27,0,0,0,0,0,0,0,0,0,7615,Temporal,10,2014
22489,33,0,0,0,0,0,0,0,2,2,7615,Temporal,10,2014
22490,Total,0,136,14,0,0,15,0,2,167,7615,Temporal,10,2014
22491,3,0,4,0,0,0,0,0,0,4,755,Temporal,10,1994
22492,4,1,143,0,0,0,2,0,0,146,755,Temporal,10,1994
22493,12,0,1,0,0,0,1,0,0,2,755,Temporal,10,1994
22494,15,0,0,0,0,0,0,0,0,0,755,Temporal,10,1994
22495,18,0,0,0,0,0,0,0,0,0,755,Temporal,10,1994
22496,22,0,0,0,0,0,7,0,0,7,755,Temporal,10,1994
22497,27,0,0,0,0,0,0,0,0,0,755,Temporal,10,1994
22498,33,0,1,0,0,0,0,0,2,3,755,Temporal,10,1994
22499,Total,1,149,0,0,0,10,0,2,162,755,Temporal,10,1994
22500,3,2,4,0,0,0,0,0,0,6,759,Temporal,9,1991
22501,4,3,43,0,0,0,1,0,0,47,759,Temporal,9,1991
22502,12,0,0,0,0,0,0,0,0,0,759,Temporal,9,1991
22503,15,0,0,0,0,0,0,0,0,0,759,Temporal,9,1991
22504,18,0,0,0,0,0,0,0,0,0,759,Temporal,9,1991
22505,22,0,1,0,0,0,0,0,0,1,759,Temporal,9,1991
22506,27,0,0,0,0,0,0,0,0,0,759,Temporal,9,1991
22507,33,0,0,0,0,0,0,0,1,1,759,Temporal,9,1991
22508,Total,5,48,0,0,0,1,0,1,55,759,Temporal,9,1991
22509,3,1,1,0,0,0,0,0,0,2,741,Temporal,5,1988
22510,4,11,72,0,0,0,0,0,0,83,741,Temporal,5,1988
22511,12,0,0,0,0,0,1,0,0,1,741,Temporal,5,1988
22512,15,0,0,0,0,0,0,0,0,0,741,Temporal,5,1988
22513,18,0,0,0,0,0,0,0,0,0,741,Temporal,5,1988
22514,22,0,0,0,0,0,0,0,0,0,741,Temporal,5,1988
22515,27,0,0,0,0,0,0,0,0,0,741,Temporal,5,1988
22516,33,0,0,0,0,0,0,0,2,2,741,Temporal,5,1988
22517,Total,12,73,0,0,0,1,0,2,88,741,Temporal,5,1988
22518,3,1,10,0,0,0,0,0,0,11,744,Temporal,9,2013
22519,4,29,450,51,0,0,1,0,2,533,744,Temporal,9,2013
22520,12,0,9,5,0,0,4,0,0,18,744,Temporal,9,2013
22521,15,0,0,0,0,0,0,0,0,0,744,Temporal,9,2013
22522,18,0,0,0,0,0,0,0,0,0,744,Temporal,9,2013
22523,22,0,1,0,0,0,1,0,0,2,744,Temporal,9,2013
22524,27,0,0,0,0,0,0,0,0,0,744,Temporal,9,2013
22525,33,0,2,0,0,0,0,0,0,2,744,Temporal,9,2013
22526,Total,30,472,56,0,0,6,0,2,566,744,Temporal,9,2013
22527,3,1,10,0,0,0,0,0,0,11,766,Temporal,9,2015
22528,4,0,92,0,0,0,0,0,0,92,766,Temporal,9,2015
22529,12,0,3,0,0,0,0,0,0,3,766,Temporal,9,2015
22530,15,0,0,0,0,0,0,0,0,0,766,Temporal,9,2015
22531,18,0,0,0,0,0,0,0,0,0,766,Temporal,9,2015
22532,22,0,1,0,0,0,2,0,0,3,766,Temporal,9,2015
22533,27,0,0,0,0,0,0,0,0,0,766,Temporal,9,2015
22534,33,0,1,0,0,0,0,0,2,3,766,Temporal,9,2015
22535,Total,1,107,0,0,0,2,0,2,112,766,Temporal,9,2015
22536,3,1,1,0,0,0,0,0,0,2,741,Temporal,5,1999
22537,4,11,69,0,0,0,1,0,0,81,741,Temporal,5,1999
22538,12,0,0,0,0,0,0,0,0,0,741,Temporal,5,1999
22539,15,0,0,0,0,0,0,0,0,0,741,Temporal,5,1999
22540,18,0,0,0,0,0,0,0,0,0,741,Temporal,5,1999
22541,22,0,0,0,0,0,0,0,0,0,741,Temporal,5,1999
22542,27,0,0,0,0,0,0,0,0,0,741,Temporal,5,1999
22543,33,0,0,0,0,0,0,0,2,2,741,Temporal,5,1999
22544,Total,12,70,0,0,0,1,0,2,85,741,Temporal,5,1999
22545,3,1,4,0,0,0,0,0,0,5,752,Temporal,9,2011
22546,4,12,100,0,0,0,0,0,0,112,752,Temporal,9,2011
22547,12,0,2,0,0,0,1,0,0,3,752,Temporal,9,2011
22548,15,0,0,0,0,0,0,0,0,0,752,Temporal,9,2011
22549,18,0,0,0,0,0,0,0,0,0,752,Temporal,9,2011
22550,22,0,1,0,0,0,3,0,0,4,752,Temporal,9,2011
22551,27,0,0,0,0,0,0,0,0,0,752,Temporal,9,2011
22552,33,1,0,0,0,0,0,0,2,3,752,Temporal,9,2011
22553,Total,14,107,0,0,0,4,0,2,127,752,Temporal,9,2011
22554,3,7,2,0,0,0,0,0,0,9,772,Temporal,9,1985
22555,4,10,161,2,0,0,0,0,0,173,772,Temporal,9,1985
22556,12,0,1,0,0,0,0,0,0,1,772,Temporal,9,1985
22557,15,0,0,0,0,0,0,0,0,0,772,Temporal,9,1985
22558,18,0,0,0,0,0,0,0,0,0,772,Temporal,9,1985
22559,22,0,0,0,0,0,0,0,0,0,772,Temporal,9,1985
22560,27,1,16,0,0,0,1,0,0,18,772,Temporal,9,1985
22561,33,0,0,0,0,0,0,0,0,0,772,Temporal,9,1985
22562,Total,18,180,2,0,0,1,0,0,201,772,Temporal,9,1985
22563,3,1,11,0,0,0,0,0,0,12,766,Temporal,9,2012
22564,4,0,92,0,0,0,0,0,0,92,766,Temporal,9,2012
22565,12,0,3,0,0,0,0,0,0,3,766,Temporal,9,2012
22566,15,0,0,0,0,0,0,0,0,0,766,Temporal,9,2012
22567,18,0,0,0,0,0,0,0,0,0,766,Temporal,9,2012
22568,22,0,1,0,0,0,1,0,0,2,766,Temporal,9,2012
22569,27,0,0,0,0,0,0,0,0,0,766,Temporal,9,2012
22570,33,0,0,0,0,0,0,0,2,2,766,Temporal,9,2012
22571,Total,1,107,0,0,0,1,0,2,111,766,Temporal,9,2012
22572,3,1,1,0,0,0,0,0,0,2,775,Temporal,10,1985
22573,4,0,4,0,0,0,0,0,0,4,775,Temporal,10,1985
22574,12,0,0,0,0,0,0,0,0,0,775,Temporal,10,1985
22575,15,0,0,0,0,0,0,0,0,0,775,Temporal,10,1985
22576,18,0,0,0,0,0,0,0,0,0,775,Temporal,10,1985
22577,22,0,0,0,0,0,0,0,0,0,775,Temporal,10,1985
22578,27,0,0,0,0,0,0,0,0,0,775,Temporal,10,1985
22579,33,0,0,0,0,0,0,0,0,0,775,Temporal,10,1985
22580,Total,1,5,0,0,0,0,0,0,6,775,Temporal,10,1985
22581,3,5,3,0,0,0,0,0,0,8,745,Temporal,5,2018
22582,4,24,27,2,0,0,2,0,0,55,745,Temporal,5,2018
22583,12,0,0,0,0,0,1,0,0,1,745,Temporal,5,2018
22584,15,0,0,0,0,0,0,0,0,0,745,Temporal,5,2018
22585,18,0,0,0,0,0,0,0,0,0,745,Temporal,5,2018
22586,22,0,0,0,0,0,0,0,0,0,745,Temporal,5,2018
22587,27,0,0,0,0,0,0,0,0,0,745,Temporal,5,2018
22588,33,0,0,0,0,0,0,0,0,0,745,Temporal,5,2018
22589,Total,29,30,2,0,0,3,0,0,64,745,Temporal,5,2018
22590,3,1,10,0,0,0,0,0,0,11,766,Temporal,5,1999
22591,4,0,89,6,0,0,0,0,0,95,766,Temporal,5,1999
22592,12,0,4,0,0,0,1,0,0,5,766,Temporal,5,1999
22593,15,0,0,0,0,0,0,0,0,0,766,Temporal,5,1999
22594,18,0,0,0,0,0,0,0,0,0,766,Temporal,5,1999
22595,22,0,1,0,0,0,1,0,0,2,766,Temporal,5,1999
22596,27,0,0,0,0,0,0,0,0,0,766,Temporal,5,1999
22597,33,0,0,0,0,0,0,0,2,2,766,Temporal,5,1999
22598,Total,1,104,6,0,0,2,0,2,115,766,Temporal,5,1999
22599,3,6,4,0,0,0,0,0,0,10,772,Temporal,10,2016
22600,4,2,110,1,0,0,0,0,0,113,772,Temporal,10,2016
22601,12,0,1,0,0,0,0,0,0,1,772,Temporal,10,2016
22602,15,0,0,0,0,0,0,0,0,0,772,Temporal,10,2016
22603,18,0,0,0,0,0,0,0,0,0,772,Temporal,10,2016
22604,22,0,0,0,0,0,1,0,0,1,772,Temporal,10,2016
22605,27,0,0,0,0,0,0,0,0,0,772,Temporal,10,2016
22606,33,0,0,0,0,0,0,0,1,1,772,Temporal,10,2016
22607,Total,8,115,1,0,0,1,0,1,126,772,Temporal,10,2016
22608,3,15,17,0,0,0,0,0,0,32,746,Temporal,9,2006
22609,4,15,109,0,0,0,0,0,0,124,746,Temporal,9,2006
22610,12,0,2,0,0,0,0,0,1,3,746,Temporal,9,2006
22611,15,0,0,0,0,0,0,0,0,0,746,Temporal,9,2006
22612,18,0,0,0,0,0,0,0,0,0,746,Temporal,9,2006
22613,22,0,1,0,0,0,2,0,0,3,746,Temporal,9,2006
22614,27,0,0,0,0,0,0,0,0,0,746,Temporal,9,2006
22615,33,0,0,0,0,0,0,0,2,2,746,Temporal,9,2006
22616,Total,30,129,0,0,0,2,0,3,164,746,Temporal,9,2006
22617,3,0,3,0,0,0,0,0,0,3,7612,Temporal,9,2021
22618,4,0,86,2,0,0,1,0,0,89,7612,Temporal,9,2021
22619,12,0,4,1,0,0,1,0,0,6,7612,Temporal,9,2021
22620,15,0,0,0,0,0,0,0,0,0,7612,Temporal,9,2021
22621,18,0,0,0,0,0,0,0,0,0,7612,Temporal,9,2021
22622,22,0,0,1,0,0,3,0,0,4,7612,Temporal,9,2021
22623,27,0,0,0,0,0,0,0,0,0,7612,Temporal,9,2021
22624,33,0,0,0,0,0,0,0,3,3,7612,Temporal,9,2021
22625,Total,0,93,4,0,0,5,0,3,105,7612,Temporal,9,2021
22626,3,1,1,0,0,0,0,0,0,2,775,Temporal,10,2019
22627,4,0,4,0,0,0,0,0,0,4,775,Temporal,10,2019
22628,12,0,0,0,0,0,0,0,0,0,775,Temporal,10,2019
22629,15,0,0,0,0,0,0,0,0,0,775,Temporal,10,2019
22630,18,0,0,0,0,0,0,0,0,0,775,Temporal,10,2019
22631,22,0,0,0,0,0,0,0,0,0,775,Temporal,10,2019
22632,27,0,1,0,0,0,0,0,0,1,775,Temporal,10,2019
22633,33,0,0,0,0,0,0,0,0,0,775,Temporal,10,2019
22634,Total,1,6,0,0,0,0,0,0,7,775,Temporal,10,2019
22635,3,0,1,0,0,0,0,0,0,1,7421,Temporal,9,2021
22636,4,1,61,1,0,0,0,0,0,63,7421,Temporal,9,2021
22637,12,0,0,1,0,0,1,0,0,2,7421,Temporal,9,2021
22638,15,0,0,0,0,0,0,0,0,0,7421,Temporal,9,2021
22639,18,0,0,0,0,0,0,0,0,0,7421,Temporal,9,2021
22640,22,0,0,0,0,0,0,0,0,0,7421,Temporal,9,2021
22641,27,0,0,0,0,0,0,0,0,0,7421,Temporal,9,2021
22642,33,0,0,0,0,0,0,0,0,0,7421,Temporal,9,2021
22643,Total,1,62,2,0,0,1,0,0,66,7421,Temporal,9,2021
22644,3,13,12,0,0,0,0,0,0,25,776,Temporal,5,1996
22645,4,16,174,8,0,0,1,0,0,199,776,Temporal,5,1996
22646,12,0,0,7,0,0,3,0,0,10,776,Temporal,5,1996
22647,15,0,0,0,0,0,0,0,0,0,776,Temporal,5,1996
22648,18,0,0,0,0,0,0,0,0,0,776,Temporal,5,1996
22649,22,0,0,0,0,0,1,0,0,1,776,Temporal,5,1996
22650,27,0,0,0,0,0,0,0,0,0,776,Temporal,5,1996
22651,33,0,0,0,0,0,0,0,1,1,776,Temporal,5,1996
22652,Total,29,186,15,0,0,5,0,1,236,776,Temporal,5,1996
22653,3,2,3,0,0,0,0,0,0,5,752,Temporal,5,2011
22654,4,18,93,1,0,0,0,0,0,112,752,Temporal,5,2011
22655,12,1,1,0,0,0,1,0,0,3,752,Temporal,5,2011
22656,15,0,0,0,0,0,0,0,0,0,752,Temporal,5,2011
22657,18,0,0,0,0,0,0,0,0,0,752,Temporal,5,2011
22658,22,0,1,0,0,0,2,0,0,3,752,Temporal,5,2011
22659,27,0,0,0,0,0,0,0,0,0,752,Temporal,5,2011
22660,33,1,0,0,0,0,0,0,2,3,752,Temporal,5,2011
22661,Total,22,98,1,0,0,3,0,2,126,752,Temporal,5,2011
22662,3,0,18,0,0,0,0,0,0,18,763,Temporal,10,1992
22663,4,3,177,1,0,0,0,0,0,181,763,Temporal,10,1992
22664,12,0,7,2,0,0,2,0,1,12,763,Temporal,10,1992
22665,15,0,0,0,0,0,0,0,0,0,763,Temporal,10,1992
22666,18,0,0,0,0,0,0,0,0,0,763,Temporal,10,1992
22667,22,0,1,1,0,0,2,0,0,4,763,Temporal,10,1992
22668,27,0,0,0,0,0,0,0,0,0,763,Temporal,10,1992
22669,33,0,0,0,0,0,0,0,2,2,763,Temporal,10,1992
22670,Total,3,203,4,0,0,4,0,3,217,763,Temporal,10,1992
22671,3,0,0,0,0,0,0,0,0,0,7614,Temporal,9,2013
22672,4,0,79,0,0,0,3,0,0,82,7614,Temporal,9,2013
22673,12,0,0,0,0,0,0,0,0,0,7614,Temporal,9,2013
22674,15,0,0,0,0,0,0,0,0,0,7614,Temporal,9,2013
22675,18,0,0,0,0,0,0,0,0,0,7614,Temporal,9,2013
22676,22,0,0,0,0,0,2,0,0,2,7614,Temporal,9,2013
22677,27,0,0,0,0,0,0,0,0,0,7614,Temporal,9,2013
22678,33,0,0,0,0,0,0,0,0,0,7614,Temporal,9,2013
22679,Total,0,79,0,0,0,5,0,0,84,7614,Temporal,9,2013
22680,3,6,1,0,0,0,0,0,0,7,745,Temporal,5,1995
22681,4,25,21,4,0,0,0,0,0,50,745,Temporal,5,1995
22682,12,0,0,0,0,0,1,0,0,1,745,Temporal,5,1995
22683,15,0,0,0,0,0,0,0,0,0,745,Temporal,5,1995
22684,18,0,0,0,0,0,0,0,0,0,745,Temporal,5,1995
22685,22,0,0,0,0,0,0,0,0,0,745,Temporal,5,1995
22686,27,0,0,0,0,0,0,0,0,0,745,Temporal,5,1995
22687,33,0,0,0,0,0,0,0,0,0,745,Temporal,5,1995
22688,Total,31,22,4,0,0,1,0,0,58,745,Temporal,5,1995
22689,3,0,15,0,0,0,0,0,0,15,7621,Temporal,10,2018
22690,4,0,22,0,0,0,0,0,0,22,7621,Temporal,10,2018
22691,12,0,1,0,0,0,0,0,0,1,7621,Temporal,10,2018
22692,15,0,0,0,0,0,0,0,0,0,7621,Temporal,10,2018
22693,18,0,0,0,0,0,0,0,0,0,7621,Temporal,10,2018
22694,22,0,0,0,0,0,0,0,0,0,7621,Temporal,10,2018
22695,27,0,0,0,0,0,0,0,0,0,7621,Temporal,10,2018
22696,33,0,0,0,0,0,0,0,0,0,7621,Temporal,10,2018
22697,Total,0,38,0,0,0,0,0,0,38,7621,Temporal,10,2018
22698,3,131,250,1,0,0,4,0,3,389,Caatinga,Temporal,9,1988
22699,4,333,4809,194,0,0,64,0,3,5403,Caatinga,Temporal,9,1988
22700,12,3,58,48,0,0,38,0,5,152,Caatinga,Temporal,9,1988
22701,15,0,0,0,0,0,0,0,0,0,Caatinga,Temporal,9,1988
22702,18,0,0,0,0,0,0,0,0,0,Caatinga,Temporal,9,1988
22703,22,3,23,5,0,0,49,0,2,82,Caatinga,Temporal,9,1988
22704,27,6,18,0,0,0,1,0,1,26,Caatinga,Temporal,9,1988
22705,33,8,10,2,0,0,4,0,104,128,Caatinga,Temporal,9,1988
22706,Total,484,5168,250,0,0,160,0,118,6180,Caatinga,Temporal,9,1988
22707,3,0,10,0,0,0,0,0,0,10,764,Temporal,9,1987
22708,4,0,27,0,0,0,1,0,0,28,764,Temporal,9,1987
22709,12,0,0,0,0,0,0,0,0,0,764,Temporal,9,1987
22710,15,0,0,0,0,0,0,0,0,0,764,Temporal,9,1987
22711,18,0,0,0,0,0,0,0,0,0,764,Temporal,9,1987
22712,22,0,1,0,0,0,1,0,0,2,764,Temporal,9,1987
22713,27,0,0,0,0,0,0,0,0,0,764,Temporal,9,1987
22714,33,0,0,0,0,0,0,0,0,0,764,Temporal,9,1987
22715,Total,0,38,0,0,0,2,0,0,40,764,Temporal,9,1987
22716,3,0,0,0,0,0,0,0,0,0,773,Temporal,5,2019
22717,4,0,2,0,0,0,0,0,0,2,773,Temporal,5,2019
22718,12,0,0,0,0,0,0,0,1,1,773,Temporal,5,2019
22719,15,0,0,0,0,0,0,0,0,0,773,Temporal,5,2019
22720,18,0,0,0,0,0,0,0,0,0,773,Temporal,5,2019
22721,22,0,1,0,0,0,1,0,0,2,773,Temporal,5,2019
22722,27,0,0,0,0,0,0,0,0,0,773,Temporal,5,2019
22723,33,0,0,0,0,0,0,0,0,0,773,Temporal,5,2019
22724,Total,0,3,0,0,0,1,0,1,5,773,Temporal,5,2019
22725,3,1,2,0,0,0,0,0,0,3,76116,Temporal,10,1990
22726,4,4,117,4,0,0,6,0,1,132,76116,Temporal,10,1990
22727,12,0,2,0,0,0,1,0,0,3,76116,Temporal,10,1990
22728,15,0,0,0,0,0,0,0,0,0,76116,Temporal,10,1990
22729,18,0,0,0,0,0,0,0,0,0,76116,Temporal,10,1990
