,classes,3,4,12,15,18,22,27,33,Total,bacia,model,version,year
24519,15,0,0,0,0,0,0,0,0,0,773,Spatial,10,1986
24520,18,0,0,0,0,0,0,0,0,0,773,Spatial,10,1986
24521,22,0,1,0,0,0,0,0,0,1,773,Spatial,10,1986
24522,27,0,1,0,0,0,0,0,0,1,773,Spatial,10,1986
24523,33,0,0,0,0,0,0,0,0,0,773,Spatial,10,1986
24524,Total,1,11,0,0,0,1,0,0,13,773,Spatial,10,1986
24525,3,0,13,0,0,0,0,0,0,13,765,Spatial,10,2001
24526,4,0,90,0,0,0,2,0,0,92,765,Spatial,10,2001
24527,12,0,0,0,0,0,0,0,0,0,765,Spatial,10,2001
24528,15,0,0,0,0,0,0,0,0,0,765,Spatial,10,2001
24529,18,0,0,0,0,0,0,0,0,0,765,Spatial,10,2001
24530,22,0,1,0,0,0,4,0,0,5,765,Spatial,10,2001
24531,27,0,0,0,0,0,0,0,0,0,765,Spatial,10,2001
24532,33,0,1,0,0,0,0,0,1,2,765,Spatial,10,2001
24533,Total,0,105,0,0,0,6,0,1,112,765,Spatial,10,2001
24534,3,0,9,0,0,0,0,0,0,9,764,Spatial,9,1991
24535,4,0,27,0,0,0,0,0,0,27,764,Spatial,9,1991
24536,12,0,0,0,0,0,0,0,0,0,764,Spatial,9,1991
24537,15,0,0,0,0,0,0,0,0,0,764,Spatial,9,1991
24538,18,0,0,0,0,0,0,0,0,0,764,Spatial,9,1991
24539,22,0,1,0,0,0,1,0,0,2,764,Spatial,9,1991
24540,27,0,0,0,0,0,0,0,0,0,764,Spatial,9,1991
24541,33,0,0,0,0,0,0,0,0,0,764,Spatial,9,1991
24542,Total,0,37,0,0,0,1,0,0,38,764,Spatial,9,1991
24543,3,159,237,2,0,0,5,0,1,404,Caatinga,Spatial,9,2008
24544,4,377,4400,312,0,0,68,0,9,5166,Caatinga,Spatial,9,2008
24545,12,8,55,63,0,0,49,0,5,180,Caatinga,Spatial,9,2008
24546,15,0,0,0,0,0,0,0,0,0,Caatinga,Spatial,9,2008
24547,18,0,0,0,0,0,0,0,0,0,Caatinga,Spatial,9,2008
24548,22,3,25,11,0,0,68,0,0,107,Caatinga,Spatial,9,2008
24549,27,1,4,2,0,0,0,0,0,7,Caatinga,Spatial,9,2008
24550,33,9,18,3,0,0,4,0,114,148,Caatinga,Spatial,9,2008
24551,Total,557,4739,393,0,0,194,0,129,6012,Caatinga,Spatial,9,2008
24552,3,19,14,0,0,0,0,0,0,33,746,Spatial,5,2004
24553,4,22,104,2,0,0,0,0,0,128,746,Spatial,5,2004
24554,12,0,1,2,0,0,0,0,0,3,746,Spatial,5,2004
24555,15,0,0,0,0,0,0,0,0,0,746,Spatial,5,2004
24556,18,0,0,0,0,0,0,0,0,0,746,Spatial,5,2004
24557,22,0,1,2,0,0,0,0,0,3,746,Spatial,5,2004
24558,27,0,0,0,0,0,0,0,0,0,746,Spatial,5,2004
24559,33,0,0,0,0,0,0,0,1,1,746,Spatial,5,2004
24560,Total,41,120,6,0,0,0,0,1,168,746,Spatial,5,2004
24561,3,25,4,0,0,0,2,0,0,31,753,Spatial,9,1989
24562,4,104,207,0,0,0,17,0,0,328,753,Spatial,9,1989
24563,12,2,8,0,0,0,2,0,0,12,753,Spatial,9,1989
24564,15,0,0,0,0,0,0,0,0,0,753,Spatial,9,1989
24565,18,0,0,0,0,0,0,0,0,0,753,Spatial,9,1989
24566,22,4,3,0,0,0,13,0,0,20,753,Spatial,9,1989
24567,27,1,1,1,0,0,2,0,0,5,753,Spatial,9,1989
24568,33,5,0,2,0,0,0,0,12,19,753,Spatial,9,1989
24569,Total,141,223,3,0,0,36,0,12,415,753,Spatial,9,1989
24570,3,3,6,0,0,0,0,0,0,9,759,Spatial,9,2016
24571,4,3,44,4,0,0,4,0,0,55,759,Spatial,9,2016
24572,12,0,0,0,0,0,0,0,0,0,759,Spatial,9,2016
24573,15,0,0,0,0,0,0,0,0,0,759,Spatial,9,2016
24574,18,0,0,0,0,0,0,0,0,0,759,Spatial,9,2016
24575,22,0,0,1,0,0,4,0,0,5,759,Spatial,9,2016
24576,27,0,0,0,0,0,0,0,0,0,759,Spatial,9,2016
24577,33,0,0,0,0,0,0,0,0,0,759,Spatial,9,2016
24578,Total,6,50,5,0,0,8,0,0,69,759,Spatial,9,2016
24579,3,11,11,0,0,0,0,0,0,22,776,Spatial,9,2008
24580,4,12,172,8,0,0,1,0,0,193,776,Spatial,9,2008
24581,12,0,0,8,0,0,1,0,1,10,776,Spatial,9,2008
24582,15,0,0,0,0,0,0,0,0,0,776,Spatial,9,2008
24583,18,0,0,0,0,0,0,0,0,0,776,Spatial,9,2008
24584,22,0,1,2,0,0,0,0,0,3,776,Spatial,9,2008
24585,27,0,0,0,0,0,0,0,0,0,776,Spatial,9,2008
24586,33,0,0,0,0,0,0,0,0,0,776,Spatial,9,2008
24587,Total,23,184,18,0,0,2,0,1,228,776,Spatial,9,2008
24588,3,0,12,0,0,0,0,0,0,12,765,Spatial,9,1997
24589,4,0,75,0,0,0,3,0,0,78,765,Spatial,9,1997
24590,12,0,0,0,0,0,0,0,0,0,765,Spatial,9,1997
24591,15,0,0,0,0,0,0,0,0,0,765,Spatial,9,1997
24592,18,0,0,0,0,0,0,0,0,0,765,Spatial,9,1997
24593,22,0,1,0,0,0,4,0,0,5,765,Spatial,9,1997
24594,27,0,0,0,0,0,0,0,0,0,765,Spatial,9,1997
24595,33,0,1,0,0,0,0,0,1,2,765,Spatial,9,1997
24596,Total,0,89,0,0,0,7,0,1,97,765,Spatial,9,1997
24597,3,1,1,0,0,0,0,0,0,2,741,Spatial,10,2007
24598,4,12,60,1,0,0,1,0,0,74,741,Spatial,10,2007
24599,12,0,1,0,0,0,0,0,0,1,741,Spatial,10,2007
24600,15,0,0,0,0,0,0,0,0,0,741,Spatial,10,2007
24601,18,0,0,0,0,0,0,0,0,0,741,Spatial,10,2007
24602,22,0,0,0,0,0,0,0,0,0,741,Spatial,10,2007
24603,27,0,0,0,0,0,0,0,0,0,741,Spatial,10,2007
24604,33,0,0,0,0,0,0,0,2,2,741,Spatial,10,2007
24605,Total,13,62,1,0,0,1,0,2,79,741,Spatial,10,2007
24606,3,19,5,0,0,0,0,0,0,24,776,Spatial,5,1992
24607,4,36,123,9,0,0,1,0,1,170,776,Spatial,5,1992
24608,12,0,1,6,0,0,2,0,0,9,776,Spatial,5,1992
24609,15,0,0,0,0,0,0,0,0,0,776,Spatial,5,1992
24610,18,0,0,0,0,0,0,0,0,0,776,Spatial,5,1992
24611,22,0,0,1,0,0,0,0,0,1,776,Spatial,5,1992
24612,27,0,1,0,0,0,0,0,0,1,776,Spatial,5,1992
24613,33,0,0,0,0,0,0,0,1,1,776,Spatial,5,1992
24614,Total,55,130,16,0,0,3,0,2,206,776,Spatial,5,1992
24615,3,5,2,1,0,0,0,0,0,8,772,Spatial,10,1995
24616,4,20,100,4,0,0,5,0,2,131,772,Spatial,10,1995
24617,12,1,0,0,0,0,0,0,0,1,772,Spatial,10,1995
24618,15,0,0,0,0,0,0,0,0,0,772,Spatial,10,1995
24619,18,0,0,0,0,0,0,0,0,0,772,Spatial,10,1995
24620,22,0,1,0,0,0,1,0,0,2,772,Spatial,10,1995
24621,27,0,0,0,0,0,0,0,0,0,772,Spatial,10,1995
24622,33,0,0,0,0,0,0,0,0,0,772,Spatial,10,1995
24623,Total,26,103,5,0,0,6,0,2,142,772,Spatial,10,1995
24624,3,7,10,0,0,0,0,0,0,17,744,Spatial,9,2003
24625,4,46,599,69,0,0,5,0,3,722,744,Spatial,9,2003
24626,12,0,12,10,0,0,3,0,0,25,744,Spatial,9,2003
24627,15,0,0,0,0,0,0,0,0,0,744,Spatial,9,2003
24628,18,0,0,0,0,0,0,0,0,0,744,Spatial,9,2003
24629,22,0,2,0,0,0,1,0,0,3,744,Spatial,9,2003
24630,27,0,0,0,0,0,0,0,0,0,744,Spatial,9,2003
24631,33,0,0,1,0,0,0,0,2,3,744,Spatial,9,2003
24632,Total,53,623,80,0,0,9,0,5,770,744,Spatial,9,2003
24633,3,0,5,0,0,0,1,0,0,6,7619,Spatial,5,2006
24634,4,6,210,38,0,0,8,0,0,262,7619,Spatial,5,2006
24635,12,0,3,1,0,0,3,0,4,11,7619,Spatial,5,2006
24636,15,0,0,0,0,0,0,0,0,0,7619,Spatial,5,2006
24637,18,0,0,0,0,0,0,0,0,0,7619,Spatial,5,2006
24638,22,0,1,0,0,0,0,0,0,1,7619,Spatial,5,2006
24639,27,0,0,0,0,0,0,0,0,0,7619,Spatial,5,2006
24640,33,1,0,0,0,0,0,0,1,2,7619,Spatial,5,2006
24641,Total,7,219,39,0,0,12,0,5,282,7619,Spatial,5,2006
24642,3,2,9,0,0,0,0,0,0,11,757,Spatial,5,2015
24643,4,5,149,10,0,0,2,0,0,166,757,Spatial,5,2015
24644,12,0,1,1,0,0,1,0,0,3,757,Spatial,5,2015
24645,15,0,0,0,0,0,0,0,0,0,757,Spatial,5,2015
24646,18,0,0,0,0,0,0,0,0,0,757,Spatial,5,2015
24647,22,1,3,0,0,0,0,0,0,4,757,Spatial,5,2015
24648,27,0,0,0,0,0,0,0,0,0,757,Spatial,5,2015
24649,33,0,2,1,0,0,0,0,3,6,757,Spatial,5,2015
24650,Total,8,164,12,0,0,3,0,3,190,757,Spatial,5,2015
24651,3,0,0,0,0,0,0,0,0,0,775,Spatial,5,2011
24652,4,1,3,0,0,0,0,0,0,4,775,Spatial,5,2011
24653,12,0,0,0,0,0,1,0,0,1,775,Spatial,5,2011
24654,15,0,0,0,0,0,0,0,0,0,775,Spatial,5,2011
24655,18,0,0,0,0,0,0,0,0,0,775,Spatial,5,2011
24656,22,0,0,0,0,0,0,0,0,0,775,Spatial,5,2011
24657,27,0,0,0,0,0,0,0,0,0,775,Spatial,5,2011
24658,33,0,0,0,0,0,0,0,0,0,775,Spatial,5,2011
24659,Total,1,3,0,0,0,1,0,0,5,775,Spatial,5,2011
24660,3,1,5,0,0,0,0,0,0,6,752,Spatial,5,2007
24661,4,9,102,5,0,0,2,0,0,118,752,Spatial,5,2007
24662,12,0,2,0,0,0,1,0,0,3,752,Spatial,5,2007
24663,15,0,0,0,0,0,0,0,0,0,752,Spatial,5,2007
24664,18,0,0,0,0,0,0,0,0,0,752,Spatial,5,2007
24665,22,0,1,0,0,0,2,0,0,3,752,Spatial,5,2007
24666,27,0,0,0,0,0,0,0,0,0,752,Spatial,5,2007
24667,33,2,0,0,0,0,0,0,1,3,752,Spatial,5,2007
24668,Total,12,110,5,0,0,5,0,1,133,752,Spatial,5,2007
24669,3,20,11,0,0,0,1,0,0,32,753,Spatial,5,2021
24670,4,74,230,0,0,0,3,0,0,307,753,Spatial,5,2021
24671,12,2,3,0,0,0,1,0,0,6,753,Spatial,5,2021
24672,15,0,0,0,0,0,0,0,0,0,753,Spatial,5,2021
24673,18,0,0,0,0,0,0,0,0,0,753,Spatial,5,2021
24674,22,3,1,2,0,0,13,0,0,19,753,Spatial,5,2021
24675,27,0,0,0,0,0,0,0,0,0,753,Spatial,5,2021
24676,33,3,4,0,0,0,0,0,9,16,753,Spatial,5,2021
24677,Total,102,249,2,0,0,18,0,9,380,753,Spatial,5,2021
24678,3,0,15,0,0,0,0,0,0,15,7621,Spatial,9,2006
24679,4,0,19,0,0,0,0,0,0,19,7621,Spatial,9,2006
24680,12,0,1,0,0,0,0,0,0,1,7621,Spatial,9,2006
24681,15,0,0,0,0,0,0,0,0,0,7621,Spatial,9,2006
24682,18,0,0,0,0,0,0,0,0,0,7621,Spatial,9,2006
24683,22,0,0,0,0,0,0,0,0,0,7621,Spatial,9,2006
24684,27,0,0,0,0,0,0,0,0,0,7621,Spatial,9,2006
24685,33,0,0,0,0,0,0,0,0,0,7621,Spatial,9,2006
24686,Total,0,35,0,0,0,0,0,0,35,7621,Spatial,9,2006
24687,3,3,19,0,0,0,0,0,0,22,7622,Spatial,10,1995
24688,4,3,68,0,0,0,1,0,0,72,7622,Spatial,10,1995
24689,12,0,2,0,0,0,0,0,0,2,7622,Spatial,10,1995
24690,15,0,0,0,0,0,0,0,0,0,7622,Spatial,10,1995
24691,18,0,0,0,0,0,0,0,0,0,7622,Spatial,10,1995
24692,22,0,0,0,0,0,0,0,0,0,7622,Spatial,10,1995
24693,27,0,0,0,0,0,0,0,0,0,7622,Spatial,10,1995
24694,33,0,0,0,0,0,0,0,0,0,7622,Spatial,10,1995
24695,Total,6,89,0,0,0,1,0,0,96,7622,Spatial,10,1995
24696,3,2,1,0,0,0,0,0,0,3,771,Spatial,10,2004
24697,4,6,103,5,0,0,0,0,0,114,771,Spatial,10,2004
24698,12,1,2,0,0,0,0,0,0,3,771,Spatial,10,2004
24699,15,0,0,0,0,0,0,0,0,0,771,Spatial,10,2004
24700,18,0,0,0,0,0,0,0,0,0,771,Spatial,10,2004
24701,22,0,0,0,0,0,1,0,0,1,771,Spatial,10,2004
24702,27,0,1,0,0,0,0,0,0,1,771,Spatial,10,2004
24703,33,0,0,0,0,0,0,0,1,1,771,Spatial,10,2004
24704,Total,9,107,5,0,0,1,0,1,123,771,Spatial,10,2004
24705,3,0,13,0,0,0,0,0,0,13,7621,Spatial,9,2003
24706,4,0,19,0,0,0,0,0,0,19,7621,Spatial,9,2003
24707,12,0,1,0,0,0,0,0,0,1,7621,Spatial,9,2003
24708,15,0,0,0,0,0,0,0,0,0,7621,Spatial,9,2003
24709,18,0,0,0,0,0,0,0,0,0,7621,Spatial,9,2003
24710,22,0,0,0,0,0,0,0,0,0,7621,Spatial,9,2003
24711,27,0,0,0,0,0,0,0,0,0,7621,Spatial,9,2003
24712,33,0,0,0,0,0,0,0,0,0,7621,Spatial,9,2003
24713,Total,0,33,0,0,0,0,0,0,33,7621,Spatial,9,2003
24714,3,2,6,0,0,0,0,0,0,8,7422,Spatial,9,2011
24715,4,37,136,6,0,0,7,0,0,186,7422,Spatial,9,2011
24716,12,0,3,3,0,0,6,0,0,12,7422,Spatial,9,2011
24717,15,0,0,0,0,0,0,0,0,0,7422,Spatial,9,2011
24718,18,0,0,0,0,0,0,0,0,0,7422,Spatial,9,2011
24719,22,0,0,0,0,0,0,0,0,0,7422,Spatial,9,2011
24720,27,0,0,0,0,0,0,0,0,0,7422,Spatial,9,2011
24721,33,0,0,0,0,0,0,0,3,3,7422,Spatial,9,2011
24722,Total,39,145,9,0,0,13,0,3,209,7422,Spatial,9,2011
24723,3,0,6,0,0,0,0,0,0,6,7619,Spatial,5,2021
24724,4,5,221,35,0,0,6,0,0,267,7619,Spatial,5,2021
24725,12,0,4,2,0,0,4,0,0,10,7619,Spatial,5,2021
24726,15,0,0,0,0,0,0,0,0,0,7619,Spatial,5,2021
24727,18,0,0,0,0,0,0,0,0,0,7619,Spatial,5,2021
24728,22,1,0,0,0,0,0,0,0,1,7619,Spatial,5,2021
24729,27,0,0,0,0,0,0,0,0,0,7619,Spatial,5,2021
24730,33,0,0,1,0,0,0,0,1,2,7619,Spatial,5,2021
24731,Total,6,231,38,0,0,10,0,1,286,7619,Spatial,5,2021
24732,3,1,7,0,0,0,0,0,0,8,752,Spatial,9,1994
24733,4,20,147,0,0,0,2,0,0,169,752,Spatial,9,1994
24734,12,0,2,0,0,0,1,0,0,3,752,Spatial,9,1994
24735,15,0,0,0,0,0,0,0,0,0,752,Spatial,9,1994
24736,18,0,0,0,0,0,0,0,0,0,752,Spatial,9,1994
24737,22,0,1,0,0,0,2,0,0,3,752,Spatial,9,1994
24738,27,0,0,0,0,0,0,0,0,0,752,Spatial,9,1994
24739,33,0,0,0,0,0,1,0,2,3,752,Spatial,9,1994
24740,Total,21,157,0,0,0,6,0,2,186,752,Spatial,9,1994
24741,3,1,7,0,0,0,0,0,0,8,752,Spatial,9,2012
24742,4,12,139,6,0,0,2,0,0,159,752,Spatial,9,2012
24743,12,0,2,1,0,0,0,0,0,3,752,Spatial,9,2012
24744,15,0,0,0,0,0,0,0,0,0,752,Spatial,9,2012
24745,18,0,0,0,0,0,0,0,0,0,752,Spatial,9,2012
24746,22,0,1,0,0,0,1,0,0,2,752,Spatial,9,2012
24747,27,0,1,0,0,0,0,0,0,1,752,Spatial,9,2012
24748,33,1,0,0,0,0,0,0,2,3,752,Spatial,9,2012
24749,Total,14,150,7,0,0,3,0,2,176,752,Spatial,9,2012
24750,3,0,0,0,0,0,0,0,0,0,7617,Spatial,5,2007
24751,4,0,114,23,0,0,0,0,0,137,7617,Spatial,5,2007
24752,12,0,2,0,0,0,1,0,0,3,7617,Spatial,5,2007
24753,15,0,0,0,0,0,0,0,0,0,7617,Spatial,5,2007
24754,18,0,0,0,0,0,0,0,0,0,7617,Spatial,5,2007
24755,22,0,0,0,0,0,1,0,1,2,7617,Spatial,5,2007
24756,27,0,0,0,0,0,0,0,0,0,7617,Spatial,5,2007
24757,33,1,0,0,0,0,0,0,33,34,7617,Spatial,5,2007
24758,Total,1,116,23,0,0,2,0,34,176,7617,Spatial,5,2007
24759,3,2,3,0,0,0,1,0,0,6,759,Spatial,10,1994
24760,4,3,30,0,0,0,6,0,1,40,759,Spatial,10,1994
24761,12,0,0,0,0,0,0,0,0,0,759,Spatial,10,1994
24762,15,0,0,0,0,0,0,0,0,0,759,Spatial,10,1994
24763,18,0,0,0,0,0,0,0,0,0,759,Spatial,10,1994
24764,22,0,1,0,0,0,1,0,1,3,759,Spatial,10,1994
24765,27,0,0,0,0,0,0,0,0,0,759,Spatial,10,1994
24766,33,0,1,0,0,0,0,0,0,1,759,Spatial,10,1994
24767,Total,5,35,0,0,0,8,0,2,50,759,Spatial,10,1994
24768,3,0,1,0,0,0,0,0,0,1,7618,Spatial,9,2016
24769,4,0,96,5,0,0,1,0,0,102,7618,Spatial,9,2016
24770,12,0,2,0,0,0,0,0,0,2,7618,Spatial,9,2016
24771,15,0,0,0,0,0,0,0,0,0,7618,Spatial,9,2016
24772,18,0,0,0,0,0,0,0,0,0,7618,Spatial,9,2016
24773,22,0,0,0,0,0,1,0,0,1,7618,Spatial,9,2016
24774,27,0,0,0,0,0,0,0,0,0,7618,Spatial,9,2016
24775,33,0,0,0,0,0,0,0,0,0,7618,Spatial,9,2016
24776,Total,0,99,5,0,0,2,0,0,106,7618,Spatial,9,2016
24777,3,0,0,0,0,0,0,0,0,0,7617,Spatial,5,2017
24778,4,0,106,25,0,0,3,0,0,134,7617,Spatial,5,2017
24779,12,0,0,1,0,0,1,0,0,2,7617,Spatial,5,2017
24780,15,0,0,0,0,0,0,0,0,0,7617,Spatial,5,2017
24781,18,0,0,0,0,0,0,0,0,0,7617,Spatial,5,2017
24782,22,0,0,0,0,0,1,0,0,1,7617,Spatial,5,2017
24783,27,0,0,0,0,0,0,0,0,0,7617,Spatial,5,2017
24784,33,0,0,0,0,0,0,0,23,23,7617,Spatial,5,2017
24785,Total,0,106,26,0,0,5,0,23,160,7617,Spatial,5,2017
24786,3,24,6,0,0,0,2,0,0,32,753,Spatial,9,1987
24787,4,114,212,1,0,0,19,0,0,346,753,Spatial,9,1987
24788,12,6,2,0,0,0,2,0,0,10,753,Spatial,9,1987
24789,15,0,0,0,0,0,0,0,0,0,753,Spatial,9,1987
24790,18,0,0,0,0,0,0,0,0,0,753,Spatial,9,1987
24791,22,3,1,1,0,0,13,0,0,18,753,Spatial,9,1987
24792,27,1,1,0,0,0,4,0,0,6,753,Spatial,9,1987
24793,33,6,1,2,0,0,1,0,8,18,753,Spatial,9,1987
24794,Total,154,223,4,0,0,41,0,8,430,753,Spatial,9,1987
24795,3,2,1,0,0,0,0,0,0,3,771,Spatial,5,2007
24796,4,2,92,12,0,0,3,0,0,109,771,Spatial,5,2007
24797,12,0,1,1,0,0,0,0,0,2,771,Spatial,5,2007
24798,15,0,0,0,0,0,0,0,0,0,771,Spatial,5,2007
24799,18,0,0,0,0,0,0,0,0,0,771,Spatial,5,2007
24800,22,0,1,0,0,0,1,0,0,2,771,Spatial,5,2007
24801,27,0,2,0,0,0,0,0,0,2,771,Spatial,5,2007
24802,33,0,0,0,0,0,0,0,1,1,771,Spatial,5,2007
24803,Total,4,97,13,0,0,4,0,1,119,771,Spatial,5,2007
24804,3,152,235,4,0,0,11,0,1,403,Caatinga,Spatial,9,1998
24805,4,374,4426,416,0,0,229,0,17,5462,Caatinga,Spatial,9,1998
24806,12,7,70,53,0,0,53,0,2,185,Caatinga,Spatial,9,1998
24807,15,0,0,0,0,0,0,0,0,0,Caatinga,Spatial,9,1998
24808,18,0,0,0,0,0,0,0,0,0,Caatinga,Spatial,9,1998
24809,22,5,34,4,0,0,53,0,2,98,Caatinga,Spatial,9,1998
24810,27,5,22,6,0,0,2,0,0,35,Caatinga,Spatial,9,1998
24811,33,8,18,2,0,0,11,0,87,126,Caatinga,Spatial,9,1998
24812,Total,551,4805,485,0,0,359,0,109,6309,Caatinga,Spatial,9,1998
24813,3,0,4,0,0,0,0,0,0,4,756,Spatial,9,2021
24814,4,0,220,0,0,0,5,0,0,225,756,Spatial,9,2021
24815,12,0,3,0,0,0,2,0,1,6,756,Spatial,9,2021
24816,15,0,0,0,0,0,0,0,0,0,756,Spatial,9,2021
24817,18,0,0,0,0,0,0,0,0,0,756,Spatial,9,2021
24818,22,0,2,0,0,0,2,0,0,4,756,Spatial,9,2021
24819,27,0,0,0,0,0,0,0,0,0,756,Spatial,9,2021
24820,33,0,2,0,0,0,0,0,4,6,756,Spatial,9,2021
24821,Total,0,231,0,0,0,9,0,5,245,756,Spatial,9,2021
24822,3,0,1,0,0,0,0,0,0,1,7421,Spatial,9,1993
24823,4,4,70,3,0,0,2,0,0,79,7421,Spatial,9,1993
24824,12,0,1,0,0,0,0,0,0,1,7421,Spatial,9,1993
24825,15,0,0,0,0,0,0,0,0,0,7421,Spatial,9,1993
24826,18,0,0,0,0,0,0,0,0,0,7421,Spatial,9,1993
24827,22,0,0,0,0,0,0,0,0,0,7421,Spatial,9,1993
24828,27,0,0,0,0,0,0,0,0,0,7421,Spatial,9,1993
24829,33,0,0,0,0,0,0,0,0,0,7421,Spatial,9,1993
24830,Total,4,72,3,0,0,2,0,0,81,7421,Spatial,9,1993
24831,3,6,8,0,0,0,0,0,0,14,765,Spatial,5,2020
24832,4,1,78,3,0,0,2,0,0,84,765,Spatial,5,2020
24833,12,0,0,0,0,0,0,0,0,0,765,Spatial,5,2020
24834,15,0,0,0,0,0,0,0,0,0,765,Spatial,5,2020
24835,18,0,0,0,0,0,0,0,0,0,765,Spatial,5,2020
24836,22,0,1,0,0,0,4,0,0,5,765,Spatial,5,2020
24837,27,0,0,0,0,0,0,0,0,0,765,Spatial,5,2020
24838,33,1,0,0,0,0,0,0,1,2,765,Spatial,5,2020
24839,Total,8,87,3,0,0,6,0,1,105,765,Spatial,5,2020
24840,3,35,21,0,0,0,0,0,0,56,746,Spatial,9,1985
24841,4,46,152,0,0,0,0,0,0,198,746,Spatial,9,1985
24842,12,1,0,2,0,0,0,0,0,3,746,Spatial,9,1985
24843,15,0,0,0,0,0,0,0,0,0,746,Spatial,9,1985
24844,18,0,0,0,0,0,0,0,0,0,746,Spatial,9,1985
24845,22,0,2,0,0,0,2,0,0,4,746,Spatial,9,1985
24846,27,0,0,0,0,0,0,0,0,0,746,Spatial,9,1985
24847,33,0,0,0,0,0,0,0,1,1,746,Spatial,9,1985
24848,Total,82,175,2,0,0,2,0,1,262,746,Spatial,9,1985
24849,3,1,1,0,0,0,0,0,0,2,741,Spatial,9,1990
24850,4,11,87,0,0,0,0,0,0,98,741,Spatial,9,1990
24851,12,0,1,1,0,0,2,0,0,4,741,Spatial,9,1990
24852,15,0,0,0,0,0,0,0,0,0,741,Spatial,9,1990
24853,18,0,0,0,0,0,0,0,0,0,741,Spatial,9,1990
24854,22,0,0,0,0,0,0,0,0,0,741,Spatial,9,1990
24855,27,0,0,0,0,0,1,0,0,1,741,Spatial,9,1990
24856,33,0,0,0,0,0,0,0,3,3,741,Spatial,9,1990
24857,Total,12,89,1,0,0,3,0,3,108,741,Spatial,9,1990
24858,3,0,25,0,0,0,0,0,0,25,776,Spatial,10,1990
24859,4,0,220,4,0,0,3,0,0,227,776,Spatial,10,1990
24860,12,0,1,5,0,0,4,0,0,10,776,Spatial,10,1990
24861,15,0,0,0,0,0,0,0,0,0,776,Spatial,10,1990
24862,18,0,0,0,0,0,0,0,0,0,776,Spatial,10,1990
24863,22,0,1,2,0,0,0,0,0,3,776,Spatial,10,1990
24864,27,0,1,0,0,0,0,0,0,1,776,Spatial,10,1990
24865,33,0,0,0,0,0,0,0,1,1,776,Spatial,10,1990
24866,Total,0,248,11,0,0,7,0,1,267,776,Spatial,10,1990
24867,3,0,3,0,0,0,0,0,0,3,7612,Spatial,10,1993
24868,4,0,105,0,0,0,1,0,0,106,7612,Spatial,10,1993
24869,12,0,2,0,0,0,2,0,0,4,7612,Spatial,10,1993
24870,15,0,0,0,0,0,0,0,0,0,7612,Spatial,10,1993
24871,18,0,0,0,0,0,0,0,0,0,7612,Spatial,10,1993
24872,22,0,0,0,0,0,2,0,0,2,7612,Spatial,10,1993
24873,27,0,0,0,0,0,0,0,0,0,7612,Spatial,10,1993
24874,33,0,0,0,0,0,0,0,1,1,7612,Spatial,10,1993
24875,Total,0,110,0,0,0,5,0,1,116,7612,Spatial,10,1993
24876,3,0,0,0,0,0,0,0,0,0,7614,Spatial,9,1991
24877,4,0,82,9,0,0,0,0,0,91,7614,Spatial,9,1991
24878,12,0,0,0,0,0,0,0,0,0,7614,Spatial,9,1991
24879,15,0,0,0,0,0,0,0,0,0,7614,Spatial,9,1991
24880,18,0,0,0,0,0,0,0,0,0,7614,Spatial,9,1991
24881,22,0,0,0,0,0,0,0,0,0,7614,Spatial,9,1991
24882,27,0,0,0,0,0,0,0,0,0,7614,Spatial,9,1991
24883,33,0,0,0,0,0,0,0,0,0,7614,Spatial,9,1991
24884,Total,0,82,9,0,0,0,0,0,91,7614,Spatial,9,1991
24885,3,9,7,1,0,0,0,0,0,17,744,Spatial,9,2009
24886,4,61,560,56,0,0,9,0,1,687,744,Spatial,9,2009
24887,12,0,5,13,0,0,7,0,0,25,744,Spatial,9,2009
24888,15,0,0,0,0,0,0,0,0,0,744,Spatial,9,2009
24889,18,0,0,0,0,0,0,0,0,0,744,Spatial,9,2009
24890,22,0,0,2,0,0,1,0,0,3,744,Spatial,9,2009
24891,27,0,0,0,0,0,0,0,0,0,744,Spatial,9,2009
24892,33,0,0,2,0,0,0,0,0,2,744,Spatial,9,2009
24893,Total,70,572,74,0,0,17,0,1,734,744,Spatial,9,2009
24894,3,2,0,0,0,0,0,0,0,2,741,Spatial,10,1997
24895,4,14,64,0,0,0,1,0,0,79,741,Spatial,10,1997
24896,12,0,2,0,0,0,1,0,0,3,741,Spatial,10,1997
24897,15,0,0,0,0,0,0,0,0,0,741,Spatial,10,1997
24898,18,0,0,0,0,0,0,0,0,0,741,Spatial,10,1997
24899,22,0,0,0,0,0,0,0,0,0,741,Spatial,10,1997
24900,27,0,0,0,0,0,0,0,0,0,741,Spatial,10,1997
24901,33,0,0,0,0,0,0,0,2,2,741,Spatial,10,1997
24902,Total,16,66,0,0,0,2,0,2,86,741,Spatial,10,1997
24903,3,0,1,0,0,0,0,0,0,1,7618,Spatial,9,1996
24904,4,0,82,18,0,0,0,0,0,100,7618,Spatial,9,1996
24905,12,0,1,0,0,0,0,0,0,1,7618,Spatial,9,1996
24906,15,0,0,0,0,0,0,0,0,0,7618,Spatial,9,1996
24907,18,0,0,0,0,0,0,0,0,0,7618,Spatial,9,1996
24908,22,0,0,0,0,0,1,0,0,1,7618,Spatial,9,1996
24909,27,0,0,0,0,0,0,0,0,0,7618,Spatial,9,1996
24910,33,0,0,0,0,0,0,0,0,0,7618,Spatial,9,1996
