,classes,3,4,12,21,22,33,Total,bacia,model,version,year
0,3,5,5,0,2,0,0,12,759,TemporalV3J5,34,1990
1,4,0,22,0,14,0,0,36,759,TemporalV3J5,34,1990
2,12,0,0,0,0,0,0,0,759,TemporalV3J5,34,1990
3,21,0,19,0,61,0,0,80,759,TemporalV3J5,34,1990
4,22,0,1,0,0,0,0,1,759,TemporalV3J5,34,1990
5,33,0,1,0,0,0,0,1,759,TemporalV3J5,34,1990
6,Total,5,48,0,77,0,0,130,759,TemporalV3J5,34,1990
7,3,7,2,0,0,0,0,9,772,TemporalV3J5,34,2012
8,4,12,69,0,33,0,0,114,772,TemporalV3J5,34,2012
9,12,0,1,0,0,0,0,1,772,TemporalV3J5,34,2012
10,21,2,16,0,194,0,0,212,772,TemporalV3J5,34,2012
11,22,0,0,0,1,0,0,1,772,TemporalV3J5,34,2012
12,33,0,0,0,1,0,0,1,772,TemporalV3J5,34,2012
13,Total,21,88,0,229,0,0,338,772,TemporalV3J5,34,2012
14,3,0,0,0,0,0,0,0,7618,TemporalV3J5,34,1999
15,4,0,92,2,9,0,0,103,7618,TemporalV3J5,34,1999
16,12,0,1,0,2,0,0,3,7618,TemporalV3J5,34,1999
17,21,0,4,0,48,0,0,52,7618,TemporalV3J5,34,1999
18,22,0,0,0,0,1,0,1,7618,TemporalV3J5,34,1999
19,33,0,0,0,0,0,0,0,7618,TemporalV3J5,34,1999
20,Total,0,97,2,59,1,0,159,7618,TemporalV3J5,34,1999
21,3,0,0,0,0,0,0,0,7492,TemporalV3J5,34,2003
22,4,0,3,0,0,0,0,3,7492,TemporalV3J5,34,2003
23,12,0,0,0,0,0,0,0,7492,TemporalV3J5,34,2003
24,21,0,0,0,0,0,0,0,7492,TemporalV3J5,34,2003
25,22,0,0,0,0,0,0,0,7492,TemporalV3J5,34,2003
26,33,0,0,0,0,0,0,0,7492,TemporalV3J5,34,2003
27,Total,0,3,0,0,0,0,3,7492,TemporalV3J5,34,2003
28,3,1,0,0,0,0,0,1,773,TemporalV3J5,34,2016
29,4,1,3,0,1,0,0,5,773,TemporalV3J5,34,2016
30,12,0,1,0,0,0,0,1,773,TemporalV3J5,34,2016
31,21,0,0,0,39,0,0,39,773,TemporalV3J5,34,2016
32,22,0,0,0,2,0,0,2,773,TemporalV3J5,34,2016
33,33,0,0,0,0,0,0,0,773,TemporalV3J5,34,2016
34,Total,2,4,0,42,0,0,48,773,TemporalV3J5,34,2016
35,3,0,5,0,5,0,0,10,76111,TemporalV3J5,34,1989
36,4,0,12,0,37,0,0,49,76111,TemporalV3J5,34,1989
37,12,0,0,0,0,0,0,0,76111,TemporalV3J5,34,1989
38,21,0,10,1,117,0,0,128,76111,TemporalV3J5,34,1989
39,22,0,0,0,3,0,0,3,76111,TemporalV3J5,34,1989
40,33,0,0,0,0,0,3,3,76111,TemporalV3J5,34,1989
41,Total,0,27,1,162,0,3,193,76111,TemporalV3J5,34,1989
42,3,1,1,0,0,0,0,2,7615,TemporalV3J5,34,2011
