,area,classe,year,Models,Bacia,version,cobertura,cob_level1,cob_color,nat_color,total
0,445057.0364489477,3,1985,Spatial,744,5,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1,4807343.065077008,4,1985,Spatial,744,5,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
2,453515.6149904748,12,1985,Spatial,744,5,Grassland,Natural,#d6bc74,#32a65e,cobertura
3,1397313.7006465248,21,1985,Spatial,744,5,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
4,76728.071901274,22,1985,Spatial,744,5,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
5,545.7928671325666,29,1985,Spatial,744,5,Rocky Outcrop,Natural,#FF8C00,#32a65e,cobertura
6,44571.739067326205,33,1985,Spatial,744,5,Water,Natural,#0000FF,#32a65e,cobertura
7,565943.5184959836,3,1986,Spatial,744,5,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
8,4844219.756638402,4,1986,Spatial,744,5,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
9,611933.1001534299,12,1986,Spatial,744,5,Grassland,Natural,#d6bc74,#32a65e,cobertura
10,1014530.97383418,21,1986,Spatial,744,5,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
11,141574.97634132527,22,1986,Spatial,744,5,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
12,46872.69553538793,33,1986,Spatial,744,5,Water,Natural,#0000FF,#32a65e,cobertura
13,458264.7819881276,3,1987,Spatial,744,5,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
14,4704638.084206124,4,1987,Spatial,744,5,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
15,812767.0161628483,12,1987,Spatial,744,5,Grassland,Natural,#d6bc74,#32a65e,cobertura
16,1053605.3120927273,21,1987,Spatial,744,5,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
17,169163.59260711077,22,1987,Spatial,744,5,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
18,26636.23394164715,33,1987,Spatial,744,5,Water,Natural,#0000FF,#32a65e,cobertura
19,393935.03400130186,3,1988,Spatial,744,5,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
20,4740208.320923791,4,1988,Spatial,744,5,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
21,810709.5641328376,12,1988,Spatial,744,5,Grassland,Natural,#d6bc74,#32a65e,cobertura
22,1151842.7181305878,21,1988,Spatial,744,5,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
23,95503.27420257124,22,1988,Spatial,744,5,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
24,32876.10960751477,33,1988,Spatial,744,5,Water,Natural,#0000FF,#32a65e,cobertura
25,382827.3291758933,3,1989,Spatial,744,5,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
26,4601466.122360972,4,1989,Spatial,744,5,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
27,905883.5148832356,12,1989,Spatial,744,5,Grassland,Natural,#d6bc74,#32a65e,cobertura
28,1127649.1196327817,21,1989,Spatial,744,5,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
29,183243.2986225709,22,1989,Spatial,744,5,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
30,24005.63632335725,33,1989,Spatial,744,5,Water,Natural,#0000FF,#32a65e,cobertura
31,372615.3571438448,3,1990,Spatial,744,5,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
32,4402692.633777591,4,1990,Spatial,744,5,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
33,1213650.7362382947,12,1990,Spatial,744,5,Grassland,Natural,#d6bc74,#32a65e,cobertura
34,1128912.3468445966,21,1990,Spatial,744,5,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
35,71310.30968227357,22,1990,Spatial,744,5,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
36,35893.63731204555,33,1990,Spatial,744,5,Water,Natural,#0000FF,#32a65e,cobertura
37,317746.73477334075,3,1991,Spatial,744,5,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
38,4814213.552712639,4,1991,Spatial,744,5,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
