,classes,3,4,12,15,18,22,27,33,Total,bacia,model,version,year
1828,4,0,4,0,0,0,0,0,0,4,775,Frequency,10,1992
1829,12,0,0,0,0,0,0,0,1,1,775,Frequency,10,1992
1830,15,0,0,0,0,0,0,0,0,0,775,Frequency,10,1992
1831,18,0,0,0,0,0,0,0,0,0,775,Frequency,10,1992
1832,22,0,0,0,0,0,0,0,0,0,775,Frequency,10,1992
1833,27,0,0,0,0,0,0,0,0,0,775,Frequency,10,1992
1834,33,0,0,0,0,0,0,0,0,0,775,Frequency,10,1992
1835,Total,1,5,0,0,0,0,0,1,7,775,Frequency,10,1992
1836,3,0,5,0,0,0,0,0,0,5,756,Frequency,9,2005
1837,4,0,227,0,0,0,2,0,0,229,756,Frequency,9,2005
1838,12,0,1,0,0,0,1,0,2,4,756,Frequency,9,2005
1839,15,0,0,0,0,0,0,0,0,0,756,Frequency,9,2005
1840,18,0,0,0,0,0,0,0,0,0,756,Frequency,9,2005
1841,22,0,2,0,0,0,2,0,0,4,756,Frequency,9,2005
1842,27,0,0,0,0,0,0,0,0,0,756,Frequency,9,2005
1843,33,0,1,0,0,0,0,0,8,9,756,Frequency,9,2005
1844,Total,0,236,0,0,0,5,0,10,251,756,Frequency,9,2005
1845,3,15,11,0,0,0,0,0,0,26,776,Frequency,9,1988
1846,4,16,211,5,0,0,2,0,0,234,776,Frequency,9,1988
1847,12,0,0,6,0,0,3,0,0,9,776,Frequency,9,1988
1848,15,0,0,0,0,0,0,0,0,0,776,Frequency,9,1988
1849,18,0,0,0,0,0,0,0,0,0,776,Frequency,9,1988
1850,22,0,0,1,0,0,0,0,0,1,776,Frequency,9,1988
1851,27,0,0,0,0,0,0,0,0,0,776,Frequency,9,1988
1852,33,0,0,0,0,0,0,0,1,1,776,Frequency,9,1988
1853,Total,31,222,12,0,0,5,0,1,271,776,Frequency,9,1988
1854,3,13,10,0,0,0,0,0,0,23,776,Frequency,5,1998
1855,4,10,179,6,0,0,1,0,1,197,776,Frequency,5,1998
1856,12,0,1,6,0,0,2,0,0,9,776,Frequency,5,1998
1857,15,0,0,0,0,0,0,0,0,0,776,Frequency,5,1998
1858,18,0,0,0,0,0,0,0,0,0,776,Frequency,5,1998
1859,22,0,0,1,0,0,1,0,0,2,776,Frequency,5,1998
1860,27,0,2,0,0,0,0,0,0,2,776,Frequency,5,1998
1861,33,0,0,0,0,0,0,0,1,1,776,Frequency,5,1998
1862,Total,23,192,13,0,0,4,0,2,234,776,Frequency,5,1998
1863,3,0,2,0,0,0,0,0,0,2,7612,Frequency,10,1996
1864,4,0,95,4,0,0,3,0,0,102,7612,Frequency,10,1996
1865,12,0,2,0,0,0,3,0,0,5,7612,Frequency,10,1996
1866,15,0,0,0,0,0,0,0,0,0,7612,Frequency,10,1996
1867,18,0,0,0,0,0,0,0,0,0,7612,Frequency,10,1996
1868,22,0,0,0,0,0,3,0,0,3,7612,Frequency,10,1996
1869,27,0,0,0,0,0,0,0,0,0,7612,Frequency,10,1996
1870,33,0,0,0,0,0,0,0,1,1,7612,Frequency,10,1996
1871,Total,0,99,4,0,0,9,0,1,113,7612,Frequency,10,1996
1872,3,0,0,0,0,0,0,0,0,0,7613,Frequency,9,2022
1873,4,0,103,28,0,0,1,0,0,132,7613,Frequency,9,2022
1874,12,0,0,5,0,0,8,0,0,13,7613,Frequency,9,2022
1875,15,0,0,0,0,0,0,0,0,0,7613,Frequency,9,2022
1876,18,0,0,0,0,0,0,0,0,0,7613,Frequency,9,2022
1877,22,0,0,0,0,0,0,0,0,0,7613,Frequency,9,2022
1878,27,0,0,0,0,0,0,0,0,0,7613,Frequency,9,2022
1879,33,0,1,0,0,0,0,0,0,1,7613,Frequency,9,2022
1880,Total,0,104,33,0,0,9,0,0,146,7613,Frequency,9,2022
1881,3,5,12,1,0,0,0,0,1,19,763,Frequency,5,2021
1882,4,14,173,3,0,0,0,0,0,190,763,Frequency,5,2021
1883,12,0,3,7,0,0,0,0,0,10,763,Frequency,5,2021
1884,15,0,0,0,0,0,0,0,0,0,763,Frequency,5,2021
1885,18,0,0,0,0,0,0,0,0,0,763,Frequency,5,2021
1886,22,0,1,2,0,0,1,0,0,4,763,Frequency,5,2021
1887,27,0,0,0,0,0,0,0,0,0,763,Frequency,5,2021
1888,33,0,0,0,0,0,0,0,2,2,763,Frequency,5,2021
1889,Total,19,189,13,0,0,1,0,3,225,763,Frequency,5,2021
1890,3,0,3,0,0,0,0,0,0,3,7612,Frequency,10,2015
1891,4,0,93,4,0,0,0,0,0,97,7612,Frequency,10,2015
1892,12,0,3,1,0,0,2,0,0,6,7612,Frequency,10,2015
1893,15,0,0,0,0,0,0,0,0,0,7612,Frequency,10,2015
1894,18,0,0,0,0,0,0,0,0,0,7612,Frequency,10,2015
1895,22,0,0,0,0,0,3,0,0,3,7612,Frequency,10,2015
1896,27,0,0,0,0,0,0,0,0,0,7612,Frequency,10,2015
1897,33,0,0,0,0,0,0,0,2,2,7612,Frequency,10,2015
1898,Total,0,99,5,0,0,5,0,2,111,7612,Frequency,10,2015
1899,3,14,3,0,0,0,1,0,0,18,751,Frequency,10,2019
1900,4,71,66,0,0,0,0,0,1,138,751,Frequency,10,2019
1901,12,0,3,1,0,0,0,0,0,4,751,Frequency,10,2019
1902,15,0,0,0,0,0,0,0,0,0,751,Frequency,10,2019
1903,18,0,0,0,0,0,0,0,0,0,751,Frequency,10,2019
1904,22,0,5,0,0,0,3,0,1,9,751,Frequency,10,2019
1905,27,0,0,0,0,0,0,0,0,0,751,Frequency,10,2019
1906,33,0,0,0,0,0,1,0,2,3,751,Frequency,10,2019
1907,Total,85,77,1,0,0,5,0,4,172,751,Frequency,10,2019
1908,3,0,11,0,0,0,0,0,1,12,757,Frequency,10,2007
1909,4,0,140,3,0,0,3,0,0,146,757,Frequency,10,2007
1910,12,0,0,3,0,0,0,0,0,3,757,Frequency,10,2007
1911,15,0,0,0,0,0,0,0,0,0,757,Frequency,10,2007
1912,18,0,0,0,0,0,0,0,0,0,757,Frequency,10,2007
1913,22,0,1,0,0,0,0,0,0,1,757,Frequency,10,2007
1914,27,0,1,0,0,0,0,0,0,1,757,Frequency,10,2007
1915,33,0,1,0,0,0,0,0,4,5,757,Frequency,10,2007
1916,Total,0,154,6,0,0,3,0,5,168,757,Frequency,10,2007
1917,3,1,1,0,0,0,0,0,0,2,775,Frequency,10,1989
1918,4,0,4,0,0,0,0,0,0,4,775,Frequency,10,1989
1919,12,0,0,0,0,0,0,0,0,0,775,Frequency,10,1989
1920,15,0,0,0,0,0,0,0,0,0,775,Frequency,10,1989
1921,18,0,0,0,0,0,0,0,0,0,775,Frequency,10,1989
1922,22,0,0,0,0,0,0,0,0,0,775,Frequency,10,1989
1923,27,0,0,0,0,0,0,0,0,0,775,Frequency,10,1989
1924,33,0,0,0,0,0,0,0,0,0,775,Frequency,10,1989
1925,Total,1,5,0,0,0,0,0,0,6,775,Frequency,10,1989
1926,3,0,5,0,0,0,0,0,0,5,752,Frequency,10,1989
1927,4,7,118,0,0,0,2,0,0,127,752,Frequency,10,1989
1928,12,0,3,0,0,0,0,0,0,3,752,Frequency,10,1989
1929,15,0,0,0,0,0,0,0,0,0,752,Frequency,10,1989
1930,18,0,0,0,0,0,0,0,0,0,752,Frequency,10,1989
1931,22,0,2,0,0,0,1,0,0,3,752,Frequency,10,1989
1932,27,0,0,0,0,0,0,0,0,0,752,Frequency,10,1989
1933,33,0,0,0,0,0,1,0,2,3,752,Frequency,10,1989
1934,Total,7,128,0,0,0,4,0,2,141,752,Frequency,10,1989
1935,3,21,10,0,0,0,1,0,0,32,753,Frequency,5,2018
1936,4,76,259,1,0,0,4,0,1,341,753,Frequency,5,2018
1937,12,1,8,0,0,0,1,0,1,11,753,Frequency,5,2018
1938,15,0,0,0,0,0,0,0,0,0,753,Frequency,5,2018
1939,18,0,0,0,0,0,0,0,0,0,753,Frequency,5,2018
1940,22,3,1,0,0,0,19,0,0,23,753,Frequency,5,2018
1941,27,0,0,0,0,0,0,0,0,0,753,Frequency,5,2018
1942,33,4,5,0,0,0,1,0,10,20,753,Frequency,5,2018
1943,Total,105,283,1,0,0,26,0,12,427,753,Frequency,5,2018
1944,3,2,7,0,0,0,0,0,0,9,767,Frequency,5,2013
1945,4,0,39,1,0,0,0,0,0,40,767,Frequency,5,2013
1946,12,0,0,0,0,0,0,0,0,0,767,Frequency,5,2013
1947,15,0,0,0,0,0,0,0,0,0,767,Frequency,5,2013
1948,18,0,0,0,0,0,0,0,0,0,767,Frequency,5,2013
1949,22,0,0,0,0,0,1,0,0,1,767,Frequency,5,2013
1950,27,0,0,0,0,0,0,0,0,0,767,Frequency,5,2013
1951,33,0,0,0,0,0,0,0,0,0,767,Frequency,5,2013
1952,Total,2,46,1,0,0,1,0,0,50,767,Frequency,5,2013
1953,3,2,6,0,0,0,0,0,0,8,759,Frequency,9,1988
1954,4,2,52,1,0,0,0,0,0,55,759,Frequency,9,1988
1955,12,0,0,0,0,0,0,0,0,0,759,Frequency,9,1988
1956,15,0,0,0,0,0,0,0,0,0,759,Frequency,9,1988
1957,18,0,0,0,0,0,0,0,0,0,759,Frequency,9,1988
1958,22,0,1,0,0,0,1,0,0,2,759,Frequency,9,1988
1959,27,0,2,0,0,0,0,0,0,2,759,Frequency,9,1988
1960,33,0,1,0,0,0,0,0,0,1,759,Frequency,9,1988
1961,Total,4,62,1,0,0,1,0,0,68,759,Frequency,9,1988
1962,3,1,1,0,0,0,0,0,0,2,7615,Frequency,5,2019
1963,4,1,121,39,0,0,1,0,0,162,7615,Frequency,5,2019
1964,12,0,2,7,0,0,8,0,0,17,7615,Frequency,5,2019
1965,15,0,0,0,0,0,0,0,0,0,7615,Frequency,5,2019
1966,18,0,0,0,0,0,0,0,0,0,7615,Frequency,5,2019
1967,22,0,1,1,0,0,1,0,0,3,7615,Frequency,5,2019
1968,27,0,0,0,0,0,0,0,0,0,7615,Frequency,5,2019
1969,33,0,0,0,0,0,0,0,2,2,7615,Frequency,5,2019
1970,Total,2,125,47,0,0,10,0,2,186,7615,Frequency,5,2019
1971,3,3,7,1,0,0,0,0,0,11,744,Frequency,5,2008
1972,4,26,458,29,0,0,2,0,1,516,744,Frequency,5,2008
1973,12,0,4,7,0,0,4,0,1,16,744,Frequency,5,2008
1974,15,0,0,0,0,0,0,0,0,0,744,Frequency,5,2008
1975,18,0,0,0,0,0,0,0,0,0,744,Frequency,5,2008
1976,22,0,0,1,0,0,1,0,0,2,744,Frequency,5,2008
1977,27,0,0,0,0,0,0,0,0,0,744,Frequency,5,2008
1978,33,0,0,0,0,0,1,0,0,1,744,Frequency,5,2008
1979,Total,29,469,38,0,0,8,0,2,546,744,Frequency,5,2008
1980,3,12,10,0,0,0,0,0,0,22,776,Frequency,5,2007
1981,4,10,181,5,0,0,1,0,0,197,776,Frequency,5,2007
1982,12,0,0,7,0,0,3,0,0,10,776,Frequency,5,2007
1983,15,0,0,0,0,0,0,0,0,0,776,Frequency,5,2007
1984,18,0,0,0,0,0,0,0,0,0,776,Frequency,5,2007
1985,22,0,0,2,0,0,0,0,0,2,776,Frequency,5,2007
1986,27,0,0,0,0,0,0,0,0,0,776,Frequency,5,2007
1987,33,0,0,0,0,0,0,0,0,0,776,Frequency,5,2007
1988,Total,22,191,14,0,0,4,0,0,231,776,Frequency,5,2007
1989,3,8,4,0,0,0,0,0,0,12,7742,Frequency,9,1992
1990,4,8,29,1,0,0,0,0,0,38,7742,Frequency,9,1992
1991,12,0,1,1,0,0,0,0,0,2,7742,Frequency,9,1992
1992,15,0,0,0,0,0,0,0,0,0,7742,Frequency,9,1992
1993,18,0,0,0,0,0,0,0,0,0,7742,Frequency,9,1992
1994,22,0,1,0,0,0,1,0,0,2,7742,Frequency,9,1992
1995,27,0,2,0,0,0,0,0,0,2,7742,Frequency,9,1992
1996,33,0,0,0,0,0,0,0,0,0,7742,Frequency,9,1992
1997,Total,16,37,2,0,0,1,0,0,56,7742,Frequency,9,1992
1998,3,4,7,0,0,0,0,0,0,11,744,Frequency,9,2003
1999,4,22,462,15,0,0,1,0,2,502,744,Frequency,9,2003
2000,12,0,8,5,0,0,1,0,0,14,744,Frequency,9,2003
2001,15,0,0,0,0,0,0,0,0,0,744,Frequency,9,2003
2002,18,0,0,0,0,0,0,0,0,0,744,Frequency,9,2003
2003,22,0,1,0,0,0,1,0,0,2,744,Frequency,9,2003
2004,27,0,0,0,0,0,0,0,0,0,744,Frequency,9,2003
2005,33,0,0,1,0,0,0,0,1,2,744,Frequency,9,2003
2006,Total,26,478,21,0,0,3,0,3,531,744,Frequency,9,2003
2007,3,20,12,0,0,0,1,0,0,33,753,Frequency,10,1999
2008,4,70,248,3,0,0,8,0,0,329,753,Frequency,10,1999
2009,12,3,8,0,0,0,3,0,0,14,753,Frequency,10,1999
2010,15,0,0,0,0,0,0,0,0,0,753,Frequency,10,1999
2011,18,0,0,0,0,0,0,0,0,0,753,Frequency,10,1999
2012,22,3,1,1,0,0,15,0,1,21,753,Frequency,10,1999
2013,27,2,1,0,0,0,1,0,0,4,753,Frequency,10,1999
2014,33,3,2,0,0,0,0,0,6,11,753,Frequency,10,1999
2015,Total,101,272,4,0,0,28,0,7,412,753,Frequency,10,1999
2016,3,4,7,0,0,0,0,0,0,11,744,Frequency,5,2012
2017,4,30,449,45,0,0,3,0,2,529,744,Frequency,5,2012
2018,12,0,6,6,0,0,3,0,0,15,744,Frequency,5,2012
2019,15,0,0,0,0,0,0,0,0,0,744,Frequency,5,2012
2020,18,0,0,0,0,0,0,0,0,0,744,Frequency,5,2012
2021,22,0,0,1,0,0,1,0,0,2,744,Frequency,5,2012
2022,27,0,0,0,0,0,0,0,0,0,744,Frequency,5,2012
2023,33,0,1,0,0,0,1,0,0,2,744,Frequency,5,2012
2024,Total,34,463,52,0,0,8,0,2,559,744,Frequency,5,2012
2025,3,0,0,0,0,0,0,0,0,0,7616,Frequency,10,2012
2026,4,0,81,4,0,0,2,0,0,87,7616,Frequency,10,2012
2027,12,0,2,1,0,0,0,0,0,3,7616,Frequency,10,2012
2028,15,0,0,0,0,0,0,0,0,0,7616,Frequency,10,2012
2029,18,0,0,0,0,0,0,0,0,0,7616,Frequency,10,2012
2030,22,0,0,0,0,0,0,0,0,0,7616,Frequency,10,2012
2031,27,0,0,0,0,0,0,0,0,0,7616,Frequency,10,2012
2032,33,0,0,0,0,0,0,0,0,0,7616,Frequency,10,2012
2033,Total,0,83,5,0,0,2,0,0,90,7616,Frequency,10,2012
2034,3,1,5,0,0,0,0,0,0,6,752,Frequency,10,2006
2035,4,8,106,0,0,0,0,0,0,114,752,Frequency,10,2006
2036,12,1,1,0,0,0,1,0,0,3,752,Frequency,10,2006
2037,15,0,0,0,0,0,0,0,0,0,752,Frequency,10,2006
2038,18,0,0,0,0,0,0,0,0,0,752,Frequency,10,2006
2039,22,0,0,0,0,0,2,0,0,2,752,Frequency,10,2006
2040,27,0,0,0,0,0,0,0,0,0,752,Frequency,10,2006
2041,33,0,0,0,0,0,1,0,2,3,752,Frequency,10,2006
2042,Total,10,112,0,0,0,4,0,2,128,752,Frequency,10,2006
2043,3,4,7,0,0,0,0,0,0,11,757,Frequency,5,2020
2044,4,8,150,8,0,0,1,0,0,167,757,Frequency,5,2020
2045,12,1,1,2,0,0,1,0,0,5,757,Frequency,5,2020
2046,15,0,0,0,0,0,0,0,0,0,757,Frequency,5,2020
2047,18,0,0,0,0,0,0,0,0,0,757,Frequency,5,2020
2048,22,1,3,0,0,0,0,0,0,4,757,Frequency,5,2020
2049,27,0,0,0,0,0,0,0,0,0,757,Frequency,5,2020
2050,33,0,2,1,0,0,0,0,4,7,757,Frequency,5,2020
2051,Total,14,163,11,0,0,2,0,4,194,757,Frequency,5,2020
2052,3,1,5,0,0,0,0,0,0,6,7619,Frequency,5,2009
2053,4,3,221,30,0,0,6,0,0,260,7619,Frequency,5,2009
2054,12,0,3,2,0,0,3,0,3,11,7619,Frequency,5,2009
2055,15,0,0,0,0,0,0,0,0,0,7619,Frequency,5,2009
2056,18,0,0,0,0,0,0,0,0,0,7619,Frequency,5,2009
2057,22,0,1,0,0,0,0,0,0,1,7619,Frequency,5,2009
2058,27,0,0,0,0,0,0,0,0,0,7619,Frequency,5,2009
2059,33,0,0,0,0,0,0,0,2,2,7619,Frequency,5,2009
2060,Total,4,230,32,0,0,9,0,5,280,7619,Frequency,5,2009
2061,3,5,3,0,0,0,0,0,0,8,745,Frequency,10,1988
2062,4,24,24,0,0,0,1,0,0,49,745,Frequency,10,1988
2063,12,0,0,0,0,0,1,0,0,1,745,Frequency,10,1988
2064,15,0,0,0,0,0,0,0,0,0,745,Frequency,10,1988
2065,18,0,0,0,0,0,0,0,0,0,745,Frequency,10,1988
2066,22,0,0,0,0,0,0,0,0,0,745,Frequency,10,1988
2067,27,0,0,0,0,0,0,0,0,0,745,Frequency,10,1988
2068,33,0,0,0,0,0,0,0,0,0,745,Frequency,10,1988
2069,Total,29,27,0,0,0,2,0,0,58,745,Frequency,10,1988
2070,3,15,3,0,0,0,3,0,0,21,751,Frequency,5,2006
2071,4,91,56,0,0,0,0,0,0,147,751,Frequency,5,2006
2072,12,1,6,0,0,0,1,0,0,8,751,Frequency,5,2006
2073,15,0,0,0,0,0,0,0,0,0,751,Frequency,5,2006
2074,18,0,0,0,0,0,0,0,0,0,751,Frequency,5,2006
2075,22,1,4,0,0,0,5,0,0,10,751,Frequency,5,2006
2076,27,0,0,0,0,0,0,0,0,0,751,Frequency,5,2006
2077,33,0,1,1,0,0,1,0,0,3,751,Frequency,5,2006
2078,Total,108,70,1,0,0,10,0,0,189,751,Frequency,5,2006
2079,3,0,8,0,0,0,0,0,0,8,764,Frequency,10,2006
2080,4,0,24,0,0,0,1,0,0,25,764,Frequency,10,2006
2081,12,0,0,0,0,0,0,0,0,0,764,Frequency,10,2006
2082,15,0,0,0,0,0,0,0,0,0,764,Frequency,10,2006
2083,18,0,0,0,0,0,0,0,0,0,764,Frequency,10,2006
2084,22,0,1,0,0,0,1,0,0,2,764,Frequency,10,2006
2085,27,0,0,0,0,0,0,0,0,0,764,Frequency,10,2006
2086,33,0,0,0,0,0,0,0,0,0,764,Frequency,10,2006
2087,Total,0,33,0,0,0,2,0,0,35,764,Frequency,10,2006
2088,3,4,12,0,0,0,0,0,0,16,754,Frequency,10,1985
2089,4,36,450,0,0,0,4,0,0,490,754,Frequency,10,1985
2090,12,0,5,0,0,0,0,0,0,5,754,Frequency,10,1985
2091,15,0,0,0,0,0,0,0,0,0,754,Frequency,10,1985
2092,18,0,0,0,0,0,0,0,0,0,754,Frequency,10,1985
2093,22,0,1,0,0,0,0,0,1,2,754,Frequency,10,1985
2094,27,6,42,0,0,0,3,0,3,54,754,Frequency,10,1985
2095,33,0,1,0,0,0,2,0,15,18,754,Frequency,10,1985
2096,Total,46,511,0,0,0,9,0,19,585,754,Frequency,10,1985
2097,3,0,9,0,0,0,0,0,0,9,764,Frequency,9,2012
2098,4,0,21,0,0,0,2,0,0,23,764,Frequency,9,2012
2099,12,0,0,0,0,0,0,0,0,0,764,Frequency,9,2012
2100,15,0,0,0,0,0,0,0,0,0,764,Frequency,9,2012
2101,18,0,0,0,0,0,0,0,0,0,764,Frequency,9,2012
2102,22,0,2,0,0,0,0,0,0,2,764,Frequency,9,2012
2103,27,0,0,0,0,0,0,0,0,0,764,Frequency,9,2012
2104,33,0,0,0,0,0,0,0,0,0,764,Frequency,9,2012
2105,Total,0,32,0,0,0,2,0,0,34,764,Frequency,9,2012
2106,3,2,7,0,0,0,0,0,0,9,767,Frequency,5,2019
2107,4,1,34,0,0,0,0,0,0,35,767,Frequency,5,2019
2108,12,0,0,0,0,0,0,0,0,0,767,Frequency,5,2019
2109,15,0,0,0,0,0,0,0,0,0,767,Frequency,5,2019
2110,18,0,0,0,0,0,0,0,0,0,767,Frequency,5,2019
2111,22,0,1,0,0,0,0,0,0,1,767,Frequency,5,2019
2112,27,0,0,0,0,0,0,0,0,0,767,Frequency,5,2019
2113,33,0,0,0,0,0,0,0,0,0,767,Frequency,5,2019
2114,Total,3,42,0,0,0,0,0,0,45,767,Frequency,5,2019
2115,3,1,1,0,0,0,0,0,0,2,775,Frequency,9,2002
2116,4,0,4,0,0,0,0,0,0,4,775,Frequency,9,2002
2117,12,0,0,0,0,0,0,0,1,1,775,Frequency,9,2002
2118,15,0,0,0,0,0,0,0,0,0,775,Frequency,9,2002
2119,18,0,0,0,0,0,0,0,0,0,775,Frequency,9,2002
2120,22,0,0,0,0,0,0,0,0,0,775,Frequency,9,2002
2121,27,0,0,0,0,0,0,0,0,0,775,Frequency,9,2002
2122,33,0,0,0,0,0,0,0,0,0,775,Frequency,9,2002
2123,Total,1,5,0,0,0,0,0,1,7,775,Frequency,9,2002
2124,3,1,20,0,0,0,0,0,0,21,7622,Frequency,10,2010
2125,4,0,79,0,0,0,1,0,0,80,7622,Frequency,10,2010
2126,12,0,1,0,0,0,0,0,0,1,7622,Frequency,10,2010
2127,15,0,0,0,0,0,0,0,0,0,7622,Frequency,10,2010
2128,18,0,0,0,0,0,0,0,0,0,7622,Frequency,10,2010
2129,22,0,0,0,0,0,0,0,0,0,7622,Frequency,10,2010
2130,27,0,0,0,0,0,0,0,0,0,7622,Frequency,10,2010
2131,33,0,0,0,0,0,0,0,0,0,7622,Frequency,10,2010
2132,Total,1,100,0,0,0,1,0,0,102,7622,Frequency,10,2010
2133,3,0,1,0,0,0,0,0,0,1,7618,Frequency,5,2000
2134,4,3,91,6,0,0,1,0,0,101,7618,Frequency,5,2000
2135,12,0,1,0,0,0,0,0,0,1,7618,Frequency,5,2000
2136,15,0,0,0,0,0,0,0,0,0,7618,Frequency,5,2000
2137,18,0,0,0,0,0,0,0,0,0,7618,Frequency,5,2000
2138,22,0,0,0,0,0,1,0,0,1,7618,Frequency,5,2000
2139,27,0,0,0,0,0,0,0,0,0,7618,Frequency,5,2000
2140,33,0,0,0,0,0,0,0,0,0,7618,Frequency,5,2000
2141,Total,3,93,6,0,0,2,0,0,104,7618,Frequency,5,2000
2142,3,14,6,0,0,0,0,0,0,20,776,Frequency,5,2019
2143,4,15,178,5,0,0,0,0,0,198,776,Frequency,5,2019
2144,12,0,0,8,0,0,2,0,0,10,776,Frequency,5,2019
2145,15,0,0,0,0,0,0,0,0,0,776,Frequency,5,2019
2146,18,0,0,0,0,0,0,0,0,0,776,Frequency,5,2019
2147,22,0,1,2,0,0,0,0,0,3,776,Frequency,5,2019
2148,27,0,0,0,0,0,0,0,0,0,776,Frequency,5,2019
2149,33,0,0,0,0,0,0,0,0,0,776,Frequency,5,2019
2150,Total,29,185,15,0,0,2,0,0,231,776,Frequency,5,2019
2151,3,3,5,0,0,0,0,0,0,8,759,Frequency,9,2012
2152,4,2,52,1,0,0,1,0,0,56,759,Frequency,9,2012
2153,12,0,0,0,0,0,0,0,0,0,759,Frequency,9,2012
2154,15,0,0,0,0,0,0,0,0,0,759,Frequency,9,2012
2155,18,0,0,0,0,0,0,0,0,0,759,Frequency,9,2012
2156,22,0,1,1,0,0,4,0,0,6,759,Frequency,9,2012
2157,27,0,0,0,0,0,0,0,0,0,759,Frequency,9,2012
2158,33,0,1,0,0,0,0,0,0,1,759,Frequency,9,2012
2159,Total,5,59,2,0,0,5,0,0,71,759,Frequency,9,2012
2160,3,1,3,0,0,0,0,0,0,4,756,Frequency,5,2010
2161,4,12,192,22,0,0,2,0,0,228,756,Frequency,5,2010
2162,12,1,0,2,0,0,0,0,1,4,756,Frequency,5,2010
2163,15,0,0,0,0,0,0,0,0,0,756,Frequency,5,2010
2164,18,0,0,0,0,0,0,0,0,0,756,Frequency,5,2010
2165,22,0,2,2,0,0,2,0,0,6,756,Frequency,5,2010
2166,27,0,0,0,0,0,0,0,0,0,756,Frequency,5,2010
2167,33,1,0,0,0,0,0,0,9,10,756,Frequency,5,2010
2168,Total,15,197,26,0,0,4,0,10,252,756,Frequency,5,2010
2169,3,1,1,0,0,0,0,0,0,2,76116,Frequency,10,2017
2170,4,4,109,8,0,0,3,0,0,124,76116,Frequency,10,2017
2171,12,0,1,1,0,0,1,0,0,3,76116,Frequency,10,2017
2172,15,0,0,0,0,0,0,0,0,0,76116,Frequency,10,2017
2173,18,0,0,0,0,0,0,0,0,0,76116,Frequency,10,2017
2174,22,0,0,0,0,0,1,0,0,1,76116,Frequency,10,2017
2175,27,0,0,0,0,0,0,0,0,0,76116,Frequency,10,2017
2176,33,0,0,0,0,0,0,0,9,9,76116,Frequency,10,2017
2177,Total,5,111,9,0,0,5,0,9,139,76116,Frequency,10,2017
2178,3,6,11,1,0,0,0,0,0,18,763,Frequency,5,2011
2179,4,18,170,3,0,0,0,0,0,191,763,Frequency,5,2011
2180,12,1,3,6,0,0,0,0,0,10,763,Frequency,5,2011
2181,15,0,0,0,0,0,0,0,0,0,763,Frequency,5,2011
2182,18,0,0,0,0,0,0,0,0,0,763,Frequency,5,2011
2183,22,0,2,1,0,0,1,0,0,4,763,Frequency,5,2011
2184,27,0,0,0,0,0,0,0,0,0,763,Frequency,5,2011
2185,33,0,0,0,0,0,0,0,3,3,763,Frequency,5,2011
2186,Total,25,186,11,0,0,1,0,3,226,763,Frequency,5,2011
2187,3,0,16,0,0,0,0,0,0,16,7621,Frequency,10,2008
2188,4,0,22,0,0,0,0,0,0,22,7621,Frequency,10,2008
2189,12,0,1,0,0,0,0,0,0,1,7621,Frequency,10,2008
2190,15,0,0,0,0,0,0,0,0,0,7621,Frequency,10,2008
2191,18,0,0,0,0,0,0,0,0,0,7621,Frequency,10,2008
2192,22,0,0,0,0,0,0,0,0,0,7621,Frequency,10,2008
2193,27,0,0,0,0,0,0,0,0,0,7621,Frequency,10,2008
2194,33,0,0,0,0,0,0,0,0,0,7621,Frequency,10,2008
2195,Total,0,39,0,0,0,0,0,0,39,7621,Frequency,10,2008
2196,3,7,10,0,0,0,0,0,0,17,754,Frequency,5,1993
2197,4,28,418,2,0,0,6,0,0,454,754,Frequency,5,1993
2198,12,0,7,0,0,0,1,0,0,8,754,Frequency,5,1993
2199,15,0,0,0,0,0,0,0,0,0,754,Frequency,5,1993
2200,18,0,0,0,0,0,0,0,0,0,754,Frequency,5,1993
2201,22,0,1,0,0,0,3,0,1,5,754,Frequency,5,1993
2202,27,0,0,0,0,0,0,0,0,0,754,Frequency,5,1993
2203,33,0,5,2,0,0,1,0,4,12,754,Frequency,5,1993
2204,Total,35,441,4,0,0,11,0,5,496,754,Frequency,5,1993
2205,3,37,11,0,0,0,0,0,0,48,7741,Frequency,10,2019
2206,4,21,97,4,0,0,0,0,0,122,7741,Frequency,10,2019
2207,12,1,6,1,0,0,1,0,0,9,7741,Frequency,10,2019
2208,15,0,0,0,0,0,0,0,0,0,7741,Frequency,10,2019
2209,18,0,0,0,0,0,0,0,0,0,7741,Frequency,10,2019
2210,22,0,1,1,0,0,0,0,0,2,7741,Frequency,10,2019
2211,27,0,0,0,0,0,0,0,0,0,7741,Frequency,10,2019
2212,33,0,0,0,0,0,0,0,1,1,7741,Frequency,10,2019
2213,Total,59,115,6,0,0,1,0,1,182,7741,Frequency,10,2019
2214,3,8,4,0,0,0,0,0,0,12,7742,Frequency,10,1999
2215,4,4,32,1,0,0,2,0,0,39,7742,Frequency,10,1999
2216,12,0,1,2,0,0,0,0,0,3,7742,Frequency,10,1999
2217,15,0,0,0,0,0,0,0,0,0,7742,Frequency,10,1999
2218,18,0,0,0,0,0,0,0,0,0,7742,Frequency,10,1999
2219,22,0,1,0,0,0,1,0,0,2,7742,Frequency,10,1999
2220,27,0,2,0,0,0,0,0,0,2,7742,Frequency,10,1999
2221,33,0,0,0,0,0,0,0,0,0,7742,Frequency,10,1999
