,aggrement,area,bacia,classe,year,Models,version
246,1,302975.8776538881,7617,33,1991,Gap-fill,5
247,2,1231.7678458551177,7617,33,1991,Gap-fill,5
248,3,10218.194842328294,7617,33,1991,Gap-fill,5
249,1,312215.0931755221,7617,33,1992,Gap-fill,5
250,2,12564.761977196822,7617,33,1992,Gap-fill,5
251,3,3028.8048019735274,7617,33,1992,Gap-fill,5
252,1,306104.4302905787,7617,33,1993,Gap-fill,5
253,2,3833.266522539175,7617,33,1993,Gap-fill,5
254,3,8112.599847382302,7617,33,1993,Gap-fill,5
255,1,307730.73683912656,7617,33,1994,Gap-fill,5
256,2,13029.27432444036,7617,33,1994,Gap-fill,5
257,3,5186.280975944555,7617,33,1994,Gap-fill,5
258,1,245639.89986184053,7617,33,1995,Gap-fill,5
259,2,8149.370335820715,7617,33,1995,Gap-fill,5
260,3,48316.53723735497,7617,33,1995,Gap-fill,5
261,1,238765.03398655925,7617,33,1996,Gap-fill,5
262,2,4036.4864320033967,7617,33,1996,Gap-fill,5
263,3,33577.52408273403,7617,33,1996,Gap-fill,5
264,1,299663.74547579465,7617,33,1997,Gap-fill,5
265,2,25019.89905510596,7617,33,1997,Gap-fill,5
266,3,2574.6198258233976,7617,33,1997,Gap-fill,5
267,1,270741.1971508219,7617,33,1998,Gap-fill,5
268,2,20894.98239183762,7617,33,1998,Gap-fill,5
269,3,4687.618297243028,7617,33,1998,Gap-fill,5
270,1,245644.10935368872,7617,33,1999,Gap-fill,5
271,2,2937.2846957606143,7617,33,1999,Gap-fill,5
272,3,15539.894730954731,7617,33,1999,Gap-fill,5
273,1,247048.0969520848,7617,33,2000,Gap-fill,5
274,2,10465.09367173117,7617,33,2000,Gap-fill,5
275,3,9782.39529869433,7617,33,2000,Gap-fill,5
276,1,193023.0438369122,7617,33,2001,Gap-fill,5
277,2,1175.2331841748994,7617,33,2001,Gap-fill,5
278,3,62410.00039142113,7617,33,2001,Gap-fill,5
279,1,243446.6131325001,7617,33,2002,Gap-fill,5
280,2,2517.17842448972,7617,33,2002,Gap-fill,5
281,3,15223.242374625665,7617,33,2002,Gap-fill,5
282,1,230792.8304419272,7617,33,2003,Gap-fill,5
283,2,3932.181445864189,7617,33,2003,Gap-fill,5
284,3,26810.2632628977,7617,33,2003,Gap-fill,5
