,classes,3,4,12,21,22,33,Total,bacia,model,version,year
197,4,0,74,0,40,0,0,114,765,FrequencyV3St2,18,1999
198,12,0,0,0,0,0,0,0,765,FrequencyV3St2,18,1999
199,21,0,7,0,97,0,0,104,765,FrequencyV3St2,18,1999
200,22,0,1,0,2,3,0,6,765,FrequencyV3St2,18,1999
201,33,0,1,0,0,0,1,2,765,FrequencyV3St2,18,1999
202,Total,2,93,0,142,3,1,241,765,FrequencyV3St2,18,1999
203,3,0,0,0,0,0,0,0,7616,FrequencyV3St2,18,1999
204,4,0,80,0,11,0,0,91,7616,FrequencyV3St2,18,1999
205,12,0,2,1,0,0,0,3,7616,FrequencyV3St2,18,1999
206,21,0,10,0,23,0,0,33,7616,FrequencyV3St2,18,1999
207,22,0,0,0,0,0,0,0,7616,FrequencyV3St2,18,1999
208,33,0,0,0,0,0,0,0,7616,FrequencyV3St2,18,1999
209,Total,0,92,1,34,0,0,127,7616,FrequencyV3St2,18,1999
210,3,0,14,0,1,0,0,15,7621,FrequencyV3St2,18,2021
211,4,0,23,0,0,0,0,23,7621,FrequencyV3St2,18,2021
212,12,0,1,0,0,0,0,1,7621,FrequencyV3St2,18,2021
213,21,0,3,0,22,0,0,25,7621,FrequencyV3St2,18,2021
214,22,0,0,0,0,0,0,0,7621,FrequencyV3St2,18,2021
215,33,0,0,0,0,0,0,0,7621,FrequencyV3St2,18,2021
216,Total,0,41,0,23,0,0,64,7621,FrequencyV3St2,18,2021
217,3,9,6,3,0,0,0,18,751,FrequencyV3St2,18,1994
218,4,32,114,0,0,0,0,146,751,FrequencyV3St2,18,1994
219,12,0,6,1,1,0,0,8,751,FrequencyV3St2,18,1994
220,21,0,29,1,3,0,0,33,751,FrequencyV3St2,18,1994
221,22,0,6,3,0,1,0,10,751,FrequencyV3St2,18,1994
222,33,0,1,2,0,0,0,3,751,FrequencyV3St2,18,1994
223,Total,41,162,10,4,1,0,218,751,FrequencyV3St2,18,1994
224,3,0,0,0,0,0,0,0,7613,FrequencyV3St2,18,2010
225,4,0,114,0,37,0,0,151,7613,FrequencyV3St2,18,2010
226,12,0,0,0,16,1,0,17,7613,FrequencyV3St2,18,2010
227,21,0,10,0,12,0,0,22,7613,FrequencyV3St2,18,2010
228,22,0,0,0,1,0,0,1,7613,FrequencyV3St2,18,2010
229,33,0,0,0,0,0,1,1,7613,FrequencyV3St2,18,2010
230,Total,0,124,0,66,1,1,192,7613,FrequencyV3St2,18,2010
231,3,0,0,0,0,0,0,0,7614,FrequencyV3St2,18,2021
232,4,2,59,0,7,0,0,68,7614,FrequencyV3St2,18,2021
233,12,0,0,0,0,0,0,0,7614,FrequencyV3St2,18,2021
234,21,2,28,0,34,0,0,64,7614,FrequencyV3St2,18,2021
235,22,0,0,0,0,0,0,0,7614,FrequencyV3St2,18,2021
236,33,0,0,0,0,0,0,0,7614,FrequencyV3St2,18,2021
237,Total,4,87,0,41,0,0,132,7614,FrequencyV3St2,18,2021
238,3,1,17,0,0,0,0,18,763,FrequencyV3St2,18,1993
239,4,1,183,0,26,0,1,211,763,FrequencyV3St2,18,1993
240,12,0,6,2,7,0,0,15,763,FrequencyV3St2,18,1993
241,21,0,27,0,114,0,0,141,763,FrequencyV3St2,18,1993
242,22,0,2,1,2,0,0,5,763,FrequencyV3St2,18,1993
243,33,0,0,0,0,0,2,2,763,FrequencyV3St2,18,1993
244,Total,2,235,3,149,0,3,392,763,FrequencyV3St2,18,1993
245,3,0,8,0,2,0,0,10,76111,FrequencyV3St2,18,1989
246,4,0,32,1,16,0,0,49,76111,FrequencyV3St2,18,1989
247,12,0,0,0,0,0,0,0,76111,FrequencyV3St2,18,1989
248,21,0,19,1,97,0,0,117,76111,FrequencyV3St2,18,1989
249,22,0,0,1,0,0,0,1,76111,FrequencyV3St2,18,1989
250,33,0,0,0,0,0,3,3,76111,FrequencyV3St2,18,1989
251,Total,0,59,3,115,0,3,180,76111,FrequencyV3St2,18,1989
252,3,2,3,0,0,0,0,5,7742,FrequencyV3St2,18,2005
253,4,4,11,0,5,0,0,20,7742,FrequencyV3St2,18,2005
254,12,0,0,1,1,0,0,2,7742,FrequencyV3St2,18,2005
255,21,0,6,1,102,0,0,109,7742,FrequencyV3St2,18,2005
256,22,0,0,0,1,0,0,1,7742,FrequencyV3St2,18,2005
257,33,0,0,0,0,0,0,0,7742,FrequencyV3St2,18,2005
258,Total,6,20,2,109,0,0,137,7742,FrequencyV3St2,18,2005
259,3,1,0,0,1,0,0,2,771,FrequencyV3St2,18,1999
260,4,7,73,0,38,0,0,118,771,FrequencyV3St2,18,1999
261,12,0,1,0,2,0,0,3,771,FrequencyV3St2,18,1999
262,21,1,9,0,111,0,0,121,771,FrequencyV3St2,18,1999
263,22,0,0,0,2,0,0,2,771,FrequencyV3St2,18,1999
264,33,0,0,0,0,0,0,0,771,FrequencyV3St2,18,1999
265,Total,9,83,0,154,0,0,246,771,FrequencyV3St2,18,1999
266,3,0,1,0,1,0,0,2,7615,FrequencyV3St2,18,2014
267,4,0,135,0,35,0,0,170,7615,FrequencyV3St2,18,2014
268,12,0,1,0,20,0,0,21,7615,FrequencyV3St2,18,2014
269,21,0,15,0,66,0,0,81,7615,FrequencyV3St2,18,2014
270,22,0,1,0,3,0,0,4,7615,FrequencyV3St2,18,2014
271,33,0,0,0,0,0,2,2,7615,FrequencyV3St2,18,2014
272,Total,0,153,0,125,0,2,280,7615,FrequencyV3St2,18,2014
273,3,1,17,0,0,0,0,18,763,FrequencyV3St2,18,2015
274,4,1,189,0,13,0,0,203,763,FrequencyV3St2,18,2015
275,12,0,5,4,6,0,0,15,763,FrequencyV3St2,18,2015
276,21,0,26,0,123,0,0,149,763,FrequencyV3St2,18,2015
277,22,0,2,1,1,0,0,4,763,FrequencyV3St2,18,2015
278,33,0,1,0,0,0,2,3,763,FrequencyV3St2,18,2015
279,Total,2,240,5,143,0,2,392,763,FrequencyV3St2,18,2015
280,3,0,2,0,1,0,0,3,7612,FrequencyV3St2,18,2001
281,4,0,100,2,4,0,0,106,7612,FrequencyV3St2,18,2001
282,12,0,2,1,6,0,0,9,7612,FrequencyV3St2,18,2001
283,21,0,24,2,28,0,0,54,7612,FrequencyV3St2,18,2001
284,22,0,0,0,3,0,0,3,7612,FrequencyV3St2,18,2001
285,33,0,0,1,0,0,1,2,7612,FrequencyV3St2,18,2001
286,Total,0,128,6,42,0,1,177,7612,FrequencyV3St2,18,2001
287,3,0,21,0,0,0,0,21,7622,FrequencyV3St2,18,2001
288,4,0,74,0,4,0,0,78,7622,FrequencyV3St2,18,2001
289,12,0,2,0,0,0,0,2,7622,FrequencyV3St2,18,2001
290,21,0,10,0,10,0,0,20,7622,FrequencyV3St2,18,2001
291,22,0,0,0,0,0,0,0,7622,FrequencyV3St2,18,2001
292,33,0,0,0,0,0,0,0,7622,FrequencyV3St2,18,2001
293,Total,0,107,0,14,0,0,121,7622,FrequencyV3St2,18,2001
294,3,0,0,0,0,0,0,0,7617,FrequencyV3St2,18,1998
295,4,0,128,0,22,0,0,150,7617,FrequencyV3St2,18,1998
296,12,0,1,0,4,0,0,5,7617,FrequencyV3St2,18,1998
297,21,0,8,0,21,0,0,29,7617,FrequencyV3St2,18,1998
298,22,0,0,0,1,0,0,1,7617,FrequencyV3St2,18,1998
299,33,0,0,0,4,0,31,35,7617,FrequencyV3St2,18,1998
300,Total,0,137,0,52,0,31,220,7617,FrequencyV3St2,18,1998
301,3,0,4,0,0,0,0,4,755,FrequencyV3St2,18,1990
302,4,0,140,0,18,0,0,158,755,FrequencyV3St2,18,1990
303,12,0,1,0,4,1,0,6,755,FrequencyV3St2,18,1990
304,21,0,36,0,50,0,0,86,755,FrequencyV3St2,18,1990
305,22,0,2,0,4,3,0,9,755,FrequencyV3St2,18,1990
306,33,0,1,0,0,0,2,3,755,FrequencyV3St2,18,1990
307,Total,0,184,0,76,4,2,266,755,FrequencyV3St2,18,1990
308,3,2,3,0,0,0,0,5,7742,FrequencyV3St2,18,2004
309,4,4,11,0,5,0,0,20,7742,FrequencyV3St2,18,2004
310,12,0,0,1,1,0,0,2,7742,FrequencyV3St2,18,2004
311,21,0,6,2,101,0,0,109,7742,FrequencyV3St2,18,2004
312,22,0,0,0,1,0,0,1,7742,FrequencyV3St2,18,2004
313,33,0,0,0,0,0,0,0,7742,FrequencyV3St2,18,2004
314,Total,6,20,3,108,0,0,137,7742,FrequencyV3St2,18,2004
315,3,0,0,0,0,0,0,0,7614,FrequencyV3St2,18,1987
316,4,4,80,0,7,0,0,91,7614,FrequencyV3St2,18,1987
317,12,0,0,0,0,0,0,0,7614,FrequencyV3St2,18,1987
318,21,0,16,0,25,0,0,41,7614,FrequencyV3St2,18,1987
319,22,0,0,0,0,0,0,0,7614,FrequencyV3St2,18,1987
320,33,0,0,0,0,0,0,0,7614,FrequencyV3St2,18,1987
321,Total,4,96,0,32,0,0,132,7614,FrequencyV3St2,18,1987
322,3,0,5,1,0,0,0,6,7619,FrequencyV3St2,18,1993
323,4,0,252,7,8,0,0,267,7619,FrequencyV3St2,18,1993
324,12,0,5,2,1,0,4,12,7619,FrequencyV3St2,18,1993
325,21,0,9,0,51,0,1,61,7619,FrequencyV3St2,18,1993
326,22,0,1,0,0,0,0,1,7619,FrequencyV3St2,18,1993
327,33,0,0,0,0,0,2,2,7619,FrequencyV3St2,18,1993
328,Total,0,272,10,60,0,7,349,7619,FrequencyV3St2,18,1993
329,3,1,10,0,0,0,0,11,744,FrequencyV3St2,18,2008
330,4,3,484,0,50,1,1,539,744,FrequencyV3St2,18,2008
331,12,0,8,2,10,0,0,20,744,FrequencyV3St2,18,2008
332,21,0,37,0,110,1,0,148,744,FrequencyV3St2,18,2008
333,22,0,1,0,1,0,0,2,744,FrequencyV3St2,18,2008
334,33,0,1,0,1,0,0,2,744,FrequencyV3St2,18,2008
335,Total,4,541,2,172,2,1,722,744,FrequencyV3St2,18,2008
336,3,0,5,1,0,0,0,6,7619,FrequencyV3St2,18,2000
337,4,0,260,7,6,0,0,273,7619,FrequencyV3St2,18,2000
338,12,0,8,1,1,1,2,13,7619,FrequencyV3St2,18,2000
339,21,0,13,1,41,0,0,55,7619,FrequencyV3St2,18,2000
340,22,0,1,0,0,0,0,1,7619,FrequencyV3St2,18,2000
341,33,0,0,0,0,0,1,1,7619,FrequencyV3St2,18,2000
342,Total,0,287,10,48,1,3,349,7619,FrequencyV3St2,18,2000
343,3,1,18,0,0,0,0,19,763,FrequencyV3St2,18,2017
344,4,1,190,0,13,0,0,204,763,FrequencyV3St2,18,2017
345,12,0,5,4,6,0,0,15,763,FrequencyV3St2,18,2017
346,21,0,29,0,119,0,0,148,763,FrequencyV3St2,18,2017
347,22,0,2,1,1,0,0,4,763,FrequencyV3St2,18,2017
348,33,0,0,0,0,0,2,2,763,FrequencyV3St2,18,2017
349,Total,2,244,5,139,0,2,392,763,FrequencyV3St2,18,2017
350,3,10,6,1,1,1,0,19,751,FrequencyV3St2,18,2013
351,4,28,105,0,3,0,0,136,751,FrequencyV3St2,18,2013
352,12,0,3,1,4,0,0,8,751,FrequencyV3St2,18,2013
353,21,2,26,0,14,0,0,42,751,FrequencyV3St2,18,2013
354,22,0,5,3,0,2,0,10,751,FrequencyV3St2,18,2013
355,33,0,0,1,2,0,0,3,751,FrequencyV3St2,18,2013
356,Total,40,145,6,24,3,0,218,751,FrequencyV3St2,18,2013
357,3,1,1,0,0,0,0,2,771,FrequencyV3St2,18,2005
358,4,5,77,0,32,0,0,114,771,FrequencyV3St2,18,2005
359,12,0,0,0,3,0,0,3,771,FrequencyV3St2,18,2005
360,21,0,6,0,119,0,0,125,771,FrequencyV3St2,18,2005
361,22,0,0,0,2,0,0,2,771,FrequencyV3St2,18,2005
362,33,0,0,0,0,0,0,0,771,FrequencyV3St2,18,2005
363,Total,6,84,0,156,0,0,246,771,FrequencyV3St2,18,2005
364,3,13,21,0,0,0,0,34,746,FrequencyV3St2,18,1994
365,4,7,119,0,6,0,0,132,746,FrequencyV3St2,18,1994
366,12,0,2,0,1,0,0,3,746,FrequencyV3St2,18,1994
367,21,0,4,0,9,0,0,13,746,FrequencyV3St2,18,1994
368,22,0,1,0,2,0,0,3,746,FrequencyV3St2,18,1994
369,33,0,0,0,0,0,1,1,746,FrequencyV3St2,18,1994
370,Total,20,147,0,18,0,1,186,746,FrequencyV3St2,18,1994
371,3,0,0,0,0,0,0,0,7614,FrequencyV3St2,18,2007
372,4,4,65,0,6,0,0,75,7614,FrequencyV3St2,18,2007
373,12,0,0,0,0,0,0,0,7614,FrequencyV3St2,18,2007
374,21,0,20,0,37,0,0,57,7614,FrequencyV3St2,18,2007
375,22,0,0,0,0,0,0,0,7614,FrequencyV3St2,18,2007
376,33,0,0,0,0,0,0,0,7614,FrequencyV3St2,18,2007
377,Total,4,85,0,43,0,0,132,7614,FrequencyV3St2,18,2007
378,3,0,0,0,0,0,0,0,7613,FrequencyV3St2,18,2019
379,4,0,106,0,44,1,0,151,7613,FrequencyV3St2,18,2019
380,12,0,0,2,15,0,0,17,7613,FrequencyV3St2,18,2019
381,21,0,8,0,14,0,0,22,7613,FrequencyV3St2,18,2019
382,22,0,0,0,1,0,0,1,7613,FrequencyV3St2,18,2019
383,33,0,1,0,0,0,0,1,7613,FrequencyV3St2,18,2019
384,Total,0,115,2,74,1,0,192,7613,FrequencyV3St2,18,2019
385,3,0,7,0,1,0,0,8,767,FrequencyV3St2,18,2000
386,4,0,44,0,6,0,0,50,767,FrequencyV3St2,18,2000
387,12,0,0,0,0,0,0,0,767,FrequencyV3St2,18,2000
388,21,0,6,0,36,0,0,42,767,FrequencyV3St2,18,2000
