,classes,3,4,12,21,22,27,33,Total,bacia,model,version,year
392,3,0,14,0,0,0,0,0,14,765,Spatial,13,2020
393,4,0,87,0,18,0,0,0,105,765,Spatial,13,2020
394,12,0,0,0,0,0,0,0,0,765,Spatial,13,2020
395,21,0,15,0,97,2,0,0,114,765,Spatial,13,2020
396,22,0,1,0,0,0,0,0,1,765,Spatial,13,2020
397,27,0,0,0,0,0,0,0,0,765,Spatial,13,2020
398,33,0,0,0,1,0,0,1,2,765,Spatial,13,2020
399,Total,0,117,0,116,2,0,1,236,765,Spatial,13,2020
400,3,7,3,0,0,0,0,0,10,745,Spatial,9,2018
401,4,56,22,0,1,4,0,0,83,745,Spatial,9,2018
402,12,0,0,0,0,1,0,0,1,745,Spatial,9,2018
403,21,0,3,0,4,1,0,0,8,745,Spatial,9,2018
404,22,0,0,0,0,0,0,0,0,745,Spatial,9,2018
405,27,0,0,0,0,0,0,0,0,745,Spatial,9,2018
406,33,0,0,0,0,0,0,0,0,745,Spatial,9,2018
407,Total,63,28,0,5,6,0,0,102,745,Spatial,9,2018
408,3,2,1,0,0,0,0,0,3,771,Spatial,5,2017
409,4,7,82,15,10,0,0,0,114,771,Spatial,5,2017
410,12,0,3,1,0,0,0,0,4,771,Spatial,5,2017
411,21,8,17,2,133,5,0,0,165,771,Spatial,5,2017
412,22,0,0,0,2,1,0,0,3,771,Spatial,5,2017
413,27,0,0,0,0,0,0,0,0,771,Spatial,5,2017
414,33,0,0,0,0,0,0,1,1,771,Spatial,5,2017
415,Total,17,103,18,145,6,0,1,290,771,Spatial,5,2017
416,3,1,7,0,0,0,0,0,8,752,Spatial,9,2008
417,4,12,139,12,14,1,0,0,178,752,Spatial,9,2008
418,12,1,1,0,0,1,0,0,3,752,Spatial,9,2008
419,21,0,25,1,15,3,0,0,44,752,Spatial,9,2008
420,22,0,0,1,2,2,0,0,5,752,Spatial,9,2008
421,27,0,1,0,0,0,0,0,1,752,Spatial,9,2008
422,33,0,0,0,0,1,0,2,3,752,Spatial,9,2008
423,Total,14,173,14,31,8,0,2,242,752,Spatial,9,2008
424,3,0,9,0,2,0,0,0,11,76111,Spatial,5,2001
425,4,0,25,3,11,1,0,0,40,76111,Spatial,5,2001
426,12,0,0,0,0,0,0,0,0,76111,Spatial,5,2001
427,21,0,46,2,96,10,0,0,154,76111,Spatial,5,2001
428,22,0,0,0,1,1,0,0,2,76111,Spatial,5,2001
429,27,0,0,0,1,0,0,0,1,76111,Spatial,5,2001
430,33,0,0,0,0,0,0,3,3,76111,Spatial,5,2001
431,Total,0,80,5,111,12,0,3,211,76111,Spatial,5,2001
432,3,0,7,0,3,0,0,1,11,757,Spatial,10,2020
433,4,0,143,6,30,2,0,0,181,757,Spatial,10,2020
434,12,0,1,2,1,1,0,0,5,757,Spatial,10,2020
435,21,0,39,5,150,11,0,0,205,757,Spatial,10,2020
436,22,0,0,1,4,0,0,0,5,757,Spatial,10,2020
437,27,0,0,0,1,0,0,0,1,757,Spatial,10,2020
438,33,0,1,1,2,0,0,4,8,757,Spatial,10,2020
439,Total,0,191,15,191,14,0,5,416,757,Spatial,10,2020
440,3,1,4,0,1,0,0,0,6,7619,Spatial,5,2022
441,4,5,209,38,17,9,0,0,278,7619,Spatial,5,2022
442,12,2,2,2,4,3,0,0,13,7619,Spatial,5,2022
443,21,0,12,3,39,7,0,1,62,7619,Spatial,5,2022
444,22,0,0,0,0,0,0,0,0,7619,Spatial,5,2022
445,27,0,0,0,0,0,0,0,0,7619,Spatial,5,2022
446,33,0,0,0,1,0,0,1,2,7619,Spatial,5,2022
447,Total,8,227,43,62,19,0,2,361,7619,Spatial,5,2022
448,3,19,12,0,0,1,0,0,32,753,Spatial,5,2018
449,4,81,239,1,25,8,0,1,355,753,Spatial,5,2018
450,12,1,8,0,5,1,0,0,15,753,Spatial,5,2018
451,21,19,50,1,34,27,0,0,131,753,Spatial,5,2018
452,22,2,1,0,1,20,0,0,24,753,Spatial,5,2018
453,27,0,0,0,0,0,0,0,0,753,Spatial,5,2018
454,33,3,4,0,1,1,0,11,20,753,Spatial,5,2018
455,Total,125,314,2,66,58,0,12,577,753,Spatial,5,2018
456,3,2,3,0,0,0,0,0,5,752,Spatial,5,2011
457,4,30,77,1,19,0,0,0,127,752,Spatial,5,2011
458,12,2,0,0,0,1,0,0,3,752,Spatial,5,2011
459,21,5,11,0,16,1,0,0,33,752,Spatial,5,2011
460,22,0,1,0,1,2,0,0,4,752,Spatial,5,2011
461,27,0,0,0,0,0,0,0,0,752,Spatial,5,2011
462,33,1,0,0,0,0,0,2,3,752,Spatial,5,2011
463,Total,40,92,1,36,4,0,2,175,752,Spatial,5,2011
464,3,0,3,0,6,0,0,1,10,76111,Spatial,13,2017
465,4,0,10,0,28,0,0,1,39,76111,Spatial,13,2017
466,12,0,0,0,0,0,0,0,0,76111,Spatial,13,2017
467,21,0,2,1,153,0,0,1,157,76111,Spatial,13,2017
468,22,0,0,2,0,0,0,0,2,76111,Spatial,13,2017
469,27,0,0,0,0,0,0,0,0,76111,Spatial,13,2017
470,33,0,0,0,0,0,0,3,3,76111,Spatial,13,2017
471,Total,0,15,3,187,0,0,6,211,76111,Spatial,13,2017
472,3,0,1,0,0,0,0,0,1,7421,Spatial,9,1997
473,4,1,62,3,9,2,0,0,77,7421,Spatial,9,1997
474,12,0,0,0,0,3,0,0,3,7421,Spatial,9,1997
475,21,0,11,0,11,2,0,0,24,7421,Spatial,9,1997
476,22,0,0,0,0,0,0,0,0,7421,Spatial,9,1997
477,27,0,0,0,0,0,0,0,0,7421,Spatial,9,1997
478,33,0,0,0,0,0,0,0,0,7421,Spatial,9,1997
479,Total,1,74,3,20,7,0,0,105,7421,Spatial,9,1997
480,3,2,0,0,0,0,0,0,2,741,Spatial,10,1985
481,4,12,74,1,0,0,0,0,87,741,Spatial,10,1985
482,12,0,0,1,2,0,0,0,3,741,Spatial,10,1985
483,21,1,10,0,3,1,0,0,15,741,Spatial,10,1985
484,22,0,0,0,0,0,0,0,0,741,Spatial,10,1985
485,27,0,1,0,0,0,0,0,1,741,Spatial,10,1985
486,33,0,0,0,0,0,0,2,2,741,Spatial,10,1985
487,Total,15,85,2,5,1,0,2,110,741,Spatial,10,1985
488,3,157,236,1,7,6,0,2,409,Caatinga,Spatial,9,2016
489,4,330,4639,344,572,78,0,0,5963,Caatinga,Spatial,9,2016
490,12,3,62,68,81,45,0,1,260,Caatinga,Spatial,9,2016
491,21,40,1106,176,2159,303,0,4,3788,Caatinga,Spatial,9,2016
492,22,4,15,7,21,60,0,1,108,Caatinga,Spatial,9,2016
493,27,0,0,0,0,0,0,0,0,Caatinga,Spatial,9,2016
494,33,6,15,7,13,9,0,77,127,Caatinga,Spatial,9,2016
495,Total,540,6073,603,2853,501,0,85,10655,Caatinga,Spatial,9,2016
496,3,4,3,0,1,0,0,0,8,745,Spatial,5,2012
497,4,17,32,3,2,1,0,0,55,745,Spatial,5,2012
498,12,0,0,0,0,1,0,0,1,745,Spatial,5,2012
499,21,0,1,2,4,0,0,0,7,745,Spatial,5,2012
500,22,0,0,0,0,0,0,0,0,745,Spatial,5,2012
501,27,0,0,0,0,0,0,0,0,745,Spatial,5,2012
502,33,0,0,0,0,0,0,0,0,745,Spatial,5,2012
503,Total,21,36,5,7,2,0,0,71,745,Spatial,5,2012
504,3,0,0,0,0,0,0,0,0,7614,Spatial,5,1991
505,4,14,69,9,4,0,0,0,96,7614,Spatial,5,1991
506,12,0,0,0,0,0,0,0,0,7614,Spatial,5,1991
507,21,2,8,13,36,3,0,0,62,7614,Spatial,5,1991
508,22,0,0,0,1,0,0,0,1,7614,Spatial,5,1991
509,27,0,0,0,2,0,0,0,2,7614,Spatial,5,1991
510,33,0,0,0,0,0,0,0,0,7614,Spatial,5,1991
511,Total,16,77,22,43,3,0,0,161,7614,Spatial,5,1991
512,3,0,0,0,0,0,0,0,0,7617,Spatial,13,1992
513,4,0,138,1,13,0,0,0,152,7617,Spatial,13,1992
514,12,0,3,0,2,0,0,0,5,7617,Spatial,13,1992
515,21,0,10,0,17,0,0,0,27,7617,Spatial,13,1992
516,22,0,0,0,1,0,0,0,1,7617,Spatial,13,1992
517,27,0,0,0,0,0,0,0,0,7617,Spatial,13,1992
518,33,0,0,0,0,0,0,37,37,7617,Spatial,13,1992
519,Total,0,151,1,33,0,0,37,222,7617,Spatial,13,1992
520,3,7,1,0,0,0,0,0,8,772,Spatial,13,2001
521,4,35,58,8,52,0,0,0,153,772,Spatial,13,2001
522,12,0,0,0,1,0,0,0,1,772,Spatial,13,2001
523,21,8,24,16,198,2,0,0,248,772,Spatial,13,2001
524,22,0,0,0,2,0,0,0,2,772,Spatial,13,2001
525,27,0,0,0,0,0,0,0,0,772,Spatial,13,2001
526,33,0,0,0,1,0,0,0,1,772,Spatial,13,2001
527,Total,50,83,24,254,2,0,0,413,772,Spatial,13,2001
528,3,2,1,0,0,0,0,0,3,771,Spatial,13,2022
529,4,20,62,2,30,0,0,0,114,771,Spatial,13,2022
530,12,0,2,0,2,0,0,0,4,771,Spatial,13,2022
531,21,1,34,0,126,0,0,0,161,771,Spatial,13,2022
532,22,0,0,0,3,0,0,0,3,771,Spatial,13,2022
533,27,0,1,0,3,0,0,0,4,771,Spatial,13,2022
534,33,0,0,0,0,0,0,1,1,771,Spatial,13,2022
535,Total,23,100,2,164,0,0,1,290,771,Spatial,13,2022
536,3,0,0,0,0,0,0,0,0,7616,Spatial,10,2017
537,4,0,73,12,11,2,0,0,98,7616,Spatial,10,2017
538,12,0,2,1,0,0,0,0,3,7616,Spatial,10,2017
539,21,0,8,1,25,2,0,0,36,7616,Spatial,10,2017
540,22,0,0,0,0,0,0,0,0,7616,Spatial,10,2017
541,27,0,0,0,0,0,0,0,0,7616,Spatial,10,2017
542,33,0,0,0,0,0,0,0,0,7616,Spatial,10,2017
543,Total,0,83,14,36,4,0,0,137,7616,Spatial,10,2017
544,3,0,0,0,0,0,0,0,0,773,Spatial,10,1987
545,4,1,9,0,1,0,0,0,11,773,Spatial,10,1987
546,12,0,0,0,0,0,0,1,1,773,Spatial,10,1987
547,21,0,8,0,25,0,0,0,33,773,Spatial,10,1987
548,22,0,1,0,1,0,0,0,2,773,Spatial,10,1987
549,27,0,0,0,0,0,0,0,0,773,Spatial,10,1987
550,33,0,0,0,0,0,0,0,0,773,Spatial,10,1987
551,Total,1,18,0,27,0,0,1,47,773,Spatial,10,1987
552,3,31,16,1,0,0,0,0,48,7741,Spatial,10,2000
553,4,33,78,11,19,0,0,1,142,7741,Spatial,10,2000
554,12,0,6,2,1,0,0,1,10,7741,Spatial,10,2000
555,21,6,47,8,93,4,0,2,160,7741,Spatial,10,2000
556,22,0,0,0,0,0,0,0,0,7741,Spatial,10,2000
557,27,1,1,0,1,0,0,0,3,7741,Spatial,10,2000
558,33,0,0,0,0,0,0,0,0,7741,Spatial,10,2000
559,Total,71,148,22,114,4,0,4,363,7741,Spatial,10,2000
560,3,1,1,0,0,0,0,0,2,76116,Spatial,9,2013
561,4,5,98,13,18,4,0,0,138,76116,Spatial,9,2013
562,12,0,0,0,0,4,0,0,4,76116,Spatial,9,2013
563,21,0,31,5,51,13,0,0,100,76116,Spatial,9,2013
564,22,0,0,0,0,0,0,0,0,76116,Spatial,9,2013
565,27,0,1,0,1,0,0,0,2,76116,Spatial,9,2013
566,33,0,0,0,0,0,0,9,9,76116,Spatial,9,2013
567,Total,6,131,18,70,21,0,9,255,76116,Spatial,9,2013
568,3,17,12,0,0,2,0,0,31,753,Spatial,9,2016
569,4,77,230,3,25,14,0,0,349,753,Spatial,9,2016
570,12,1,8,0,5,2,0,0,16,753,Spatial,9,2016
571,21,22,50,0,39,30,0,0,141,753,Spatial,9,2016
572,22,4,1,0,2,17,0,0,24,753,Spatial,9,2016
573,27,0,0,0,0,0,0,0,0,753,Spatial,9,2016
574,33,4,4,1,2,0,0,5,16,753,Spatial,9,2016
575,Total,125,305,4,73,65,0,5,577,753,Spatial,9,2016
576,3,2,1,0,0,0,0,0,3,771,Spatial,9,2016
577,4,6,90,13,6,0,0,0,115,771,Spatial,9,2016
578,12,1,0,1,2,0,0,0,4,771,Spatial,9,2016
579,21,0,51,13,89,12,0,0,165,771,Spatial,9,2016
580,22,0,0,0,1,1,0,0,2,771,Spatial,9,2016
581,27,0,0,0,0,0,0,0,0,771,Spatial,9,2016
582,33,0,0,0,0,0,0,1,1,771,Spatial,9,2016
583,Total,9,142,27,98,13,0,1,290,771,Spatial,9,2016
584,3,6,4,0,0,0,0,0,10,772,Spatial,10,2012
585,4,6,104,5,9,5,0,0,129,772,Spatial,10,2012
586,12,0,1,0,0,0,0,0,1,772,Spatial,10,2012
587,21,3,68,15,124,58,0,1,269,772,Spatial,10,2012
588,22,0,1,0,1,1,0,0,3,772,Spatial,10,2012
589,27,0,0,0,0,0,0,0,0,772,Spatial,10,2012
590,33,0,0,0,1,0,0,0,1,772,Spatial,10,2012
591,Total,15,178,20,135,64,0,1,413,772,Spatial,10,2012
592,3,0,11,0,1,0,0,0,12,766,Spatial,13,2002
593,4,0,95,0,16,0,0,0,111,766,Spatial,13,2002
594,12,0,3,0,2,0,0,0,5,766,Spatial,13,2002
595,21,2,15,0,116,0,0,0,133,766,Spatial,13,2002
596,22,0,1,0,0,0,0,0,1,766,Spatial,13,2002
597,27,0,0,0,0,0,0,0,0,766,Spatial,13,2002
598,33,0,1,0,1,0,0,2,4,766,Spatial,13,2002
599,Total,2,126,0,136,0,0,2,266,766,Spatial,13,2002
600,3,2,17,0,0,0,0,0,19,7622,Spatial,10,2016
601,4,2,75,0,4,2,0,0,83,7622,Spatial,10,2016
602,12,0,1,0,1,0,0,0,2,7622,Spatial,10,2016
603,21,0,11,0,5,0,0,0,16,7622,Spatial,10,2016
604,22,0,0,0,0,1,0,0,1,7622,Spatial,10,2016
605,27,0,0,0,0,0,0,0,0,7622,Spatial,10,2016
606,33,0,0,0,0,0,0,0,0,7622,Spatial,10,2016
607,Total,4,104,0,10,3,0,0,121,7622,Spatial,10,2016
608,3,0,1,0,0,0,0,0,1,7618,Spatial,10,2004
609,4,0,95,8,8,0,0,0,111,7618,Spatial,10,2004
610,12,0,3,0,0,0,0,0,3,7618,Spatial,10,2004
611,21,0,11,3,52,0,0,0,66,7618,Spatial,10,2004
612,22,0,0,0,0,0,0,0,0,7618,Spatial,10,2004
613,27,0,0,0,0,0,0,0,0,7618,Spatial,10,2004
614,33,0,0,0,0,0,0,0,0,7618,Spatial,10,2004
615,Total,0,110,11,60,0,0,0,181,7618,Spatial,10,2004
616,3,21,13,0,0,0,0,0,34,746,Spatial,10,1987
617,4,22,102,0,9,1,0,0,134,746,Spatial,10,1987
618,12,0,2,0,1,0,0,0,3,746,Spatial,10,1987
619,21,0,3,0,6,2,0,0,11,746,Spatial,10,1987
620,22,0,0,0,1,0,0,1,2,746,Spatial,10,1987
621,27,0,0,0,0,0,0,0,0,746,Spatial,10,1987
622,33,0,0,0,0,0,0,1,1,746,Spatial,10,1987
623,Total,43,120,0,17,3,0,2,185,746,Spatial,10,1987
624,3,0,14,0,0,0,0,0,14,765,Spatial,9,2012
625,4,0,84,0,22,2,0,0,108,765,Spatial,9,2012
626,12,0,0,0,0,0,0,0,0,765,Spatial,9,2012
627,21,0,10,0,99,2,0,0,111,765,Spatial,9,2012
628,22,0,1,0,0,0,0,0,1,765,Spatial,9,2012
629,27,0,0,0,0,0,0,0,0,765,Spatial,9,2012
630,33,0,0,0,0,0,0,2,2,765,Spatial,9,2012
631,Total,0,109,0,121,4,0,2,236,765,Spatial,9,2012
632,3,7,1,0,0,0,0,0,8,759,Spatial,13,2014
633,4,8,40,2,8,0,0,0,58,759,Spatial,13,2014
634,12,0,0,0,0,0,0,0,0,759,Spatial,13,2014
635,21,3,16,18,67,0,0,0,104,759,Spatial,13,2014
636,22,0,0,4,0,1,0,0,5,759,Spatial,13,2014
637,27,0,0,0,0,0,0,0,0,759,Spatial,13,2014
638,33,1,0,0,0,0,0,0,1,759,Spatial,13,2014
639,Total,19,57,24,75,1,0,0,176,759,Spatial,13,2014
640,3,0,0,0,0,0,0,0,0,773,Spatial,5,2006
641,4,0,3,0,1,1,0,0,5,773,Spatial,5,2006
642,12,0,1,0,0,0,0,0,1,773,Spatial,5,2006
643,21,0,5,0,29,4,0,0,38,773,Spatial,5,2006
644,22,0,0,0,2,1,0,0,3,773,Spatial,5,2006
645,27,0,0,0,0,0,0,0,0,773,Spatial,5,2006
646,33,0,0,0,0,0,0,0,0,773,Spatial,5,2006
647,Total,0,9,0,32,6,0,0,47,773,Spatial,5,2006
648,3,18,30,0,0,0,0,0,48,7741,Spatial,13,2018
649,4,15,105,4,10,0,0,0,134,7741,Spatial,13,2018
650,12,1,7,2,0,0,0,0,10,7741,Spatial,13,2018
651,21,3,84,6,75,0,0,0,168,7741,Spatial,13,2018
652,22,0,1,0,0,0,0,0,1,7741,Spatial,13,2018
653,27,0,1,0,0,0,0,0,1,7741,Spatial,13,2018
654,33,0,0,0,0,0,0,1,1,7741,Spatial,13,2018
655,Total,37,228,12,85,0,0,1,363,7741,Spatial,13,2018
656,3,0,0,0,0,0,0,0,0,7616,Spatial,10,1985
657,4,1,70,15,14,2,0,0,102,7616,Spatial,10,1985
658,12,0,1,2,0,0,0,0,3,7616,Spatial,10,1985
659,21,0,4,0,20,0,0,1,25,7616,Spatial,10,1985
660,22,0,0,0,0,0,0,0,0,7616,Spatial,10,1985
661,27,0,5,0,1,1,0,0,7,7616,Spatial,10,1985
662,33,0,0,0,0,0,0,0,0,7616,Spatial,10,1985
663,Total,1,80,17,35,3,0,1,137,7616,Spatial,10,1985
664,3,1,2,0,0,0,0,0,3,76116,Spatial,10,1991
665,4,9,98,20,23,2,0,0,152,76116,Spatial,10,1991
666,12,0,2,1,1,1,0,0,5,76116,Spatial,10,1991
667,21,1,18,5,54,7,0,0,85,76116,Spatial,10,1991
668,22,0,0,0,0,0,0,0,0,76116,Spatial,10,1991
669,27,0,0,0,0,1,0,0,1,76116,Spatial,10,1991
670,33,0,0,0,0,0,0,9,9,76116,Spatial,10,1991
671,Total,11,120,26,78,11,0,9,255,76116,Spatial,10,1991
672,3,2,9,0,1,0,0,0,12,766,Spatial,13,2018
673,4,0,92,0,11,0,0,0,103,766,Spatial,13,2018
674,12,0,3,0,2,0,0,0,5,766,Spatial,13,2018
675,21,1,27,0,110,3,0,0,141,766,Spatial,13,2018
676,22,0,1,0,1,0,0,0,2,766,Spatial,13,2018
677,27,0,0,0,0,0,0,0,0,766,Spatial,13,2018
678,33,0,0,0,0,0,0,3,3,766,Spatial,13,2018
679,Total,3,132,0,125,3,0,3,266,766,Spatial,13,2018
680,3,1,12,0,2,0,0,0,15,7621,Spatial,9,2001
681,4,0,22,0,2,0,0,0,24,7621,Spatial,9,2001
682,12,0,1,0,0,0,0,0,1,7621,Spatial,9,2001
683,21,0,3,0,21,0,0,0,24,7621,Spatial,9,2001
684,22,0,0,0,0,0,0,0,0,7621,Spatial,9,2001
685,27,0,0,0,0,0,0,0,0,7621,Spatial,9,2001
686,33,0,0,0,0,0,0,0,0,7621,Spatial,9,2001
687,Total,1,38,0,25,0,0,0,64,7621,Spatial,9,2001
688,3,0,6,0,5,0,0,0,11,757,Spatial,9,1988
689,4,0,114,17,64,3,0,1,199,757,Spatial,9,1988
690,12,0,1,2,0,0,0,0,3,757,Spatial,9,1988
691,21,0,28,8,123,20,0,2,181,757,Spatial,9,1988
692,22,0,0,0,1,1,0,0,2,757,Spatial,9,1988
693,27,0,3,1,9,0,0,1,14,757,Spatial,9,1988
694,33,0,1,0,2,0,0,3,6,757,Spatial,9,1988
695,Total,0,153,28,204,24,0,7,416,757,Spatial,9,1988
696,3,13,7,0,0,0,0,0,20,776,Spatial,9,2017
697,4,13,172,10,36,1,0,0,232,776,Spatial,9,2017
698,12,0,0,9,0,1,0,0,10,776,Spatial,9,2017
699,21,0,41,3,130,47,0,0,221,776,Spatial,9,2017
700,22,0,0,0,1,0,0,0,1,776,Spatial,9,2017
701,27,0,0,0,0,0,0,0,0,776,Spatial,9,2017
702,33,0,0,0,0,0,0,1,1,776,Spatial,9,2017
703,Total,26,220,22,167,49,0,1,485,776,Spatial,9,2017
704,3,0,8,0,0,0,0,0,8,764,Spatial,9,2007
705,4,0,23,0,5,1,0,0,29,764,Spatial,9,2007
706,12,0,0,0,0,0,0,0,0,764,Spatial,9,2007
707,21,0,8,0,29,0,0,0,37,764,Spatial,9,2007
708,22,0,1,0,0,0,0,0,1,764,Spatial,9,2007
709,27,0,0,0,0,0,0,0,0,764,Spatial,9,2007
710,33,0,0,0,0,0,0,0,0,764,Spatial,9,2007
711,Total,0,40,0,34,1,0,0,75,764,Spatial,9,2007
712,3,14,11,0,1,0,0,0,26,776,Spatial,9,1997
713,4,32,147,15,65,0,0,0,259,776,Spatial,9,1997
714,12,1,3,3,0,3,0,0,10,776,Spatial,9,1997
715,21,1,42,5,121,19,0,0,188,776,Spatial,9,1997
716,22,0,0,0,1,0,0,0,1,776,Spatial,9,1997
717,27,0,0,0,0,0,0,0,0,776,Spatial,9,1997
718,33,0,0,0,0,0,0,1,1,776,Spatial,9,1997
719,Total,48,203,23,188,22,0,1,485,776,Spatial,9,1997
720,3,15,1,0,0,3,0,0,19,751,Spatial,5,1992
721,4,81,66,1,0,0,0,0,148,751,Spatial,5,1992
722,12,1,7,0,0,1,0,0,9,751,Spatial,5,1992
723,21,18,20,0,0,6,0,0,44,751,Spatial,5,1992
724,22,0,4,0,0,5,0,0,9,751,Spatial,5,1992
725,27,0,0,0,0,0,0,0,0,751,Spatial,5,1992
726,33,0,1,2,0,1,0,0,4,751,Spatial,5,1992
727,Total,115,99,3,0,16,0,0,233,751,Spatial,5,1992
728,3,41,15,0,0,0,0,0,56,746,Spatial,9,1996
729,4,54,149,0,10,0,0,0,213,746,Spatial,9,1996
730,12,0,3,0,0,0,0,0,3,746,Spatial,9,1996
731,21,0,8,0,8,0,0,0,16,746,Spatial,9,1996
732,22,0,1,0,1,0,0,0,2,746,Spatial,9,1996
733,27,0,0,0,0,0,0,0,0,746,Spatial,9,1996
734,33,0,0,0,0,0,0,1,1,746,Spatial,9,1996
735,Total,95,176,0,19,0,0,1,291,746,Spatial,9,1996
736,3,2,4,0,2,0,0,0,8,759,Spatial,9,1990
737,4,3,38,2,16,2,0,0,61,759,Spatial,9,1990
738,12,0,0,0,0,0,0,0,0,759,Spatial,9,1990
739,21,2,29,4,57,10,0,1,103,759,Spatial,9,1990
740,22,0,0,1,1,0,0,0,2,759,Spatial,9,1990
741,27,0,1,0,0,0,0,0,1,759,Spatial,9,1990
742,33,0,0,0,0,0,0,1,1,759,Spatial,9,1990
743,Total,7,72,7,76,12,0,2,176,759,Spatial,9,1990
744,3,1,5,0,0,0,0,0,6,752,Spatial,13,2000
745,4,6,113,2,4,0,0,0,125,752,Spatial,13,2000
746,12,0,3,0,1,0,0,0,4,752,Spatial,13,2000
747,21,2,24,0,6,1,0,0,33,752,Spatial,13,2000
748,22,0,2,0,2,0,0,0,4,752,Spatial,13,2000
749,27,0,0,0,0,0,0,0,0,752,Spatial,13,2000
750,33,0,1,0,1,0,0,1,3,752,Spatial,13,2000
751,Total,9,148,2,14,1,0,1,175,752,Spatial,13,2000
752,3,0,5,0,0,1,0,0,6,7619,Spatial,5,2013
753,4,6,186,72,3,10,0,0,277,7619,Spatial,5,2013
754,12,0,1,6,3,3,0,0,13,7619,Spatial,5,2013
755,21,1,5,10,38,9,0,0,63,7619,Spatial,5,2013
756,22,0,0,0,0,0,0,0,0,7619,Spatial,5,2013
757,27,0,0,0,0,0,0,0,0,7619,Spatial,5,2013
758,33,0,0,0,1,1,0,0,2,7619,Spatial,5,2013
759,Total,7,197,88,45,24,0,0,361,7619,Spatial,5,2013
760,3,18,16,0,0,0,0,0,34,746,Spatial,10,1985
761,4,25,99,0,12,0,0,0,136,746,Spatial,10,1985
762,12,1,0,2,0,0,0,0,3,746,Spatial,10,1985
763,21,0,3,0,6,0,0,0,9,746,Spatial,10,1985
764,22,0,0,0,1,0,0,0,1,746,Spatial,10,1985
765,27,0,0,0,1,0,0,0,1,746,Spatial,10,1985
766,33,0,0,0,0,0,0,1,1,746,Spatial,10,1985
767,Total,44,118,2,20,0,0,1,185,746,Spatial,10,1985
768,3,22,10,0,0,1,0,0,33,753,Spatial,9,2005
769,4,108,212,1,24,6,0,0,351,753,Spatial,9,2005
770,12,3,5,0,4,2,0,0,14,753,Spatial,9,2005
771,21,45,53,0,16,23,0,0,137,753,Spatial,9,2005
772,22,5,1,1,2,14,0,0,23,753,Spatial,9,2005
773,27,0,0,0,0,0,0,0,0,753,Spatial,9,2005
774,33,6,2,0,1,0,0,10,19,753,Spatial,9,2005
775,Total,189,283,2,47,46,0,10,577,753,Spatial,9,2005
776,3,1,1,0,0,0,0,0,2,775,Spatial,13,1995
777,4,0,3,0,2,0,0,0,5,775,Spatial,13,1995
778,12,0,0,1,0,0,0,0,1,775,Spatial,13,1995
779,21,0,3,0,12,0,0,0,15,775,Spatial,13,1995
780,22,0,0,0,0,0,0,0,0,775,Spatial,13,1995
781,27,0,0,0,0,0,0,0,0,775,Spatial,13,1995
782,33,0,0,0,0,0,0,0,0,775,Spatial,13,1995
783,Total,1,7,1,14,0,0,0,23,775,Spatial,13,1995
784,3,2,1,0,0,0,0,0,3,771,Spatial,10,2001
785,4,10,81,16,17,1,0,0,125,771,Spatial,10,2001
786,12,0,1,0,2,1,0,0,4,771,Spatial,10,2001
787,21,5,42,10,90,8,0,0,155,771,Spatial,10,2001
788,22,0,0,0,2,0,0,0,2,771,Spatial,10,2001
789,27,0,0,0,0,0,0,0,0,771,Spatial,10,2001
790,33,0,0,0,0,0,0,1,1,771,Spatial,10,2001
791,Total,17,125,26,111,10,0,1,290,771,Spatial,10,2001
792,3,5,12,0,1,0,0,1,19,763,Spatial,10,2021
793,4,14,165,1,24,0,0,0,204,763,Spatial,10,2021
794,12,0,3,6,5,1,0,0,15,763,Spatial,10,2021
795,21,0,36,3,104,5,0,0,148,763,Spatial,10,2021
796,22,0,0,0,0,2,0,0,2,763,Spatial,10,2021
797,27,0,0,0,0,0,0,0,0,763,Spatial,10,2021
798,33,0,0,0,0,0,0,2,2,763,Spatial,10,2021
799,Total,19,216,10,134,8,0,3,390,763,Spatial,10,2021
800,3,4,6,1,0,0,0,0,11,744,Spatial,13,2009
801,4,9,449,38,47,1,0,1,545,744,Spatial,13,2009
802,12,0,5,8,6,1,0,0,20,744,Spatial,13,2009
803,21,0,49,28,75,3,0,0,155,744,Spatial,13,2009
804,22,0,0,2,0,0,0,0,2,744,Spatial,13,2009
805,27,0,0,0,0,0,0,0,0,744,Spatial,13,2009
806,33,0,0,2,0,0,0,0,2,744,Spatial,13,2009
807,Total,13,509,79,128,5,0,1,735,744,Spatial,13,2009
808,3,0,4,0,0,0,0,0,4,755,Spatial,10,2006
809,4,0,130,0,26,5,0,0,161,755,Spatial,10,2006
810,12,0,0,0,3,2,0,0,5,755,Spatial,10,2006
811,21,0,29,0,47,14,0,0,90,755,Spatial,10,2006
812,22,0,1,0,3,7,0,0,11,755,Spatial,10,2006
813,27,0,0,0,0,0,0,0,0,755,Spatial,10,2006
814,33,0,2,0,0,0,0,2,4,755,Spatial,10,2006
815,Total,0,166,0,79,28,0,2,275,755,Spatial,10,2006
816,3,0,0,0,0,0,0,0,0,7616,Spatial,9,2014
817,4,0,69,11,15,3,0,0,98,7616,Spatial,9,2014
818,12,0,0,3,0,0,0,0,3,7616,Spatial,9,2014
819,21,0,7,1,28,0,0,0,36,7616,Spatial,9,2014
820,22,0,0,0,0,0,0,0,0,7616,Spatial,9,2014
