Version,Models,Bacia,Years,global_accuracy,quantity diss,alloc dis,exchange,shift
15,SpatialV2,Caatinga,1985,69.29,6.32,24.389999999999993,23.09,0.96
15,SpatialV2,Caatinga,1986,70.81,5.1,24.089999999999996,22.2,1.54
15,SpatialV2,Caatinga,1987,70.75,1.59,27.66,26.4,0.9
15,SpatialV2,Caatinga,1988,67.07,8.17,24.760000000000005,23.35,1.08
15,SpatialV2,Caatinga,1989,68.27,5.54,26.190000000000005,24.49,1.34
15,SpatialV2,Caatinga,1990,67.39,4.72,27.89,26.53,1.01
15,SpatialV2,Caatinga,1991,65.55,8.1,26.35,24.75,1.28
15,SpatialV2,Caatinga,1992,64.91,7.08,28.010000000000005,26.78,0.9
15,SpatialV2,Caatinga,1993,67.45,1.6,30.949999999999996,29.21,1.4
15,SpatialV2,Caatinga,1994,65.86,4.28,29.86,28.57,0.96
15,SpatialV2,Caatinga,1995,67.45,1.22,31.33,28.83,2.17
15,SpatialV2,Caatinga,1996,65.61,2.3,32.09,31.0,0.77
15,SpatialV2,Caatinga,1997,67.64,0.84,31.52,29.72,1.47
15,SpatialV2,Caatinga,1998,69.48,2.86,27.659999999999997,26.66,0.64
15,SpatialV2,Caatinga,1999,69.1,1.02,29.880000000000006,27.17,2.36
15,SpatialV2,Caatinga,2000,66.69,3.5,29.810000000000002,28.44,1.02
15,SpatialV2,Caatinga,2001,65.86,6.96,27.18,26.16,0.7
15,SpatialV2,Caatinga,2002,69.35,4.85,25.800000000000004,24.36,1.08
15,SpatialV2,Caatinga,2003,68.72,2.93,28.35,25.78,2.24
15,SpatialV2,Caatinga,2004,68.72,0.95,30.330000000000002,29.21,0.77
15,SpatialV2,Caatinga,2005,66.24,6.25,27.510000000000005,26.54,0.64
15,SpatialV2,Caatinga,2006,68.27,3.57,28.160000000000004,26.79,1.02
15,SpatialV2,Caatinga,2007,66.56,6.76,26.68,25.9,0.45
15,SpatialV2,Caatinga,2008,67.77,4.85,27.380000000000003,26.4,0.64
15,SpatialV2,Caatinga,2009,68.27,1.46,30.270000000000003,28.82,1.08
15,SpatialV2,Caatinga,2010,67.51,6.96,25.529999999999994,24.49,0.7
15,SpatialV2,Caatinga,2011,65.42,7.46,27.119999999999997,26.15,0.64
15,SpatialV2,Caatinga,2012,72.65,3.0,24.349999999999994,21.43,2.55
15,SpatialV2,Caatinga,2013,72.84,3.63,23.529999999999998,21.06,2.11
15,SpatialV2,Caatinga,2014,67.2,5.68,27.119999999999997,25.89,0.89
15,SpatialV2,Caatinga,2015,70.75,1.72,27.53,25.38,1.78
15,SpatialV2,Caatinga,2016,72.27,1.98,25.750000000000004,24.37,1.02
15,SpatialV2,Caatinga,2017,71.0,2.42,26.58,24.5,1.72
15,SpatialV2,Caatinga,2018,71.19,1.22,27.590000000000003,26.4,0.84
15,SpatialV2,Caatinga,2019,71.32,4.6,24.080000000000005,22.7,1.02
15,SpatialV2,Caatinga,2020,69.92,2.3,27.779999999999998,26.4,1.02
15,SpatialV2,Caatinga,2021,69.48,2.42,28.099999999999994,26.53,1.22
15,SpatialV2,Caatinga,2022,69.04,1.27,29.689999999999994,28.19,1.15
15,SpatialV2,741,1985,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1986,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1987,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1988,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1989,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1990,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1991,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1992,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1993,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1994,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1995,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1996,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1997,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1998,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,1999,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2000,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2001,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2002,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2003,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2004,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2005,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2006,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2007,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2008,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2009,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2010,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2011,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2012,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2013,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2014,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2015,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2016,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2017,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2018,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2019,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2020,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2021,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,741,2022,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1985,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1986,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1987,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1988,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1989,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1990,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1991,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1992,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1993,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1994,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1995,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1996,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1997,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1998,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,1999,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2000,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2001,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2002,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2003,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2004,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2005,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2006,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2007,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2008,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2009,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2010,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2011,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2012,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2013,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2014,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2015,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2016,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2017,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2018,0.0,0.0,0.0,0.0,0.0
15,SpatialV2,7421,2019,0.0,0.0,0.0,0.0,0.0
