,classes,3,4,12,21,22,33,Total,bacia,model,version,year
48,Total,41,152,6,16,3,0,218,751,FrequencyV3,31,2006
49,3,0,0,0,1,0,1,2,7615,FrequencyV3,31,1990
50,4,0,149,0,47,0,0,196,7615,FrequencyV3,31,1990
51,12,0,2,0,19,0,0,21,7615,FrequencyV3,31,1990
52,21,0,8,0,48,0,0,56,7615,FrequencyV3,31,1990
53,22,0,0,0,3,0,0,3,7615,FrequencyV3,31,1990
54,33,0,0,0,0,0,2,2,7615,FrequencyV3,31,1990
55,Total,0,159,0,118,0,3,280,7615,FrequencyV3,31,1990
56,3,139,198,3,25,1,1,367,Caatinga,FrequencyV3,31,1998
57,4,212,4266,26,965,3,1,5473,Caatinga,FrequencyV3,31,1998
58,12,2,64,19,134,2,2,223,Caatinga,FrequencyV3,31,1998
59,21,39,584,8,2382,9,1,3023,Caatinga,FrequencyV3,31,1998
60,22,5,27,12,53,6,1,104,Caatinga,FrequencyV3,31,1998
61,33,3,24,3,16,1,78,125,Caatinga,FrequencyV3,31,1998
62,Total,400,5163,71,3575,22,84,9315,Caatinga,FrequencyV3,31,1998
63,3,6,4,0,2,0,0,12,759,FrequencyV3,31,1986
64,4,0,27,0,16,0,0,43,759,FrequencyV3,31,1986
65,12,0,0,0,0,0,0,0,759,FrequencyV3,31,1986
66,21,0,21,0,52,0,0,73,759,FrequencyV3,31,1986
67,22,0,1,0,0,0,0,1,759,FrequencyV3,31,1986
68,33,0,1,0,0,0,0,1,759,FrequencyV3,31,1986
69,Total,6,54,0,70,0,0,130,759,FrequencyV3,31,1986
70,3,18,9,0,1,0,0,28,753,FrequencyV3,31,2012
71,4,54,236,0,42,0,0,332,753,FrequencyV3,31,2012
72,12,0,5,0,5,0,0,10,753,FrequencyV3,31,2012
73,21,19,25,0,60,1,0,105,753,FrequencyV3,31,2012
74,22,2,2,2,11,2,1,20,753,FrequencyV3,31,2012
75,33,3,6,0,2,0,5,16,753,FrequencyV3,31,2012
76,Total,96,283,2,121,3,6,511,753,FrequencyV3,31,2012
77,3,1,1,0,0,0,0,2,7615,FrequencyV3,31,2011
78,4,0,129,0,45,0,0,174,7615,FrequencyV3,31,2011
79,12,0,1,0,20,0,0,21,7615,FrequencyV3,31,2011
80,21,1,14,0,62,0,0,77,7615,FrequencyV3,31,2011
81,22,0,0,0,4,0,0,4,7615,FrequencyV3,31,2011
82,33,0,0,0,0,0,2,2,7615,FrequencyV3,31,2011
83,Total,2,145,0,131,0,2,280,7615,FrequencyV3,31,2011
84,3,0,1,0,0,0,0,1,7421,FrequencyV3,31,2004
85,4,0,64,0,5,0,0,69,7421,FrequencyV3,31,2004
86,12,0,0,0,2,0,0,2,7421,FrequencyV3,31,2004
87,21,0,10,0,7,0,0,17,7421,FrequencyV3,31,2004
88,22,0,0,0,0,0,0,0,7421,FrequencyV3,31,2004
89,33,0,0,0,0,0,0,0,7421,FrequencyV3,31,2004
90,Total,0,75,0,14,0,0,89,7421,FrequencyV3,31,2004
91,3,1,9,0,2,0,0,12,767,FrequencyV3,31,1988
92,4,8,63,0,6,0,0,77,767,FrequencyV3,31,1988
93,12,0,0,0,0,0,0,0,767,FrequencyV3,31,1988
94,21,0,3,0,44,0,0,47,767,FrequencyV3,31,1988
95,22,0,1,0,0,0,0,1,767,FrequencyV3,31,1988
96,33,0,0,0,0,0,0,0,767,FrequencyV3,31,1988
97,Total,9,76,0,52,0,0,137,767,FrequencyV3,31,1988
98,3,0,0,0,0,0,0,0,7614,FrequencyV3,31,1998
99,4,0,72,0,4,0,0,76,7614,FrequencyV3,31,1998
100,12,0,0,0,0,0,0,0,7614,FrequencyV3,31,1998
101,21,0,18,0,38,0,0,56,7614,FrequencyV3,31,1998
102,22,0,0,0,0,0,0,0,7614,FrequencyV3,31,1998
103,33,0,0,0,0,0,0,0,7614,FrequencyV3,31,1998
104,Total,0,90,0,42,0,0,132,7614,FrequencyV3,31,1998
105,3,0,0,0,0,0,0,0,7492,FrequencyV3,31,1996
106,4,0,3,0,0,0,0,3,7492,FrequencyV3,31,1996
107,12,0,0,0,0,0,0,0,7492,FrequencyV3,31,1996
108,21,0,0,0,0,0,0,0,7492,FrequencyV3,31,1996
109,22,0,0,0,0,0,0,0,7492,FrequencyV3,31,1996
110,33,0,0,0,0,0,0,0,7492,FrequencyV3,31,1996
111,Total,0,3,0,0,0,0,3,7492,FrequencyV3,31,1996
112,3,19,7,0,1,0,0,27,7741,FrequencyV3,31,2006
113,4,11,80,2,10,0,0,103,7741,FrequencyV3,31,2006
114,12,2,6,0,1,0,0,9,7741,FrequencyV3,31,2006
115,21,1,35,1,68,0,0,105,7741,FrequencyV3,31,2006
116,22,0,0,1,0,0,0,1,7741,FrequencyV3,31,2006
117,33,0,0,0,0,0,0,0,7741,FrequencyV3,31,2006
118,Total,33,128,4,80,0,0,245,7741,FrequencyV3,31,2006
119,3,20,7,0,0,0,0,27,7741,FrequencyV3,31,1996
120,4,11,84,1,13,0,0,109,7741,FrequencyV3,31,1996
121,12,2,6,0,1,0,0,9,7741,FrequencyV3,31,1996
122,21,0,31,0,68,0,0,99,7741,FrequencyV3,31,1996
123,22,0,0,1,0,0,0,1,7741,FrequencyV3,31,1996
124,33,0,0,0,0,0,0,0,7741,FrequencyV3,31,1996
125,Total,33,128,2,82,0,0,245,7741,FrequencyV3,31,1996
126,3,0,2,0,0,0,0,2,752,FrequencyV3,31,1990
127,4,0,112,1,14,0,0,127,752,FrequencyV3,31,1990
128,12,0,2,0,2,0,0,4,752,FrequencyV3,31,1990
129,21,0,16,0,9,0,0,25,752,FrequencyV3,31,1990
130,22,0,1,0,3,0,0,4,752,FrequencyV3,31,1990
131,33,0,1,0,0,0,2,3,752,FrequencyV3,31,1990
132,Total,0,134,1,28,0,2,165,752,FrequencyV3,31,1990
133,3,0,4,0,0,0,0,4,756,FrequencyV3,31,2021
134,4,0,186,7,61,0,0,254,756,FrequencyV3,31,2021
135,12,0,2,3,2,0,0,7,756,FrequencyV3,31,2021
136,21,0,30,4,87,0,0,121,756,FrequencyV3,31,2021
137,22,0,0,0,7,0,0,7,756,FrequencyV3,31,2021
138,33,0,2,0,1,0,4,7,756,FrequencyV3,31,2021
139,Total,0,224,14,158,0,4,400,756,FrequencyV3,31,2021
140,3,2,1,0,1,0,0,4,7612,FrequencyV3,31,1988
141,4,3,103,1,10,0,0,117,7612,FrequencyV3,31,1988
142,12,0,1,0,6,0,0,7,7612,FrequencyV3,31,1988
143,21,0,16,0,29,0,0,45,7612,FrequencyV3,31,1988
144,22,0,0,0,3,0,0,3,7612,FrequencyV3,31,1988
145,33,0,0,0,0,0,1,1,7612,FrequencyV3,31,1988
146,Total,5,121,1,49,0,1,177,7612,FrequencyV3,31,1988
147,3,20,5,0,1,0,0,26,7741,FrequencyV3,31,2022
148,4,11,79,1,6,0,0,97,7741,FrequencyV3,31,2022
149,12,0,5,0,4,0,0,9,7741,FrequencyV3,31,2022
150,21,1,45,0,64,0,0,110,7741,FrequencyV3,31,2022
151,22,0,1,1,0,0,0,2,7741,FrequencyV3,31,2022
152,33,0,0,0,0,0,1,1,7741,FrequencyV3,31,2022
153,Total,32,135,2,75,0,1,245,7741,FrequencyV3,31,2022
154,3,145,192,0,15,1,0,353,Caatinga,FrequencyV3,31,2013
155,4,223,4279,30,791,1,1,5325,Caatinga,FrequencyV3,31,2013
156,12,2,70,22,122,2,0,218,Caatinga,FrequencyV3,31,2013
157,21,37,582,9,2546,3,1,3178,Caatinga,FrequencyV3,31,2013
158,22,2,27,11,59,12,1,112,Caatinga,FrequencyV3,31,2013
159,33,5,20,1,21,0,82,129,Caatinga,FrequencyV3,31,2013
160,Total,414,5170,73,3554,19,85,9315,Caatinga,FrequencyV3,31,2013
161,3,0,3,0,0,0,0,3,752,FrequencyV3,31,1997
162,4,0,100,0,22,0,0,122,752,FrequencyV3,31,1997
163,12,0,2,0,2,0,0,4,752,FrequencyV3,31,1997
164,21,0,17,0,12,0,0,29,752,FrequencyV3,31,1997
165,22,0,0,0,4,0,0,4,752,FrequencyV3,31,1997
166,33,0,2,0,0,0,1,3,752,FrequencyV3,31,1997
167,Total,0,124,0,40,0,1,165,752,FrequencyV3,31,1997
168,3,1,9,0,2,0,0,12,767,FrequencyV3,31,1991
169,4,8,60,0,8,0,0,76,767,FrequencyV3,31,1991
170,12,0,0,0,0,0,0,0,767,FrequencyV3,31,1991
171,21,0,5,0,43,0,0,48,767,FrequencyV3,31,1991
172,22,0,1,0,0,0,0,1,767,FrequencyV3,31,1991
173,33,0,0,0,0,0,0,0,767,FrequencyV3,31,1991
174,Total,9,75,0,53,0,0,137,767,FrequencyV3,31,1991
175,3,6,3,0,0,0,0,9,764,FrequencyV3,31,2018
176,4,6,29,0,3,0,0,38,764,FrequencyV3,31,2018
177,12,0,0,0,0,0,0,0,764,FrequencyV3,31,2018
178,21,0,13,0,37,0,0,50,764,FrequencyV3,31,2018
179,22,0,2,0,0,0,0,2,764,FrequencyV3,31,2018
180,33,0,0,0,0,0,0,0,764,FrequencyV3,31,2018
181,Total,12,47,0,40,0,0,99,764,FrequencyV3,31,2018
182,3,2,2,0,0,0,0,4,7742,FrequencyV3,31,2013
183,4,5,11,0,3,0,0,19,7742,FrequencyV3,31,2013
184,12,0,0,2,0,0,0,2,7742,FrequencyV3,31,2013
185,21,1,9,0,110,0,0,120,7742,FrequencyV3,31,2013
186,22,0,0,0,1,0,0,1,7742,FrequencyV3,31,2013
187,33,0,0,0,0,0,2,2,7742,FrequencyV3,31,2013
188,Total,8,22,2,114,0,2,148,7742,FrequencyV3,31,2013
189,3,0,2,0,0,0,0,2,752,FrequencyV3,31,1995
190,4,0,102,0,24,0,0,126,752,FrequencyV3,31,1995
191,12,0,2,0,2,0,0,4,752,FrequencyV3,31,1995
192,21,0,14,0,12,0,0,26,752,FrequencyV3,31,1995
193,22,0,0,0,4,0,0,4,752,FrequencyV3,31,1995
194,33,0,2,0,0,0,1,3,752,FrequencyV3,31,1995
195,Total,0,122,0,42,0,1,165,752,FrequencyV3,31,1995
196,3,4,12,0,1,0,0,17,765,FrequencyV3,31,1994
197,4,4,103,0,34,0,0,141,765,FrequencyV3,31,1994
198,12,0,0,0,0,0,0,0,765,FrequencyV3,31,1994
199,21,1,11,0,89,0,0,101,765,FrequencyV3,31,1994
200,22,0,1,0,1,3,1,6,765,FrequencyV3,31,1994
201,33,0,0,0,0,0,2,2,765,FrequencyV3,31,1994
202,Total,9,127,0,125,3,3,267,765,FrequencyV3,31,1994
203,3,0,1,0,0,0,0,1,777,FrequencyV3,31,1986
204,4,0,2,0,0,0,0,2,777,FrequencyV3,31,1986
205,12,0,1,1,0,0,0,2,777,FrequencyV3,31,1986
206,21,0,5,0,5,0,0,10,777,FrequencyV3,31,1986
207,22,0,0,0,0,0,0,0,777,FrequencyV3,31,1986
208,33,0,0,0,0,0,0,0,777,FrequencyV3,31,1986
209,Total,0,9,1,5,0,0,15,777,FrequencyV3,31,1986
210,3,4,12,0,0,0,0,16,765,FrequencyV3,31,2013
211,4,6,95,0,26,0,0,127,765,FrequencyV3,31,2013
212,12,0,0,0,0,0,0,0,765,FrequencyV3,31,2013
213,21,2,11,0,103,0,0,116,765,FrequencyV3,31,2013
214,22,0,1,0,2,3,0,6,765,FrequencyV3,31,2013
215,33,0,0,0,0,0,2,2,765,FrequencyV3,31,2013
216,Total,12,119,0,131,3,2,267,765,FrequencyV3,31,2013
217,3,19,8,1,1,1,0,30,753,FrequencyV3,31,1998
218,4,48,233,1,39,1,0,322,753,FrequencyV3,31,1998
219,12,0,6,1,4,1,0,12,753,FrequencyV3,31,1998
220,21,24,43,2,41,5,0,115,753,FrequencyV3,31,1998
221,22,5,5,2,5,1,1,19,753,FrequencyV3,31,1998
222,33,2,7,0,1,0,3,13,753,FrequencyV3,31,1998
223,Total,98,302,7,91,9,4,511,753,FrequencyV3,31,1998
224,3,1,0,0,1,0,0,2,7615,FrequencyV3,31,2001
225,4,0,138,0,43,0,0,181,7615,FrequencyV3,31,2001
226,12,0,1,0,20,0,0,21,7615,FrequencyV3,31,2001
227,21,0,14,0,56,0,0,70,7615,FrequencyV3,31,2001
228,22,0,0,0,4,0,0,4,7615,FrequencyV3,31,2001
229,33,0,0,0,0,0,2,2,7615,FrequencyV3,31,2001
230,Total,1,153,0,124,0,2,280,7615,FrequencyV3,31,2001
231,3,4,24,0,0,0,0,28,7622,FrequencyV3,31,1989
232,4,2,96,0,4,0,0,102,7622,FrequencyV3,31,1989
233,12,0,1,0,1,0,0,2,7622,FrequencyV3,31,1989
234,21,0,2,0,16,0,0,18,7622,FrequencyV3,31,1989
235,22,0,0,0,0,0,0,0,7622,FrequencyV3,31,1989
236,33,0,0,0,0,0,0,0,7622,FrequencyV3,31,1989
237,Total,6,123,0,21,0,0,150,7622,FrequencyV3,31,1989
238,3,1,1,0,0,0,0,2,76116,FrequencyV3,31,2001
239,4,2,93,3,37,0,1,136,76116,FrequencyV3,31,2001
240,12,0,0,0,5,0,0,5,76116,FrequencyV3,31,2001
241,21,0,9,1,70,0,0,80,76116,FrequencyV3,31,2001
242,22,0,0,0,0,0,0,0,76116,FrequencyV3,31,2001
243,33,0,0,0,0,0,9,9,76116,FrequencyV3,31,2001
244,Total,3,103,4,112,0,10,232,76116,FrequencyV3,31,2001
245,3,20,7,0,0,0,0,27,7741,FrequencyV3,31,2000
246,4,11,83,1,11,0,0,106,7741,FrequencyV3,31,2000
247,12,2,6,0,1,0,0,9,7741,FrequencyV3,31,2000
248,21,1,30,0,71,0,0,102,7741,FrequencyV3,31,2000
249,22,0,0,1,0,0,0,1,7741,FrequencyV3,31,2000
250,33,0,0,0,0,0,0,0,7741,FrequencyV3,31,2000
251,Total,34,126,2,83,0,0,245,7741,FrequencyV3,31,2000
252,3,0,0,0,0,0,0,0,7492,FrequencyV3,31,2001
253,4,0,3,0,0,0,0,3,7492,FrequencyV3,31,2001
254,12,0,0,0,0,0,0,0,7492,FrequencyV3,31,2001
255,21,0,0,0,0,0,0,0,7492,FrequencyV3,31,2001
256,22,0,0,0,0,0,0,0,7492,FrequencyV3,31,2001
257,33,0,0,0,0,0,0,0,7492,FrequencyV3,31,2001
258,Total,0,3,0,0,0,0,3,7492,FrequencyV3,31,2001
259,3,2,1,0,1,0,0,4,7742,FrequencyV3,31,2018
260,4,6,10,0,3,0,0,19,7742,FrequencyV3,31,2018
261,12,0,0,2,0,0,0,2,7742,FrequencyV3,31,2018
262,21,1,13,0,106,0,0,120,7742,FrequencyV3,31,2018
263,22,0,0,0,1,0,0,1,7742,FrequencyV3,31,2018
264,33,0,0,0,0,0,2,2,7742,FrequencyV3,31,2018
265,Total,9,24,2,111,0,2,148,7742,FrequencyV3,31,2018
266,3,0,0,0,0,0,0,0,7617,FrequencyV3,31,1988
267,4,0,128,0,26,0,0,154,7617,FrequencyV3,31,1988
268,12,0,2,0,4,0,0,6,7617,FrequencyV3,31,1988
269,21,0,2,0,23,0,0,25,7617,FrequencyV3,31,1988
270,22,0,0,0,1,0,0,1,7617,FrequencyV3,31,1988
271,33,0,0,0,6,0,28,34,7617,FrequencyV3,31,1988
272,Total,0,132,0,60,0,28,220,7617,FrequencyV3,31,1988
273,3,4,19,0,0,0,0,23,7622,FrequencyV3,31,2017
274,4,2,98,0,5,0,0,105,7622,FrequencyV3,31,2017
275,12,0,1,0,1,0,0,2,7622,FrequencyV3,31,2017
276,21,0,13,0,6,0,0,19,7622,FrequencyV3,31,2017
277,22,0,1,0,0,0,0,1,7622,FrequencyV3,31,2017
278,33,0,0,0,0,0,0,0,7622,FrequencyV3,31,2017
279,Total,6,132,0,12,0,0,150,7622,FrequencyV3,31,2017
280,3,6,5,0,1,0,0,12,759,FrequencyV3,31,1992
281,4,0,27,0,8,0,0,35,759,FrequencyV3,31,1992
282,12,0,0,0,0,0,0,0,759,FrequencyV3,31,1992
283,21,1,20,0,60,0,0,81,759,FrequencyV3,31,1992
284,22,0,1,0,0,0,0,1,759,FrequencyV3,31,1992
285,33,0,1,0,0,0,0,1,759,FrequencyV3,31,1992
286,Total,7,54,0,69,0,0,130,759,FrequencyV3,31,1992
287,3,1,1,0,0,0,0,2,76116,FrequencyV3,31,1990
288,4,2,104,3,35,0,1,145,76116,FrequencyV3,31,1990
289,12,0,1,0,4,0,0,5,76116,FrequencyV3,31,1990
290,21,0,11,0,60,0,0,71,76116,FrequencyV3,31,1990
291,22,0,0,0,0,0,0,0,76116,FrequencyV3,31,1990
292,33,0,0,0,0,0,9,9,76116,FrequencyV3,31,1990
293,Total,3,117,3,99,0,10,232,76116,FrequencyV3,31,1990
294,3,3,1,0,0,0,0,4,741,FrequencyV3,31,2019
295,4,4,94,0,0,0,0,98,741,FrequencyV3,31,2019
296,12,0,1,0,3,0,0,4,741,FrequencyV3,31,2019
297,21,0,18,0,10,0,0,28,741,FrequencyV3,31,2019
298,22,0,1,0,1,0,0,2,741,FrequencyV3,31,2019
299,33,0,0,0,0,0,2,2,741,FrequencyV3,31,2019
300,Total,7,115,0,14,0,2,138,741,FrequencyV3,31,2019
301,3,2,11,0,0,0,0,13,754,FrequencyV3,31,1986
302,4,1,415,0,132,0,0,548,754,FrequencyV3,31,1986
303,12,0,2,0,11,0,0,13,754,FrequencyV3,31,1986
304,21,1,40,0,87,0,0,128,754,FrequencyV3,31,1986
305,22,0,1,1,1,0,1,4,754,FrequencyV3,31,1986
306,33,0,3,0,2,0,13,18,754,FrequencyV3,31,1986
307,Total,4,472,1,233,0,14,724,754,FrequencyV3,31,1986
308,3,11,6,0,0,0,0,17,776,FrequencyV3,31,2012
309,4,9,119,3,44,0,0,175,776,FrequencyV3,31,2012
310,12,0,0,7,2,0,0,9,776,FrequencyV3,31,2012
311,21,3,17,2,156,0,0,178,776,FrequencyV3,31,2012
312,22,0,0,2,0,0,0,2,776,FrequencyV3,31,2012
313,33,0,0,0,0,0,0,0,776,FrequencyV3,31,2012
314,Total,23,142,14,202,0,0,381,776,FrequencyV3,31,2012
315,3,0,0,0,0,0,0,0,7616,FrequencyV3,31,1999
316,4,0,67,0,24,0,0,91,7616,FrequencyV3,31,1999
317,12,0,1,1,1,0,0,3,7616,FrequencyV3,31,1999
318,21,0,3,0,30,0,0,33,7616,FrequencyV3,31,1999
319,22,0,0,0,0,0,0,0,7616,FrequencyV3,31,1999
320,33,0,0,0,0,0,0,0,7616,FrequencyV3,31,1999
321,Total,0,71,1,55,0,0,127,7616,FrequencyV3,31,1999
322,3,139,199,3,27,1,0,369,Caatinga,FrequencyV3,31,1996
323,4,209,4249,17,1019,2,2,5498,Caatinga,FrequencyV3,31,1996
324,12,2,66,17,138,1,1,225,Caatinga,FrequencyV3,31,1996
325,21,41,580,9,2356,5,3,2994,Caatinga,FrequencyV3,31,1996
326,22,4,23,10,57,9,1,104,Caatinga,FrequencyV3,31,1996
327,33,2,23,4,17,1,78,125,Caatinga,FrequencyV3,31,1996
328,Total,397,5140,60,3614,19,85,9315,Caatinga,FrequencyV3,31,1996
329,3,1,0,0,1,0,0,2,771,FrequencyV3,31,1987
330,4,8,85,0,40,0,0,133,771,FrequencyV3,31,1987
331,12,0,0,0,3,0,0,3,771,FrequencyV3,31,1987
332,21,0,18,0,101,0,0,119,771,FrequencyV3,31,1987
333,22,0,0,0,0,0,0,0,771,FrequencyV3,31,1987
334,33,0,0,0,0,0,0,0,771,FrequencyV3,31,1987
335,Total,9,103,0,145,0,0,257,771,FrequencyV3,31,1987
336,3,7,2,0,0,0,0,9,772,FrequencyV3,31,2011
337,4,12,71,0,33,0,0,116,772,FrequencyV3,31,2011
338,12,0,1,0,0,0,0,1,772,FrequencyV3,31,2011
339,21,0,20,0,190,0,0,210,772,FrequencyV3,31,2011
340,22,0,0,0,1,0,0,1,772,FrequencyV3,31,2011
341,33,0,0,0,1,0,0,1,772,FrequencyV3,31,2011
342,Total,19,94,0,225,0,0,338,772,FrequencyV3,31,2011
343,3,1,1,0,0,0,0,2,76116,FrequencyV3,31,2018
344,4,3,92,7,34,0,0,136,76116,FrequencyV3,31,2018
345,12,0,0,1,2,0,0,3,76116,FrequencyV3,31,2018
346,21,0,10,0,71,0,0,81,76116,FrequencyV3,31,2018
347,22,0,0,1,0,0,0,1,76116,FrequencyV3,31,2018
348,33,0,0,0,0,0,9,9,76116,FrequencyV3,31,2018
349,Total,4,103,9,107,0,9,232,76116,FrequencyV3,31,2018
350,3,0,0,0,0,0,0,0,758,FrequencyV3,31,1996
351,4,0,57,1,30,0,0,88,758,FrequencyV3,31,1996
352,12,0,0,0,2,0,0,2,758,FrequencyV3,31,1996
353,21,0,17,0,56,0,0,73,758,FrequencyV3,31,1996
354,22,0,0,0,1,0,0,1,758,FrequencyV3,31,1996
355,33,0,1,0,1,0,0,2,758,FrequencyV3,31,1996
356,Total,0,75,1,90,0,0,166,758,FrequencyV3,31,1996
357,3,9,8,0,1,2,0,20,751,FrequencyV3,31,2011
358,4,28,103,0,4,0,0,135,751,FrequencyV3,31,2011
359,12,0,3,1,4,0,0,8,751,FrequencyV3,31,2011
360,21,1,33,0,9,0,0,43,751,FrequencyV3,31,2011
361,22,0,3,3,3,0,0,9,751,FrequencyV3,31,2011
362,33,0,0,1,1,1,0,3,751,FrequencyV3,31,2011
363,Total,38,150,5,22,3,0,218,751,FrequencyV3,31,2011
364,3,4,21,0,0,0,0,25,7622,FrequencyV3,31,2012
365,4,2,95,0,8,0,0,105,7622,FrequencyV3,31,2012
366,12,0,2,0,0,0,0,2,7622,FrequencyV3,31,2012
367,21,0,10,0,8,0,0,18,7622,FrequencyV3,31,2012
368,22,0,0,0,0,0,0,0,7622,FrequencyV3,31,2012
369,33,0,0,0,0,0,0,0,7622,FrequencyV3,31,2012
370,Total,6,128,0,16,0,0,150,7622,FrequencyV3,31,2012
371,3,12,11,0,0,0,0,23,776,FrequencyV3,31,1993
372,4,10,137,4,52,0,0,203,776,FrequencyV3,31,1993
373,12,0,0,8,1,0,0,9,776,FrequencyV3,31,1993
374,21,3,12,1,127,0,0,143,776,FrequencyV3,31,1993
375,22,0,0,2,0,0,0,2,776,FrequencyV3,31,1993
376,33,0,0,0,0,0,1,1,776,FrequencyV3,31,1993
377,Total,25,160,15,180,0,1,381,776,FrequencyV3,31,1993
378,3,0,5,0,5,0,0,10,76111,FrequencyV3,31,1988
379,4,0,13,0,37,0,0,50,76111,FrequencyV3,31,1988
380,12,0,0,0,0,0,0,0,76111,FrequencyV3,31,1988
381,21,0,11,2,114,0,0,127,76111,FrequencyV3,31,1988
382,22,0,0,0,3,0,0,3,76111,FrequencyV3,31,1988
383,33,0,0,0,0,0,3,3,76111,FrequencyV3,31,1988
384,Total,0,29,2,159,0,3,193,76111,FrequencyV3,31,1988
385,3,4,3,0,1,0,0,8,745,FrequencyV3,31,1996
386,4,24,31,0,2,0,0,57,745,FrequencyV3,31,1996
387,12,0,0,0,2,0,0,2,745,FrequencyV3,31,1996
388,21,0,7,0,6,0,0,13,745,FrequencyV3,31,1996
389,22,0,0,0,0,0,0,0,745,FrequencyV3,31,1996
390,33,0,0,0,0,0,0,0,745,FrequencyV3,31,1996
391,Total,28,41,0,11,0,0,80,745,FrequencyV3,31,1996
392,3,7,1,0,1,0,0,9,772,FrequencyV3,31,1996
393,4,10,74,0,51,0,0,135,772,FrequencyV3,31,1996
394,12,0,1,0,0,0,0,1,772,FrequencyV3,31,1996
395,21,1,16,1,174,0,0,192,772,FrequencyV3,31,1996
396,22,0,0,0,1,0,0,1,772,FrequencyV3,31,1996
397,33,0,0,0,0,0,0,0,772,FrequencyV3,31,1996
398,Total,18,92,1,227,0,0,338,772,FrequencyV3,31,1996
399,3,0,5,0,5,0,0,10,76111,FrequencyV3,31,1996
400,4,0,10,0,29,0,0,39,76111,FrequencyV3,31,1996
401,12,0,0,0,0,0,0,0,76111,FrequencyV3,31,1996
402,21,0,8,0,130,0,0,138,76111,FrequencyV3,31,1996
403,22,0,0,0,3,0,0,3,76111,FrequencyV3,31,1996
404,33,0,0,0,0,0,3,3,76111,FrequencyV3,31,1996
405,Total,0,23,0,167,0,3,193,76111,FrequencyV3,31,1996
406,3,7,0,0,2,0,0,9,772,FrequencyV3,31,2015
407,4,11,65,0,36,0,0,112,772,FrequencyV3,31,2015
408,12,0,0,0,1,0,0,1,772,FrequencyV3,31,2015
409,21,2,23,0,189,0,0,214,772,FrequencyV3,31,2015
410,22,0,0,0,1,0,0,1,772,FrequencyV3,31,2015
411,33,0,0,0,0,0,1,1,772,FrequencyV3,31,2015
