,classes,3,4,12,21,22,33,Total,bacia,model,version,year
7800,12,0,2,0,11,0,0,13,754,FrequencyV2natUso,16,2013
7801,21,3,56,0,150,0,1,210,754,FrequencyV2natUso,16,2013
7802,22,0,2,1,3,0,0,6,754,FrequencyV2natUso,16,2013
7803,33,2,1,0,1,0,11,15,754,FrequencyV2natUso,16,2013
7804,Total,19,433,1,259,0,12,724,754,FrequencyV2natUso,16,2013
7805,3,1,2,0,0,0,0,3,752,FrequencyV2natUso,16,2002
7806,4,3,111,0,5,0,0,119,752,FrequencyV2natUso,16,2002
7807,12,0,3,0,1,0,0,4,752,FrequencyV2natUso,16,2002
7808,21,0,25,0,7,0,0,32,752,FrequencyV2natUso,16,2002
7809,22,0,1,2,1,0,0,4,752,FrequencyV2natUso,16,2002
7810,33,0,1,0,0,0,2,3,752,FrequencyV2natUso,16,2002
7811,Total,4,143,2,14,0,2,165,752,FrequencyV2natUso,16,2002
7812,3,7,19,0,0,0,0,26,7741,FrequencyV2natUso,16,2022
7813,4,0,92,1,4,0,0,97,7741,FrequencyV2natUso,16,2022
7814,12,0,8,1,0,0,0,9,7741,FrequencyV2natUso,16,2022
7815,21,0,64,0,46,0,0,110,7741,FrequencyV2natUso,16,2022
7816,22,0,1,1,0,0,0,2,7741,FrequencyV2natUso,16,2022
7817,33,0,0,0,0,0,1,1,7741,FrequencyV2natUso,16,2022
7818,Total,7,184,3,50,0,1,245,7741,FrequencyV2natUso,16,2022
7819,3,1,10,0,0,0,0,11,744,FrequencyV2natUso,16,2020
7820,4,0,520,2,16,0,1,539,744,FrequencyV2natUso,16,2020
7821,12,0,9,6,4,0,0,19,744,FrequencyV2natUso,16,2020
7822,21,0,76,13,56,4,0,149,744,FrequencyV2natUso,16,2020
7823,22,0,1,0,1,0,0,2,744,FrequencyV2natUso,16,2020
7824,33,0,2,0,0,0,0,2,744,FrequencyV2natUso,16,2020
7825,Total,1,618,21,77,4,1,722,744,FrequencyV2natUso,16,2020
7826,3,0,4,0,0,0,0,4,755,FrequencyV2natUso,16,2001
7827,4,0,139,0,18,0,0,157,755,FrequencyV2natUso,16,2001
7828,12,0,0,0,4,2,0,6,755,FrequencyV2natUso,16,2001
7829,21,0,33,0,51,0,0,84,755,FrequencyV2natUso,16,2001
7830,22,0,1,0,7,3,0,11,755,FrequencyV2natUso,16,2001
7831,33,0,3,0,0,0,1,4,755,FrequencyV2natUso,16,2001
7832,Total,0,180,0,80,5,1,266,755,FrequencyV2natUso,16,2001
7833,3,0,1,0,0,0,0,1,7421,FrequencyV2natUso,16,2002
7834,4,0,58,0,3,0,0,61,7421,FrequencyV2natUso,16,2002
7835,12,0,0,0,2,0,0,2,7421,FrequencyV2natUso,16,2002
7836,21,0,7,0,9,0,0,16,7421,FrequencyV2natUso,16,2002
7837,22,0,0,0,0,0,0,0,7421,FrequencyV2natUso,16,2002
7838,33,0,0,0,0,0,0,0,7421,FrequencyV2natUso,16,2002
7839,Total,0,66,0,14,0,0,80,7421,FrequencyV2natUso,16,2002
7840,3,0,3,0,0,0,0,3,756,FrequencyV2natUso,16,2016
7841,4,1,216,5,31,0,0,253,756,FrequencyV2natUso,16,2016
7842,12,0,5,0,2,0,0,7,756,FrequencyV2natUso,16,2016
7843,21,0,49,5,70,1,0,125,756,FrequencyV2natUso,16,2016
7844,22,0,2,0,5,0,0,7,756,FrequencyV2natUso,16,2016
7845,33,0,0,0,1,0,4,5,756,FrequencyV2natUso,16,2016
7846,Total,1,275,10,109,1,4,400,756,FrequencyV2natUso,16,2016
7847,3,0,0,0,0,0,0,0,7616,FrequencyV2natUso,16,1997
7848,4,0,80,0,10,0,0,90,7616,FrequencyV2natUso,16,1997
7849,12,0,1,1,1,0,0,3,7616,FrequencyV2natUso,16,1997
7850,21,0,8,1,25,0,0,34,7616,FrequencyV2natUso,16,1997
7851,22,0,0,0,0,0,0,0,7616,FrequencyV2natUso,16,1997
7852,33,0,0,0,0,0,0,0,7616,FrequencyV2natUso,16,1997
7853,Total,0,89,2,36,0,0,127,7616,FrequencyV2natUso,16,1997
7854,3,0,0,0,0,0,0,0,773,FrequencyV2natUso,16,2022
7855,4,0,1,0,2,0,0,3,773,FrequencyV2natUso,16,2022
7856,12,0,0,0,1,0,0,1,773,FrequencyV2natUso,16,2022
7857,21,0,0,0,33,0,0,33,773,FrequencyV2natUso,16,2022
7858,22,0,0,0,2,0,0,2,773,FrequencyV2natUso,16,2022
7859,33,0,0,0,0,0,0,0,773,FrequencyV2natUso,16,2022
7860,Total,0,1,0,38,0,0,39,773,FrequencyV2natUso,16,2022
7861,3,0,0,0,0,0,0,0,7618,FrequencyV2natUso,16,1985
7862,4,0,105,2,11,0,0,118,7618,FrequencyV2natUso,16,1985
7863,12,0,2,0,2,0,0,4,7618,FrequencyV2natUso,16,1985
7864,21,0,8,0,28,0,0,36,7618,FrequencyV2natUso,16,1985
7865,22,0,1,0,0,0,0,1,7618,FrequencyV2natUso,16,1985
7866,33,0,0,0,0,0,0,0,7618,FrequencyV2natUso,16,1985
7867,Total,0,116,2,41,0,0,159,7618,FrequencyV2natUso,16,1985
7868,3,0,0,0,0,0,0,0,773,FrequencyV2natUso,16,2017
7869,4,0,1,0,1,0,0,2,773,FrequencyV2natUso,16,2017
7870,12,0,0,0,1,0,0,1,773,FrequencyV2natUso,16,2017
7871,21,0,0,0,34,0,0,34,773,FrequencyV2natUso,16,2017
7872,22,0,0,1,1,0,0,2,773,FrequencyV2natUso,16,2017
7873,33,0,0,0,0,0,0,0,773,FrequencyV2natUso,16,2017
7874,Total,0,1,1,37,0,0,39,773,FrequencyV2natUso,16,2017
7875,3,3,5,0,0,0,0,8,759,FrequencyV2natUso,16,1987
7876,4,0,25,0,17,0,0,42,759,FrequencyV2natUso,16,1987
7877,12,0,0,0,0,0,0,0,759,FrequencyV2natUso,16,1987
7878,21,1,20,4,38,0,0,63,759,FrequencyV2natUso,16,1987
7879,22,0,1,0,0,0,0,1,759,FrequencyV2natUso,16,1987
7880,33,0,0,0,1,0,0,1,759,FrequencyV2natUso,16,1987
7881,Total,4,51,4,56,0,0,115,759,FrequencyV2natUso,16,1987
7882,3,1,1,0,0,0,0,2,771,FrequencyV2natUso,16,2001
7883,4,4,77,0,34,0,0,115,771,FrequencyV2natUso,16,2001
7884,12,0,0,0,3,0,0,3,771,FrequencyV2natUso,16,2001
7885,21,0,8,0,116,0,0,124,771,FrequencyV2natUso,16,2001
7886,22,0,0,0,2,0,0,2,771,FrequencyV2natUso,16,2001
7887,33,0,0,0,0,0,0,0,771,FrequencyV2natUso,16,2001
7888,Total,5,86,0,155,0,0,246,771,FrequencyV2natUso,16,2001
7889,3,1,1,0,0,0,0,2,775,FrequencyV2natUso,16,1998
7890,4,0,3,0,1,0,0,4,775,FrequencyV2natUso,16,1998
7891,12,0,0,0,1,0,0,1,775,FrequencyV2natUso,16,1998
7892,21,0,0,1,12,0,0,13,775,FrequencyV2natUso,16,1998
7893,22,0,0,0,0,0,0,0,775,FrequencyV2natUso,16,1998
7894,33,0,0,0,0,0,0,0,775,FrequencyV2natUso,16,1998
7895,Total,1,4,1,14,0,0,20,775,FrequencyV2natUso,16,1998
7896,3,1,2,0,1,0,0,4,757,FrequencyV2natUso,16,1993
7897,4,5,110,0,36,0,0,151,757,FrequencyV2natUso,16,1993
7898,12,0,0,0,2,0,0,2,757,FrequencyV2natUso,16,1993
7899,21,0,23,0,102,0,0,125,757,FrequencyV2natUso,16,1993
7900,22,0,0,0,2,0,0,2,757,FrequencyV2natUso,16,1993
7901,33,0,2,0,2,0,2,6,757,FrequencyV2natUso,16,1993
7902,Total,6,137,0,145,0,2,290,757,FrequencyV2natUso,16,1993
7903,3,2,3,0,0,0,0,5,7742,FrequencyV2natUso,16,1996
7904,4,2,15,0,7,0,0,24,7742,FrequencyV2natUso,16,1996
7905,12,0,1,0,1,0,0,2,7742,FrequencyV2natUso,16,1996
7906,21,3,8,4,90,0,0,105,7742,FrequencyV2natUso,16,1996
