Version,Models,Bacia,Years,global_accuracy,quantity diss,alloc dis,exchange,shift
36,SpatialV3su,Caatinga,1985,73.81,3.1,23.089999999999996,21.92,1.17
36,SpatialV3su,Caatinga,1986,73.89,3.12,22.99,22.52,0.46
36,SpatialV3su,Caatinga,1987,74.51,3.13,22.359999999999996,21.88,0.49
36,SpatialV3su,Caatinga,1988,74.77,3.16,22.070000000000004,21.59,0.48
36,SpatialV3su,Caatinga,1989,74.7,3.29,22.009999999999998,21.17,0.85
36,SpatialV3su,Caatinga,1990,74.44,3.26,22.300000000000004,21.32,0.98
36,SpatialV3su,Caatinga,1991,74.31,3.35,22.339999999999996,20.85,1.49
36,SpatialV3su,Caatinga,1992,73.63,3.38,22.990000000000006,20.96,2.02
36,SpatialV3su,Caatinga,1993,73.78,3.76,22.46,20.38,2.08
36,SpatialV3su,Caatinga,1994,73.72,3.69,22.59,20.47,2.12
36,SpatialV3su,Caatinga,1995,73.62,3.69,22.689999999999994,20.59,2.09
36,SpatialV3su,Caatinga,1996,73.43,3.5,23.069999999999993,20.98,2.09
36,SpatialV3su,Caatinga,1997,73.68,3.44,22.879999999999992,20.87,2.01
36,SpatialV3su,Caatinga,1998,73.7,3.41,22.889999999999997,20.9,2.0
36,SpatialV3su,Caatinga,1999,73.93,3.02,23.049999999999994,21.24,1.8
36,SpatialV3su,Caatinga,2000,73.83,3.06,23.110000000000003,21.42,1.68
36,SpatialV3su,Caatinga,2001,73.7,3.16,23.139999999999997,21.1,2.02
36,SpatialV3su,Caatinga,2002,74.03,3.38,22.59,20.52,2.06
36,SpatialV3su,Caatinga,2003,74.02,3.26,22.720000000000006,20.66,2.05
36,SpatialV3su,Caatinga,2004,73.93,3.26,22.809999999999995,20.87,1.94
36,SpatialV3su,Caatinga,2005,74.04,3.01,22.949999999999996,21.06,1.88
36,SpatialV3su,Caatinga,2006,74.16,3.1,22.740000000000002,20.92,1.82
36,SpatialV3su,Caatinga,2007,74.45,3.14,22.409999999999997,20.52,1.89
36,SpatialV3su,Caatinga,2008,74.8,3.1,22.1,20.42,1.67
36,SpatialV3su,Caatinga,2009,74.98,3.18,21.839999999999996,20.24,1.6
36,SpatialV3su,Caatinga,2010,75.04,3.22,21.739999999999995,20.03,1.7
36,SpatialV3su,Caatinga,2011,75.24,3.19,21.570000000000004,19.76,1.82
36,SpatialV3su,Caatinga,2012,75.73,3.2,21.069999999999997,18.89,2.17
36,SpatialV3su,Caatinga,2013,75.8,3.6,20.6,18.36,2.23
36,SpatialV3su,Caatinga,2014,75.48,3.51,21.009999999999998,18.81,2.19
36,SpatialV3su,Caatinga,2015,75.33,3.32,21.35,19.07,2.29
36,SpatialV3su,Caatinga,2016,75.09,3.08,21.83,19.56,2.27
36,SpatialV3su,Caatinga,2017,74.94,3.17,21.89,19.82,2.07
36,SpatialV3su,Caatinga,2018,74.74,3.01,22.250000000000007,20.76,1.48
36,SpatialV3su,Caatinga,2019,74.52,2.84,22.640000000000004,21.84,0.8
36,SpatialV3su,Caatinga,2020,74.54,2.82,22.639999999999993,21.9,0.74
36,SpatialV3su,Caatinga,2021,74.02,2.8,23.180000000000003,22.14,1.05
36,SpatialV3su,Caatinga,2022,73.6,3.17,23.230000000000004,22.0,1.24
36,SpatialV3su,741,1985,81.16,14.48,4.360000000000003,1.45,2.9
36,SpatialV3su,741,1986,79.71,15.94,4.350000000000007,1.45,2.9
36,SpatialV3su,741,1987,80.43,15.21,4.359999999999992,1.45,2.9
36,SpatialV3su,741,1988,78.99,16.66,4.350000000000005,1.45,2.9
36,SpatialV3su,741,1989,78.99,16.66,4.350000000000005,1.45,2.9
36,SpatialV3su,741,1990,78.99,16.66,4.350000000000005,1.45,2.9
36,SpatialV3su,741,1991,77.54,18.11,4.349999999999994,1.45,2.9
36,SpatialV3su,741,1992,76.09,19.56,4.349999999999998,1.45,2.9
36,SpatialV3su,741,1993,76.09,19.56,4.349999999999998,1.45,2.9
36,SpatialV3su,741,1994,75.36,20.28,4.359999999999999,1.45,2.9
36,SpatialV3su,741,1995,75.36,19.56,5.080000000000002,1.45,3.62
36,SpatialV3su,741,1996,76.81,18.12,5.069999999999997,1.45,3.62
36,SpatialV3su,741,1997,77.54,17.39,5.069999999999993,1.45,3.62
36,SpatialV3su,741,1998,77.54,15.94,6.519999999999994,2.9,3.62
36,SpatialV3su,741,1999,77.54,16.66,5.799999999999994,1.45,4.35
36,SpatialV3su,741,2000,77.54,16.66,5.799999999999994,1.45,4.35
