,classes,3,4,12,21,22,33,Total,bacia,model,version,year
9011,12,0,4,4,2,1,2,13,7619,Gap-fillV2,15,2011
9012,21,0,15,11,28,1,0,55,7619,Gap-fillV2,15,2011
9013,22,0,1,0,0,0,0,1,7619,Gap-fillV2,15,2011
9014,33,0,0,0,0,0,1,1,7619,Gap-fillV2,15,2011
9015,Total,0,244,55,44,3,3,349,7619,Gap-fillV2,15,2011
9016,3,0,1,0,1,0,0,2,752,Gap-fillV2,15,1994
9017,4,9,110,1,5,0,0,125,752,Gap-fillV2,15,1994
9018,12,0,3,0,1,0,0,4,752,Gap-fillV2,15,1994
9019,21,3,16,3,5,0,0,27,752,Gap-fillV2,15,1994
9020,22,0,2,0,1,1,0,4,752,Gap-fillV2,15,1994
9021,33,0,0,1,0,0,2,3,752,Gap-fillV2,15,1994
9022,Total,12,132,5,13,1,2,165,752,Gap-fillV2,15,1994
9023,3,0,2,0,0,0,1,3,7612,Gap-fillV2,15,2020
9024,4,0,74,13,8,0,0,95,7612,Gap-fillV2,15,2020
9025,12,0,3,5,0,0,0,8,7612,Gap-fillV2,15,2020
9026,21,0,28,9,27,0,0,64,7612,Gap-fillV2,15,2020
9027,22,0,0,2,2,0,0,4,7612,Gap-fillV2,15,2020
9028,33,0,0,0,0,0,3,3,7612,Gap-fillV2,15,2020
9029,Total,0,107,29,37,0,4,177,7612,Gap-fillV2,15,2020
9030,3,1,16,0,1,0,0,18,763,Gap-fillV2,15,1992
9031,4,6,175,7,24,0,0,212,763,Gap-fillV2,15,1992
9032,12,0,7,5,1,0,1,14,763,Gap-fillV2,15,1992
9033,21,1,41,14,84,0,0,140,763,Gap-fillV2,15,1992
9034,22,0,0,3,2,0,0,5,763,Gap-fillV2,15,1992
9035,33,0,1,0,0,0,2,3,763,Gap-fillV2,15,1992
9036,Total,8,240,29,112,0,3,392,763,Gap-fillV2,15,1992
9037,3,1,0,0,0,0,0,1,7421,Gap-fillV2,15,2015
9038,4,1,47,2,14,0,0,64,7421,Gap-fillV2,15,2015
9039,12,0,0,0,2,0,0,2,7421,Gap-fillV2,15,2015
