,area,classe,year,Models,Bacia,version,cobertura,cob_level1,cob_color,nat_color,total
0,33069.54515382572,3,1985,GTB,7742,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1,209366.38879185927,4,1985,GTB,7742,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
2,11464.584068148308,12,1985,GTB,7742,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
3,263706.50133842666,21,1985,GTB,7742,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
4,21228.374997089904,22,1985,GTB,7742,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
5,3885.010636470513,33,1985,GTB,7742,10,Water,Natural,#0000FF,#32a65e,cobertura
6,133776.64853699267,3,1986,GTB,7742,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
7,703137.4603520926,4,1986,GTB,7742,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
8,164387.7664560616,12,1986,GTB,7742,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
9,687586.2667763933,21,1986,GTB,7742,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
10,156786.3424390678,22,1986,GTB,7742,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
11,10484.287037957783,33,1986,GTB,7742,10,Water,Natural,#0000FF,#32a65e,cobertura
12,239345.7597546786,3,1987,GTB,7742,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
13,513129.4049896762,4,1987,GTB,7742,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
14,68244.63813900844,12,1987,GTB,7742,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
15,793558.400143676,21,1987,GTB,7742,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
16,216080.25294063825,22,1987,GTB,7742,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
17,16661.786137082905,33,1987,GTB,7742,10,Water,Natural,#0000FF,#32a65e,cobertura
18,162303.44737327253,3,1988,GTB,7742,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
19,624844.001324753,4,1988,GTB,7742,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
20,161044.17689336077,12,1988,GTB,7742,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
21,754914.9750341461,21,1988,GTB,7742,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
22,100823.52709034875,22,1988,GTB,7742,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
23,26435.220997124437,33,1988,GTB,7742,10,Water,Natural,#0000FF,#32a65e,cobertura
24,129235.62715264456,3,1989,GTB,7742,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
