,classes,3,4,12,21,22,33,Total,bacia,model,version,year
0,3,0,2,0,0,0,0,2,752,TemporalV3J3,20,1988
1,4,3,114,0,13,0,0,130,752,TemporalV3J3,20,1988
2,12,0,1,0,1,1,0,3,752,TemporalV3J3,20,1988
3,21,1,14,0,7,0,0,22,752,TemporalV3J3,20,1988
4,22,0,0,0,4,0,0,4,752,TemporalV3J3,20,1988
5,33,0,1,0,0,1,2,4,752,TemporalV3J3,20,1988
6,Total,4,132,0,25,2,2,165,752,TemporalV3J3,20,1988
7,3,5,6,0,0,0,0,11,776,TemporalV3J3,20,2015
8,4,2,135,3,26,0,1,167,776,TemporalV3J3,20,2015
9,12,0,0,6,3,0,0,9,776,TemporalV3J3,20,2015
10,21,0,27,3,131,2,0,163,776,TemporalV3J3,20,2015
11,22,0,0,2,0,0,0,2,776,TemporalV3J3,20,2015
12,33,0,0,1,0,0,0,1,776,TemporalV3J3,20,2015
13,Total,7,168,15,160,2,1,353,776,TemporalV3J3,20,2015
14,3,6,21,0,0,0,0,27,7741,TemporalV3J3,20,1994
15,4,0,103,1,7,0,0,111,7741,TemporalV3J3,20,1994
16,12,0,8,1,0,0,0,9,7741,TemporalV3J3,20,1994
17,21,0,52,2,42,1,0,97,7741,TemporalV3J3,20,1994
18,22,0,0,1,0,0,0,1,7741,TemporalV3J3,20,1994
19,33,0,0,0,0,0,0,0,7741,TemporalV3J3,20,1994
20,Total,6,184,5,49,1,0,245,7741,TemporalV3J3,20,1994
21,3,0,12,0,0,0,0,12,766,TemporalV3J3,20,2005
22,4,0,90,0,20,0,0,110,766,TemporalV3J3,20,2005
23,12,0,4,0,1,0,0,5,766,TemporalV3J3,20,2005
24,21,1,18,0,115,0,0,134,766,TemporalV3J3,20,2005
25,22,0,0,0,1,1,0,2,766,TemporalV3J3,20,2005
26,33,0,0,0,2,0,2,4,766,TemporalV3J3,20,2005
27,Total,1,124,0,139,1,2,267,766,TemporalV3J3,20,2005
28,3,0,0,0,0,0,0,0,7618,TemporalV3J3,20,2014
29,4,0,97,2,3,0,0,102,7618,TemporalV3J3,20,2014
30,12,0,2,0,1,0,0,3,7618,TemporalV3J3,20,2014
31,21,0,15,1,37,0,0,53,7618,TemporalV3J3,20,2014
32,22,0,0,0,1,0,0,1,7618,TemporalV3J3,20,2014
33,33,0,0,0,0,0,0,0,7618,TemporalV3J3,20,2014
34,Total,0,114,3,42,0,0,159,7618,TemporalV3J3,20,2014
35,3,1,10,0,0,0,0,11,744,TemporalV3J3,20,2004
36,4,5,485,1,40,0,1,532,744,TemporalV3J3,20,2004
37,12,0,8,4,9,0,0,21,744,TemporalV3J3,20,2004
38,21,0,62,4,88,0,0,154,744,TemporalV3J3,20,2004
39,22,0,1,0,1,0,0,2,744,TemporalV3J3,20,2004
40,33,0,1,1,0,0,0,2,744,TemporalV3J3,20,2004
41,Total,6,567,10,138,0,1,722,744,TemporalV3J3,20,2004
42,3,0,3,0,0,0,0,3,755,TemporalV3J3,20,2022
43,4,0,143,0,16,0,0,159,755,TemporalV3J3,20,2022
