,classes,3,4,12,21,22,33,Total,bacia,model,version,year
6885,22,0,0,0,2,0,0,2,773,TemporalV3J5,35,2004
6886,33,0,0,0,0,0,0,0,773,TemporalV3J5,35,2004
6887,Total,1,4,0,43,0,0,48,773,TemporalV3J5,35,2004
6888,3,2,0,0,2,0,0,4,775,TemporalV3J5,35,1991
6889,4,0,3,0,2,0,0,5,775,TemporalV3J5,35,1991
6890,12,0,0,0,0,0,0,0,775,TemporalV3J5,35,1991
6891,21,1,3,0,14,0,0,18,775,TemporalV3J5,35,1991
6892,22,0,0,0,0,0,0,0,775,TemporalV3J5,35,1991
6893,33,0,0,0,0,0,0,0,775,TemporalV3J5,35,1991
6894,Total,3,6,0,18,0,0,27,775,TemporalV3J5,35,1991
6895,3,0,1,0,0,0,0,1,7421,TemporalV3J5,35,2009
6896,4,0,68,0,4,0,0,72,7421,TemporalV3J5,35,2009
6897,12,0,0,0,2,0,0,2,7421,TemporalV3J5,35,2009
6898,21,0,5,0,9,0,0,14,7421,TemporalV3J5,35,2009
6899,22,0,0,0,0,0,0,0,7421,TemporalV3J5,35,2009
6900,33,0,0,0,0,0,0,0,7421,TemporalV3J5,35,2009
6901,Total,0,74,0,15,0,0,89,7421,TemporalV3J5,35,2009
6902,3,0,0,0,0,0,0,0,7618,TemporalV3J5,35,2021
6903,4,0,84,2,14,0,0,100,7618,TemporalV3J5,35,2021
6904,12,0,1,1,1,0,0,3,7618,TemporalV3J5,35,2021
6905,21,0,9,0,46,0,0,55,7618,TemporalV3J5,35,2021
6906,22,0,1,0,0,0,0,1,7618,TemporalV3J5,35,2021
6907,33,0,0,0,0,0,0,0,7618,TemporalV3J5,35,2021
6908,Total,0,95,3,61,0,0,159,7618,TemporalV3J5,35,2021
6909,3,0,0,0,0,0,0,0,7617,TemporalV3J5,35,2020
6910,4,0,121,0,28,0,0,149,7617,TemporalV3J5,35,2020
6911,12,0,1,0,5,0,0,6,7617,TemporalV3J5,35,2020
6912,21,0,5,0,25,0,0,30,7617,TemporalV3J5,35,2020
6913,22,0,0,0,1,0,0,1,7617,TemporalV3J5,35,2020
6914,33,0,0,0,2,0,32,34,7617,TemporalV3J5,35,2020
6915,Total,0,127,0,61,0,32,220,7617,TemporalV3J5,35,2020
6916,3,0,3,0,0,0,0,3,752,TemporalV3J5,35,2017
6917,4,0,111,1,9,0,0,121,752,TemporalV3J5,35,2017
6918,12,0,3,0,1,0,0,4,752,TemporalV3J5,35,2017
6919,21,0,18,1,12,0,0,31,752,TemporalV3J5,35,2017
6920,22,0,1,0,3,0,0,4,752,TemporalV3J5,35,2017
6921,33,0,1,0,0,0,1,2,752,TemporalV3J5,35,2017
6922,Total,0,137,2,25,0,1,165,752,TemporalV3J5,35,2017
6923,3,11,6,0,0,0,0,17,776,TemporalV3J5,35,2021
6924,4,8,129,4,31,0,0,172,776,TemporalV3J5,35,2021
6925,12,0,0,7,1,1,0,9,776,TemporalV3J5,35,2021
6926,21,1,34,2,142,1,0,180,776,TemporalV3J5,35,2021
6927,22,0,0,2,0,0,0,2,776,TemporalV3J5,35,2021
6928,33,0,0,0,1,0,0,1,776,TemporalV3J5,35,2021
6929,Total,20,169,15,175,2,0,381,776,TemporalV3J5,35,2021
6930,3,1,1,0,0,0,0,2,7615,TemporalV3J5,35,2010
6931,4,0,131,0,43,0,0,174,7615,TemporalV3J5,35,2010
6932,12,0,1,0,20,0,0,21,7615,TemporalV3J5,35,2010
6933,21,1,15,0,61,0,0,77,7615,TemporalV3J5,35,2010
6934,22,0,0,0,4,0,0,4,7615,TemporalV3J5,35,2010
6935,33,0,0,0,0,0,2,2,7615,TemporalV3J5,35,2010
6936,Total,2,148,0,128,0,2,280,7615,TemporalV3J5,35,2010
6937,3,7,12,0,0,0,0,19,763,TemporalV3J5,35,1995
6938,4,9,188,0,38,0,0,235,763,TemporalV3J5,35,1995
6939,12,0,4,3,8,0,0,15,763,TemporalV3J5,35,1995
6940,21,0,14,0,135,0,0,149,763,TemporalV3J5,35,1995
6941,22,0,2,1,2,0,0,5,763,TemporalV3J5,35,1995
6942,33,0,0,0,0,0,2,2,763,TemporalV3J5,35,1995
6943,Total,16,220,4,183,0,2,425,763,TemporalV3J5,35,1995
6944,3,0,0,0,0,0,0,0,7614,TemporalV3J5,35,2006
6945,4,0,71,0,3,0,0,74,7614,TemporalV3J5,35,2006
6946,12,0,0,0,0,0,0,0,7614,TemporalV3J5,35,2006
6947,21,0,23,0,35,0,0,58,7614,TemporalV3J5,35,2006
