,Version,Models,Bacia,Years,Accuracy,Accuracy_Bal,Precision,ReCall,F1-Score,Jaccard
0,15,SpatialV2St3,Caatinga,1985,0.7335659612787033,0.44478965293736744,0.4903314293228731,0.44478965293736744,0.4596661801190875,0.35068397173206417
1,15,SpatialV2St3,Caatinga,1986,0.7314272850067537,0.4516618368861269,0.4966681273710245,0.4516618368861269,0.4674463367311102,0.3551267322504374
2,15,SpatialV2St3,Caatinga,1987,0.7367176947321027,0.44759855097651413,0.5352337084078986,0.44759855097651413,0.47884088013982656,0.3590027978486832
3,15,SpatialV2St3,Caatinga,1988,0.7335659612787033,0.44978999907930767,0.5391624671855244,0.44978999907930767,0.4794063372371107,0.3597595275814634
4,15,SpatialV2St3,Caatinga,1989,0.7336785231877533,0.4470180439786288,0.5381266632690473,0.4470180439786288,0.4749508435598655,0.3615777905051995
5,15,SpatialV2St3,Caatinga,1990,0.7310895992796038,0.4418227607612352,0.5048135761256815,0.4418227607612352,0.4624348543976064,0.35291676523782417
6,15,SpatialV2St3,Caatinga,1991,0.7327780279153534,0.43355471977871013,0.5196932653945024,0.43355471977871013,0.46137548804940515,0.3502543126832249
7,15,SpatialV2St3,Caatinga,1992,0.7278253039171544,0.4328471359496929,0.507643866349965,0.4328471359496929,0.45779005163359243,0.3477462290708601
8,15,SpatialV2St3,Caatinga,1993,0.7288383610986042,0.43827278140451753,0.5499929416672412,0.43827278140451753,0.46664837957596045,0.35049109852704313
9,15,SpatialV2St3,Caatinga,1994,0.730076542098154,0.44956455417116764,0.5849552746580495,0.44956455417116764,0.4839016495328723,0.3635867612308406
10,15,SpatialV2St3,Caatinga,1995,0.7276001800990545,0.44078405483812944,0.5476163738956186,0.44078405483812944,0.475147424543559,0.35633011019057653
11,15,SpatialV2St3,Caatinga,1996,0.7288383610986042,0.43694728847592446,0.5509253443924084,0.43694728847592446,0.47317211771624307,0.3518882961818521
12,15,SpatialV2St3,Caatinga,1997,0.7313147230977037,0.44938982634609226,0.5647294675213089,0.44938982634609226,0.4830243389929858,0.3663907191634708
13,15,SpatialV2St3,Caatinga,1998,0.7270373705538046,0.4274905149250503,0.526938904617324,0.4274905149250503,0.4596288963223804,0.3465989407431757
14,15,SpatialV2St3,Caatinga,1999,0.7305267897343539,0.4365650296047152,0.5334615042175346,0.4365650296047152,0.46761627735688904,0.35277073006633536
15,15,SpatialV2St3,Caatinga,2000,0.7322152183701035,0.43915690334675994,0.5367716921687282,0.43915690334675994,0.47277215126196737,0.3557843085508088
16,15,SpatialV2St3,Caatinga,2001,0.7322152183701035,0.4403805031545291,0.5517545741760044,0.4403805031545291,0.47673121855028305,0.35828935352249197
17,15,SpatialV2St3,Caatinga,2002,0.7339036470058532,0.43961412163397356,0.5454466889383607,0.43961412163397356,0.4736303128237547,0.3562513640885738
18,15,SpatialV2St3,Caatinga,2003,0.7271499324628545,0.4274040791952552,0.5471713216038571,0.4274040791952552,0.4597262941655937,0.3472081553836406
19,15,SpatialV2St3,Caatinga,2004,0.7287257991895543,0.456367221219299,0.5382830986685588,0.456367221219299,0.47940764067726266,0.36717149664155535
20,15,SpatialV2St3,Caatinga,2005,0.7315398469158036,0.45932106262098776,0.536722205827601,0.45932106262098776,0.48579773652601627,0.37117706457995325
21,15,SpatialV2St3,Caatinga,2006,0.7336785231877533,0.4680185449526227,0.5681220470224891,0.4680185449526227,0.49903582789077694,0.38080716769906275
22,15,SpatialV2St3,Caatinga,2007,0.7317649707339037,0.4639343593711567,0.5431162747880077,0.4639343593711567,0.491217916246705,0.37519204371824616
23,15,SpatialV2St3,Caatinga,2008,0.7382935614588023,0.47032529939894935,0.5749174475226116,0.47032529939894935,0.504093892304519,0.3852907474941574
24,15,SpatialV2St3,Caatinga,2009,0.739869428185502,0.4631809564414287,0.5453636320284646,0.4631809564414287,0.4905964154147389,0.377238303737029
25,15,SpatialV2St3,Caatinga,2010,0.7486492570914003,0.4612296861991207,0.5551741112019847,0.4612296861991207,0.4920315586649981,0.3785176028839441
26,15,SpatialV2St3,Caatinga,2011,0.74966231427285,0.45300710265167066,0.5470715195592674,0.45300710265167066,0.48524008806857805,0.3711678757091943
27,15,SpatialV2St3,Caatinga,2012,0.7497748761819001,0.4559182037165868,0.5549527130483113,0.4559182037165868,0.48680804941736167,0.373072287603353
28,15,SpatialV2St3,Caatinga,2013,0.7514633048176497,0.4425072069109799,0.5644694653799506,0.4425072069109799,0.47907741334015436,0.36703143982216657
29,15,SpatialV2St3,Caatinga,2014,0.74988743809095,0.44995417788605946,0.5770285151303911,0.44995417788605946,0.4923114699463196,0.37271797901940446
30,15,SpatialV2St3,Caatinga,2015,0.7497748761819001,0.4430272587436617,0.574658584283379,0.4430272587436617,0.4873478269259879,0.3638387427450036
31,15,SpatialV2St3,Caatinga,2016,0.7474110760918505,0.4502019104135723,0.565548175132884,0.4502019104135723,0.4900704969286027,0.36707944797598785
32,15,SpatialV2St3,Caatinga,2017,0.7418955425484016,0.4385681973447326,0.6049499739863166,0.4385681973447326,0.4862163388393818,0.36238951347046666
33,15,SpatialV2St3,Caatinga,2018,0.7389689329131022,0.44165299255073737,0.5593828041339504,0.44165299255073737,0.48095100884880765,0.3617632383813798
34,15,SpatialV2St3,Caatinga,2019,0.7327780279153534,0.4390401810249829,0.5570311373512274,0.4390401810249829,0.47568151530142105,0.357337914947733
35,15,SpatialV2St3,Caatinga,2020,0.7373930661864025,0.45568183704591175,0.5735365293557552,0.45568183704591175,0.49600427296270483,0.37094250641139065
