,classes,3,4,12,15,18,22,33,Total,bacia,model,version,year
6351,Total,6,86,2,0,0,1,0,95,7622,toExport,5,2002
6352,3,2,4,0,0,0,0,0,6,759,toExport,9,1990
6353,4,1,27,1,0,0,0,0,29,759,toExport,9,1990
6354,12,0,0,0,0,0,0,0,0,759,toExport,9,1990
6355,15,0,0,0,0,0,0,0,0,759,toExport,9,1990
6356,18,0,0,0,0,0,0,0,0,759,toExport,9,1990
6357,22,0,1,0,0,0,0,0,1,759,toExport,9,1990
6358,33,0,0,0,0,0,0,1,1,759,toExport,9,1990
6359,Total,3,32,1,0,0,0,1,37,759,toExport,9,1990
6360,3,6,8,0,0,0,0,0,14,776,toExport,9,2001
6361,4,5,138,4,0,0,3,0,150,776,toExport,9,2001
6362,12,0,0,2,0,0,6,0,8,776,toExport,9,2001
6363,15,0,0,0,0,0,0,0,0,776,toExport,9,2001
6364,18,0,0,0,0,0,0,0,0,776,toExport,9,2001
6365,22,0,0,0,0,0,2,0,2,776,toExport,9,2001
6366,33,0,0,0,0,0,0,1,1,776,toExport,9,2001
6367,Total,11,146,6,0,0,11,1,175,776,toExport,9,2001
6368,3,0,0,0,0,0,0,0,0,7614,toExport,5,2004
6369,4,5,62,2,0,0,0,0,69,7614,toExport,5,2004
6370,12,0,0,0,0,0,0,0,0,7614,toExport,5,2004
6371,15,0,0,0,0,0,0,0,0,7614,toExport,5,2004
6372,18,0,0,0,0,0,0,0,0,7614,toExport,5,2004
6373,22,0,0,0,0,0,0,0,0,7614,toExport,5,2004
6374,33,0,0,0,0,0,0,0,0,7614,toExport,5,2004
6375,Total,5,62,2,0,0,0,0,69,7614,toExport,5,2004
6376,3,18,15,0,0,0,0,0,33,746,toExport,9,2001
6377,4,20,108,0,0,0,0,0,128,746,toExport,9,2001
6378,12,0,1,0,0,0,1,0,2,746,toExport,9,2001
6379,15,0,0,0,0,0,0,0,0,746,toExport,9,2001
6380,18,0,0,0,0,0,0,0,0,746,toExport,9,2001
6381,22,0,1,0,0,0,1,0,2,746,toExport,9,2001
6382,33,0,0,0,0,0,0,1,1,746,toExport,9,2001
6383,Total,38,125,0,0,0,2,1,166,746,toExport,9,2001
6384,3,1,1,0,0,0,0,0,2,771,toExport,5,2017
6385,4,5,80,13,0,0,0,0,98,771,toExport,5,2017
6386,12,0,1,0,0,0,0,0,1,771,toExport,5,2017
6387,15,0,0,0,0,0,0,0,0,771,toExport,5,2017
6388,18,0,0,0,0,0,0,0,0,771,toExport,5,2017
6389,22,0,0,0,0,0,0,0,0,771,toExport,5,2017
6390,33,0,0,0,0,0,0,0,0,771,toExport,5,2017
6391,Total,6,82,13,0,0,0,0,101,771,toExport,5,2017
6392,3,0,0,0,0,0,0,0,0,7617,toExport,5,1987
6393,4,0,114,23,0,0,2,0,139,7617,toExport,5,1987
6394,12,0,0,1,0,0,1,0,2,7617,toExport,5,1987
6395,15,0,0,0,0,0,0,0,0,7617,toExport,5,1987
6396,18,0,0,0,0,0,0,0,0,7617,toExport,5,1987
6397,22,0,0,0,0,0,1,0,1,7617,toExport,5,1987
6398,33,0,0,0,0,0,0,29,29,7617,toExport,5,1987
6399,Total,0,114,24,0,0,4,29,171,7617,toExport,5,1987
6400,3,0,6,0,0,0,0,0,6,756,toExport,9,1997
6401,4,0,210,0,0,0,12,1,223,756,toExport,9,1997
6402,12,0,1,0,0,0,2,1,4,756,toExport,9,1997
6403,15,0,0,0,0,0,0,0,0,756,toExport,9,1997
6404,18,0,0,0,0,0,0,0,0,756,toExport,9,1997
6405,22,0,2,0,0,0,2,0,4,756,toExport,9,1997
6406,33,0,1,0,0,0,0,7,8,756,toExport,9,1997
6407,Total,0,220,0,0,0,16,9,245,756,toExport,9,1997
6408,3,1,3,0,0,0,0,0,4,756,toExport,5,2010
6409,4,12,179,19,0,0,2,0,212,756,toExport,5,2010
6410,12,1,0,2,0,0,0,1,4,756,toExport,5,2010
6411,15,0,0,0,0,0,0,0,0,756,toExport,5,2010
6412,18,0,0,0,0,0,0,0,0,756,toExport,5,2010
6413,22,0,1,2,0,0,2,0,5,756,toExport,5,2010
6414,33,1,0,0,0,0,0,9,10,756,toExport,5,2010
6415,Total,15,183,23,0,0,4,10,235,756,toExport,5,2010
6416,3,89,201,2,0,0,2,2,296,Caatinga,toExport,9,2020
6417,4,195,4078,200,0,0,33,4,4510,Caatinga,toExport,9,2020
6418,12,3,54,34,0,0,42,6,139,Caatinga,toExport,9,2020
6419,15,0,0,0,0,0,0,0,0,Caatinga,toExport,9,2020
6420,18,0,0,0,0,0,0,0,0,Caatinga,toExport,9,2020
6421,22,4,22,6,0,0,58,0,90,Caatinga,toExport,9,2020
6422,33,5,17,1,0,0,5,90,118,Caatinga,toExport,9,2020
6423,Total,296,4372,243,0,0,140,102,5153,Caatinga,toExport,9,2020
6424,3,2,19,0,0,0,0,1,22,7622,toExport,5,1994
6425,4,0,72,3,0,0,1,2,78,7622,toExport,5,1994
6426,12,0,2,0,0,0,0,0,2,7622,toExport,5,1994
6427,15,0,0,0,0,0,0,0,0,7622,toExport,5,1994
6428,18,0,0,0,0,0,0,0,0,7622,toExport,5,1994
6429,22,0,0,0,0,0,0,0,0,7622,toExport,5,1994
6430,33,0,0,0,0,0,0,0,0,7622,toExport,5,1994
6431,Total,2,93,3,0,0,1,3,102,7622,toExport,5,1994
6432,3,0,0,0,0,0,0,0,0,7614,toExport,5,2001
6433,4,6,64,3,0,0,0,0,73,7614,toExport,5,2001
6434,12,0,0,0,0,0,0,0,0,7614,toExport,5,2001
6435,15,0,0,0,0,0,0,0,0,7614,toExport,5,2001
6436,18,0,0,0,0,0,0,0,0,7614,toExport,5,2001
6437,22,0,0,0,0,0,0,0,0,7614,toExport,5,2001
6438,33,0,0,0,0,0,0,0,0,7614,toExport,5,2001
6439,Total,6,64,3,0,0,0,0,73,7614,toExport,5,2001
6440,3,0,10,0,0,0,0,0,10,76111,toExport,9,2006
6441,4,0,34,0,0,0,0,0,34,76111,toExport,9,2006
6442,12,0,0,0,0,0,0,0,0,76111,toExport,9,2006
6443,15,0,0,0,0,0,0,0,0,76111,toExport,9,2006
6444,18,0,0,0,0,0,0,0,0,76111,toExport,9,2006
6445,22,0,0,0,0,0,1,0,1,76111,toExport,9,2006
6446,33,0,0,0,0,0,0,3,3,76111,toExport,9,2006
6447,Total,0,44,0,0,0,1,3,48,76111,toExport,9,2006
6448,3,81,210,3,0,0,6,0,300,Caatinga,toExport,9,2013
6449,4,192,4119,223,0,0,72,2,4608,Caatinga,toExport,9,2013
6450,12,2,63,28,0,0,49,0,142,Caatinga,toExport,9,2013
6451,15,0,0,0,0,0,0,0,0,Caatinga,toExport,9,2013
6452,18,0,0,0,0,0,0,0,0,Caatinga,toExport,9,2013
6453,22,2,31,7,0,0,54,0,94,Caatinga,toExport,9,2013
6454,33,5,14,2,0,0,6,82,109,Caatinga,toExport,9,2013
6455,Total,282,4437,263,0,0,187,84,5253,Caatinga,toExport,9,2013
6456,3,21,13,0,0,0,0,0,34,746,toExport,9,1991
6457,4,24,102,0,0,0,1,0,127,746,toExport,9,1991
6458,12,0,2,0,0,0,0,0,2,746,toExport,9,1991
6459,15,0,0,0,0,0,0,0,0,746,toExport,9,1991
6460,18,0,0,0,0,0,0,0,0,746,toExport,9,1991
6461,22,0,1,0,0,0,0,0,1,746,toExport,9,1991
6462,33,0,0,0,0,0,0,1,1,746,toExport,9,1991
6463,Total,45,118,0,0,0,1,1,165,746,toExport,9,1991
6464,3,3,6,1,0,0,0,0,10,754,toExport,9,2014
6465,4,25,369,0,0,0,1,1,396,754,toExport,9,2014
6466,12,0,3,0,0,0,0,0,3,754,toExport,9,2014
6467,15,0,0,0,0,0,0,0,0,754,toExport,9,2014
6468,18,0,0,0,0,0,0,0,0,754,toExport,9,2014
6469,22,0,1,0,0,0,2,0,3,754,toExport,9,2014
6470,33,2,1,0,0,0,0,8,11,754,toExport,9,2014
6471,Total,30,380,1,0,0,3,9,423,754,toExport,9,2014
6472,3,1,3,0,0,0,0,0,4,7422,toExport,9,1986
6473,4,3,120,4,0,0,1,0,128,7422,toExport,9,1986
6474,12,0,3,1,0,0,1,0,5,7422,toExport,9,1986
6475,15,0,0,0,0,0,0,0,0,7422,toExport,9,1986
6476,18,0,0,0,0,0,0,0,0,7422,toExport,9,1986
6477,22,0,0,0,0,0,0,0,0,7422,toExport,9,1986
6478,33,0,0,0,0,0,0,2,2,7422,toExport,9,1986
6479,Total,4,126,5,0,0,2,2,139,7422,toExport,9,1986
6480,3,1,2,0,0,0,0,0,3,752,toExport,9,2018
6481,4,6,105,0,0,0,0,0,111,752,toExport,9,2018
6482,12,0,2,0,0,0,0,0,2,752,toExport,9,2018
6483,15,0,0,0,0,0,0,0,0,752,toExport,9,2018
6484,18,0,0,0,0,0,0,0,0,752,toExport,9,2018
6485,22,0,2,0,0,0,2,0,4,752,toExport,9,2018
6486,33,0,0,0,0,0,1,1,2,752,toExport,9,2018
6487,Total,7,111,0,0,0,3,1,122,752,toExport,9,2018
6488,3,4,14,0,0,0,0,0,18,763,toExport,9,2013
6489,4,4,171,4,0,0,0,0,179,763,toExport,9,2013
6490,12,0,2,4,0,0,3,0,9,763,toExport,9,2013
6491,15,0,0,0,0,0,0,0,0,763,toExport,9,2013
6492,18,0,0,0,0,0,0,0,0,763,toExport,9,2013
6493,22,0,2,0,0,0,2,0,4,763,toExport,9,2013
6494,33,0,0,0,0,0,0,3,3,763,toExport,9,2013
6495,Total,8,189,8,0,0,5,3,213,763,toExport,9,2013
6496,3,0,0,0,0,0,0,0,0,7613,toExport,9,2010
6497,4,0,94,36,0,0,3,0,133,7613,toExport,9,2010
6498,12,0,0,1,0,0,9,0,10,7613,toExport,9,2010
6499,15,0,0,0,0,0,0,0,0,7613,toExport,9,2010
6500,18,0,0,0,0,0,0,0,0,7613,toExport,9,2010
6501,22,0,0,0,0,0,0,0,0,7613,toExport,9,2010
6502,33,0,0,0,0,0,0,1,1,7613,toExport,9,2010
6503,Total,0,94,37,0,0,12,1,144,7613,toExport,9,2010
6504,3,0,4,0,0,0,0,0,4,755,toExport,5,2001
6505,4,6,128,4,0,0,0,0,138,755,toExport,5,2001
6506,12,0,0,2,0,0,1,1,4,755,toExport,5,2001
6507,15,0,0,0,0,0,0,0,0,755,toExport,5,2001
6508,18,0,0,0,0,0,0,0,0,755,toExport,5,2001
6509,22,0,1,1,0,0,7,0,9,755,toExport,5,2001
6510,33,1,0,0,0,0,0,2,3,755,toExport,5,2001
6511,Total,7,133,7,0,0,8,3,158,755,toExport,5,2001
6512,3,18,14,0,0,0,0,0,32,746,toExport,9,2005
6513,4,17,108,0,0,0,1,0,126,746,toExport,9,2005
6514,12,1,2,0,0,0,0,0,3,746,toExport,9,2005
6515,15,0,0,0,0,0,0,0,0,746,toExport,9,2005
6516,18,0,0,0,0,0,0,0,0,746,toExport,9,2005
6517,22,0,1,0,0,0,1,0,2,746,toExport,9,2005
6518,33,0,0,0,0,0,0,1,1,746,toExport,9,2005
6519,Total,36,125,0,0,0,2,1,164,746,toExport,9,2005
6520,3,1,1,0,0,0,0,0,2,76116,toExport,5,2019
6521,4,2,90,8,0,0,3,0,103,76116,toExport,5,2019
6522,12,0,0,1,0,0,0,0,1,76116,toExport,5,2019
6523,15,0,0,0,0,0,0,0,0,76116,toExport,5,2019
6524,18,0,0,0,0,0,0,0,0,76116,toExport,5,2019
6525,22,0,0,0,0,0,1,0,1,76116,toExport,5,2019
6526,33,0,0,0,0,0,0,9,9,76116,toExport,5,2019
6527,Total,3,91,9,0,0,4,9,116,76116,toExport,5,2019
6528,3,0,0,0,0,0,0,0,0,758,toExport,9,1998
6529,4,0,70,1,0,0,9,0,80,758,toExport,9,1998
6530,12,0,0,0,0,0,0,0,0,758,toExport,9,1998
6531,15,0,0,0,0,0,0,0,0,758,toExport,9,1998
6532,18,0,0,0,0,0,0,0,0,758,toExport,9,1998
6533,22,0,0,0,0,0,1,0,1,758,toExport,9,1998
6534,33,0,1,0,0,0,0,1,2,758,toExport,9,1998
6535,Total,0,71,1,0,0,10,1,83,758,toExport,9,1998
6536,3,3,2,0,0,0,0,0,5,7742,toExport,5,2002
6537,4,3,12,0,0,0,0,0,15,7742,toExport,5,2002
6538,12,0,0,0,0,0,2,0,2,7742,toExport,5,2002
6539,15,0,0,0,0,0,0,0,0,7742,toExport,5,2002
6540,18,0,0,0,0,0,0,0,0,7742,toExport,5,2002
6541,22,0,0,0,0,0,1,0,1,7742,toExport,5,2002
6542,33,0,0,0,0,0,0,0,0,7742,toExport,5,2002
6543,Total,6,14,0,0,0,3,0,23,7742,toExport,5,2002
6544,3,3,9,1,0,0,0,0,13,754,toExport,9,1985
6545,4,39,439,0,0,0,5,1,484,754,toExport,9,1985
6546,12,0,5,0,0,0,0,0,5,754,toExport,9,1985
6547,15,0,0,0,0,0,0,0,0,754,toExport,9,1985
6548,18,0,0,0,0,0,0,0,0,754,toExport,9,1985
6549,22,0,1,0,0,0,1,0,2,754,toExport,9,1985
6550,33,0,1,0,0,0,2,15,18,754,toExport,9,1985
6551,Total,42,455,1,0,0,8,16,522,754,toExport,9,1985
6552,3,1,0,0,0,0,0,0,1,775,toExport,5,1998
6553,4,1,2,0,0,0,0,0,3,775,toExport,5,1998
6554,12,0,1,0,0,0,0,0,1,775,toExport,5,1998
6555,15,0,0,0,0,0,0,0,0,775,toExport,5,1998
6556,18,0,0,0,0,0,0,0,0,775,toExport,5,1998
6557,22,0,0,0,0,0,0,0,0,775,toExport,5,1998
6558,33,0,0,0,0,0,0,0,0,775,toExport,5,1998
6559,Total,2,3,0,0,0,0,0,5,775,toExport,5,1998
6560,3,0,1,0,0,0,0,0,1,7615,toExport,9,1997
6561,4,0,136,14,0,0,1,0,151,7615,toExport,9,1997
6562,12,0,1,4,0,0,4,0,9,7615,toExport,9,1997
6563,15,0,0,0,0,0,0,0,0,7615,toExport,9,1997
6564,18,0,0,0,0,0,0,0,0,7615,toExport,9,1997
6565,22,0,0,0,0,0,2,0,2,7615,toExport,9,1997
6566,33,0,0,0,0,0,0,2,2,7615,toExport,9,1997
6567,Total,0,138,18,0,0,7,2,165,7615,toExport,9,1997
6568,3,1,0,0,0,0,0,0,1,775,toExport,5,1986
6569,4,1,1,0,0,0,0,0,2,775,toExport,5,1986
6570,12,0,0,0,0,0,0,0,0,775,toExport,5,1986
6571,15,0,0,0,0,0,0,0,0,775,toExport,5,1986
6572,18,0,0,0,0,0,0,0,0,775,toExport,5,1986
6573,22,0,0,0,0,0,0,0,0,775,toExport,5,1986
6574,33,0,0,0,0,0,0,0,0,775,toExport,5,1986
6575,Total,2,1,0,0,0,0,0,3,775,toExport,5,1986
6576,3,9,16,0,0,0,1,0,26,753,toExport,9,2007
6577,4,43,253,3,0,0,4,0,303,753,toExport,9,2007
6578,12,1,5,1,0,0,1,0,8,753,toExport,9,2007
6579,15,0,0,0,0,0,0,0,0,753,toExport,9,2007
6580,18,0,0,0,0,0,0,0,0,753,toExport,9,2007
6581,22,3,3,3,0,0,12,0,21,753,toExport,9,2007
6582,33,3,3,1,0,0,0,8,15,753,toExport,9,2007
6583,Total,59,280,8,0,0,18,8,373,753,toExport,9,2007
6584,3,0,0,0,0,0,0,0,0,758,toExport,5,2014
6585,4,0,69,0,0,0,1,0,70,758,toExport,5,2014
6586,12,0,1,0,0,0,0,0,1,758,toExport,5,2014
6587,15,0,0,0,0,0,0,0,0,758,toExport,5,2014
6588,18,0,0,0,0,0,0,0,0,758,toExport,5,2014
6589,22,0,0,0,0,0,1,0,1,758,toExport,5,2014
6590,33,0,0,1,0,0,1,0,2,758,toExport,5,2014
6591,Total,0,70,1,0,0,3,0,74,758,toExport,5,2014
6592,3,5,4,0,0,0,0,0,9,764,toExport,5,1989
6593,4,2,23,0,0,0,2,0,27,764,toExport,5,1989
6594,12,0,0,0,0,0,0,0,0,764,toExport,5,1989
6595,15,0,0,0,0,0,0,0,0,764,toExport,5,1989
6596,18,0,0,0,0,0,0,0,0,764,toExport,5,1989
6597,22,0,1,0,0,0,1,0,2,764,toExport,5,1989
6598,33,0,0,0,0,0,0,0,0,764,toExport,5,1989
6599,Total,7,28,0,0,0,3,0,38,764,toExport,5,1989
6600,3,0,4,0,0,0,0,0,4,757,toExport,9,2008
6601,4,1,123,3,0,0,3,0,130,757,toExport,9,2008
6602,12,0,0,1,0,0,0,0,1,757,toExport,9,2008
6603,15,0,0,0,0,0,0,0,0,757,toExport,9,2008
6604,18,0,0,0,0,0,0,0,0,757,toExport,9,2008
6605,22,0,0,0,0,0,0,0,0,757,toExport,9,2008
6606,33,0,1,0,0,0,0,3,4,757,toExport,9,2008
6607,Total,1,128,4,0,0,3,3,139,757,toExport,9,2008
6608,3,2,0,0,0,0,0,0,2,7612,toExport,5,2009
6609,4,6,86,6,0,0,1,0,99,7612,toExport,5,2009
6610,12,1,0,1,0,0,2,0,4,7612,toExport,5,2009
6611,15,0,0,0,0,0,0,0,0,7612,toExport,5,2009
6612,18,0,0,0,0,0,0,0,0,7612,toExport,5,2009
6613,22,0,0,0,0,0,3,0,3,7612,toExport,5,2009
6614,33,0,0,0,0,0,0,3,3,7612,toExport,5,2009
6615,Total,9,86,7,0,0,6,3,111,7612,toExport,5,2009
6616,3,0,0,0,0,0,0,0,0,7613,toExport,9,2009
6617,4,0,99,29,0,0,1,0,129,7613,toExport,9,2009
6618,12,0,1,5,0,0,8,0,14,7613,toExport,9,2009
6619,15,0,0,0,0,0,0,0,0,7613,toExport,9,2009
6620,18,0,0,0,0,0,0,0,0,7613,toExport,9,2009
6621,22,0,0,0,0,0,0,0,0,7613,toExport,9,2009
6622,33,0,0,0,0,0,0,1,1,7613,toExport,9,2009
6623,Total,0,100,34,0,0,9,1,144,7613,toExport,9,2009
6624,3,0,8,0,0,0,0,0,8,764,toExport,9,2002
6625,4,0,21,0,0,0,2,0,23,764,toExport,9,2002
6626,12,0,0,0,0,0,0,0,0,764,toExport,9,2002
6627,15,0,0,0,0,0,0,0,0,764,toExport,9,2002
6628,18,0,0,0,0,0,0,0,0,764,toExport,9,2002
6629,22,0,1,0,0,0,1,0,2,764,toExport,9,2002
6630,33,0,0,0,0,0,0,0,0,764,toExport,9,2002
6631,Total,0,30,0,0,0,3,0,33,764,toExport,9,2002
6632,3,1,0,0,0,0,0,0,1,771,toExport,5,2002
6633,4,3,90,11,0,0,0,0,104,771,toExport,5,2002
6634,12,0,1,0,0,0,0,0,1,771,toExport,5,2002
6635,15,0,0,0,0,0,0,0,0,771,toExport,5,2002
6636,18,0,0,0,0,0,0,0,0,771,toExport,5,2002
6637,22,0,0,0,0,0,0,0,0,771,toExport,5,2002
6638,33,0,0,0,0,0,0,0,0,771,toExport,5,2002
6639,Total,4,91,11,0,0,0,0,106,771,toExport,5,2002
6640,3,0,5,0,0,0,1,0,6,7619,toExport,9,2006
6641,4,0,214,30,0,0,8,0,252,7619,toExport,9,2006
6642,12,0,5,1,0,0,4,3,13,7619,toExport,9,2006
6643,15,0,0,0,0,0,0,0,0,7619,toExport,9,2006
6644,18,0,0,0,0,0,0,0,0,7619,toExport,9,2006
6645,22,0,1,0,0,0,0,0,1,7619,toExport,9,2006
6646,33,0,0,0,0,0,0,1,1,7619,toExport,9,2006
6647,Total,0,225,31,0,0,13,4,273,7619,toExport,9,2006
6648,3,7,4,0,0,0,0,0,11,776,toExport,9,2017
6649,4,7,134,3,0,0,2,0,146,776,toExport,9,2017
6650,12,0,0,3,0,0,5,0,8,776,toExport,9,2017
6651,15,0,0,0,0,0,0,0,0,776,toExport,9,2017
6652,18,0,0,0,0,0,0,0,0,776,toExport,9,2017
6653,22,0,0,2,0,0,0,0,2,776,toExport,9,2017
6654,33,0,0,0,0,0,0,1,1,776,toExport,9,2017
6655,Total,14,138,8,0,0,7,1,168,776,toExport,9,2017
6656,3,5,9,0,0,0,0,0,14,765,toExport,5,2012
6657,4,0,90,5,0,0,1,0,96,765,toExport,5,2012
6658,12,0,0,0,0,0,0,0,0,765,toExport,5,2012
6659,15,0,0,0,0,0,0,0,0,765,toExport,5,2012
6660,18,0,0,0,0,0,0,0,0,765,toExport,5,2012
6661,22,0,2,1,0,0,3,0,6,765,toExport,5,2012
6662,33,0,0,0,0,0,0,2,2,765,toExport,5,2012
6663,Total,5,101,6,0,0,4,2,118,765,toExport,5,2012
6664,3,0,0,0,0,0,0,0,0,7618,toExport,9,1987
6665,4,0,95,10,0,0,0,0,105,7618,toExport,9,1987
6666,12,0,1,0,0,0,0,0,1,7618,toExport,9,1987
6667,15,0,0,0,0,0,0,0,0,7618,toExport,9,1987
6668,18,0,0,0,0,0,0,0,0,7618,toExport,9,1987
6669,22,0,0,0,0,0,1,0,1,7618,toExport,9,1987
6670,33,0,0,0,0,0,0,0,0,7618,toExport,9,1987
6671,Total,0,96,10,0,0,1,0,107,7618,toExport,9,1987
6672,3,0,0,0,0,0,0,0,0,773,toExport,9,1989
6673,4,1,6,0,0,0,0,0,7,773,toExport,9,1989
6674,12,0,1,0,0,0,0,0,1,773,toExport,9,1989
6675,15,0,0,0,0,0,0,0,0,773,toExport,9,1989
6676,18,0,0,0,0,0,0,0,0,773,toExport,9,1989
6677,22,0,2,0,0,0,0,0,2,773,toExport,9,1989
6678,33,0,0,0,0,0,0,0,0,773,toExport,9,1989
6679,Total,1,9,0,0,0,0,0,10,773,toExport,9,1989
6680,3,1,5,0,0,0,0,0,6,756,toExport,5,2000
6681,4,10,174,20,0,0,1,0,205,756,toExport,5,2000
6682,12,0,1,2,0,0,0,0,3,756,toExport,5,2000
6683,15,0,0,0,0,0,0,0,0,756,toExport,5,2000
6684,18,0,0,0,0,0,0,0,0,756,toExport,5,2000
6685,22,0,1,3,0,0,1,0,5,756,toExport,5,2000
6686,33,0,1,0,0,0,0,6,7,756,toExport,5,2000
6687,Total,11,182,25,0,0,2,6,226,756,toExport,5,2000
6688,3,2,2,0,0,0,0,0,4,757,toExport,5,1989
6689,4,10,118,8,0,0,1,0,137,757,toExport,5,1989
6690,12,0,1,1,0,0,0,0,2,757,toExport,5,1989
6691,15,0,0,0,0,0,0,0,0,757,toExport,5,1989
6692,18,0,0,0,0,0,0,0,0,757,toExport,5,1989
6693,22,0,1,0,0,0,1,0,2,757,toExport,5,1989
6694,33,2,0,0,0,0,0,3,5,757,toExport,5,1989
6695,Total,14,122,9,0,0,2,3,150,757,toExport,5,1989
6696,3,0,0,0,0,0,0,0,0,7616,toExport,5,2004
6697,4,1,78,1,0,0,0,0,80,7616,toExport,5,2004
6698,12,0,1,0,0,0,1,0,2,7616,toExport,5,2004
6699,15,0,0,0,0,0,0,0,0,7616,toExport,5,2004
6700,18,0,0,0,0,0,0,0,0,7616,toExport,5,2004
6701,22,0,0,0,0,0,0,0,0,7616,toExport,5,2004
6702,33,0,0,0,0,0,0,0,0,7616,toExport,5,2004
6703,Total,1,79,1,0,0,1,0,82,7616,toExport,5,2004
6704,3,0,9,0,0,0,0,0,9,76111,toExport,9,1997
6705,4,0,34,0,0,0,0,0,34,76111,toExport,9,1997
6706,12,0,0,0,0,0,0,0,0,76111,toExport,9,1997
6707,15,0,0,0,0,0,0,0,0,76111,toExport,9,1997
6708,18,0,0,0,0,0,0,0,0,76111,toExport,9,1997
6709,22,0,0,0,0,0,1,0,1,76111,toExport,9,1997
6710,33,0,0,0,0,0,0,3,3,76111,toExport,9,1997
6711,Total,0,43,0,0,0,1,3,47,76111,toExport,9,1997
6712,3,3,6,1,0,0,0,0,10,754,toExport,5,2012
6713,4,25,378,8,0,0,0,0,411,754,toExport,5,2012
6714,12,0,2,0,0,0,0,0,2,754,toExport,5,2012
6715,15,0,0,0,0,0,0,0,0,754,toExport,5,2012
6716,18,0,0,0,0,0,0,0,0,754,toExport,5,2012
6717,22,0,1,0,0,0,4,0,5,754,toExport,5,2012
6718,33,1,1,0,0,0,1,15,18,754,toExport,5,2012
6719,Total,29,388,9,0,0,5,15,446,754,toExport,5,2012
6720,3,0,14,0,0,0,0,0,14,765,toExport,9,1991
6721,4,0,94,0,0,0,1,1,96,765,toExport,9,1991
6722,12,0,0,0,0,0,0,0,0,765,toExport,9,1991
6723,15,0,0,0,0,0,0,0,0,765,toExport,9,1991
6724,18,0,0,0,0,0,0,0,0,765,toExport,9,1991
6725,22,0,1,0,0,0,4,0,5,765,toExport,9,1991
6726,33,0,0,0,0,0,0,2,2,765,toExport,9,1991
6727,Total,0,109,0,0,0,5,3,117,765,toExport,9,1991
6728,3,83,212,1,0,0,2,1,299,Caatinga,toExport,9,2017
6729,4,178,4131,183,0,0,55,0,4547,Caatinga,toExport,9,2017
6730,12,2,64,29,0,0,43,1,139,Caatinga,toExport,9,2017
6731,15,0,0,0,0,0,0,0,0,Caatinga,toExport,9,2017
6732,18,0,0,0,0,0,0,0,0,Caatinga,toExport,9,2017
6733,22,3,32,7,0,0,55,2,99,Caatinga,toExport,9,2017
6734,33,7,20,3,0,0,3,72,105,Caatinga,toExport,9,2017
6735,Total,273,4459,223,0,0,158,76,5189,Caatinga,toExport,9,2017
6736,3,0,0,0,0,0,0,0,0,7614,toExport,9,2008
6737,4,0,71,2,0,0,0,0,73,7614,toExport,9,2008
6738,12,0,0,0,0,0,0,0,0,7614,toExport,9,2008
6739,15,0,0,0,0,0,0,0,0,7614,toExport,9,2008
6740,18,0,0,0,0,0,0,0,0,7614,toExport,9,2008
6741,22,0,0,0,0,0,0,0,0,7614,toExport,9,2008
6742,33,0,0,0,0,0,0,0,0,7614,toExport,9,2008
6743,Total,0,71,2,0,0,0,0,73,7614,toExport,9,2008
6744,3,0,2,0,0,0,0,1,3,757,toExport,9,2020
6745,4,0,120,3,0,0,0,0,123,757,toExport,9,2020
6746,12,0,0,1,0,0,1,0,2,757,toExport,9,2020
6747,15,0,0,0,0,0,0,0,0,757,toExport,9,2020
6748,18,0,0,0,0,0,0,0,0,757,toExport,9,2020
6749,22,0,1,0,0,0,0,0,1,757,toExport,9,2020
6750,33,0,1,0,0,0,0,3,4,757,toExport,9,2020
6751,Total,0,124,4,0,0,1,4,133,757,toExport,9,2020
6752,3,1,17,0,0,0,0,0,18,763,toExport,9,1993
6753,4,3,169,5,0,0,0,0,177,763,toExport,9,1993
6754,12,0,5,2,0,0,2,0,9,763,toExport,9,1993
6755,15,0,0,0,0,0,0,0,0,763,toExport,9,1993
6756,18,0,0,0,0,0,0,0,0,763,toExport,9,1993
6757,22,0,1,0,0,0,3,0,4,763,toExport,9,1993
6758,33,0,0,0,0,0,0,2,2,763,toExport,9,1993
6759,Total,4,192,7,0,0,5,2,210,763,toExport,9,1993
6760,3,3,11,0,0,0,0,0,14,765,toExport,5,2016
6761,4,2,86,5,0,0,1,0,94,765,toExport,5,2016
6762,12,0,0,0,0,0,0,0,0,765,toExport,5,2016
6763,15,0,0,0,0,0,0,0,0,765,toExport,5,2016
6764,18,0,0,0,0,0,0,0,0,765,toExport,5,2016
6765,22,0,2,0,0,0,4,0,6,765,toExport,5,2016
6766,33,1,0,0,0,0,0,1,2,765,toExport,5,2016
6767,Total,6,99,5,0,0,5,1,116,765,toExport,5,2016
6768,3,3,6,1,0,0,0,0,10,754,toExport,9,2002
6769,4,20,410,0,0,0,1,0,431,754,toExport,9,2002
6770,12,0,4,0,0,0,1,0,5,754,toExport,9,2002
6771,15,0,0,0,0,0,0,0,0,754,toExport,9,2002
6772,18,0,0,0,0,0,0,0,0,754,toExport,9,2002
6773,22,0,1,0,0,0,2,0,3,754,toExport,9,2002
6774,33,2,4,0,0,0,0,4,10,754,toExport,9,2002
6775,Total,25,425,1,0,0,4,4,459,754,toExport,9,2002
6776,3,1,3,0,0,0,0,0,4,7422,toExport,9,1991
6777,4,2,103,0,0,0,3,0,108,7422,toExport,9,1991
