,classes,3,4,12,21,22,33,Total,bacia,model,version,year
64,4,144,4152,67,781,4,1,5149,Caatinga,SpatialV2St1,15,2007
65,12,0,70,45,79,10,6,210,Caatinga,SpatialV2St1,15,2007
66,21,14,962,139,1825,20,2,2962,Caatinga,SpatialV2St1,15,2007
67,22,6,31,24,33,15,2,111,Caatinga,SpatialV2St1,15,2007
68,33,2,17,3,8,1,106,137,Caatinga,SpatialV2St1,15,2007
69,Total,235,5457,279,2743,52,118,8884,Caatinga,SpatialV2St1,15,2007
70,3,1,1,0,0,0,0,2,76116,SpatialV2St1,15,1989
71,4,4,97,12,34,0,1,148,76116,SpatialV2St1,15,1989
72,12,0,0,1,3,1,0,5,76116,SpatialV2St1,15,1989
73,21,0,13,8,45,2,0,68,76116,SpatialV2St1,15,1989
74,22,0,0,0,0,0,0,0,76116,SpatialV2St1,15,1989
75,33,0,0,0,0,0,9,9,76116,SpatialV2St1,15,1989
76,Total,5,111,21,82,3,10,232,76116,SpatialV2St1,15,1989
77,3,0,11,0,0,0,0,11,776,SpatialV2St1,15,2015
78,4,0,123,4,40,0,0,167,776,SpatialV2St1,15,2015
79,12,0,0,9,0,0,0,9,776,SpatialV2St1,15,2015
80,21,0,19,4,136,4,0,163,776,SpatialV2St1,15,2015
81,22,0,0,2,0,0,0,2,776,SpatialV2St1,15,2015
82,33,0,0,1,0,0,0,1,776,SpatialV2St1,15,2015
83,Total,0,153,20,176,4,0,353,776,SpatialV2St1,15,2015
84,3,0,0,0,0,0,0,0,7613,SpatialV2St1,15,2016
85,4,0,117,0,33,0,0,150,7613,SpatialV2St1,15,2016
86,12,0,2,0,9,6,0,17,7613,SpatialV2St1,15,2016
87,21,0,11,0,12,0,0,23,7613,SpatialV2St1,15,2016
88,22,0,1,0,0,0,0,1,7613,SpatialV2St1,15,2016
89,33,0,1,0,0,0,0,1,7613,SpatialV2St1,15,2016
90,Total,0,132,0,54,6,0,192,7613,SpatialV2St1,15,2016
91,3,5,22,0,0,0,0,27,7741,SpatialV2St1,15,1991
92,4,0,105,2,7,0,0,114,7741,SpatialV2St1,15,1991
93,12,0,8,0,1,0,0,9,7741,SpatialV2St1,15,1991
94,21,0,43,3,48,0,0,94,7741,SpatialV2St1,15,1991
95,22,0,1,0,0,0,0,1,7741,SpatialV2St1,15,1991
96,33,0,0,0,0,0,0,0,7741,SpatialV2St1,15,1991
97,Total,5,179,5,56,0,0,245,7741,SpatialV2St1,15,1991
98,3,0,15,0,1,0,0,16,7621,SpatialV2St1,15,2007
99,4,0,26,0,0,0,0,26,7621,SpatialV2St1,15,2007
100,12,0,1,0,0,0,0,1,7621,SpatialV2St1,15,2007
101,21,0,8,0,13,0,0,21,7621,SpatialV2St1,15,2007
102,22,0,0,0,0,0,0,0,7621,SpatialV2St1,15,2007
103,33,0,0,0,0,0,0,0,7621,SpatialV2St1,15,2007
104,Total,0,50,0,14,0,0,64,7621,SpatialV2St1,15,2007
105,3,0,4,0,0,0,0,4,756,SpatialV2St1,15,2007
106,4,1,187,9,50,1,0,248,756,SpatialV2St1,15,2007
107,12,0,2,2,1,0,1,6,756,SpatialV2St1,15,2007
108,21,0,46,7,71,1,0,125,756,SpatialV2St1,15,2007
109,22,0,3,1,4,0,0,8,756,SpatialV2St1,15,2007
110,33,0,0,1,0,0,8,9,756,SpatialV2St1,15,2007
111,Total,1,242,20,126,2,9,400,756,SpatialV2St1,15,2007
112,3,0,0,0,0,0,0,0,773,SpatialV2St1,15,1988
113,4,2,5,1,1,0,0,9,773,SpatialV2St1,15,1988
114,12,0,0,0,1,0,0,1,773,SpatialV2St1,15,1988
115,21,2,4,5,16,0,0,27,773,SpatialV2St1,15,1988
116,22,0,1,1,0,0,0,2,773,SpatialV2St1,15,1988
117,33,0,0,0,0,0,0,0,773,SpatialV2St1,15,1988
118,Total,4,10,7,18,0,0,39,773,SpatialV2St1,15,1988
119,3,4,6,0,0,0,0,10,754,SpatialV2St1,15,2005
120,4,11,320,0,133,0,0,464,754,SpatialV2St1,15,2005
121,12,0,3,0,11,0,0,14,754,SpatialV2St1,15,2005
122,21,1,60,1,148,1,2,213,754,SpatialV2St1,15,2005
123,22,0,1,1,2,0,0,4,754,SpatialV2St1,15,2005
124,33,2,2,0,1,0,14,19,754,SpatialV2St1,15,2005
125,Total,18,392,2,295,1,16,724,754,SpatialV2St1,15,2005
126,3,13,19,0,0,0,0,32,746,SpatialV2St1,15,2009
127,4,8,116,0,7,0,0,131,746,SpatialV2St1,15,2009
128,12,0,1,0,2,0,0,3,746,SpatialV2St1,15,2009
129,21,0,7,0,8,0,0,15,746,SpatialV2St1,15,2009
130,22,0,1,0,2,0,0,3,746,SpatialV2St1,15,2009
131,33,0,0,0,0,0,2,2,746,SpatialV2St1,15,2009
132,Total,21,144,0,19,0,2,186,746,SpatialV2St1,15,2009
133,3,2,3,0,0,0,0,5,7742,SpatialV2St1,15,2002
134,4,3,12,0,7,0,0,22,7742,SpatialV2St1,15,2002
135,12,0,0,1,1,0,0,2,7742,SpatialV2St1,15,2002
136,21,2,18,11,76,0,0,107,7742,SpatialV2St1,15,2002
137,22,0,0,1,0,0,0,1,7742,SpatialV2St1,15,2002
138,33,0,0,0,0,0,0,0,7742,SpatialV2St1,15,2002
139,Total,7,33,13,84,0,0,137,7742,SpatialV2St1,15,2002
140,3,0,21,0,0,0,0,21,7622,SpatialV2St1,15,2019
141,4,0,82,0,1,0,0,83,7622,SpatialV2St1,15,2019
142,12,0,1,0,1,0,0,2,7622,SpatialV2St1,15,2019
143,21,0,13,0,2,0,0,15,7622,SpatialV2St1,15,2019
144,22,0,0,0,0,0,0,0,7622,SpatialV2St1,15,2019
145,33,0,0,0,0,0,0,0,7622,SpatialV2St1,15,2019
146,Total,0,117,0,4,0,0,121,7622,SpatialV2St1,15,2019
147,3,0,11,0,1,0,0,12,766,SpatialV2St1,15,2017
148,4,0,83,0,19,0,0,102,766,SpatialV2St1,15,2017
149,12,0,3,0,2,0,0,5,766,SpatialV2St1,15,2017
150,21,1,19,0,122,0,0,142,766,SpatialV2St1,15,2017
151,22,0,1,0,1,1,0,3,766,SpatialV2St1,15,2017
152,33,0,1,0,0,0,2,3,766,SpatialV2St1,15,2017
153,Total,1,118,0,145,1,2,267,766,SpatialV2St1,15,2017
154,3,1,0,0,1,0,0,2,775,SpatialV2St1,15,1989
155,4,0,2,0,1,0,0,3,775,SpatialV2St1,15,1989
156,12,0,0,0,0,0,0,0,775,SpatialV2St1,15,1989
157,21,0,4,0,10,1,0,15,775,SpatialV2St1,15,1989
158,22,0,0,0,0,0,0,0,775,SpatialV2St1,15,1989
159,33,0,0,0,0,0,0,0,775,SpatialV2St1,15,1989
160,Total,1,6,0,12,1,0,20,775,SpatialV2St1,15,1989
161,3,2,2,0,0,0,0,4,757,SpatialV2St1,15,2017
162,4,5,108,1,29,0,0,143,757,SpatialV2St1,15,2017
163,12,0,1,0,1,0,0,2,757,SpatialV2St1,15,2017
164,21,1,29,2,99,0,0,131,757,SpatialV2St1,15,2017
165,22,0,2,0,1,0,0,3,757,SpatialV2St1,15,2017
166,33,0,0,0,5,0,2,7,757,SpatialV2St1,15,2017
167,Total,8,142,3,135,0,2,290,757,SpatialV2St1,15,2017
168,3,0,0,0,0,0,0,0,7618,SpatialV2St1,15,1988
169,4,0,104,2,9,0,0,115,7618,SpatialV2St1,15,1988
170,12,0,1,0,2,0,0,3,7618,SpatialV2St1,15,1988
171,21,0,7,1,31,1,0,40,7618,SpatialV2St1,15,1988
172,22,0,0,0,0,1,0,1,7618,SpatialV2St1,15,1988
173,33,0,0,0,0,0,0,0,7618,SpatialV2St1,15,1988
174,Total,0,112,3,42,2,0,159,7618,SpatialV2St1,15,1988
175,3,3,4,0,1,0,0,8,759,SpatialV2St1,15,2007
176,4,0,23,0,12,0,0,35,759,SpatialV2St1,15,2007
177,12,0,0,0,0,0,0,0,759,SpatialV2St1,15,2007
178,21,0,19,8,41,1,0,69,759,SpatialV2St1,15,2007
179,22,0,0,2,0,0,0,2,759,SpatialV2St1,15,2007
180,33,0,0,0,1,0,0,1,759,SpatialV2St1,15,2007
181,Total,3,46,10,55,1,0,115,759,SpatialV2St1,15,2007
182,3,0,0,0,0,0,0,0,7616,SpatialV2St1,15,2019
183,4,0,76,6,10,0,0,92,7616,SpatialV2St1,15,2019
184,12,0,2,1,0,0,0,3,7616,SpatialV2St1,15,2019
185,21,0,13,0,19,0,0,32,7616,SpatialV2St1,15,2019
186,22,0,0,0,0,0,0,0,7616,SpatialV2St1,15,2019
187,33,0,0,0,0,0,0,0,7616,SpatialV2St1,15,2019
188,Total,0,91,7,29,0,0,127,7616,SpatialV2St1,15,2019
189,3,1,17,0,0,0,0,18,763,SpatialV2St1,15,2002
190,4,2,178,2,25,0,0,207,763,SpatialV2St1,15,2002
191,12,0,6,5,4,0,0,15,763,SpatialV2St1,15,2002
192,21,0,46,2,96,1,0,145,763,SpatialV2St1,15,2002
193,22,0,1,1,1,0,1,4,763,SpatialV2St1,15,2002
194,33,0,1,0,0,0,2,3,763,SpatialV2St1,15,2002
195,Total,3,249,10,126,1,3,392,763,SpatialV2St1,15,2002
196,3,0,0,0,0,0,0,0,758,SpatialV2St1,15,1997
197,4,0,74,0,15,0,0,89,758,SpatialV2St1,15,1997
198,12,0,0,0,2,0,0,2,758,SpatialV2St1,15,1997
199,21,0,27,1,39,1,0,68,758,SpatialV2St1,15,1997
200,22,0,0,1,0,0,0,1,758,SpatialV2St1,15,1997
201,33,0,1,0,1,0,0,2,758,SpatialV2St1,15,1997
202,Total,0,102,2,57,1,0,162,758,SpatialV2St1,15,1997
203,3,0,0,0,0,0,0,0,7616,SpatialV2St1,15,2016
204,4,0,76,1,15,0,0,92,7616,SpatialV2St1,15,2016
205,12,0,2,1,0,0,0,3,7616,SpatialV2St1,15,2016
206,21,0,10,2,20,0,0,32,7616,SpatialV2St1,15,2016
207,22,0,0,0,0,0,0,0,7616,SpatialV2St1,15,2016
208,33,0,0,0,0,0,0,0,7616,SpatialV2St1,15,2016
209,Total,0,88,4,35,0,0,127,7616,SpatialV2St1,15,2016
210,3,0,3,0,0,0,0,3,755,SpatialV2St1,15,2016
211,4,0,133,0,23,0,0,156,755,SpatialV2St1,15,2016
212,12,0,0,0,4,1,0,5,755,SpatialV2St1,15,2016
213,21,0,35,0,50,2,0,87,755,SpatialV2St1,15,2016
214,22,0,1,0,6,4,0,11,755,SpatialV2St1,15,2016
215,33,0,1,0,0,2,1,4,755,SpatialV2St1,15,2016
216,Total,0,173,0,83,9,1,266,755,SpatialV2St1,15,2016
217,3,4,6,0,0,0,0,10,754,SpatialV2St1,15,1997
218,4,10,368,1,101,0,0,480,754,SpatialV2St1,15,1997
219,12,0,3,0,11,0,0,14,754,SpatialV2St1,15,1997
220,21,3,81,3,111,2,3,203,754,SpatialV2St1,15,1997
221,22,0,1,1,3,0,0,5,754,SpatialV2St1,15,1997
222,33,2,2,1,0,0,7,12,754,SpatialV2St1,15,1997
223,Total,19,461,6,226,2,10,724,754,SpatialV2St1,15,1997
224,3,1,1,0,0,0,0,2,775,SpatialV2St1,15,2006
225,4,0,4,0,0,0,0,4,775,SpatialV2St1,15,2006
226,12,0,0,0,0,1,0,1,775,SpatialV2St1,15,2006
227,21,0,3,1,9,0,0,13,775,SpatialV2St1,15,2006
228,22,0,0,0,0,0,0,0,775,SpatialV2St1,15,2006
229,33,0,0,0,0,0,0,0,775,SpatialV2St1,15,2006
230,Total,1,8,1,9,1,0,20,775,SpatialV2St1,15,2006
231,3,4,6,0,0,0,0,10,754,SpatialV2St1,15,1999
232,4,8,383,4,89,0,0,484,754,SpatialV2St1,15,1999
233,12,0,2,0,11,0,1,14,754,SpatialV2St1,15,1999
234,21,4,81,3,112,0,0,200,754,SpatialV2St1,15,1999
235,22,0,1,1,4,0,0,6,754,SpatialV2St1,15,1999
236,33,1,2,0,1,0,6,10,754,SpatialV2St1,15,1999
237,Total,17,475,8,217,0,7,724,754,SpatialV2St1,15,1999
238,3,1,0,0,1,0,0,2,771,SpatialV2St1,15,2015
239,4,4,43,0,62,1,0,110,771,SpatialV2St1,15,2015
240,12,0,0,0,3,0,0,3,771,SpatialV2St1,15,2015
241,21,0,8,1,120,0,0,129,771,SpatialV2St1,15,2015
242,22,0,0,0,2,0,0,2,771,SpatialV2St1,15,2015
243,33,0,0,0,0,0,0,0,771,SpatialV2St1,15,2015
244,Total,5,51,1,188,1,0,246,771,SpatialV2St1,15,2015
245,3,14,17,0,1,0,0,32,746,SpatialV2St1,15,2008
246,4,8,116,0,7,0,0,131,746,SpatialV2St1,15,2008
247,12,0,3,0,0,0,0,3,746,SpatialV2St1,15,2008
248,21,0,10,0,5,0,0,15,746,SpatialV2St1,15,2008
249,22,0,2,0,1,0,0,3,746,SpatialV2St1,15,2008
250,33,0,0,0,0,0,2,2,746,SpatialV2St1,15,2008
251,Total,22,148,0,14,0,2,186,746,SpatialV2St1,15,2008
252,3,0,0,0,2,0,0,2,7615,SpatialV2St1,15,1994
253,4,0,147,0,40,0,0,187,7615,SpatialV2St1,15,1994
254,12,0,6,1,14,0,0,21,7615,SpatialV2St1,15,1994
255,21,0,16,0,49,0,0,65,7615,SpatialV2St1,15,1994
256,22,0,1,0,2,0,0,3,7615,SpatialV2St1,15,1994
257,33,0,0,0,0,0,2,2,7615,SpatialV2St1,15,1994
258,Total,0,170,1,107,0,2,280,7615,SpatialV2St1,15,1994
259,3,0,0,0,0,0,0,0,7613,SpatialV2St1,15,2013
260,4,0,117,0,32,1,0,150,7613,SpatialV2St1,15,2013
261,12,0,3,0,14,0,0,17,7613,SpatialV2St1,15,2013
262,21,0,11,0,12,0,0,23,7613,SpatialV2St1,15,2013
263,22,0,1,0,0,0,0,1,7613,SpatialV2St1,15,2013
264,33,0,0,0,0,0,1,1,7613,SpatialV2St1,15,2013
265,Total,0,132,0,58,1,1,192,7613,SpatialV2St1,15,2013
266,3,0,7,0,1,0,0,8,767,SpatialV2St1,15,1985
267,4,0,47,0,10,0,0,57,767,SpatialV2St1,15,1985
268,12,0,0,0,1,0,0,1,767,SpatialV2St1,15,1985
269,21,0,8,0,26,0,0,34,767,SpatialV2St1,15,1985
270,22,0,1,0,0,0,0,1,767,SpatialV2St1,15,1985
271,33,0,0,0,0,0,0,0,767,SpatialV2St1,15,1985
272,Total,0,63,0,38,0,0,101,767,SpatialV2St1,15,1985
273,3,0,0,0,0,0,0,0,7618,SpatialV2St1,15,2003
274,4,0,93,2,7,0,0,102,7618,SpatialV2St1,15,2003
275,12,0,2,0,1,0,0,3,7618,SpatialV2St1,15,2003
276,21,0,12,0,40,1,0,53,7618,SpatialV2St1,15,2003
277,22,0,0,1,0,0,0,1,7618,SpatialV2St1,15,2003
278,33,0,0,0,0,0,0,0,7618,SpatialV2St1,15,2003
279,Total,0,107,3,48,1,0,159,7618,SpatialV2St1,15,2003
280,3,1,10,0,0,0,0,11,744,SpatialV2St1,15,1999
281,4,2,491,4,37,0,0,534,744,SpatialV2St1,15,1999
282,12,0,10,6,5,0,0,21,744,SpatialV2St1,15,1999
283,21,0,84,14,54,0,0,152,744,SpatialV2St1,15,1999
284,22,0,1,0,1,0,0,2,744,SpatialV2St1,15,1999
285,33,0,1,0,1,0,0,2,744,SpatialV2St1,15,1999
286,Total,3,597,24,98,0,0,722,744,SpatialV2St1,15,1999
287,3,0,3,0,0,0,0,3,7612,SpatialV2St1,15,1998
288,4,0,98,2,4,0,1,105,7612,SpatialV2St1,15,1998
289,12,0,1,1,6,0,0,8,7612,SpatialV2St1,15,1998
290,21,0,27,5,23,0,0,55,7612,SpatialV2St1,15,1998
291,22,0,1,0,2,0,0,3,7612,SpatialV2St1,15,1998
292,33,0,0,0,0,0,3,3,7612,SpatialV2St1,15,1998
293,Total,0,130,8,35,0,4,177,7612,SpatialV2St1,15,1998
294,3,0,8,0,5,0,0,13,776,SpatialV2St1,15,2007
295,4,0,117,5,56,0,0,178,776,SpatialV2St1,15,2007
296,12,0,0,9,0,0,0,9,776,SpatialV2St1,15,2007
297,21,0,36,16,97,2,0,151,776,SpatialV2St1,15,2007
298,22,0,0,2,0,0,0,2,776,SpatialV2St1,15,2007
299,33,0,0,0,0,0,0,0,776,SpatialV2St1,15,2007
300,Total,0,161,32,158,2,0,353,776,SpatialV2St1,15,2007
301,3,9,7,0,2,1,0,19,751,SpatialV2St1,15,2007
302,4,32,102,0,3,0,0,137,751,SpatialV2St1,15,2007
303,12,0,2,1,5,0,0,8,751,SpatialV2St1,15,2007
304,21,3,30,0,8,0,0,41,751,SpatialV2St1,15,2007
305,22,0,4,4,1,1,0,10,751,SpatialV2St1,15,2007
306,33,0,0,0,1,1,1,3,751,SpatialV2St1,15,2007
307,Total,44,145,5,20,3,1,218,751,SpatialV2St1,15,2007
308,3,0,13,0,2,0,0,15,765,SpatialV2St1,15,2000
309,4,0,88,0,25,0,0,113,765,SpatialV2St1,15,2000
310,12,0,0,0,0,0,0,0,765,SpatialV2St1,15,2000
311,21,0,14,0,91,0,0,105,765,SpatialV2St1,15,2000
312,22,0,1,0,2,3,0,6,765,SpatialV2St1,15,2000
313,33,0,1,0,0,0,1,2,765,SpatialV2St1,15,2000
314,Total,0,117,0,120,3,1,241,765,SpatialV2St1,15,2000
315,3,1,0,0,1,0,0,2,775,SpatialV2St1,15,1991
316,4,0,1,0,3,0,0,4,775,SpatialV2St1,15,1991
317,12,0,0,0,0,0,0,0,775,SpatialV2St1,15,1991
318,21,0,2,1,11,0,0,14,775,SpatialV2St1,15,1991
319,22,0,0,0,0,0,0,0,775,SpatialV2St1,15,1991
320,33,0,0,0,0,0,0,0,775,SpatialV2St1,15,1991
321,Total,1,3,1,15,0,0,20,775,SpatialV2St1,15,1991
322,3,1,2,0,0,0,0,3,752,SpatialV2St1,15,2016
323,4,2,115,0,4,0,0,121,752,SpatialV2St1,15,2016
324,12,0,4,1,0,0,0,5,752,SpatialV2St1,15,2016
325,21,1,19,0,11,0,0,31,752,SpatialV2St1,15,2016
326,22,0,2,1,1,0,0,4,752,SpatialV2St1,15,2016
327,33,0,0,0,1,0,0,1,752,SpatialV2St1,15,2016
328,Total,4,142,2,17,0,0,165,752,SpatialV2St1,15,2016
329,3,1,0,0,1,0,0,2,771,SpatialV2St1,15,2018
330,4,3,38,0,67,0,0,108,771,SpatialV2St1,15,2018
331,12,0,1,0,2,0,0,3,771,SpatialV2St1,15,2018
332,21,1,12,1,117,0,0,131,771,SpatialV2St1,15,2018
333,22,0,0,0,2,0,0,2,771,SpatialV2St1,15,2018
334,33,0,0,0,0,0,0,0,771,SpatialV2St1,15,2018
335,Total,5,51,1,189,0,0,246,771,SpatialV2St1,15,2018
336,3,0,9,0,0,0,0,9,764,SpatialV2St1,15,1988
337,4,0,28,0,6,0,0,34,764,SpatialV2St1,15,1988
338,12,0,0,0,0,0,0,0,764,SpatialV2St1,15,1988
339,21,0,8,0,23,0,0,31,764,SpatialV2St1,15,1988
340,22,0,2,0,0,0,0,2,764,SpatialV2St1,15,1988
341,33,0,0,0,0,0,0,0,764,SpatialV2St1,15,1988
342,Total,0,47,0,29,0,0,76,764,SpatialV2St1,15,1988
343,3,8,6,3,0,0,0,17,751,SpatialV2St1,15,2000
344,4,33,108,0,3,0,0,144,751,SpatialV2St1,15,2000
345,12,0,4,1,3,0,0,8,751,SpatialV2St1,15,2000
346,21,3,24,1,8,0,0,36,751,SpatialV2St1,15,2000
347,22,0,5,2,0,3,0,10,751,SpatialV2St1,15,2000
348,33,0,0,2,1,0,0,3,751,SpatialV2St1,15,2000
349,Total,44,147,9,15,3,0,218,751,SpatialV2St1,15,2000
350,3,4,3,0,1,0,0,8,745,SpatialV2St1,15,2006
351,4,20,32,0,3,0,0,55,745,SpatialV2St1,15,2006
352,12,0,0,0,1,0,0,1,745,SpatialV2St1,15,2006
353,21,0,2,0,5,0,0,7,745,SpatialV2St1,15,2006
354,22,0,0,0,0,0,0,0,745,SpatialV2St1,15,2006
355,33,0,0,0,0,0,0,0,745,SpatialV2St1,15,2006
356,Total,24,37,0,10,0,0,71,745,SpatialV2St1,15,2006
357,3,0,22,0,0,0,0,22,7622,SpatialV2St1,15,1998
358,4,0,74,0,2,0,0,76,7622,SpatialV2St1,15,1998
359,12,0,1,0,1,0,0,2,7622,SpatialV2St1,15,1998
360,21,0,14,0,7,0,0,21,7622,SpatialV2St1,15,1998
361,22,0,0,0,0,0,0,0,7622,SpatialV2St1,15,1998
362,33,0,0,0,0,0,0,0,7622,SpatialV2St1,15,1998
363,Total,0,111,0,10,0,0,121,7622,SpatialV2St1,15,1998
364,3,7,19,0,0,0,0,26,7741,SpatialV2St1,15,2007
365,4,0,98,2,2,0,0,102,7741,SpatialV2St1,15,2007
366,12,0,8,1,0,0,0,9,7741,SpatialV2St1,15,2007
367,21,0,60,3,42,0,0,105,7741,SpatialV2St1,15,2007
368,22,0,1,1,0,0,0,2,7741,SpatialV2St1,15,2007
369,33,0,0,0,0,0,1,1,7741,SpatialV2St1,15,2007
370,Total,7,186,7,44,0,1,245,7741,SpatialV2St1,15,2007
371,3,0,23,0,0,0,0,23,7622,SpatialV2St1,15,1987
372,4,0,76,0,4,0,0,80,7622,SpatialV2St1,15,1987
373,12,0,2,0,0,0,0,2,7622,SpatialV2St1,15,1987
374,21,0,4,0,12,0,0,16,7622,SpatialV2St1,15,1987
375,22,0,0,0,0,0,0,0,7622,SpatialV2St1,15,1987
376,33,0,0,0,0,0,0,0,7622,SpatialV2St1,15,1987
377,Total,0,105,0,16,0,0,121,7622,SpatialV2St1,15,1987
378,3,1,1,0,0,0,0,2,775,SpatialV2St1,15,1993
379,4,0,2,0,2,0,0,4,775,SpatialV2St1,15,1993
380,12,0,0,0,1,0,0,1,775,SpatialV2St1,15,1993
381,21,0,3,1,9,0,0,13,775,SpatialV2St1,15,1993
382,22,0,0,0,0,0,0,0,775,SpatialV2St1,15,1993
383,33,0,0,0,0,0,0,0,775,SpatialV2St1,15,1993
384,Total,1,6,1,12,0,0,20,775,SpatialV2St1,15,1993
385,3,1,17,0,0,0,0,18,763,SpatialV2St1,15,1995
386,4,1,180,1,26,0,0,208,763,SpatialV2St1,15,1995
387,12,0,5,7,3,0,0,15,763,SpatialV2St1,15,1995
388,21,0,44,0,100,0,0,144,763,SpatialV2St1,15,1995
389,22,0,2,1,2,0,0,5,763,SpatialV2St1,15,1995
390,33,0,0,0,0,0,2,2,763,SpatialV2St1,15,1995
391,Total,2,248,9,131,0,2,392,763,SpatialV2St1,15,1995
392,3,1,17,0,0,0,0,18,763,SpatialV2St1,15,1990
393,4,1,177,2,35,0,0,215,763,SpatialV2St1,15,1990
394,12,0,7,6,2,0,0,15,763,SpatialV2St1,15,1990
395,21,0,34,1,100,0,0,135,763,SpatialV2St1,15,1990
396,22,0,2,1,1,0,2,6,763,SpatialV2St1,15,1990
397,33,0,0,0,0,0,3,3,763,SpatialV2St1,15,1990
398,Total,2,237,10,138,0,5,392,763,SpatialV2St1,15,1990
399,3,0,16,0,0,0,0,16,7621,SpatialV2St1,15,2006
400,4,0,23,0,2,0,0,25,7621,SpatialV2St1,15,2006
401,12,0,1,0,0,0,0,1,7621,SpatialV2St1,15,2006
402,21,0,8,0,14,0,0,22,7621,SpatialV2St1,15,2006
