Version,Models,Bacia,Years,global_accuracy,quantity diss,alloc dis,exchange,shift
21,TemporalV3J5,Caatinga,1985,71.38,3.96,24.660000000000004,23.46,1.22
21,TemporalV3J5,Caatinga,1986,71.48,3.62,24.899999999999995,23.74,1.18
21,TemporalV3J5,Caatinga,1987,72.96,3.88,23.160000000000007,21.52,1.64
21,TemporalV3J5,Caatinga,1988,73.73,3.97,22.299999999999997,20.55,1.75
21,TemporalV3J5,Caatinga,1989,73.82,4.29,21.890000000000008,20.1,1.79
21,TemporalV3J5,Caatinga,1990,73.48,4.32,22.199999999999996,20.56,1.64
21,TemporalV3J5,Caatinga,1991,73.3,3.97,22.730000000000004,20.71,2.02
21,TemporalV3J5,Caatinga,1992,72.87,3.28,23.849999999999994,21.54,2.31
21,TemporalV3J5,Caatinga,1993,73.01,3.07,23.919999999999995,21.93,2.0
21,TemporalV3J5,Caatinga,1994,73.03,3.12,23.849999999999998,21.68,2.17
21,TemporalV3J5,Caatinga,1995,73.03,2.86,24.11,22.06,2.03
21,TemporalV3J5,Caatinga,1996,72.7,2.62,24.679999999999996,22.69,1.98
21,TemporalV3J5,Caatinga,1997,72.61,2.39,25.0,23.03,1.96
21,TemporalV3J5,Caatinga,1998,72.85,2.06,25.090000000000007,23.46,1.63
21,TemporalV3J5,Caatinga,1999,73.11,2.02,24.87,23.17,1.72
21,TemporalV3J5,Caatinga,2000,73.01,2.03,24.959999999999994,23.26,1.72
21,TemporalV3J5,Caatinga,2001,73.12,2.14,24.739999999999995,23.12,1.62
21,TemporalV3J5,Caatinga,2002,73.5,2.19,24.31,22.76,1.54
21,TemporalV3J5,Caatinga,2003,73.24,2.2,24.560000000000006,22.92,1.64
21,TemporalV3J5,Caatinga,2004,73.55,2.15,24.300000000000004,22.74,1.56
21,TemporalV3J5,Caatinga,2005,73.19,2.63,24.180000000000003,22.78,1.41
21,TemporalV3J5,Caatinga,2006,73.13,2.68,24.190000000000005,22.69,1.5
21,TemporalV3J5,Caatinga,2007,73.09,2.81,24.099999999999998,22.51,1.59
21,TemporalV3J5,Caatinga,2008,73.04,2.76,24.199999999999996,22.49,1.72
21,TemporalV3J5,Caatinga,2009,73.19,2.8,24.01,22.15,1.86
21,TemporalV3J5,Caatinga,2010,73.5,2.52,23.98,22.22,1.76
21,TemporalV3J5,Caatinga,2011,74.09,2.18,23.729999999999997,21.97,1.76
21,TemporalV3J5,Caatinga,2012,74.61,2.11,23.28,22.2,1.08
21,TemporalV3J5,Caatinga,2013,74.93,2.3,22.769999999999992,21.77,1.0
21,TemporalV3J5,Caatinga,2014,74.68,2.12,23.199999999999992,22.16,1.04
21,TemporalV3J5,Caatinga,2015,74.45,2.1,23.449999999999996,22.13,1.33
21,TemporalV3J5,Caatinga,2016,74.39,2.18,23.43,21.77,1.65
21,TemporalV3J5,Caatinga,2017,74.28,2.22,23.5,21.62,1.88
21,TemporalV3J5,Caatinga,2018,74.01,2.04,23.949999999999996,22.18,1.78
21,TemporalV3J5,Caatinga,2019,73.84,2.12,24.039999999999996,22.74,1.31
21,TemporalV3J5,Caatinga,2020,74.07,2.05,23.880000000000006,22.04,1.85
21,TemporalV3J5,Caatinga,2021,73.4,2.14,24.459999999999994,22.78,1.68
21,TemporalV3J5,Caatinga,2022,72.84,2.77,24.389999999999997,23.44,0.96
21,TemporalV3J5,741,1985,85.05,11.22,3.730000000000002,1.87,1.87
21,TemporalV3J5,741,1986,81.31,13.08,5.609999999999998,5.61,0.0
21,TemporalV3J5,741,1987,80.37,14.01,5.619999999999996,5.61,0.0
21,TemporalV3J5,741,1988,79.44,14.95,5.610000000000003,5.61,0.0
21,TemporalV3J5,741,1989,79.44,15.88,4.6800000000000015,3.74,0.94
21,TemporalV3J5,741,1990,80.37,14.95,4.679999999999996,3.74,0.94
21,TemporalV3J5,741,1991,78.5,16.82,4.68,3.74,0.94
21,TemporalV3J5,741,1992,77.57,17.76,4.670000000000005,1.87,2.8
21,TemporalV3J5,741,1993,77.57,17.76,4.670000000000005,1.87,2.8
21,TemporalV3J5,741,1994,77.57,18.68,3.750000000000007,1.87,1.87
21,TemporalV3J5,741,1995,78.5,17.75,3.75,1.87,1.87
21,TemporalV3J5,741,1996,78.5,15.88,5.619999999999999,3.74,1.87
21,TemporalV3J5,741,1997,80.37,14.95,4.679999999999996,3.74,0.94
21,TemporalV3J5,741,1998,82.24,14.02,3.7400000000000055,1.87,1.87
21,TemporalV3J5,741,1999,82.24,14.02,3.7400000000000055,1.87,1.87
21,TemporalV3J5,741,2000,82.24,14.02,3.7400000000000055,1.87,1.87
21,TemporalV3J5,741,2001,81.31,14.95,3.7399999999999984,1.87,1.87
21,TemporalV3J5,741,2002,78.5,16.82,4.68,1.87,2.8
21,TemporalV3J5,741,2003,75.7,18.69,5.609999999999996,1.87,3.74
21,TemporalV3J5,741,2004,75.7,19.62,4.679999999999996,1.87,2.8
21,TemporalV3J5,741,2005,76.64,18.68,4.68,1.87,2.8
21,TemporalV3J5,741,2006,76.64,18.68,4.68,1.87,2.8
21,TemporalV3J5,741,2007,77.57,18.69,3.7400000000000055,0.0,3.74
21,TemporalV3J5,741,2008,79.44,17.76,2.8000000000000007,0.0,2.8
21,TemporalV3J5,741,2009,79.44,17.76,2.8000000000000007,0.0,2.8
21,TemporalV3J5,741,2010,77.57,16.82,5.6100000000000065,1.87,3.74
21,TemporalV3J5,741,2011,78.5,14.02,7.48,3.74,3.74
21,TemporalV3J5,741,2012,78.5,14.02,7.48,3.74,3.74
21,TemporalV3J5,741,2013,77.57,14.95,7.4800000000000075,3.74,3.74
21,TemporalV3J5,741,2014,77.57,14.02,8.410000000000007,3.74,4.68
21,TemporalV3J5,741,2015,81.31,12.14,6.549999999999997,1.87,4.68
21,TemporalV3J5,741,2016,81.31,12.14,6.549999999999997,1.87,4.68
21,TemporalV3J5,741,2017,80.37,13.08,6.549999999999995,1.87,4.68
21,TemporalV3J5,741,2018,82.24,12.15,5.610000000000005,1.87,3.74
21,TemporalV3J5,741,2019,83.18,12.15,4.669999999999993,1.87,2.8
21,TemporalV3J5,741,2020,82.24,13.08,4.680000000000005,1.87,2.8
21,TemporalV3J5,741,2021,81.31,14.02,4.669999999999998,1.87,2.8
21,TemporalV3J5,741,2022,82.24,13.08,4.680000000000005,1.87,2.8
21,TemporalV3J5,7421,1985,86.25,3.75,10.0,10.0,0.0
21,TemporalV3J5,7421,1986,85.0,2.5,12.5,12.5,0.0
21,TemporalV3J5,7421,1987,87.5,3.75,8.75,7.5,1.25
21,TemporalV3J5,7421,1988,87.5,3.75,8.75,7.5,1.25
21,TemporalV3J5,7421,1989,88.75,2.5,8.75,7.5,1.25
21,TemporalV3J5,7421,1990,87.5,3.75,8.75,7.5,1.25
21,TemporalV3J5,7421,1991,86.25,2.5,11.25,10.0,1.25
21,TemporalV3J5,7421,1992,85.0,2.5,12.5,12.5,0.0
21,TemporalV3J5,7421,1993,85.0,3.75,11.25,10.0,1.25
21,TemporalV3J5,7421,1994,85.0,3.75,11.25,10.0,1.25
21,TemporalV3J5,7421,1995,83.75,3.75,12.5,12.5,0.0
21,TemporalV3J5,7421,1996,81.25,3.75,15.0,12.5,2.5
21,TemporalV3J5,7421,1997,80.0,3.75,16.25,15.0,1.25
21,TemporalV3J5,7421,1998,78.75,3.75,17.5,17.5,0.0
21,TemporalV3J5,7421,1999,78.75,1.25,20.0,20.0,0.0
21,TemporalV3J5,7421,2000,76.25,2.5,21.25,20.0,1.25
21,TemporalV3J5,7421,2001,77.5,1.25,21.25,20.0,1.25
21,TemporalV3J5,7421,2002,80.0,2.5,17.5,17.5,0.0
21,TemporalV3J5,7421,2003,80.0,3.75,16.25,15.0,1.25
21,TemporalV3J5,7421,2004,77.5,5.0,17.5,15.0,2.5
21,TemporalV3J5,7421,2005,78.75,6.25,15.0,12.5,2.5
21,TemporalV3J5,7421,2006,78.75,6.25,15.0,12.5,2.5
21,TemporalV3J5,7421,2007,81.25,3.75,15.0,12.5,2.5
21,TemporalV3J5,7421,2008,85.0,3.75,11.25,10.0,1.25
21,TemporalV3J5,7421,2009,82.5,3.75,13.75,12.5,1.25
21,TemporalV3J5,7421,2010,86.25,2.5,11.25,10.0,1.25
21,TemporalV3J5,7421,2011,86.25,2.5,11.25,10.0,1.25
21,TemporalV3J5,7421,2012,85.0,3.75,11.25,10.0,1.25
21,TemporalV3J5,7421,2013,86.25,2.5,11.25,10.0,1.25
21,TemporalV3J5,7421,2014,87.5,3.75,8.75,7.5,1.25
21,TemporalV3J5,7421,2015,87.5,3.75,8.75,7.5,1.25
21,TemporalV3J5,7421,2016,87.5,2.5,10.0,10.0,0.0
21,TemporalV3J5,7421,2017,86.25,2.5,11.25,10.0,1.25
21,TemporalV3J5,7421,2018,86.25,2.5,11.25,10.0,1.25
21,TemporalV3J5,7421,2019,85.0,3.75,11.25,10.0,1.25
21,TemporalV3J5,7421,2020,81.25,5.0,13.75,12.5,1.25
21,TemporalV3J5,7421,2021,81.25,3.75,15.0,15.0,0.0
21,TemporalV3J5,7421,2022,77.5,1.25,21.25,20.0,1.25
21,TemporalV3J5,7422,1985,79.01,2.21,18.779999999999994,15.46,3.32
21,TemporalV3J5,7422,1986,77.9,3.86,18.239999999999995,16.56,1.65
21,TemporalV3J5,7422,1987,74.03,4.96,21.009999999999998,18.78,2.21
21,TemporalV3J5,7422,1988,73.48,5.52,20.999999999999996,19.88,1.1
21,TemporalV3J5,7422,1989,74.03,3.86,22.11,20.99,1.1
21,TemporalV3J5,7422,1990,72.93,3.86,23.209999999999994,23.2,0.0
21,TemporalV3J5,7422,1991,73.48,3.86,22.659999999999997,22.1,0.55
21,TemporalV3J5,7422,1992,74.03,5.52,20.45,19.88,0.55
21,TemporalV3J5,7422,1993,74.03,6.63,19.34,18.78,0.55
21,TemporalV3J5,7422,1994,72.93,8.84,18.229999999999993,16.57,1.66
21,TemporalV3J5,7422,1995,72.38,9.94,17.680000000000007,15.46,2.2
21,TemporalV3J5,7422,1996,71.27,10.5,18.230000000000004,16.57,1.66
21,TemporalV3J5,7422,1997,70.17,9.94,19.89,17.68,2.2
21,TemporalV3J5,7422,1998,69.06,10.5,20.439999999999998,19.88,0.55
21,TemporalV3J5,7422,1999,72.38,9.94,17.680000000000007,16.56,1.1
21,TemporalV3J5,7422,2000,70.72,10.5,18.78,16.57,2.2
21,TemporalV3J5,7422,2001,71.27,9.94,18.790000000000006,16.57,2.2
21,TemporalV3J5,7422,2002,71.82,9.39,18.790000000000006,15.47,3.32
21,TemporalV3J5,7422,2003,71.82,8.28,19.900000000000006,17.67,2.2
21,TemporalV3J5,7422,2004,71.27,8.84,19.890000000000004,18.77,1.1
21,TemporalV3J5,7422,2005,72.38,6.08,21.540000000000006,17.68,3.86
21,TemporalV3J5,7422,2006,70.72,4.42,24.86,22.1,2.76
21,TemporalV3J5,7422,2007,70.17,3.86,25.97,23.2,2.76
21,TemporalV3J5,7422,2008,69.61,4.42,25.97,23.2,2.76
21,TemporalV3J5,7422,2009,69.61,4.42,25.97,23.2,2.76
21,TemporalV3J5,7422,2010,72.38,6.63,20.990000000000006,17.68,3.32
21,TemporalV3J5,7422,2011,71.82,8.28,19.900000000000006,16.57,3.32
21,TemporalV3J5,7422,2012,71.27,8.83,19.900000000000006,15.46,4.42
21,TemporalV3J5,7422,2013,72.38,8.83,18.790000000000006,14.36,4.42
21,TemporalV3J5,7422,2014,71.27,8.83,19.900000000000006,14.36,5.52
21,TemporalV3J5,7422,2015,71.82,9.39,18.790000000000006,15.46,3.31
21,TemporalV3J5,7422,2016,73.48,9.39,17.129999999999995,13.26,3.86
21,TemporalV3J5,7422,2017,74.03,7.73,18.24,14.36,3.86
21,TemporalV3J5,7422,2018,72.93,8.28,18.789999999999992,14.36,4.42
21,TemporalV3J5,7422,2019,74.59,7.73,17.679999999999996,12.15,5.52
