,classes,3,4,12,21,22,27,33,Total,bacia,model,version,year
0,3,6,4,0,0,1,0,0,11,7742,Frequency,9,2017
1,4,5,23,1,1,0,0,0,30,7742,Frequency,9,2017
2,12,0,1,2,0,0,0,0,3,7742,Frequency,9,2017
3,21,0,47,2,83,5,0,0,137,7742,Frequency,9,2017
4,22,0,1,0,0,1,0,0,2,7742,Frequency,9,2017
5,27,0,0,0,0,0,0,0,0,7742,Frequency,9,2017
6,33,0,0,0,0,0,0,0,0,7742,Frequency,9,2017
7,Total,11,76,5,84,7,0,0,183,7742,Frequency,9,2017
8,3,15,33,0,0,0,0,0,48,7741,Frequency,13,1997
9,4,4,131,1,11,0,0,0,147,7741,Frequency,13,1997
10,12,0,9,0,1,0,0,0,10,7741,Frequency,13,1997
11,21,0,80,2,73,0,0,0,155,7741,Frequency,13,1997
12,22,0,0,0,0,0,0,0,0,7741,Frequency,13,1997
13,27,0,2,0,1,0,0,0,3,7741,Frequency,13,1997
14,33,0,0,0,0,0,0,0,0,7741,Frequency,13,1997
15,Total,19,255,3,86,0,0,0,363,7741,Frequency,13,1997
16,3,1,3,0,0,0,0,0,4,7422,Frequency,10,2004
17,4,5,101,2,16,1,0,0,125,7422,Frequency,10,2004
18,12,0,3,1,2,1,0,0,7,7422,Frequency,10,2004
19,21,2,21,0,21,5,0,0,49,7422,Frequency,10,2004
20,22,0,0,0,0,0,0,0,0,7422,Frequency,10,2004
21,27,0,0,0,0,0,0,0,0,7422,Frequency,10,2004
22,33,0,0,0,0,0,0,2,2,7422,Frequency,10,2004
23,Total,8,128,3,39,7,0,2,187,7422,Frequency,10,2004
24,3,1,1,0,0,0,0,0,2,741,Frequency,10,2000
25,4,8,72,0,1,0,0,0,81,741,Frequency,10,2000
26,12,0,0,1,3,0,0,0,4,741,Frequency,10,2000
27,21,2,12,0,7,0,0,0,21,741,Frequency,10,2000
28,22,0,0,0,0,0,0,0,0,741,Frequency,10,2000
29,27,0,0,0,0,0,0,0,0,741,Frequency,10,2000
30,33,0,0,0,0,0,0,2,2,741,Frequency,10,2000
31,Total,11,85,1,11,0,0,2,110,741,Frequency,10,2000
32,3,2,1,0,0,0,0,0,3,771,Frequency,10,2017
33,4,7,97,5,4,1,0,0,114,771,Frequency,10,2017
34,12,0,4,0,0,0,0,0,4,771,Frequency,10,2017
35,21,1,66,1,95,2,0,0,165,771,Frequency,10,2017
36,22,0,1,0,2,0,0,0,3,771,Frequency,10,2017
37,27,0,0,0,0,0,0,0,0,771,Frequency,10,2017
38,33,0,0,0,0,0,0,1,1,771,Frequency,10,2017
39,Total,10,169,6,101,3,0,1,290,771,Frequency,10,2017
40,3,33,13,1,0,0,0,0,47,7741,Frequency,9,2012
41,4,19,99,6,9,2,0,1,136,7741,Frequency,9,2012
42,12,1,6,2,0,1,0,0,10,7741,Frequency,9,2012
43,21,2,61,7,72,22,0,2,166,7741,Frequency,9,2012
44,22,0,1,0,0,0,0,0,1,7741,Frequency,9,2012
45,27,0,1,0,0,1,0,0,2,7741,Frequency,9,2012
46,33,0,0,0,0,0,0,1,1,7741,Frequency,9,2012
47,Total,55,181,16,81,26,0,4,363,7741,Frequency,9,2012
48,3,0,16,0,2,0,0,0,18,7621,Frequency,13,1993
49,4,0,23,0,2,0,0,0,25,7621,Frequency,13,1993
50,12,0,0,0,1,0,0,0,1,7621,Frequency,13,1993
51,21,0,9,0,11,0,0,0,20,7621,Frequency,13,1993
52,22,0,0,0,0,0,0,0,0,7621,Frequency,13,1993
53,27,0,0,0,0,0,0,0,0,7621,Frequency,13,1993
54,33,0,0,0,0,0,0,0,0,7621,Frequency,13,1993
55,Total,0,48,0,16,0,0,0,64,7621,Frequency,13,1993
56,3,0,0,0,0,0,0,0,0,7617,Frequency,13,2002
57,4,0,136,0,15,0,0,0,151,7617,Frequency,13,2002
58,12,0,3,0,3,0,0,1,7,7617,Frequency,13,2002
59,21,0,6,0,24,0,0,0,30,7617,Frequency,13,2002
60,22,0,0,0,2,0,0,1,3,7617,Frequency,13,2002
61,27,0,0,0,0,0,0,0,0,7617,Frequency,13,2002
62,33,0,2,0,3,0,0,26,31,7617,Frequency,13,2002
63,Total,0,147,0,47,0,0,28,222,7617,Frequency,13,2002
64,3,17,15,0,0,0,0,0,32,746,Frequency,10,2022
65,4,14,111,0,2,0,0,0,127,746,Frequency,10,2022
66,12,0,3,0,0,0,0,0,3,746,Frequency,10,2022
67,21,0,9,0,10,1,0,0,20,746,Frequency,10,2022
68,22,0,1,0,0,1,0,0,2,746,Frequency,10,2022
69,27,0,0,0,0,0,0,0,0,746,Frequency,10,2022
70,33,0,0,0,0,0,0,1,1,746,Frequency,10,2022
71,Total,31,139,0,12,2,0,1,185,746,Frequency,10,2022
72,3,1,4,1,0,0,0,0,6,7619,Frequency,5,1995
73,4,5,219,34,9,8,0,0,275,7619,Frequency,5,1995
74,12,0,1,3,3,5,0,1,13,7619,Frequency,5,1995
75,21,0,10,2,48,4,0,1,65,7619,Frequency,5,1995
76,22,0,0,0,0,0,0,0,0,7619,Frequency,5,1995
77,27,0,0,0,0,0,0,0,0,7619,Frequency,5,1995
78,33,0,0,0,0,1,0,1,2,7619,Frequency,5,1995
79,Total,6,234,40,60,18,0,3,361,7619,Frequency,5,1995
80,3,0,0,0,0,0,0,0,0,7613,Frequency,13,1988
81,4,0,133,1,27,0,0,0,161,7613,Frequency,13,1988
82,12,0,2,1,14,0,0,0,17,7613,Frequency,13,1988
83,21,0,10,0,8,0,0,0,18,7613,Frequency,13,1988
84,22,0,0,0,1,0,0,0,1,7613,Frequency,13,1988
85,27,0,0,0,0,0,0,0,0,7613,Frequency,13,1988
86,33,0,0,0,0,0,0,1,1,7613,Frequency,13,1988
87,Total,0,145,2,50,0,0,1,198,7613,Frequency,13,1988
88,3,3,5,0,0,0,0,0,8,759,Frequency,10,2003
89,4,0,45,1,10,4,0,0,60,759,Frequency,10,2003
90,12,0,0,0,0,0,0,0,0,759,Frequency,10,2003
91,21,0,53,1,43,5,0,0,102,759,Frequency,10,2003
92,22,0,2,0,2,0,0,0,4,759,Frequency,10,2003
93,27,0,1,0,0,0,0,0,1,759,Frequency,10,2003
94,33,0,1,0,0,0,0,0,1,759,Frequency,10,2003
95,Total,3,107,2,55,9,0,0,176,759,Frequency,10,2003
96,3,0,10,0,16,0,0,0,26,776,Frequency,13,1988
97,4,0,161,9,112,0,0,0,282,776,Frequency,13,1988
98,12,0,0,9,0,1,0,0,10,776,Frequency,13,1988
99,21,0,13,3,146,1,0,0,163,776,Frequency,13,1988
100,22,0,0,0,1,0,0,0,1,776,Frequency,13,1988
101,27,0,0,0,2,0,0,0,2,776,Frequency,13,1988
102,33,0,0,0,0,0,0,1,1,776,Frequency,13,1988
103,Total,0,184,21,277,2,0,1,485,776,Frequency,13,1988
104,3,1,17,0,0,0,0,0,18,763,Frequency,13,2001
105,4,2,183,0,24,0,0,0,209,763,Frequency,13,2001
106,12,0,5,4,6,0,0,0,15,763,Frequency,13,2001
107,21,0,36,0,108,0,0,0,144,763,Frequency,13,2001
108,22,0,0,0,1,0,0,0,1,763,Frequency,13,2001
109,27,0,0,0,0,0,0,0,0,763,Frequency,13,2001
110,33,0,0,0,0,0,0,3,3,763,Frequency,13,2001
111,Total,3,241,4,139,0,0,3,390,763,Frequency,13,2001
112,3,0,14,0,1,1,0,0,16,765,Frequency,10,1989
113,4,0,98,0,26,1,0,0,125,765,Frequency,10,1989
114,12,0,0,0,0,0,0,0,0,765,Frequency,10,1989
115,21,0,9,0,79,5,0,0,93,765,Frequency,10,1989
116,22,0,0,0,0,0,0,0,0,765,Frequency,10,1989
117,27,0,0,0,0,0,0,0,0,765,Frequency,10,1989
118,33,0,0,0,0,0,0,2,2,765,Frequency,10,1989
119,Total,0,121,0,106,7,0,2,236,765,Frequency,10,1989
120,3,2,19,0,0,0,0,0,21,7622,Frequency,9,2003
121,4,1,74,0,3,1,0,0,79,7622,Frequency,9,2003
122,12,0,1,0,1,0,0,0,2,7622,Frequency,9,2003
123,21,0,7,0,12,0,0,0,19,7622,Frequency,9,2003
124,22,0,0,0,0,0,0,0,0,7622,Frequency,9,2003
125,27,0,0,0,0,0,0,0,0,7622,Frequency,9,2003
126,33,0,0,0,0,0,0,0,0,7622,Frequency,9,2003
127,Total,3,101,0,16,1,0,0,121,7622,Frequency,9,2003
128,3,0,5,0,0,0,0,0,5,752,Frequency,13,1993
129,4,3,119,0,4,0,0,0,126,752,Frequency,13,1993
130,12,0,3,0,1,0,0,0,4,752,Frequency,13,1993
131,21,1,28,0,4,0,0,0,33,752,Frequency,13,1993
132,22,0,2,2,0,0,0,0,4,752,Frequency,13,1993
133,27,0,0,0,0,0,0,0,0,752,Frequency,13,1993
134,33,0,0,0,1,0,0,2,3,752,Frequency,13,1993
135,Total,4,157,2,10,0,0,2,175,752,Frequency,13,1993
136,3,12,20,0,0,1,0,0,33,753,Frequency,13,1994
137,4,34,297,0,17,0,0,0,348,753,Frequency,13,1994
138,12,1,11,0,3,0,0,0,15,753,Frequency,13,1994
139,21,16,85,1,33,5,0,0,140,753,Frequency,13,1994
140,22,5,9,0,5,4,0,0,23,753,Frequency,13,1994
141,27,0,1,0,0,1,0,0,2,753,Frequency,13,1994
142,33,1,7,1,1,0,0,6,16,753,Frequency,13,1994
143,Total,69,430,2,59,11,0,6,577,753,Frequency,13,1994
144,3,0,9,0,0,1,0,0,10,76111,Frequency,5,2016
145,4,0,30,0,9,1,0,0,40,76111,Frequency,5,2016
146,12,0,0,0,0,0,0,0,0,76111,Frequency,5,2016
147,21,0,24,0,117,15,0,0,156,76111,Frequency,5,2016
148,22,0,0,0,0,2,0,0,2,76111,Frequency,5,2016
149,27,0,0,0,0,0,0,0,0,76111,Frequency,5,2016
150,33,0,0,0,0,0,0,3,3,76111,Frequency,5,2016
151,Total,0,63,0,126,19,0,3,211,76111,Frequency,5,2016
152,3,35,13,0,0,0,0,0,48,7741,Frequency,10,2015
153,4,20,101,4,11,1,0,0,137,7741,Frequency,10,2015
154,12,3,4,1,2,0,0,0,10,7741,Frequency,10,2015
155,21,4,68,1,89,4,0,0,166,7741,Frequency,10,2015
156,22,0,1,0,0,0,0,0,1,7741,Frequency,10,2015
157,27,0,0,0,0,0,0,0,0,7741,Frequency,10,2015
158,33,0,0,0,0,0,0,1,1,7741,Frequency,10,2015
159,Total,62,187,6,102,5,0,1,363,7741,Frequency,10,2015
160,3,14,3,0,1,2,0,0,20,751,Frequency,10,2018
161,4,70,67,0,4,0,0,0,141,751,Frequency,10,2018
162,12,0,3,1,4,0,0,0,8,751,Frequency,10,2018
163,21,14,17,0,12,8,0,0,51,751,Frequency,10,2018
164,22,0,4,0,0,5,0,0,9,751,Frequency,10,2018
165,27,0,0,0,0,0,0,0,0,751,Frequency,10,2018
166,33,0,0,0,1,1,0,2,4,751,Frequency,10,2018
167,Total,98,94,1,22,16,0,2,233,751,Frequency,10,2018
168,3,1,1,0,0,0,0,0,2,76116,Frequency,13,2010
169,4,7,88,9,40,0,0,0,144,76116,Frequency,13,2010
170,12,0,0,1,2,1,0,0,4,76116,Frequency,13,2010
171,21,1,15,12,66,1,0,0,95,76116,Frequency,13,2010
172,22,0,0,0,0,0,0,0,0,76116,Frequency,13,2010
173,27,0,0,0,1,0,0,0,1,76116,Frequency,13,2010
174,33,0,0,0,0,0,0,9,9,76116,Frequency,13,2010
175,Total,9,104,22,109,2,0,9,255,76116,Frequency,13,2010
176,3,0,1,0,0,0,0,0,1,7421,Frequency,10,2019
177,4,1,62,0,3,0,0,0,66,7421,Frequency,10,2019
178,12,0,0,0,1,1,0,0,2,7421,Frequency,10,2019
179,21,0,5,1,9,0,0,0,15,7421,Frequency,10,2019
180,22,0,0,0,0,0,0,0,0,7421,Frequency,10,2019
181,27,0,0,0,0,0,0,0,0,7421,Frequency,10,2019
182,33,0,0,0,0,0,0,0,0,7421,Frequency,10,2019
183,Total,1,68,1,13,1,0,0,84,7421,Frequency,10,2019
184,3,0,0,0,0,0,0,0,0,7616,Frequency,10,2006
185,4,0,79,5,17,0,0,0,101,7616,Frequency,10,2006
186,12,0,2,1,0,0,0,0,3,7616,Frequency,10,2006
187,21,0,6,2,24,1,0,0,33,7616,Frequency,10,2006
188,22,0,0,0,0,0,0,0,0,7616,Frequency,10,2006
189,27,0,0,0,0,0,0,0,0,7616,Frequency,10,2006
190,33,0,0,0,0,0,0,0,0,7616,Frequency,10,2006
191,Total,0,87,8,41,1,0,0,137,7616,Frequency,10,2006
192,3,0,1,0,0,0,0,0,1,758,Frequency,13,2013
193,4,0,73,8,21,0,0,0,102,758,Frequency,13,2013
194,12,0,1,4,0,0,0,0,5,758,Frequency,13,2013
195,21,0,26,9,65,0,0,0,100,758,Frequency,13,2013
196,22,0,0,0,0,1,0,0,1,758,Frequency,13,2013
197,27,0,0,0,0,0,0,0,0,758,Frequency,13,2013
198,33,0,1,3,0,0,0,1,5,758,Frequency,13,2013
199,Total,0,102,24,86,1,0,1,214,758,Frequency,13,2013
200,3,0,0,0,0,0,0,0,0,7616,Frequency,5,2014
201,4,2,65,19,12,0,0,0,98,7616,Frequency,5,2014
202,12,0,1,2,0,0,0,0,3,7616,Frequency,5,2014
203,21,0,5,4,26,1,0,0,36,7616,Frequency,5,2014
204,22,0,0,0,0,0,0,0,0,7616,Frequency,5,2014
205,27,0,0,0,0,0,0,0,0,7616,Frequency,5,2014
206,33,0,0,0,0,0,0,0,0,7616,Frequency,5,2014
207,Total,2,71,25,38,1,0,0,137,7616,Frequency,5,2014
208,3,0,11,0,0,0,0,0,11,76111,Frequency,9,2006
209,4,0,38,0,5,0,0,0,43,76111,Frequency,9,2006
210,12,0,0,0,0,0,0,0,0,76111,Frequency,9,2006
211,21,0,74,3,73,2,0,0,152,76111,Frequency,9,2006
212,22,0,0,0,1,1,0,0,2,76111,Frequency,9,2006
213,27,0,0,0,0,0,0,0,0,76111,Frequency,9,2006
214,33,0,0,0,0,0,0,3,3,76111,Frequency,9,2006
215,Total,0,123,3,79,3,0,3,211,76111,Frequency,9,2006
216,3,1,1,0,0,0,0,0,2,741,Frequency,13,2019
217,4,1,79,0,0,0,0,0,80,741,Frequency,13,2019
218,12,0,1,0,3,0,0,0,4,741,Frequency,13,2019
219,21,0,14,0,7,0,0,0,21,741,Frequency,13,2019
220,22,0,0,0,1,0,0,0,1,741,Frequency,13,2019
221,27,0,0,0,0,0,0,0,0,741,Frequency,13,2019
222,33,0,0,0,0,0,0,2,2,741,Frequency,13,2019
223,Total,2,95,0,11,0,0,2,110,741,Frequency,13,2019
224,3,5,10,0,0,0,0,0,15,754,Frequency,13,2003
225,4,6,491,0,26,0,0,0,523,754,Frequency,13,2003
226,12,0,7,0,9,0,0,0,16,754,Frequency,13,2003
227,21,0,140,0,93,0,0,1,234,754,Frequency,13,2003
228,22,0,1,0,2,0,0,0,3,754,Frequency,13,2003
229,27,0,1,0,0,0,0,0,1,754,Frequency,13,2003
230,33,0,6,0,1,0,0,8,15,754,Frequency,13,2003
231,Total,11,656,0,131,0,0,9,807,754,Frequency,13,2003
232,3,1,4,0,7,0,0,0,12,757,Frequency,13,1996
233,4,1,107,9,73,0,0,0,190,757,Frequency,13,1996
234,12,0,0,2,2,0,0,0,4,757,Frequency,13,1996
235,21,1,40,4,149,1,0,0,195,757,Frequency,13,1996
236,22,1,0,0,1,0,0,0,2,757,Frequency,13,1996
237,27,0,3,0,3,0,0,0,6,757,Frequency,13,1996
238,33,0,0,1,2,0,0,4,7,757,Frequency,13,1996
239,Total,4,154,16,237,1,0,4,416,757,Frequency,13,1996
240,3,6,2,0,1,0,0,0,9,745,Frequency,5,1988
241,4,24,23,4,0,0,0,0,51,745,Frequency,5,1988
242,12,0,0,0,0,1,0,0,1,745,Frequency,5,1988
243,21,0,2,1,4,3,0,0,10,745,Frequency,5,1988
244,22,0,0,0,0,0,0,0,0,745,Frequency,5,1988
245,27,0,0,0,0,0,0,0,0,745,Frequency,5,1988
246,33,0,0,0,0,0,0,0,0,745,Frequency,5,1988
247,Total,30,27,5,5,4,0,0,71,745,Frequency,5,1988
248,3,2,7,0,0,0,0,0,9,767,Frequency,5,2009
249,4,0,40,0,4,0,0,0,44,767,Frequency,5,2009
250,12,0,0,0,0,0,0,0,0,767,Frequency,5,2009
251,21,1,10,1,35,0,0,0,47,767,Frequency,5,2009
252,22,0,0,0,0,0,0,0,0,767,Frequency,5,2009
253,27,0,0,0,0,0,0,0,0,767,Frequency,5,2009
254,33,0,0,0,0,0,0,0,0,767,Frequency,5,2009
255,Total,3,57,1,39,0,0,0,100,767,Frequency,5,2009
256,3,2,1,0,0,0,0,0,3,771,Frequency,9,2017
257,4,7,93,7,5,2,0,0,114,771,Frequency,9,2017
258,12,0,4,0,0,0,0,0,4,771,Frequency,9,2017
259,21,1,66,1,95,2,0,0,165,771,Frequency,9,2017
260,22,0,2,0,1,0,0,0,3,771,Frequency,9,2017
261,27,0,0,0,0,0,0,0,0,771,Frequency,9,2017
262,33,0,0,0,0,0,0,1,1,771,Frequency,9,2017
263,Total,10,166,8,101,4,0,1,290,771,Frequency,9,2017
264,3,137,229,1,14,6,0,2,389,Caatinga,Frequency,9,1997
265,4,296,4485,177,610,86,0,7,5661,Caatinga,Frequency,9,1997
266,12,4,70,39,68,43,0,8,232,Caatinga,Frequency,9,1997
267,21,78,1118,101,1902,191,0,4,3394,Caatinga,Frequency,9,1997
268,22,5,14,3,19,44,0,1,86,Caatinga,Frequency,9,1997
269,27,4,13,0,8,3,0,0,28,Caatinga,Frequency,9,1997
270,33,7,16,3,4,6,0,99,135,Caatinga,Frequency,9,1997
271,Total,531,5945,324,2625,379,0,121,9925,Caatinga,Frequency,9,1997
272,3,2,2,0,0,0,0,0,4,7422,Frequency,5,1995
273,4,4,114,0,9,0,0,0,127,7422,Frequency,5,1995
274,12,0,3,1,2,0,0,0,6,7422,Frequency,5,1995
275,21,2,14,0,23,5,0,0,44,7422,Frequency,5,1995
276,22,0,0,0,0,0,0,0,0,7422,Frequency,5,1995
277,27,0,3,0,0,0,0,0,3,7422,Frequency,5,1995
278,33,0,2,0,0,0,0,1,3,7422,Frequency,5,1995
279,Total,8,138,1,34,5,0,1,187,7422,Frequency,5,1995
280,3,0,0,0,0,0,0,0,0,7617,Frequency,10,1995
281,4,0,117,4,30,1,0,0,152,7617,Frequency,10,1995
282,12,0,1,1,2,1,0,0,5,7617,Frequency,10,1995
283,21,0,2,2,23,2,0,0,29,7617,Frequency,10,1995
284,22,0,0,0,0,1,0,1,2,7617,Frequency,10,1995
285,27,0,0,0,0,0,0,0,0,7617,Frequency,10,1995
286,33,0,0,0,5,1,0,28,34,7617,Frequency,10,1995
287,Total,0,120,7,60,6,0,29,222,7617,Frequency,10,1995
288,3,5,3,0,1,0,0,0,9,745,Frequency,9,1991
289,4,24,24,0,1,1,0,0,50,745,Frequency,9,1991
290,12,0,0,0,0,1,0,0,1,745,Frequency,9,1991
291,21,0,1,0,10,0,0,0,11,745,Frequency,9,1991
292,22,0,0,0,0,0,0,0,0,745,Frequency,9,1991
293,27,0,0,0,0,0,0,0,0,745,Frequency,9,1991
294,33,0,0,0,0,0,0,0,0,745,Frequency,9,1991
295,Total,29,28,0,12,2,0,0,71,745,Frequency,9,1991
296,3,1,1,0,0,0,0,0,2,741,Frequency,13,2012
297,4,1,75,0,1,0,0,0,77,741,Frequency,13,2012
298,12,0,0,0,4,0,0,0,4,741,Frequency,13,2012
299,21,0,15,0,9,1,0,0,25,741,Frequency,13,2012
300,22,0,0,0,0,0,0,0,0,741,Frequency,13,2012
301,27,0,0,0,0,0,0,0,0,741,Frequency,13,2012
302,33,0,0,0,0,0,0,2,2,741,Frequency,13,2012
303,Total,2,91,0,14,1,0,2,110,741,Frequency,13,2012
304,3,142,221,0,10,3,0,1,377,Caatinga,Frequency,10,2019
305,4,308,4450,158,487,36,0,5,5444,Caatinga,Frequency,10,2019
306,12,4,69,39,80,37,0,1,230,Caatinga,Frequency,10,2019
307,21,47,1227,43,2133,170,0,4,3624,Caatinga,Frequency,10,2019
308,22,4,23,5,17,54,0,1,104,Caatinga,Frequency,10,2019
309,27,0,5,0,1,0,0,0,6,Caatinga,Frequency,10,2019
310,33,7,22,1,11,6,0,93,140,Caatinga,Frequency,10,2019
311,Total,512,6017,246,2739,306,0,105,9925,Caatinga,Frequency,10,2019
312,3,4,15,0,0,0,0,0,19,754,Frequency,13,1987
313,4,5,511,0,54,0,0,0,570,754,Frequency,13,1987
314,12,0,5,0,9,0,0,0,14,754,Frequency,13,1987
315,21,2,94,0,84,0,0,0,180,754,Frequency,13,1987
316,22,0,1,0,1,1,0,0,3,754,Frequency,13,1987
317,27,0,1,0,0,1,0,0,2,754,Frequency,13,1987
318,33,0,6,0,0,0,0,13,19,754,Frequency,13,1987
319,Total,11,633,0,148,2,0,13,807,754,Frequency,13,1987
320,3,0,0,0,0,0,0,0,0,758,Frequency,13,1994
321,4,0,67,7,37,0,0,0,111,758,Frequency,13,1994
322,12,0,0,3,2,0,0,0,5,758,Frequency,13,1994
323,21,0,18,9,67,0,0,0,94,758,Frequency,13,1994
324,22,0,0,0,0,1,0,0,1,758,Frequency,13,1994
325,27,0,0,0,0,0,0,0,0,758,Frequency,13,1994
326,33,0,1,0,1,0,0,1,3,758,Frequency,13,1994
327,Total,0,86,19,107,1,0,1,214,758,Frequency,13,1994
328,3,0,5,0,6,0,0,1,12,757,Frequency,10,1998
329,4,0,137,6,42,4,0,0,189,757,Frequency,10,1998
330,12,0,1,0,3,1,0,0,5,757,Frequency,10,1998
331,21,0,63,6,126,1,0,1,197,757,Frequency,10,1998
332,22,0,0,0,2,0,0,0,2,757,Frequency,10,1998
333,27,0,2,0,2,0,0,0,4,757,Frequency,10,1998
334,33,0,1,0,2,0,0,4,7,757,Frequency,10,1998
335,Total,0,209,12,183,6,0,6,416,757,Frequency,10,1998
336,3,174,185,2,20,8,0,0,389,Caatinga,Frequency,5,1997
337,4,435,4242,296,619,59,0,10,5661,Caatinga,Frequency,5,1997
338,12,5,57,52,74,37,0,7,232,Caatinga,Frequency,5,1997
339,21,92,871,99,2136,191,0,5,3394,Caatinga,Frequency,5,1997
340,22,6,8,5,15,51,0,1,86,Caatinga,Frequency,5,1997
341,27,6,9,1,9,3,0,0,28,Caatinga,Frequency,5,1997
342,33,11,14,2,4,10,0,94,135,Caatinga,Frequency,5,1997
343,Total,729,5386,457,2877,359,0,117,9925,Caatinga,Frequency,5,1997
344,3,0,1,0,0,0,0,0,1,7421,Frequency,13,2003
345,4,0,61,0,3,0,0,0,64,7421,Frequency,13,2003
346,12,0,2,0,0,0,0,0,2,7421,Frequency,13,2003
347,21,0,10,2,5,0,0,0,17,7421,Frequency,13,2003
348,22,0,0,0,0,0,0,0,0,7421,Frequency,13,2003
349,27,0,0,0,0,0,0,0,0,7421,Frequency,13,2003
350,33,0,0,0,0,0,0,0,0,7421,Frequency,13,2003
351,Total,0,74,2,8,0,0,0,84,7421,Frequency,13,2003
352,3,1,1,0,0,0,0,0,2,76116,Frequency,9,2014
353,4,5,105,10,15,2,0,0,137,76116,Frequency,9,2014
354,12,0,1,0,1,2,0,0,4,76116,Frequency,9,2014
355,21,0,34,3,62,3,0,0,102,76116,Frequency,9,2014
356,22,0,0,0,0,0,0,0,0,76116,Frequency,9,2014
357,27,0,1,0,0,0,0,0,1,76116,Frequency,9,2014
358,33,0,0,0,0,0,0,9,9,76116,Frequency,9,2014
359,Total,6,142,13,78,7,0,9,255,76116,Frequency,9,2014
360,3,2,6,0,0,0,0,0,8,759,Frequency,10,1985
361,4,1,34,0,13,0,0,0,48,759,Frequency,10,1985
362,12,0,0,0,0,0,0,0,0,759,Frequency,10,1985
363,21,0,21,0,45,2,0,0,68,759,Frequency,10,1985
364,22,0,0,0,0,0,0,0,0,759,Frequency,10,1985
365,27,1,23,0,27,0,0,0,51,759,Frequency,10,1985
366,33,0,1,0,0,0,0,0,1,759,Frequency,10,1985
367,Total,4,85,0,85,2,0,0,176,759,Frequency,10,1985
368,3,0,1,0,0,0,0,0,1,7618,Frequency,5,2003
369,4,0,93,9,7,2,0,0,111,7618,Frequency,5,2003
370,12,0,1,0,2,0,0,0,3,7618,Frequency,5,2003
371,21,0,6,3,55,1,0,1,66,7618,Frequency,5,2003
372,22,0,0,0,0,0,0,0,0,7618,Frequency,5,2003
373,27,0,0,0,0,0,0,0,0,7618,Frequency,5,2003
374,33,0,0,0,0,0,0,0,0,7618,Frequency,5,2003
375,Total,0,101,12,64,3,0,1,181,7618,Frequency,5,2003
376,3,1,0,0,1,0,0,0,2,7615,Frequency,5,1992
377,4,1,144,38,15,1,0,0,199,7615,Frequency,5,1992
378,12,0,1,3,6,11,0,0,21,7615,Frequency,5,1992
379,21,0,8,10,32,11,0,0,61,7615,Frequency,5,1992
380,22,0,0,0,2,1,0,0,3,7615,Frequency,5,1992
381,27,0,0,0,0,0,0,0,0,7615,Frequency,5,1992
382,33,0,0,0,0,0,0,2,2,7615,Frequency,5,1992
383,Total,2,153,51,56,24,0,2,288,7615,Frequency,5,1992
384,3,2,5,0,1,0,0,0,8,767,Frequency,5,1989
385,4,1,44,0,8,0,0,0,53,767,Frequency,5,1989
386,12,0,0,0,0,0,0,0,0,767,Frequency,5,1989
387,21,0,6,0,30,3,0,0,39,767,Frequency,5,1989
388,22,0,0,0,0,0,0,0,0,767,Frequency,5,1989
389,27,0,0,0,0,0,0,0,0,767,Frequency,5,1989
390,33,0,0,0,0,0,0,0,0,767,Frequency,5,1989
391,Total,3,55,0,39,3,0,0,100,767,Frequency,5,1989
392,3,20,14,0,0,0,0,0,34,746,Frequency,10,1990
393,4,21,104,0,8,0,0,0,133,746,Frequency,10,1990
394,12,0,3,0,0,0,0,0,3,746,Frequency,10,1990
395,21,0,4,0,8,0,0,0,12,746,Frequency,10,1990
396,22,0,0,0,2,0,0,0,2,746,Frequency,10,1990
397,27,0,0,0,0,0,0,0,0,746,Frequency,10,1990
398,33,0,0,0,0,0,0,1,1,746,Frequency,10,1990
399,Total,41,125,0,18,0,0,1,185,746,Frequency,10,1990
400,3,0,0,0,0,0,0,0,0,7613,Frequency,13,2009
401,4,0,105,2,48,0,0,0,155,7613,Frequency,13,2009
402,12,0,2,1,11,3,0,0,17,7613,Frequency,13,2009
403,21,0,10,1,13,0,0,0,24,7613,Frequency,13,2009
404,22,0,0,0,1,0,0,0,1,7613,Frequency,13,2009
405,27,0,0,0,0,0,0,0,0,7613,Frequency,13,2009
406,33,0,0,0,0,0,0,1,1,7613,Frequency,13,2009
407,Total,0,117,4,73,3,0,1,198,7613,Frequency,13,2009
408,3,7,1,0,1,1,0,0,10,772,Frequency,10,2021
409,4,5,107,1,4,0,0,0,117,772,Frequency,10,2021
410,12,0,1,0,0,0,0,0,1,772,Frequency,10,2021
411,21,0,92,10,161,16,0,1,280,772,Frequency,10,2021
412,22,0,0,0,1,1,0,0,2,772,Frequency,10,2021
413,27,0,1,0,1,0,0,0,2,772,Frequency,10,2021
414,33,0,0,0,0,0,0,1,1,772,Frequency,10,2021
415,Total,12,202,11,168,18,0,2,413,772,Frequency,10,2021
416,3,7,11,0,0,0,0,0,18,763,Frequency,5,2015
417,4,17,167,6,14,0,0,0,204,763,Frequency,5,2015
418,12,0,5,6,4,0,0,0,15,763,Frequency,5,2015
419,21,0,20,0,122,7,0,0,149,763,Frequency,5,2015
420,22,0,0,0,0,1,0,0,1,763,Frequency,5,2015
421,27,0,0,0,0,0,0,0,0,763,Frequency,5,2015
422,33,1,0,0,0,0,0,2,3,763,Frequency,5,2015
423,Total,25,203,12,140,8,0,2,390,763,Frequency,5,2015
424,3,6,9,0,0,0,0,0,15,754,Frequency,13,2015
