,classes,3,4,12,21,22,33,Total,bacia,model,version,year
164,21,0,14,0,41,0,1,56,7615,SpatialV3,30,1990
165,22,0,0,0,3,0,0,3,7615,SpatialV3,30,1990
166,33,0,0,0,0,0,2,2,7615,SpatialV3,30,1990
167,Total,2,160,3,108,3,4,280,7615,SpatialV3,30,1990
168,3,0,1,0,0,0,0,1,777,SpatialV3,30,1999
169,4,0,2,0,0,0,0,2,777,SpatialV3,30,1999
170,12,0,1,1,0,0,0,2,777,SpatialV3,30,1999
171,21,1,3,0,6,0,0,10,777,SpatialV3,30,1999
172,22,0,0,0,0,0,0,0,777,SpatialV3,30,1999
173,33,0,0,0,0,0,0,0,777,SpatialV3,30,1999
174,Total,1,7,1,6,0,0,15,777,SpatialV3,30,1999
175,3,20,16,0,0,0,0,36,746,SpatialV3,30,2022
176,4,18,129,0,1,0,0,148,746,SpatialV3,30,2022
177,12,0,4,0,1,0,0,5,746,SpatialV3,30,2022
178,21,0,14,0,15,0,0,29,746,SpatialV3,30,2022
179,22,0,1,0,1,1,0,3,746,SpatialV3,30,2022
180,33,0,0,0,0,0,1,1,746,SpatialV3,30,2022
181,Total,38,164,0,18,1,1,222,746,SpatialV3,30,2022
182,3,0,0,0,0,0,0,0,7618,SpatialV3,30,1999
183,4,2,86,2,13,0,0,103,7618,SpatialV3,30,1999
184,12,0,1,0,2,0,0,3,7618,SpatialV3,30,1999
185,21,0,3,0,49,0,0,52,7618,SpatialV3,30,1999
186,22,0,0,0,0,1,0,1,7618,SpatialV3,30,1999
187,33,0,0,0,0,0,0,0,7618,SpatialV3,30,1999
188,Total,2,90,2,64,1,0,159,7618,SpatialV3,30,1999
189,3,6,3,0,0,0,0,9,764,SpatialV3,30,2017
190,4,6,31,0,1,0,0,38,764,SpatialV3,30,2017
191,12,0,0,0,0,0,0,0,764,SpatialV3,30,2017
192,21,1,15,0,34,0,0,50,764,SpatialV3,30,2017
193,22,0,2,0,0,0,0,2,764,SpatialV3,30,2017
194,33,0,0,0,0,0,0,0,764,SpatialV3,30,2017
195,Total,13,51,0,35,0,0,99,764,SpatialV3,30,2017
196,3,0,6,0,4,0,0,10,76111,SpatialV3,30,1992
197,4,0,10,2,30,0,0,42,76111,SpatialV3,30,1992
198,12,0,0,0,0,0,0,0,76111,SpatialV3,30,1992
199,21,0,22,8,104,0,1,135,76111,SpatialV3,30,1992
200,22,0,1,1,1,0,0,3,76111,SpatialV3,30,1992
201,33,0,0,0,0,0,3,3,76111,SpatialV3,30,1992
202,Total,0,39,11,139,0,4,193,76111,SpatialV3,30,1992
203,3,7,5,0,0,0,0,12,759,SpatialV3,30,2015
204,4,2,30,1,2,0,0,35,759,SpatialV3,30,2015
205,12,0,0,0,0,0,0,0,759,SpatialV3,30,2015
206,21,3,23,3,51,0,0,80,759,SpatialV3,30,2015
207,22,0,1,0,0,1,0,2,759,SpatialV3,30,2015
208,33,0,0,0,1,0,0,1,759,SpatialV3,30,2015
209,Total,12,59,4,54,1,0,130,759,SpatialV3,30,2015
210,3,20,16,0,0,0,0,36,746,SpatialV3,30,2010
211,4,16,124,0,14,0,0,154,746,SpatialV3,30,2010
212,12,0,3,0,1,0,0,4,746,SpatialV3,30,2010
213,21,0,7,0,16,0,0,23,746,SpatialV3,30,2010
214,22,0,1,0,2,0,0,3,746,SpatialV3,30,2010
215,33,0,0,0,0,0,2,2,746,SpatialV3,30,2010
216,Total,36,151,0,33,0,2,222,746,SpatialV3,30,2010
217,3,2,8,0,0,0,0,10,754,SpatialV3,30,2005
218,4,2,294,1,167,0,0,464,754,SpatialV3,30,2005
219,12,0,2,1,11,0,0,14,754,SpatialV3,30,2005
220,21,1,46,1,163,0,2,213,754,SpatialV3,30,2005
221,22,0,1,1,2,0,0,4,754,SpatialV3,30,2005
222,33,0,3,0,1,0,15,19,754,SpatialV3,30,2005
223,Total,5,354,4,344,0,17,724,754,SpatialV3,30,2005
224,3,9,7,2,1,0,0,19,751,SpatialV3,30,1996
225,4,69,72,1,2,2,0,146,751,SpatialV3,30,1996
226,12,0,6,1,0,1,0,8,751,SpatialV3,30,1996
227,21,10,19,0,4,0,0,33,751,SpatialV3,30,1996
228,22,0,5,3,0,1,0,9,751,SpatialV3,30,1996
229,33,0,1,0,0,1,1,3,751,SpatialV3,30,1996
230,Total,88,110,7,7,5,1,218,751,SpatialV3,30,1996
231,3,0,0,0,0,0,0,0,7492,SpatialV3,30,2009
232,4,0,2,0,1,0,0,3,7492,SpatialV3,30,2009
233,12,0,0,0,0,0,0,0,7492,SpatialV3,30,2009
234,21,0,0,0,0,0,0,0,7492,SpatialV3,30,2009
235,22,0,0,0,0,0,0,0,7492,SpatialV3,30,2009
236,33,0,0,0,0,0,0,0,7492,SpatialV3,30,2009
237,Total,0,2,0,1,0,0,3,7492,SpatialV3,30,2009
238,3,2,0,0,2,0,0,4,775,SpatialV3,30,1989
239,4,0,3,0,1,0,0,4,775,SpatialV3,30,1989
240,12,0,0,0,0,0,0,0,775,SpatialV3,30,1989
241,21,1,5,0,13,0,0,19,775,SpatialV3,30,1989
242,22,0,0,0,0,0,0,0,775,SpatialV3,30,1989
243,33,0,0,0,0,0,0,0,775,SpatialV3,30,1989
244,Total,3,8,0,16,0,0,27,775,SpatialV3,30,1989
245,3,5,4,0,0,0,0,9,764,SpatialV3,30,2003
246,4,7,29,0,8,0,0,44,764,SpatialV3,30,2003
247,12,0,0,0,0,0,0,0,764,SpatialV3,30,2003
248,21,1,9,0,34,0,0,44,764,SpatialV3,30,2003
249,22,0,2,0,0,0,0,2,764,SpatialV3,30,2003
250,33,0,0,0,0,0,0,0,764,SpatialV3,30,2003
251,Total,13,44,0,42,0,0,99,764,SpatialV3,30,2003
252,3,1,3,0,0,0,0,4,7422,SpatialV3,30,1996
253,4,7,111,2,15,0,0,135,7422,SpatialV3,30,1996
254,12,0,2,1,3,0,0,6,7422,SpatialV3,30,1996
255,21,2,23,3,14,0,0,42,7422,SpatialV3,30,1996
256,22,0,0,0,0,0,0,0,7422,SpatialV3,30,1996
257,33,0,0,0,0,0,2,2,7422,SpatialV3,30,1996
258,Total,10,139,6,32,0,2,189,7422,SpatialV3,30,1996
259,3,2,0,0,1,0,0,3,7612,SpatialV3,30,2012
260,4,5,84,6,7,0,0,102,7612,SpatialV3,30,2012
261,12,0,1,0,7,0,0,8,7612,SpatialV3,30,2012
262,21,1,13,7,35,1,0,57,7612,SpatialV3,30,2012
263,22,0,1,0,3,0,0,4,7612,SpatialV3,30,2012
264,33,0,0,0,0,0,3,3,7612,SpatialV3,30,2012
265,Total,8,99,13,53,1,3,177,7612,SpatialV3,30,2012
266,3,1,1,0,0,0,0,2,7615,SpatialV3,30,2002
267,4,0,142,1,37,0,0,180,7615,SpatialV3,30,2002
268,12,0,2,1,17,1,0,21,7615,SpatialV3,30,2002
269,21,2,19,0,48,1,1,71,7615,SpatialV3,30,2002
270,22,0,0,0,3,1,0,4,7615,SpatialV3,30,2002
271,33,0,0,0,0,0,2,2,7615,SpatialV3,30,2002
272,Total,3,164,2,105,3,3,280,7615,SpatialV3,30,2002
273,3,0,0,0,0,0,0,0,773,SpatialV3,30,1995
274,4,1,1,0,3,0,1,6,773,SpatialV3,30,1995
275,12,0,1,0,0,0,0,1,773,SpatialV3,30,1995
276,21,2,2,0,35,0,0,39,773,SpatialV3,30,1995
277,22,1,1,0,0,0,0,2,773,SpatialV3,30,1995
278,33,0,0,0,0,0,0,0,773,SpatialV3,30,1995
279,Total,4,5,0,38,0,1,48,773,SpatialV3,30,1995
280,3,20,6,0,1,0,0,27,7741,SpatialV3,30,1999
281,4,20,73,3,10,0,0,106,7741,SpatialV3,30,1999
282,12,2,5,1,1,0,0,9,7741,SpatialV3,30,1999
283,21,3,40,2,56,0,1,102,7741,SpatialV3,30,1999
284,22,0,0,1,0,0,0,1,7741,SpatialV3,30,1999
285,33,0,0,0,0,0,0,0,7741,SpatialV3,30,1999
286,Total,45,124,7,68,0,1,245,7741,SpatialV3,30,1999
287,3,0,2,0,0,0,0,2,752,SpatialV3,30,1993
288,4,0,103,2,18,0,0,123,752,SpatialV3,30,1993
289,12,0,2,0,2,0,0,4,752,SpatialV3,30,1993
290,21,0,16,1,12,0,0,29,752,SpatialV3,30,1993
291,22,0,2,0,2,0,0,4,752,SpatialV3,30,1993
292,33,0,0,0,1,0,2,3,752,SpatialV3,30,1993
293,Total,0,125,3,35,0,2,165,752,SpatialV3,30,1993
294,3,3,8,0,0,0,0,11,767,SpatialV3,30,2018
295,4,8,48,0,6,0,0,62,767,SpatialV3,30,2018
296,12,0,0,0,0,0,0,0,767,SpatialV3,30,2018
297,21,0,14,0,49,0,0,63,767,SpatialV3,30,2018
298,22,0,1,0,0,0,0,1,767,SpatialV3,30,2018
299,33,0,0,0,0,0,0,0,767,SpatialV3,30,2018
300,Total,11,71,0,55,0,0,137,767,SpatialV3,30,2018
301,3,6,19,0,0,0,0,25,7622,SpatialV3,30,2015
302,4,4,92,0,9,0,0,105,7622,SpatialV3,30,2015
303,12,0,1,0,1,0,0,2,7622,SpatialV3,30,2015
304,21,0,10,0,8,0,0,18,7622,SpatialV3,30,2015
305,22,0,0,0,0,0,0,0,7622,SpatialV3,30,2015
306,33,0,0,0,0,0,0,0,7622,SpatialV3,30,2015
307,Total,10,122,0,18,0,0,150,7622,SpatialV3,30,2015
308,3,0,0,0,0,0,0,0,7614,SpatialV3,30,2005
309,4,0,69,0,4,0,0,73,7614,SpatialV3,30,2005
310,12,0,0,0,0,0,0,0,7614,SpatialV3,30,2005
311,21,0,25,2,32,0,0,59,7614,SpatialV3,30,2005
312,22,0,0,0,0,0,0,0,7614,SpatialV3,30,2005
313,33,0,0,0,0,0,0,0,7614,SpatialV3,30,2005
314,Total,0,94,2,36,0,0,132,7614,SpatialV3,30,2005
315,3,0,5,0,1,0,0,6,7619,SpatialV3,30,2007
316,4,5,227,11,32,0,0,275,7619,SpatialV3,30,2007
317,12,0,4,1,5,0,3,13,7619,SpatialV3,30,2007
318,21,0,8,0,45,0,0,53,7619,SpatialV3,30,2007
319,22,0,1,0,0,0,0,1,7619,SpatialV3,30,2007
320,33,0,0,0,0,0,1,1,7619,SpatialV3,30,2007
321,Total,5,245,12,83,0,4,349,7619,SpatialV3,30,2007
322,3,0,0,0,0,0,0,0,758,SpatialV3,30,1996
323,4,0,46,4,38,0,0,88,758,SpatialV3,30,1996
324,12,0,0,0,1,1,0,2,758,SpatialV3,30,1996
325,21,0,18,2,53,0,0,73,758,SpatialV3,30,1996
326,22,0,0,0,1,0,0,1,758,SpatialV3,30,1996
327,33,0,1,1,0,0,0,2,758,SpatialV3,30,1996
328,Total,0,65,7,93,1,0,166,758,SpatialV3,30,1996
329,3,0,0,0,0,0,0,0,7618,SpatialV3,30,2009
330,4,0,85,6,12,0,0,103,7618,SpatialV3,30,2009
331,12,0,2,1,0,0,0,3,7618,SpatialV3,30,2009
332,21,0,6,0,46,0,0,52,7618,SpatialV3,30,2009
333,22,0,0,0,1,0,0,1,7618,SpatialV3,30,2009
334,33,0,0,0,0,0,0,0,7618,SpatialV3,30,2009
335,Total,0,93,7,59,0,0,159,7618,SpatialV3,30,2009
336,3,0,0,0,0,0,0,0,758,SpatialV3,30,2007
337,4,0,40,8,33,0,1,82,758,SpatialV3,30,2007
338,12,0,0,1,0,1,0,2,758,SpatialV3,30,2007
339,21,0,14,7,57,0,0,78,758,SpatialV3,30,2007
340,22,0,0,1,0,0,0,1,758,SpatialV3,30,2007
341,33,0,0,0,1,0,2,3,758,SpatialV3,30,2007
342,Total,0,54,17,91,1,3,166,758,SpatialV3,30,2007
343,3,0,1,0,1,0,0,2,752,SpatialV3,30,1994
344,4,0,102,0,23,0,0,125,752,SpatialV3,30,1994
345,12,0,2,0,2,0,0,4,752,SpatialV3,30,1994
346,21,0,15,0,12,0,0,27,752,SpatialV3,30,1994
347,22,0,0,0,4,0,0,4,752,SpatialV3,30,1994
348,33,0,2,0,0,0,1,3,752,SpatialV3,30,1994
349,Total,0,122,0,42,0,1,165,752,SpatialV3,30,1994
350,3,0,0,0,0,0,0,0,777,SpatialV3,30,2011
351,4,1,2,0,0,0,0,3,777,SpatialV3,30,2011
352,12,0,1,0,0,1,0,2,777,SpatialV3,30,2011
353,21,2,3,1,4,0,0,10,777,SpatialV3,30,2011
354,22,0,0,0,0,0,0,0,777,SpatialV3,30,2011
355,33,0,0,0,0,0,0,0,777,SpatialV3,30,2011
356,Total,3,6,1,4,1,0,15,777,SpatialV3,30,2011
357,3,0,0,0,0,0,0,0,7618,SpatialV3,30,2005
358,4,0,81,3,19,0,0,103,7618,SpatialV3,30,2005
359,12,0,3,0,0,0,0,3,7618,SpatialV3,30,2005
360,21,0,5,1,46,0,0,52,7618,SpatialV3,30,2005
361,22,0,0,0,0,1,0,1,7618,SpatialV3,30,2005
362,33,0,0,0,0,0,0,0,7618,SpatialV3,30,2005
363,Total,0,89,4,65,1,0,159,7618,SpatialV3,30,2005
364,3,6,9,0,2,0,0,17,765,SpatialV3,30,1998
365,4,5,87,0,45,0,0,137,765,SpatialV3,30,1998
366,12,0,0,0,0,0,0,0,765,SpatialV3,30,1998
367,21,3,9,0,93,0,0,105,765,SpatialV3,30,1998
368,22,0,3,0,2,1,0,6,765,SpatialV3,30,1998
369,33,1,0,0,0,0,1,2,765,SpatialV3,30,1998
370,Total,15,108,0,142,1,1,267,765,SpatialV3,30,1998
371,3,0,0,0,0,0,0,0,7613,SpatialV3,30,2007
372,4,2,100,8,39,3,0,152,7613,SpatialV3,30,2007
373,12,0,1,0,11,5,0,17,7613,SpatialV3,30,2007
374,21,0,8,0,13,0,0,21,7613,SpatialV3,30,2007
375,22,0,0,0,1,0,0,1,7613,SpatialV3,30,2007
376,33,0,0,0,0,0,1,1,7613,SpatialV3,30,2007
377,Total,2,109,8,64,8,1,192,7613,SpatialV3,30,2007
378,3,7,17,0,1,0,0,25,7622,SpatialV3,30,2011
379,4,12,84,0,10,0,0,106,7622,SpatialV3,30,2011
380,12,0,2,0,0,0,0,2,7622,SpatialV3,30,2011
381,21,0,8,0,9,0,0,17,7622,SpatialV3,30,2011
382,22,0,0,0,0,0,0,0,7622,SpatialV3,30,2011
383,33,0,0,0,0,0,0,0,7622,SpatialV3,30,2011
384,Total,19,111,0,20,0,0,150,7622,SpatialV3,30,2011
385,3,15,10,0,1,3,0,29,753,SpatialV3,30,2018
386,4,77,210,4,38,2,0,331,753,SpatialV3,30,2018
387,12,0,7,1,2,1,0,11,753,SpatialV3,30,2018
388,21,31,32,1,29,10,0,103,753,SpatialV3,30,2018
389,22,2,1,3,1,12,0,19,753,SpatialV3,30,2018
390,33,4,6,1,2,0,5,18,753,SpatialV3,30,2018
391,Total,129,266,10,73,28,5,511,753,SpatialV3,30,2018
392,3,6,4,0,0,0,0,10,764,SpatialV3,30,1999
393,4,4,27,0,16,0,0,47,764,SpatialV3,30,1999
394,12,0,0,0,0,0,0,0,764,SpatialV3,30,1999
395,21,1,1,0,38,0,0,40,764,SpatialV3,30,1999
396,22,0,2,0,0,0,0,2,764,SpatialV3,30,1999
397,33,0,0,0,0,0,0,0,764,SpatialV3,30,1999
398,Total,11,34,0,54,0,0,99,764,SpatialV3,30,1999
399,3,1,5,0,0,0,0,6,7619,SpatialV3,30,2005
400,4,2,236,13,22,1,0,274,7619,SpatialV3,30,2005
401,12,0,6,1,2,0,4,13,7619,SpatialV3,30,2005
402,21,0,13,0,40,1,0,54,7619,SpatialV3,30,2005
403,22,0,1,0,0,0,0,1,7619,SpatialV3,30,2005
404,33,0,0,0,0,0,1,1,7619,SpatialV3,30,2005
405,Total,3,261,14,64,2,5,349,7619,SpatialV3,30,2005
406,3,0,0,0,0,0,0,0,7613,SpatialV3,30,2006
407,4,1,107,1,42,1,0,152,7613,SpatialV3,30,2006
408,12,0,2,0,13,2,0,17,7613,SpatialV3,30,2006
409,21,0,5,0,16,0,0,21,7613,SpatialV3,30,2006
410,22,0,0,0,0,1,0,1,7613,SpatialV3,30,2006
411,33,0,0,0,0,0,1,1,7613,SpatialV3,30,2006
412,Total,1,114,1,71,4,1,192,7613,SpatialV3,30,2006
413,3,1,1,0,0,0,0,2,76116,SpatialV3,30,1999
414,4,3,84,17,31,0,1,136,76116,SpatialV3,30,1999
415,12,0,1,1,3,0,0,5,76116,SpatialV3,30,1999
416,21,0,21,3,56,0,0,80,76116,SpatialV3,30,1999
417,22,0,0,0,0,0,0,0,76116,SpatialV3,30,1999
418,33,0,0,0,0,0,9,9,76116,SpatialV3,30,1999
419,Total,4,107,21,90,0,10,232,76116,SpatialV3,30,1999
420,3,0,1,0,1,0,0,2,752,SpatialV3,30,1995
421,4,0,83,2,40,0,1,126,752,SpatialV3,30,1995
422,12,0,2,0,2,0,0,4,752,SpatialV3,30,1995
423,21,0,14,0,12,0,0,26,752,SpatialV3,30,1995
424,22,0,0,0,4,0,0,4,752,SpatialV3,30,1995
425,33,0,1,0,0,0,2,3,752,SpatialV3,30,1995
