,classes,3,4,12,15,18,22,27,33,Total,bacia,model,version,year
10729,4,4,87,1,0,0,4,0,0,96,76116,Spatial,5,2015
10730,12,0,1,0,0,0,1,0,0,2,76116,Spatial,5,2015
10731,15,0,0,0,0,0,0,0,0,0,76116,Spatial,5,2015
10732,18,0,0,0,0,0,0,0,0,0,76116,Spatial,5,2015
10733,22,0,0,0,0,0,0,0,0,0,76116,Spatial,5,2015
10734,27,0,0,0,0,0,0,0,0,0,76116,Spatial,5,2015
10735,33,0,0,0,0,0,0,0,9,9,76116,Spatial,5,2015
10736,Total,5,89,1,0,0,5,0,9,109,76116,Spatial,5,2015
10737,3,0,0,0,0,0,0,0,0,0,7617,Spatial,5,2016
10738,4,0,112,23,0,0,4,0,0,139,7617,Spatial,5,2016
10739,12,0,0,0,0,0,1,0,1,2,7617,Spatial,5,2016
10740,15,0,0,0,0,0,0,0,0,0,7617,Spatial,5,2016
10741,18,0,0,0,0,0,0,0,0,0,7617,Spatial,5,2016
10742,22,0,0,0,0,0,1,0,1,2,7617,Spatial,5,2016
10743,27,0,0,0,0,0,0,0,0,0,7617,Spatial,5,2016
10744,33,0,0,1,0,0,1,0,25,27,7617,Spatial,5,2016
10745,Total,0,112,24,0,0,7,0,27,170,7617,Spatial,5,2016
10746,3,1,0,0,0,0,0,0,0,1,775,Spatial,5,1989
10747,4,0,3,0,0,0,0,0,0,3,775,Spatial,5,1989
10748,12,0,0,0,0,0,0,0,0,0,775,Spatial,5,1989
10749,15,0,0,0,0,0,0,0,0,0,775,Spatial,5,1989
10750,18,0,0,0,0,0,0,0,0,0,775,Spatial,5,1989
10751,22,0,0,0,0,0,0,0,0,0,775,Spatial,5,1989
10752,27,0,0,0,0,0,0,0,0,0,775,Spatial,5,1989
10753,33,0,0,0,0,0,0,0,0,0,775,Spatial,5,1989
10754,Total,1,3,0,0,0,0,0,0,4,775,Spatial,5,1989
10755,3,3,8,0,0,0,0,0,0,11,744,Spatial,5,2022
10756,4,24,466,26,0,0,2,0,1,519,744,Spatial,5,2022
10757,12,0,4,10,0,0,3,0,0,17,744,Spatial,5,2022
10758,15,0,0,0,0,0,0,0,0,0,744,Spatial,5,2022
10759,18,0,0,0,0,0,0,0,0,0,744,Spatial,5,2022
10760,22,0,1,0,0,0,1,0,0,2,744,Spatial,5,2022
10761,27,0,0,0,0,0,0,0,0,0,744,Spatial,5,2022
10762,33,0,1,1,0,0,0,0,0,2,744,Spatial,5,2022
10763,Total,27,480,37,0,0,6,0,1,551,744,Spatial,5,2022
10764,3,5,2,1,0,0,0,0,0,8,745,Spatial,5,2010
10765,4,23,26,4,0,0,2,0,0,55,745,Spatial,5,2010
10766,12,0,0,0,0,0,1,0,0,1,745,Spatial,5,2010
10767,15,0,0,0,0,0,0,0,0,0,745,Spatial,5,2010
10768,18,0,0,0,0,0,0,0,0,0,745,Spatial,5,2010
10769,22,0,0,0,0,0,0,0,0,0,745,Spatial,5,2010
10770,27,0,0,0,0,0,0,0,0,0,745,Spatial,5,2010
10771,33,0,0,0,0,0,0,0,0,0,745,Spatial,5,2010
10772,Total,28,28,5,0,0,3,0,0,64,745,Spatial,5,2010
10773,3,0,8,0,0,0,0,0,0,8,752,Spatial,9,1992
10774,4,9,156,8,0,0,0,0,0,173,752,Spatial,9,1992
10775,12,0,3,0,0,0,0,0,0,3,752,Spatial,9,1992
10776,15,0,0,0,0,0,0,0,0,0,752,Spatial,9,1992
10777,18,0,0,0,0,0,0,0,0,0,752,Spatial,9,1992
10778,22,0,1,2,0,0,2,0,0,5,752,Spatial,9,1992
10779,27,0,0,0,0,0,0,0,0,0,752,Spatial,9,1992
10780,33,0,0,0,0,0,1,0,2,3,752,Spatial,9,1992
10781,Total,9,168,10,0,0,3,0,2,192,752,Spatial,9,1992
10782,3,7,2,0,0,0,0,0,0,9,745,Spatial,9,2005
10783,4,41,35,0,0,0,3,0,0,79,745,Spatial,9,2005
10784,12,0,0,0,0,0,1,0,0,1,745,Spatial,9,2005
10785,15,0,0,0,0,0,0,0,0,0,745,Spatial,9,2005
10786,18,0,0,0,0,0,0,0,0,0,745,Spatial,9,2005
10787,22,0,0,0,0,0,0,0,0,0,745,Spatial,9,2005
10788,27,0,0,0,0,0,0,0,0,0,745,Spatial,9,2005
10789,33,0,0,0,0,0,0,0,0,0,745,Spatial,9,2005
10790,Total,48,37,0,0,0,4,0,0,89,745,Spatial,9,2005
10791,3,0,3,0,0,0,0,0,0,3,7612,Spatial,10,2017
10792,4,0,85,6,0,0,3,0,0,94,7612,Spatial,10,2017
10793,12,0,3,1,0,0,2,0,0,6,7612,Spatial,10,2017
10794,15,0,0,0,0,0,0,0,0,0,7612,Spatial,10,2017
10795,18,0,0,0,0,0,0,0,0,0,7612,Spatial,10,2017
10796,22,0,2,0,0,0,2,0,0,4,7612,Spatial,10,2017
10797,27,0,0,0,0,0,0,0,0,0,7612,Spatial,10,2017
10798,33,0,1,0,0,0,0,0,1,2,7612,Spatial,10,2017
10799,Total,0,94,7,0,0,7,0,1,109,7612,Spatial,10,2017
10800,3,0,9,0,0,0,0,0,0,9,764,Spatial,10,2012
10801,4,0,19,0,0,0,2,0,0,21,764,Spatial,10,2012
10802,12,0,0,0,0,0,0,0,0,0,764,Spatial,10,2012
10803,15,0,0,0,0,0,0,0,0,0,764,Spatial,10,2012
10804,18,0,0,0,0,0,0,0,0,0,764,Spatial,10,2012
10805,22,0,2,0,0,0,0,0,0,2,764,Spatial,10,2012
10806,27,0,0,0,0,0,0,0,0,0,764,Spatial,10,2012
10807,33,0,0,0,0,0,0,0,0,0,764,Spatial,10,2012
10808,Total,0,30,0,0,0,2,0,0,32,764,Spatial,10,2012
10809,3,0,2,0,0,0,0,0,0,2,756,Spatial,9,2014
10810,4,0,197,0,0,0,5,0,0,202,756,Spatial,9,2014
10811,12,0,1,0,0,0,3,0,0,4,756,Spatial,9,2014
10812,15,0,0,0,0,0,0,0,0,0,756,Spatial,9,2014
10813,18,0,0,0,0,0,0,0,0,0,756,Spatial,9,2014
10814,22,0,4,0,0,0,1,0,0,5,756,Spatial,9,2014
10815,27,0,0,0,0,0,0,0,0,0,756,Spatial,9,2014
10816,33,0,2,0,0,0,1,0,4,7,756,Spatial,9,2014
10817,Total,0,206,0,0,0,10,0,4,220,756,Spatial,9,2014
10818,3,0,11,0,0,0,0,0,0,11,76111,Spatial,5,2006
10819,4,0,32,1,0,0,1,0,0,34,76111,Spatial,5,2006
10820,12,0,0,0,0,0,0,0,0,0,76111,Spatial,5,2006
10821,15,0,0,0,0,0,0,0,0,0,76111,Spatial,5,2006
10822,18,0,0,0,0,0,0,0,0,0,76111,Spatial,5,2006
10823,22,0,0,0,0,0,1,0,0,1,76111,Spatial,5,2006
10824,27,0,0,0,0,0,0,0,0,0,76111,Spatial,5,2006
10825,33,0,0,0,0,0,0,0,3,3,76111,Spatial,5,2006
10826,Total,0,43,1,0,0,2,0,3,49,76111,Spatial,5,2006
10827,3,2,9,0,0,0,0,0,0,11,766,Spatial,9,2007
10828,4,0,87,0,0,0,2,0,0,89,766,Spatial,9,2007
10829,12,0,3,0,0,0,1,0,0,4,766,Spatial,9,2007
10830,15,0,0,0,0,0,0,0,0,0,766,Spatial,9,2007
10831,18,0,0,0,0,0,0,0,0,0,766,Spatial,9,2007
10832,22,0,0,0,0,0,1,0,0,1,766,Spatial,9,2007
10833,27,0,0,0,0,0,0,0,0,0,766,Spatial,9,2007
10834,33,0,1,0,0,0,0,0,2,3,766,Spatial,9,2007
10835,Total,2,100,0,0,0,4,0,2,108,766,Spatial,9,2007
10836,3,6,1,0,0,0,0,0,0,7,745,Spatial,5,1999
10837,4,23,23,5,0,0,0,0,0,51,745,Spatial,5,1999
10838,12,0,0,1,0,0,0,0,0,1,745,Spatial,5,1999
10839,15,0,0,0,0,0,0,0,0,0,745,Spatial,5,1999
10840,18,0,0,0,0,0,0,0,0,0,745,Spatial,5,1999
10841,22,0,0,0,0,0,0,0,0,0,745,Spatial,5,1999
10842,27,0,0,0,0,0,0,0,0,0,745,Spatial,5,1999
10843,33,0,0,0,0,0,0,0,0,0,745,Spatial,5,1999
10844,Total,29,24,6,0,0,0,0,0,59,745,Spatial,5,1999
10845,3,0,1,0,0,0,0,0,0,1,7618,Spatial,10,2006
10846,4,0,91,7,0,0,0,0,0,98,7618,Spatial,10,2006
10847,12,0,1,1,0,0,0,0,0,2,7618,Spatial,10,2006
10848,15,0,0,0,0,0,0,0,0,0,7618,Spatial,10,2006
10849,18,0,0,0,0,0,0,0,0,0,7618,Spatial,10,2006
10850,22,0,0,0,0,0,1,0,0,1,7618,Spatial,10,2006
10851,27,0,0,0,0,0,0,0,0,0,7618,Spatial,10,2006
10852,33,0,0,0,0,0,0,0,0,0,7618,Spatial,10,2006
10853,Total,0,93,8,0,0,1,0,0,102,7618,Spatial,10,2006
10854,3,20,13,1,0,0,0,0,0,34,746,Spatial,5,1993
10855,4,18,102,7,0,0,1,0,0,128,746,Spatial,5,1993
10856,12,0,1,2,0,0,0,0,0,3,746,Spatial,5,1993
10857,15,0,0,0,0,0,0,0,0,0,746,Spatial,5,1993
10858,18,0,0,0,0,0,0,0,0,0,746,Spatial,5,1993
10859,22,0,0,3,0,0,1,0,0,4,746,Spatial,5,1993
10860,27,0,0,0,0,0,0,0,0,0,746,Spatial,5,1993
10861,33,0,0,0,0,0,0,0,1,1,746,Spatial,5,1993
10862,Total,38,116,13,0,0,2,0,1,170,746,Spatial,5,1993
10863,3,2,1,0,0,0,0,0,0,3,771,Spatial,9,2008
10864,4,14,84,8,0,0,0,0,1,107,771,Spatial,9,2008
10865,12,2,0,1,0,0,0,0,0,3,771,Spatial,9,2008
10866,15,0,0,0,0,0,0,0,0,0,771,Spatial,9,2008
10867,18,0,0,0,0,0,0,0,0,0,771,Spatial,9,2008
10868,22,0,0,0,0,0,1,0,0,1,771,Spatial,9,2008
10869,27,0,0,1,0,0,0,0,0,1,771,Spatial,9,2008
10870,33,0,0,0,0,0,0,0,1,1,771,Spatial,9,2008
10871,Total,18,85,10,0,0,1,0,2,116,771,Spatial,9,2008
10872,3,0,0,0,0,0,0,0,0,0,7613,Spatial,9,1985
10873,4,0,108,18,0,0,2,0,0,128,7613,Spatial,9,1985
10874,12,0,2,3,0,0,1,0,0,6,7613,Spatial,9,1985
10875,15,0,0,0,0,0,0,0,0,0,7613,Spatial,9,1985
10876,18,0,0,0,0,0,0,0,0,0,7613,Spatial,9,1985
10877,22,0,0,1,0,0,0,0,0,1,7613,Spatial,9,1985
10878,27,0,1,3,0,0,0,0,0,4,7613,Spatial,9,1985
10879,33,0,0,0,0,0,0,0,2,2,7613,Spatial,9,1985
10880,Total,0,111,25,0,0,3,0,2,141,7613,Spatial,9,1985
10881,3,39,16,0,0,0,0,0,0,55,746,Spatial,9,1988
10882,4,43,142,0,0,0,0,0,0,185,746,Spatial,9,1988
10883,12,0,1,0,0,0,0,0,1,2,746,Spatial,9,1988
10884,15,0,0,0,0,0,0,0,0,0,746,Spatial,9,1988
10885,18,0,0,0,0,0,0,0,0,0,746,Spatial,9,1988
10886,22,0,2,0,0,0,3,0,0,5,746,Spatial,9,1988
10887,27,0,0,0,0,0,0,0,0,0,746,Spatial,9,1988
10888,33,0,0,0,0,0,0,0,1,1,746,Spatial,9,1988
10889,Total,82,161,0,0,0,3,0,2,248,746,Spatial,9,1988
10890,3,0,4,0,0,0,0,0,0,4,755,Spatial,9,2009
10891,4,0,142,0,0,0,2,0,0,144,755,Spatial,9,2009
10892,12,0,0,0,0,0,0,0,0,0,755,Spatial,9,2009
10893,15,0,0,0,0,0,0,0,0,0,755,Spatial,9,2009
10894,18,0,0,0,0,0,0,0,0,0,755,Spatial,9,2009
10895,22,0,2,0,0,0,5,0,2,9,755,Spatial,9,2009
10896,27,0,0,0,0,0,0,0,0,0,755,Spatial,9,2009
10897,33,0,2,0,0,0,1,0,2,5,755,Spatial,9,2009
10898,Total,0,150,0,0,0,8,0,4,162,755,Spatial,9,2009
10899,3,0,0,0,0,0,0,0,0,0,7616,Spatial,9,1987
10900,4,0,89,4,0,0,0,0,0,93,7616,Spatial,9,1987
10901,12,0,0,3,0,0,0,0,0,3,7616,Spatial,9,1987
10902,15,0,0,0,0,0,0,0,0,0,7616,Spatial,9,1987
10903,18,0,0,0,0,0,0,0,0,0,7616,Spatial,9,1987
10904,22,0,0,0,0,0,0,0,0,0,7616,Spatial,9,1987
10905,27,0,0,0,0,0,0,0,0,0,7616,Spatial,9,1987
10906,33,0,0,0,0,0,0,0,0,0,7616,Spatial,9,1987
10907,Total,0,89,7,0,0,0,0,0,96,7616,Spatial,9,1987
10908,3,2,2,0,0,0,0,0,0,4,7422,Spatial,5,1988
10909,4,14,95,14,0,0,0,0,0,123,7422,Spatial,5,1988
10910,12,0,2,1,0,0,1,0,0,4,7422,Spatial,5,1988
10911,15,0,0,0,0,0,0,0,0,0,7422,Spatial,5,1988
10912,18,0,0,0,0,0,0,0,0,0,7422,Spatial,5,1988
10913,22,0,0,0,0,0,0,0,0,0,7422,Spatial,5,1988
10914,27,0,0,0,0,0,0,0,0,0,7422,Spatial,5,1988
10915,33,0,0,0,0,0,0,0,3,3,7422,Spatial,5,1988
10916,Total,16,99,15,0,0,1,0,3,134,7422,Spatial,5,1988
10917,3,11,10,1,0,0,0,0,1,23,776,Spatial,5,1994
10918,4,9,184,16,0,0,3,0,0,212,776,Spatial,5,1994
10919,12,0,1,7,0,0,1,0,0,9,776,Spatial,5,1994
10920,15,0,0,0,0,0,0,0,0,0,776,Spatial,5,1994
10921,18,0,0,0,0,0,0,0,0,0,776,Spatial,5,1994
10922,22,0,1,1,0,0,0,0,0,2,776,Spatial,5,1994
10923,27,0,0,0,0,0,0,0,0,0,776,Spatial,5,1994
10924,33,0,0,0,0,0,0,0,1,1,776,Spatial,5,1994
10925,Total,20,196,25,0,0,4,0,2,247,776,Spatial,5,1994
10926,3,38,12,0,0,0,0,0,0,50,746,Spatial,9,2003
10927,4,40,147,0,0,0,2,0,0,189,746,Spatial,9,2003
10928,12,1,1,0,0,0,0,0,0,2,746,Spatial,9,2003
10929,15,0,0,0,0,0,0,0,0,0,746,Spatial,9,2003
10930,18,0,0,0,0,0,0,0,0,0,746,Spatial,9,2003
10931,22,0,2,0,0,0,3,0,0,5,746,Spatial,9,2003
10932,27,0,0,0,0,0,0,0,0,0,746,Spatial,9,2003
10933,33,0,0,0,0,0,0,0,1,1,746,Spatial,9,2003
10934,Total,79,162,0,0,0,5,0,1,247,746,Spatial,9,2003
10935,3,0,15,0,0,0,0,0,0,15,765,Spatial,9,1988
10936,4,0,94,0,0,0,1,0,0,95,765,Spatial,9,1988
10937,12,0,0,0,0,0,0,0,0,0,765,Spatial,9,1988
10938,15,0,0,0,0,0,0,0,0,0,765,Spatial,9,1988
10939,18,0,0,0,0,0,0,0,0,0,765,Spatial,9,1988
10940,22,0,1,0,0,0,4,0,0,5,765,Spatial,9,1988
10941,27,0,0,0,0,0,0,0,0,0,765,Spatial,9,1988
10942,33,0,0,0,0,0,0,0,2,2,765,Spatial,9,1988
10943,Total,0,110,0,0,0,5,0,2,117,765,Spatial,9,1988
10944,3,0,6,0,0,0,0,0,0,6,756,Spatial,9,1996
10945,4,0,211,0,0,0,7,0,1,219,756,Spatial,9,1996
10946,12,0,6,0,0,0,0,0,1,7,756,Spatial,9,1996
10947,15,0,0,0,0,0,0,0,0,0,756,Spatial,9,1996
10948,18,0,0,0,0,0,0,0,0,0,756,Spatial,9,1996
10949,22,0,3,0,0,0,2,0,0,5,756,Spatial,9,1996
10950,27,0,0,0,0,0,0,0,0,0,756,Spatial,9,1996
10951,33,0,2,0,0,0,0,0,6,8,756,Spatial,9,1996
10952,Total,0,228,0,0,0,9,0,8,245,756,Spatial,9,1996
10953,3,7,0,0,0,0,0,0,0,7,745,Spatial,5,2001
10954,4,27,19,4,0,0,1,0,0,51,745,Spatial,5,2001
10955,12,0,0,0,0,0,1,0,0,1,745,Spatial,5,2001
10956,15,0,0,0,0,0,0,0,0,0,745,Spatial,5,2001
10957,18,0,0,0,0,0,0,0,0,0,745,Spatial,5,2001
10958,22,0,0,0,0,0,0,0,0,0,745,Spatial,5,2001
10959,27,0,0,0,0,0,0,0,0,0,745,Spatial,5,2001
10960,33,0,0,0,0,0,0,0,0,0,745,Spatial,5,2001
10961,Total,34,19,4,0,0,2,0,0,59,745,Spatial,5,2001
10962,3,1,10,0,0,0,0,0,0,11,766,Spatial,9,2013
10963,4,0,90,0,0,0,0,0,0,90,766,Spatial,9,2013
10964,12,0,3,0,0,0,0,0,0,3,766,Spatial,9,2013
10965,15,0,0,0,0,0,0,0,0,0,766,Spatial,9,2013
10966,18,0,0,0,0,0,0,0,0,0,766,Spatial,9,2013
10967,22,0,1,0,0,0,1,0,0,2,766,Spatial,9,2013
10968,27,0,0,0,0,0,0,0,0,0,766,Spatial,9,2013
10969,33,0,0,0,0,0,0,0,2,2,766,Spatial,9,2013
10970,Total,1,104,0,0,0,1,0,2,108,766,Spatial,9,2013
10971,3,0,0,0,0,0,0,0,0,0,7614,Spatial,9,2008
10972,4,0,78,6,0,0,0,0,0,84,7614,Spatial,9,2008
10973,12,0,0,0,0,0,0,0,0,0,7614,Spatial,9,2008
10974,15,0,0,0,0,0,0,0,0,0,7614,Spatial,9,2008
10975,18,0,0,0,0,0,0,0,0,0,7614,Spatial,9,2008
10976,22,0,0,0,0,0,2,0,0,2,7614,Spatial,9,2008
10977,27,0,0,0,0,0,0,0,0,0,7614,Spatial,9,2008
10978,33,0,0,0,0,0,0,0,0,0,7614,Spatial,9,2008
10979,Total,0,78,6,0,0,2,0,0,86,7614,Spatial,9,2008
10980,3,0,2,0,0,0,0,0,0,2,76116,Spatial,5,2007
10981,4,2,89,8,0,0,4,0,0,103,76116,Spatial,5,2007
10982,12,0,1,1,0,0,2,0,0,4,76116,Spatial,5,2007
10983,15,0,0,0,0,0,0,0,0,0,76116,Spatial,5,2007
10984,18,0,0,0,0,0,0,0,0,0,76116,Spatial,5,2007
10985,22,0,0,0,0,0,0,0,0,0,76116,Spatial,5,2007
10986,27,0,0,0,0,0,0,0,0,0,76116,Spatial,5,2007
10987,33,0,0,0,0,0,0,0,9,9,76116,Spatial,5,2007
10988,Total,2,92,9,0,0,6,0,9,118,76116,Spatial,5,2007
10989,3,2,2,0,0,0,0,0,0,4,7422,Spatial,5,1994
10990,4,8,102,1,0,0,2,0,1,114,7422,Spatial,5,1994
10991,12,0,4,0,0,0,1,0,0,5,7422,Spatial,5,1994
10992,15,0,0,0,0,0,0,0,0,0,7422,Spatial,5,1994
10993,18,0,0,0,0,0,0,0,0,0,7422,Spatial,5,1994
10994,22,0,0,0,0,0,0,0,0,0,7422,Spatial,5,1994
10995,27,0,0,0,0,0,0,0,0,0,7422,Spatial,5,1994
10996,33,0,0,0,0,0,0,0,2,2,7422,Spatial,5,1994
10997,Total,10,108,1,0,0,3,0,3,125,7422,Spatial,5,1994
10998,3,2,0,0,0,0,0,0,0,2,771,Spatial,10,2015
10999,4,19,67,13,0,0,1,0,0,100,771,Spatial,10,2015
11000,12,0,2,0,0,0,0,0,0,2,771,Spatial,10,2015
11001,15,0,0,0,0,0,0,0,0,0,771,Spatial,10,2015
11002,18,0,0,0,0,0,0,0,0,0,771,Spatial,10,2015
11003,22,0,0,0,0,0,1,0,0,1,771,Spatial,10,2015
11004,27,0,0,0,0,0,0,0,0,0,771,Spatial,10,2015
11005,33,0,0,0,0,0,0,0,1,1,771,Spatial,10,2015
11006,Total,21,69,13,0,0,2,0,1,106,771,Spatial,10,2015
11007,3,14,3,0,0,0,1,0,0,18,751,Spatial,5,2019
11008,4,86,48,0,0,0,0,0,1,135,751,Spatial,5,2019
11009,12,1,2,1,0,0,0,0,0,4,751,Spatial,5,2019
11010,15,0,0,0,0,0,0,0,0,0,751,Spatial,5,2019
11011,18,0,0,0,0,0,0,0,0,0,751,Spatial,5,2019
11012,22,0,1,0,0,0,6,0,0,7,751,Spatial,5,2019
11013,27,0,0,0,0,0,0,0,0,0,751,Spatial,5,2019
11014,33,0,0,1,0,0,0,0,2,3,751,Spatial,5,2019
11015,Total,101,54,2,0,0,7,0,3,167,751,Spatial,5,2019
11016,3,0,0,0,0,0,0,0,0,0,773,Spatial,10,1989
11017,4,1,7,0,0,0,0,0,1,9,773,Spatial,10,1989
11018,12,0,1,0,0,0,0,0,0,1,773,Spatial,10,1989
11019,15,0,0,0,0,0,0,0,0,0,773,Spatial,10,1989
11020,18,0,0,0,0,0,0,0,0,0,773,Spatial,10,1989
11021,22,0,2,0,0,0,0,0,0,2,773,Spatial,10,1989
11022,27,0,0,0,0,0,0,0,0,0,773,Spatial,10,1989
11023,33,0,0,0,0,0,0,0,0,0,773,Spatial,10,1989
11024,Total,1,10,0,0,0,0,0,1,12,773,Spatial,10,1989
11025,3,0,0,0,0,0,0,0,0,0,7617,Spatial,5,1999
11026,4,0,108,32,0,0,1,0,0,141,7617,Spatial,5,1999
11027,12,0,1,1,0,0,1,0,0,3,7617,Spatial,5,1999
11028,15,0,0,0,0,0,0,0,0,0,7617,Spatial,5,1999
11029,18,0,0,0,0,0,0,0,0,0,7617,Spatial,5,1999
11030,22,0,0,0,0,0,1,0,0,1,7617,Spatial,5,1999
11031,27,0,0,0,0,0,0,0,0,0,7617,Spatial,5,1999
11032,33,0,1,0,0,0,0,0,28,29,7617,Spatial,5,1999
11033,Total,0,110,33,0,0,3,0,28,174,7617,Spatial,5,1999
11034,3,6,10,0,0,0,0,0,0,16,754,Spatial,10,1998
11035,4,33,405,0,0,0,5,0,2,445,754,Spatial,10,1998
11036,12,1,7,0,0,0,3,0,0,11,754,Spatial,10,1998
11037,15,0,0,0,0,0,0,0,0,0,754,Spatial,10,1998
11038,18,0,0,0,0,0,0,0,0,0,754,Spatial,10,1998
11039,22,0,1,0,0,0,1,0,1,3,754,Spatial,10,1998
11040,27,0,0,0,0,0,0,0,0,0,754,Spatial,10,1998
11041,33,2,4,0,0,0,1,0,7,14,754,Spatial,10,1998
11042,Total,42,427,0,0,0,10,0,10,489,754,Spatial,10,1998
11043,3,0,4,0,0,0,0,0,0,4,757,Spatial,10,1993
11044,4,0,132,3,0,0,11,0,1,147,757,Spatial,10,1993
11045,12,0,2,1,0,0,0,0,0,3,757,Spatial,10,1993
11046,15,0,0,0,0,0,0,0,0,0,757,Spatial,10,1993
11047,18,0,0,0,0,0,0,0,0,0,757,Spatial,10,1993
11048,22,0,1,0,0,0,0,0,0,1,757,Spatial,10,1993
11049,27,0,3,0,0,0,0,0,0,3,757,Spatial,10,1993
11050,33,0,1,1,0,0,0,0,2,4,757,Spatial,10,1993
11051,Total,0,143,5,0,0,11,0,3,162,757,Spatial,10,1993
11052,3,1,7,0,0,0,0,0,0,8,752,Spatial,9,2009
11053,4,10,129,5,0,0,3,0,0,147,752,Spatial,9,2009
11054,12,0,2,0,0,0,1,0,0,3,752,Spatial,9,2009
11055,15,0,0,0,0,0,0,0,0,0,752,Spatial,9,2009
11056,18,0,0,0,0,0,0,0,0,0,752,Spatial,9,2009
11057,22,0,0,0,0,0,3,0,0,3,752,Spatial,9,2009
11058,27,0,0,0,0,0,0,0,0,0,752,Spatial,9,2009
11059,33,0,0,1,0,0,0,0,2,3,752,Spatial,9,2009
11060,Total,11,138,6,0,0,7,0,2,164,752,Spatial,9,2009
11061,3,0,14,0,0,0,0,0,0,14,765,Spatial,10,2020
11062,4,0,83,0,0,0,2,0,0,85,765,Spatial,10,2020
11063,12,0,0,0,0,0,0,0,0,0,765,Spatial,10,2020
11064,15,0,0,0,0,0,0,0,0,0,765,Spatial,10,2020
11065,18,0,0,0,0,0,0,0,0,0,765,Spatial,10,2020
11066,22,0,2,0,0,0,4,0,0,6,765,Spatial,10,2020
11067,27,0,0,0,0,0,0,0,0,0,765,Spatial,10,2020
11068,33,0,0,0,0,0,0,0,2,2,765,Spatial,10,2020
11069,Total,0,99,0,0,0,6,0,2,107,765,Spatial,10,2020
11070,3,1,1,0,0,0,0,0,0,2,741,Spatial,10,1987
11071,4,6,73,1,0,0,1,0,0,81,741,Spatial,10,1987
11072,12,0,1,0,0,0,2,0,0,3,741,Spatial,10,1987
11073,15,0,0,0,0,0,0,0,0,0,741,Spatial,10,1987
11074,18,0,0,0,0,0,0,0,0,0,741,Spatial,10,1987
11075,22,0,0,0,0,0,0,0,0,0,741,Spatial,10,1987
11076,27,0,0,0,0,0,0,0,0,0,741,Spatial,10,1987
11077,33,0,0,0,0,0,0,0,2,2,741,Spatial,10,1987
11078,Total,7,75,1,0,0,3,0,2,88,741,Spatial,10,1987
11079,3,13,12,0,0,0,0,0,0,25,776,Spatial,5,1990
11080,4,27,170,7,0,0,3,0,0,207,776,Spatial,5,1990
11081,12,0,3,4,0,0,3,0,0,10,776,Spatial,5,1990
11082,15,0,0,0,0,0,0,0,0,0,776,Spatial,5,1990
11083,18,0,0,0,0,0,0,0,0,0,776,Spatial,5,1990
11084,22,0,0,1,0,0,0,0,0,1,776,Spatial,5,1990
11085,27,0,1,0,0,0,0,0,0,1,776,Spatial,5,1990
11086,33,0,0,0,0,0,0,0,1,1,776,Spatial,5,1990
11087,Total,40,186,12,0,0,6,0,1,245,776,Spatial,5,1990
11088,3,1,0,0,0,0,0,0,0,1,775,Spatial,9,2017
11089,4,0,4,0,0,0,0,0,0,4,775,Spatial,9,2017
11090,12,0,0,0,0,0,1,0,0,1,775,Spatial,9,2017
11091,15,0,0,0,0,0,0,0,0,0,775,Spatial,9,2017
11092,18,0,0,0,0,0,0,0,0,0,775,Spatial,9,2017
11093,22,0,0,0,0,0,0,0,0,0,775,Spatial,9,2017
11094,27,0,0,0,0,0,0,0,0,0,775,Spatial,9,2017
11095,33,0,0,0,0,0,0,0,0,0,775,Spatial,9,2017
11096,Total,1,4,0,0,0,1,0,0,6,775,Spatial,9,2017
11097,3,8,7,1,0,0,0,0,0,16,754,Spatial,5,2021
11098,4,38,348,33,0,0,0,0,1,420,754,Spatial,5,2021
11099,12,2,3,0,0,0,2,0,0,7,754,Spatial,5,2021
11100,15,0,0,0,0,0,0,0,0,0,754,Spatial,5,2021
11101,18,0,0,0,0,0,0,0,0,0,754,Spatial,5,2021
11102,22,0,0,1,0,0,2,0,1,4,754,Spatial,5,2021
11103,27,0,0,0,0,0,0,0,0,0,754,Spatial,5,2021
11104,33,0,2,0,0,0,0,0,10,12,754,Spatial,5,2021
11105,Total,48,360,35,0,0,4,0,12,459,754,Spatial,5,2021
11106,3,7,0,0,0,0,1,0,0,8,745,Spatial,5,1993
11107,4,25,18,6,0,0,1,0,0,50,745,Spatial,5,1993
11108,12,0,0,0,0,0,1,0,0,1,745,Spatial,5,1993
11109,15,0,0,0,0,0,0,0,0,0,745,Spatial,5,1993
11110,18,0,0,0,0,0,0,0,0,0,745,Spatial,5,1993
11111,22,0,0,0,0,0,0,0,0,0,745,Spatial,5,1993
11112,27,0,0,0,0,0,0,0,0,0,745,Spatial,5,1993
11113,33,0,0,0,0,0,0,0,0,0,745,Spatial,5,1993
11114,Total,32,18,6,0,0,3,0,0,59,745,Spatial,5,1993
11115,3,13,19,0,0,0,0,0,0,32,746,Spatial,10,2020
11116,4,16,109,0,0,0,0,0,0,125,746,Spatial,10,2020
11117,12,0,3,0,0,0,0,0,0,3,746,Spatial,10,2020
11118,15,0,0,0,0,0,0,0,0,0,746,Spatial,10,2020
11119,18,0,0,0,0,0,0,0,0,0,746,Spatial,10,2020
11120,22,0,2,0,0,0,1,0,0,3,746,Spatial,10,2020
11121,27,0,0,0,0,0,0,0,0,0,746,Spatial,10,2020
11122,33,0,0,0,0,0,0,0,1,1,746,Spatial,10,2020
