,classes,3,4,12,21,22,33,Total,bacia,model,version,year
8827,3,0,14,0,0,0,0,14,744,FrequencyV3,30,1993
8828,4,0,513,1,40,0,1,555,744,FrequencyV3,30,1993
8829,12,0,9,4,6,2,0,21,744,FrequencyV3,30,1993
8830,21,0,36,7,106,0,0,149,744,FrequencyV3,30,1993
8831,22,0,1,0,1,0,0,2,744,FrequencyV3,30,1993
8832,33,0,2,0,0,0,0,2,744,FrequencyV3,30,1993
8833,Total,0,575,12,153,2,1,743,744,FrequencyV3,30,1993
8834,3,0,0,0,2,0,0,2,771,FrequencyV3,30,1994
8835,4,7,77,0,40,0,0,124,771,FrequencyV3,30,1994
8836,12,0,2,0,1,0,0,3,771,FrequencyV3,30,1994
8837,21,0,15,0,112,0,0,127,771,FrequencyV3,30,1994
8838,22,0,0,0,1,0,0,1,771,FrequencyV3,30,1994
8839,33,0,0,0,0,0,0,0,771,FrequencyV3,30,1994
8840,Total,7,94,0,156,0,0,257,771,FrequencyV3,30,1994
8841,3,0,6,0,0,0,0,6,7619,FrequencyV3,30,1998
8842,4,2,254,0,17,0,0,273,7619,FrequencyV3,30,1998
8843,12,0,4,1,4,0,3,12,7619,FrequencyV3,30,1998
8844,21,0,8,0,46,0,1,55,7619,FrequencyV3,30,1998
8845,22,0,1,0,0,0,0,1,7619,FrequencyV3,30,1998
8846,33,0,0,0,0,0,2,2,7619,FrequencyV3,30,1998
8847,Total,2,273,1,67,0,6,349,7619,FrequencyV3,30,1998
8848,3,129,226,2,21,3,4,385,Caatinga,FrequencyV3,30,1988
8849,4,209,4564,39,1027,7,8,5854,Caatinga,FrequencyV3,30,1988
8850,12,2,69,26,111,7,4,219,Caatinga,FrequencyV3,30,1988
8851,21,36,666,38,1857,28,6,2631,Caatinga,FrequencyV3,30,1988
8852,22,7,21,10,38,15,3,94,Caatinga,FrequencyV3,30,1988
8853,33,7,16,2,13,2,92,132,Caatinga,FrequencyV3,30,1988
8854,Total,390,5562,117,3067,62,117,9315,Caatinga,FrequencyV3,30,1988
8855,3,0,0,0,0,0,0,0,7613,FrequencyV3,30,2006
8856,4,1,108,0,42,1,0,152,7613,FrequencyV3,30,2006
8857,12,0,2,0,13,2,0,17,7613,FrequencyV3,30,2006
8858,21,0,5,0,16,0,0,21,7613,FrequencyV3,30,2006
8859,22,0,0,0,0,1,0,1,7613,FrequencyV3,30,2006
8860,33,0,0,0,0,0,1,1,7613,FrequencyV3,30,2006
8861,Total,1,115,0,71,4,1,192,7613,FrequencyV3,30,2006
8862,3,7,6,0,0,0,0,13,759,FrequencyV3,30,2021
8863,4,1,30,0,3,0,0,34,759,FrequencyV3,30,2021
8864,12,0,0,0,0,0,0,0,759,FrequencyV3,30,2021
8865,21,1,26,2,49,1,0,79,759,FrequencyV3,30,2021
8866,22,0,1,0,1,0,0,2,759,FrequencyV3,30,2021
8867,33,0,1,0,1,0,0,2,759,FrequencyV3,30,2021
8868,Total,9,64,2,54,1,0,130,759,FrequencyV3,30,2021
8869,3,0,1,0,0,0,0,1,7421,FrequencyV3,30,1996
8870,4,0,62,0,8,0,0,70,7421,FrequencyV3,30,1996
8871,12,0,0,0,2,0,0,2,7421,FrequencyV3,30,1996
8872,21,0,6,0,10,0,0,16,7421,FrequencyV3,30,1996
8873,22,0,0,0,0,0,0,0,7421,FrequencyV3,30,1996
8874,33,0,0,0,0,0,0,0,7421,FrequencyV3,30,1996
8875,Total,0,69,0,20,0,0,89,7421,FrequencyV3,30,1996
8876,3,3,1,0,0,0,0,4,741,FrequencyV3,30,2022
8877,4,4,92,0,1,0,0,97,741,FrequencyV3,30,2022
8878,12,0,2,0,2,0,0,4,741,FrequencyV3,30,2022
8879,21,0,20,0,9,0,0,29,741,FrequencyV3,30,2022
8880,22,0,1,0,1,0,0,2,741,FrequencyV3,30,2022
8881,33,0,0,0,0,0,2,2,741,FrequencyV3,30,2022
8882,Total,7,116,0,13,0,2,138,741,FrequencyV3,30,2022
8883,3,138,197,0,26,2,0,363,Caatinga,FrequencyV3,30,2005
8884,4,206,4065,42,1056,9,5,5383,Caatinga,FrequencyV3,30,2005
