,area,classe,year,Models,Bacia,version,cobertura,cob_level1,cob_color,nat_color,total
0,113764.2690929232,3,1985,GTB,7622,11,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1,655672.3524085243,4,1985,GTB,7622,11,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
2,79462.20509710858,21,1985,GTB,7622,11,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
3,795.4173612903556,22,1985,GTB,7622,11,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
4,2535.768886120077,33,1985,GTB,7622,11,Water,Natural,#112013,#32a65e,cobertura
5,35817.67704221188,3,1986,GTB,7622,11,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6,914508.9566301556,4,1986,GTB,7622,11,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
7,139792.1978683316,21,1986,GTB,7622,11,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
8,1244.5023198002586,22,1986,GTB,7622,11,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
9,2797.779260434686,33,1986,GTB,7622,11,Water,Natural,#112013,#32a65e,cobertura
10,44232.66248532277,3,1987,GTB,7622,11,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
11,901908.1963680336,4,1987,GTB,7622,11,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
12,141069.90580582654,21,1987,GTB,7622,11,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
13,4626.235464368893,22,1987,GTB,7622,11,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
14,2418.423422795437,33,1987,GTB,7622,11,Water,Natural,#112013,#32a65e,cobertura
15,51811.78870489793,3,1988,GTB,7622,11,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
16,814577.7162290359,4,1988,GTB,7622,11,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
17,219098.16420247644,21,1988,GTB,7622,11,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
18,5362.668037459084,22,1988,GTB,7622,11,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
19,3124.1258235985,33,1988,GTB,7622,11,Water,Natural,#112013,#32a65e,cobertura
20,90685.7380315558,3,1989,GTB,7622,11,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
21,872201.5923775268,4,1989,GTB,7622,11,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
22,126898.3506536482,21,1989,GTB,7622,11,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
23,1681.599095941475,22,1989,GTB,7622,11,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
24,2730.1657051511816,33,1989,GTB,7622,11,Water,Natural,#112013,#32a65e,cobertura
25,76703.37854006483,3,1990,GTB,7622,11,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
26,827358.7873508128,4,1990,GTB,7622,11,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
27,184665.29898247583,21,1990,GTB,7622,11,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
28,1473.0133725092385,22,1990,GTB,7622,11,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
29,4262.504875770418,33,1990,GTB,7622,11,Water,Natural,#112013,#32a65e,cobertura
30,29646.63878473687,3,1991,GTB,7622,11,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
31,863920.6752184026,4,1991,GTB,7622,11,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
32,195273.879586029,21,1991,GTB,7622,11,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
33,2444.159110320642,22,1991,GTB,7622,11,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
34,2903.7413777689885,33,1991,GTB,7622,11,Water,Natural,#112013,#32a65e,cobertura
35,49047.72775520191,3,1992,GTB,7622,11,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
36,863434.1060230314,4,1992,GTB,7622,11,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
37,174592.8231056599,21,1992,GTB,7622,11,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
38,3067.8244443370936,22,1992,GTB,7622,11,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
39,3802.565048949284,33,1992,GTB,7622,11,Water,Natural,#112013,#32a65e,cobertura
40,47481.02807817921,3,1993,GTB,7622,11,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
41,917351.9334668675,4,1993,GTB,7622,11,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
42,125009.15924388872,21,1993,GTB,7622,11,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
