,area,classe,year,Models,Bacia,version,cobertura,cob_level1,cob_color,nat_color,total
0,25256.004756830684,3,1985,SpatialV3,754,30,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1,4601594.732754775,4,1985,SpatialV3,754,30,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
2,135883.69197932837,12,1985,SpatialV3,754,30,Grassland,Natural,#d6bc74,#32a65e,cobertura
3,2400567.1715338235,21,1985,SpatialV3,754,30,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
4,1052.0671651265452,22,1985,SpatialV3,754,30,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
5,139299.58533590136,33,1985,SpatialV3,754,30,Water,Natural,#112013,#32a65e,cobertura
6,25334.045733373747,3,1986,SpatialV3,754,30,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
7,4689162.454994057,4,1986,SpatialV3,754,30,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
8,115440.86761098064,12,1986,SpatialV3,754,30,Grassland,Natural,#d6bc74,#32a65e,cobertura
9,2340165.2275323668,21,1986,SpatialV3,754,30,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
10,2675.658469760928,22,1986,SpatialV3,754,30,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
11,130874.99918534952,33,1986,SpatialV3,754,30,Water,Natural,#112013,#32a65e,cobertura
12,29715.032184920576,3,1987,SpatialV3,754,30,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
13,4781563.096180606,4,1987,SpatialV3,754,30,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
14,126864.16650788828,12,1987,SpatialV3,754,30,Grassland,Natural,#d6bc74,#32a65e,cobertura
15,2267207.0960067147,21,1987,SpatialV3,754,30,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
16,2512.897359748822,22,1987,SpatialV3,754,30,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
17,95790.96528603706,33,1987,SpatialV3,754,30,Water,Natural,#112013,#32a65e,cobertura
18,26726.771735893537,3,1988,SpatialV3,754,30,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
19,4721830.431756883,4,1988,SpatialV3,754,30,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
20,57688.54826304466,12,1988,SpatialV3,754,30,Grassland,Natural,#d6bc74,#32a65e,cobertura
21,2389727.3240756644,21,1988,SpatialV3,754,30,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
22,4035.558799136976,22,1988,SpatialV3,754,30,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
23,103644.6188946674,33,1988,SpatialV3,754,30,Water,Natural,#112013,#32a65e,cobertura
24,29032.88014903542,3,1989,SpatialV3,754,30,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
25,4456508.818272216,4,1989,SpatialV3,754,30,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
26,94668.14759940372,12,1989,SpatialV3,754,30,Grassland,Natural,#d6bc74,#32a65e,cobertura
27,2588003.763773614,21,1989,SpatialV3,754,30,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
28,12280.142125114591,22,1989,SpatialV3,754,30,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
29,123159.50160614956,33,1989,SpatialV3,754,30,Water,Natural,#112013,#32a65e,cobertura
30,26932.699678148725,3,1990,SpatialV3,754,30,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
31,4666120.336135815,4,1990,SpatialV3,754,30,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
32,123072.79479400636,12,1990,SpatialV3,754,30,Grassland,Natural,#d6bc74,#32a65e,cobertura
33,2387856.2371424157,21,1990,SpatialV3,754,30,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
34,12497.161058639607,22,1990,SpatialV3,754,30,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
35,87174.02471721086,33,1990,SpatialV3,754,30,Water,Natural,#112013,#32a65e,cobertura
36,27775.24951894823,3,1991,SpatialV3,754,30,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
37,3744862.416376278,4,1991,SpatialV3,754,30,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
38,159038.10173670284,12,1991,SpatialV3,754,30,Grassland,Natural,#d6bc74,#32a65e,cobertura
39,3293720.6682297424,21,1991,SpatialV3,754,30,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
40,9685.944771379169,22,1991,SpatialV3,754,30,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
