,area,classe,year,Models,Bacia,version,cobertura,cob_level1,cob_color,nat_color,total
0,50730.24487866864,3,1985,Frequency,76116,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1,1433663.6031682098,4,1985,Frequency,76116,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
2,62350.90505421757,12,1985,Frequency,76116,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
3,742788.9922216153,21,1985,Frequency,76116,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
4,53657.81726693116,22,1985,Frequency,76116,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
5,28277.7744599213,33,1985,Frequency,76116,10,Water,Natural,#0000FF,#32a65e,cobertura
6,43861.72369076802,3,1986,Frequency,76116,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
7,1427334.3512670563,4,1986,Frequency,76116,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
8,59993.17070414312,12,1986,Frequency,76116,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
9,751340.8321925072,21,1986,Frequency,76116,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
10,61191.26186187568,22,1986,Frequency,76116,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
11,27747.997333240342,33,1986,Frequency,76116,10,Water,Natural,#0000FF,#32a65e,cobertura
12,27140.40909588506,3,1987,Frequency,76116,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
13,1498316.991862576,4,1987,Frequency,76116,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
14,78628.28299008486,12,1987,Frequency,76116,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
15,655441.4058509424,21,1987,Frequency,76116,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
16,84368.07537034574,22,1987,Frequency,76116,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
17,27574.17187983155,33,1987,Frequency,76116,10,Water,Natural,#0000FF,#32a65e,cobertura
18,22264.083008715435,3,1988,Frequency,76116,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
19,1416749.100127409,4,1988,Frequency,76116,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
20,82349.36419055171,12,1988,Frequency,76116,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
21,688863.5853347877,21,1988,Frequency,76116,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
22,90074.05747890958,22,1988,Frequency,76116,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
23,71169.1469092343,33,1988,Frequency,76116,10,Water,Natural,#0000FF,#32a65e,cobertura
24,33314.59955195774,3,1989,Frequency,76116,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
