,version,Models,Bacia,Years,Accuracy,Accuracy_Bal,Precision,ReCall,F1-Score,Jaccard
0,5,Temporal,Caatinga,1985,0.6998290598290599,0.46585275903364226,0.4023077864331985,0.46585275903364226,0.42107276633153257,0.3147843026251475
1,5,Temporal,Caatinga,1986,0.6924216524216524,0.4609918739965912,0.39607876771903566,0.4609918739965912,0.40980655002270855,0.3090536183838236
2,5,Temporal,Caatinga,1987,0.6904843304843304,0.4564843294457122,0.3995804405115836,0.4564843294457122,0.40780311716840506,0.3064495743117762
3,5,Temporal,Caatinga,1988,0.6920797720797721,0.4685299021794519,0.40385177329101696,0.4685299021794519,0.4154070043048654,0.31173544585581386
4,5,Temporal,Caatinga,1989,0.6875213675213675,0.472380972148132,0.40245299036439836,0.472380972148132,0.41455484322679653,0.313723927131071
5,5,Temporal,Caatinga,1990,0.6936752136752137,0.47825586233739703,0.40486347983084936,0.47825586233739703,0.42181017322994807,0.3182647722538565
6,5,Temporal,Caatinga,1991,0.6913960113960114,0.47851292070963175,0.404609758896951,0.47851292070963175,0.4206465783589536,0.3168775049821506
7,5,Temporal,Caatinga,1992,0.6844444444444444,0.47040403606712516,0.40745215589826883,0.47040403606712516,0.4173196961338315,0.3129442121866372
8,5,Temporal,Caatinga,1993,0.6804558404558405,0.45369492866632244,0.39882475383575394,0.45369492866632244,0.40394802906666044,0.3015320857458024
9,5,Temporal,Caatinga,1994,0.6844444444444444,0.4653048582247729,0.3955195062358837,0.4653048582247729,0.4120220937012137,0.3062215514935696
10,5,Temporal,Caatinga,1995,0.687065527065527,0.4451720927551626,0.4020604379400638,0.4451720927551626,0.4068762884989483,0.29785346973461174
11,5,Temporal,Caatinga,1996,0.6837606837606838,0.4568530922476838,0.40544665866089613,0.4568530922476838,0.41161400341496296,0.3013892987886498
12,5,Temporal,Caatinga,1997,0.6846723646723647,0.47016823206206393,0.40444960238743827,0.47016823206206393,0.416133177571355,0.307542259379382
13,5,Temporal,Caatinga,1998,0.6743019943019943,0.4545166541055138,0.3956721413280104,0.4545166541055138,0.40221374860513964,0.29722470436976484
14,5,Temporal,Caatinga,1999,0.6819373219373219,0.4549429416123907,0.4027950411653079,0.4549429416123907,0.4063146084065126,0.3025515761383897
15,5,Temporal,Caatinga,2000,0.6905982905982906,0.44924132426440416,0.40728921438778765,0.44924132426440416,0.41132146925514934,0.30472507330955306
16,5,Temporal,Caatinga,2001,0.6967521367521368,0.46922380447862216,0.41937648160952296,0.46922380447862216,0.42469552055832693,0.3174233901271104
17,5,Temporal,Caatinga,2002,0.6985754985754986,0.460659106409467,0.41700264498611783,0.460659106409467,0.42021002689124237,0.3142400434695313
18,5,Temporal,Caatinga,2003,0.6908262108262109,0.4539574823211188,0.40772552580740495,0.4539574823211188,0.4100576339651672,0.30473048826324495
19,5,Temporal,Caatinga,2004,0.6886609686609687,0.4705972905969499,0.4089912584289871,0.4705972905969499,0.42236008720037377,0.3191743221498894
20,5,Temporal,Caatinga,2005,0.68,0.46513246545254733,0.40731458001447435,0.46513246545254733,0.41640566171037147,0.312432829407692
21,5,Temporal,Caatinga,2006,0.6815954415954416,0.46887679849901714,0.4156430291422478,0.46887679849901714,0.4234920186039139,0.31796274600814184
22,5,Temporal,Caatinga,2007,0.6913960113960114,0.4715095145846085,0.4205914392940228,0.4715095145846085,0.42989889022569544,0.3289072699015101
23,5,Temporal,Caatinga,2008,0.6993732193732194,0.48188165543831785,0.41760658547222584,0.48188165543831785,0.4346879814321031,0.32757644024518046
24,5,Temporal,Caatinga,2009,0.7005128205128205,0.4876049504379398,0.4168837651095088,0.4876049504379398,0.4373874506398997,0.329312995980834
25,5,Temporal,Caatinga,2010,0.7018803418803419,0.48087518105827637,0.41149216370806535,0.48087518105827637,0.43116960351849176,0.32569339581747325
26,5,Temporal,Caatinga,2011,0.7045014245014245,0.4831363736690476,0.4205044930214357,0.4831363736690476,0.4365169939068117,0.3322559825564261
27,5,Temporal,Caatinga,2012,0.6920797720797721,0.47441963413905197,0.41576221813142566,0.47441963413905197,0.42161995290540827,0.32097294013451866
28,5,Temporal,Caatinga,2013,0.6962962962962963,0.47501258148836695,0.43370373300799164,0.47501258148836695,0.42785233240353876,0.3234416997010238
29,5,Temporal,Caatinga,2014,0.6986894586894586,0.4668081105030793,0.4321515938299775,0.4668081105030793,0.4230207419938475,0.317084398982364
30,5,Temporal,Caatinga,2015,0.6984615384615385,0.4616240702632829,0.42653144039424723,0.4616240702632829,0.4166479980832824,0.308889615086582
31,5,Temporal,Caatinga,2016,0.703019943019943,0.46357572992201784,0.4334114525810455,0.46357572992201784,0.4251412056199043,0.31778445501320235
32,5,Temporal,Caatinga,2017,0.6954985754985755,0.45485059942805206,0.4235230132779067,0.45485059942805206,0.41662274080225703,0.30961145458490197
33,5,Temporal,Caatinga,2018,0.6977777777777778,0.4627295065385177,0.4274500627841044,0.4627295065385177,0.42509685294696353,0.3202074085649595
34,5,Temporal,Caatinga,2019,0.694017094017094,0.4653658343264229,0.4295713973268427,0.4653658343264229,0.4260286669811359,0.3192253500879367
35,5,Temporal,Caatinga,2020,0.6956125356125357,0.456535407797923,0.42142533645392344,0.456535407797923,0.4204528165340569,0.3107415572695252
36,5,Temporal,Caatinga,2021,0.7011965811965812,0.45831476499699597,0.4321372191771075,0.45831476499699597,0.42770115147713383,0.3170011725601519
37,5,Temporal,Caatinga,2022,0.6926495726495726,0.47164119881800903,0.42526515332017273,0.47164119881800903,0.42817383944055093,0.3165231950752657
38,5,Temporal,741,1985,,,,,,
39,5,Temporal,741,1986,,,,,,
40,5,Temporal,741,1987,,,,,,
41,5,Temporal,741,1988,,,,,,
42,5,Temporal,741,1989,,,,,,
43,5,Temporal,741,1990,,,,,,
44,5,Temporal,741,1991,,,,,,
45,5,Temporal,741,1992,,,,,,
46,5,Temporal,741,1993,,,,,,
47,5,Temporal,741,1994,,,,,,
48,5,Temporal,741,1995,,,,,,
49,5,Temporal,741,1996,,,,,,
50,5,Temporal,741,1997,,,,,,
51,5,Temporal,741,1998,,,,,,
52,5,Temporal,741,1999,,,,,,
53,5,Temporal,741,2000,,,,,,
54,5,Temporal,741,2001,,,,,,
55,5,Temporal,741,2002,,,,,,
56,5,Temporal,741,2003,,,,,,
57,5,Temporal,741,2004,,,,,,
58,5,Temporal,741,2005,,,,,,
