,classes,3,4,12,21,22,33,Total,bacia,model,version,year
0,3,0,4,0,0,0,0,4,7422,TemporalV2J3,16,1986
1,4,3,122,2,12,0,0,139,7422,TemporalV2J3,16,1986
2,12,0,2,2,2,0,0,6,7422,TemporalV2J3,16,1986
3,21,0,17,0,13,0,0,30,7422,TemporalV2J3,16,1986
4,22,0,0,0,0,0,0,0,7422,TemporalV2J3,16,1986
5,33,0,0,0,0,0,2,2,7422,TemporalV2J3,16,1986
6,Total,3,145,4,27,0,2,181,7422,TemporalV2J3,16,1986
7,3,0,4,0,0,0,0,4,755,TemporalV2J3,16,1995
8,4,0,135,0,22,1,0,158,755,TemporalV2J3,16,1995
9,12,0,1,0,5,0,0,6,755,TemporalV2J3,16,1995
10,21,0,30,0,51,2,0,83,755,TemporalV2J3,16,1995
11,22,0,1,0,6,4,0,11,755,TemporalV2J3,16,1995
12,33,0,1,0,1,0,2,4,755,TemporalV2J3,16,1995
13,Total,0,172,0,85,7,2,266,755,TemporalV2J3,16,1995
14,3,0,0,0,0,0,0,0,7617,TemporalV2J3,16,2009
15,4,0,131,0,18,0,0,149,7617,TemporalV2J3,16,2009
16,12,0,1,0,4,0,0,5,7617,TemporalV2J3,16,2009
17,21,0,7,0,23,0,0,30,7617,TemporalV2J3,16,2009
18,22,0,0,0,1,0,0,1,7617,TemporalV2J3,16,2009
19,33,0,0,0,1,0,34,35,7617,TemporalV2J3,16,2009
20,Total,0,139,0,47,0,34,220,7617,TemporalV2J3,16,2009
21,3,1,1,0,0,0,0,2,741,TemporalV2J3,16,2018
22,4,0,78,0,0,0,0,78,741,TemporalV2J3,16,2018
23,12,0,2,0,2,0,0,4,741,TemporalV2J3,16,2018
24,21,0,15,0,6,0,0,21,741,TemporalV2J3,16,2018
25,22,0,0,0,0,0,0,0,741,TemporalV2J3,16,2018
26,33,0,1,0,0,0,1,2,741,TemporalV2J3,16,2018
27,Total,1,97,0,8,0,1,107,741,TemporalV2J3,16,2018
28,3,0,6,1,0,0,0,7,7619,TemporalV2J3,16,1986
29,4,0,253,11,12,0,0,276,7619,TemporalV2J3,16,1986
30,12,0,3,2,4,0,3,12,7619,TemporalV2J3,16,1986
31,21,0,7,1,42,0,1,51,7619,TemporalV2J3,16,1986
32,22,0,1,0,0,0,0,1,7619,TemporalV2J3,16,1986
33,33,0,0,0,0,0,2,2,7619,TemporalV2J3,16,1986
34,Total,0,270,15,58,0,6,349,7619,TemporalV2J3,16,1986
35,3,62,233,4,28,1,0,328,Caatinga,TemporalV2J3,16,1992
36,4,136,4412,46,745,2,2,5343,Caatinga,TemporalV2J3,16,1992
37,12,0,88,28,90,3,6,215,Caatinga,TemporalV2J3,16,1992
38,21,23,803,46,1895,6,1,2774,Caatinga,TemporalV2J3,16,1992
