,classes,3,4,12,21,22,33,Total,bacia,model,version,year
109,22,0,0,0,0,0,0,0,7614,toExport,30,2018
110,33,0,0,0,0,0,0,0,7614,toExport,30,2018
111,Total,3,92,0,36,1,0,132,7614,toExport,30,2018
112,3,7,1,0,1,0,0,9,772,toExport,30,1993
113,4,10,89,0,45,0,0,144,772,toExport,30,1993
114,12,1,0,0,0,0,0,1,772,toExport,30,1993
115,21,2,29,0,148,4,0,183,772,toExport,30,1993
116,22,0,0,0,1,0,0,1,772,toExport,30,1993
117,33,0,0,0,0,0,0,0,772,toExport,30,1993
118,Total,20,119,0,195,4,0,338,772,toExport,30,1993
119,3,4,15,0,0,0,0,19,7621,toExport,30,2007
120,4,2,32,0,0,0,0,34,7621,toExport,30,2007
121,12,0,3,0,0,0,0,3,7621,toExport,30,2007
122,21,0,10,0,16,0,0,26,7621,toExport,30,2007
123,22,0,0,0,0,0,0,0,7621,toExport,30,2007
124,33,0,0,0,0,0,1,1,7621,toExport,30,2007
125,Total,6,60,0,16,0,1,83,7621,toExport,30,2007
126,3,0,6,0,0,0,0,6,7619,toExport,30,2018
127,4,2,245,4,19,2,0,272,7619,toExport,30,2018
128,12,0,5,0,6,2,0,13,7619,toExport,30,2018
129,21,0,14,0,40,2,0,56,7619,toExport,30,2018
130,22,0,1,0,0,0,0,1,7619,toExport,30,2018
131,33,0,0,0,0,0,1,1,7619,toExport,30,2018
132,Total,2,271,4,65,6,1,349,7619,toExport,30,2018
133,3,2,3,0,0,0,0,5,7742,toExport,30,2000
134,4,6,11,0,7,0,0,24,7742,toExport,30,2000
135,12,0,0,0,0,2,0,2,7742,toExport,30,2000
136,21,1,7,0,106,0,0,114,7742,toExport,30,2000
137,22,0,0,0,0,1,0,1,7742,toExport,30,2000
138,33,0,0,0,0,0,2,2,7742,toExport,30,2000
139,Total,9,21,0,113,3,2,148,7742,toExport,30,2000
140,3,0,0,0,0,0,0,0,7492,toExport,30,2010
141,4,0,3,0,0,0,0,3,7492,toExport,30,2010
142,12,0,0,0,0,0,0,0,7492,toExport,30,2010
143,21,0,0,0,0,0,0,0,7492,toExport,30,2010
144,22,0,0,0,0,0,0,0,7492,toExport,30,2010
145,33,0,0,0,0,0,0,0,7492,toExport,30,2010
146,Total,0,3,0,0,0,0,3,7492,toExport,30,2010
147,3,6,10,0,0,2,0,18,751,toExport,30,1998
148,4,29,117,0,0,0,0,146,751,toExport,30,1998
149,12,0,7,1,0,0,0,8,751,toExport,30,1998
150,21,2,27,0,5,0,0,34,751,toExport,30,1998
151,22,0,4,0,0,5,0,9,751,toExport,30,1998
152,33,0,1,1,0,1,0,3,751,toExport,30,1998
153,Total,37,166,2,5,8,0,218,751,toExport,30,1998
154,3,3,1,0,0,0,0,4,741,toExport,30,2020
155,4,4,94,0,0,0,0,98,741,toExport,30,2020
156,12,0,2,0,2,0,0,4,741,toExport,30,2020
157,21,0,20,0,8,0,0,28,741,toExport,30,2020
158,22,0,2,0,0,0,0,2,741,toExport,30,2020
159,33,0,1,0,0,0,1,2,741,toExport,30,2020
160,Total,7,120,0,10,0,1,138,741,toExport,30,2020
161,3,0,0,0,0,0,0,0,7492,toExport,30,1990
162,4,0,3,0,0,0,0,3,7492,toExport,30,1990
163,12,0,0,0,0,0,0,0,7492,toExport,30,1990
164,21,0,0,0,0,0,0,0,7492,toExport,30,1990
165,22,0,0,0,0,0,0,0,7492,toExport,30,1990
166,33,0,0,0,0,0,0,0,7492,toExport,30,1990
167,Total,0,3,0,0,0,0,3,7492,toExport,30,1990
168,3,11,6,0,0,0,0,17,776,toExport,30,2013
169,4,9,132,3,31,0,0,175,776,toExport,30,2013
170,12,0,0,7,2,0,0,9,776,toExport,30,2013
171,21,2,28,2,140,6,0,178,776,toExport,30,2013
172,22,0,0,2,0,0,0,2,776,toExport,30,2013
173,33,0,0,0,0,0,0,0,776,toExport,30,2013
174,Total,22,166,14,173,6,0,381,776,toExport,30,2013
175,3,0,1,0,0,0,0,1,7421,toExport,30,2008
176,4,0,69,0,3,0,0,72,7421,toExport,30,2008
177,12,0,1,0,1,0,0,2,7421,toExport,30,2008
178,21,0,6,0,8,0,0,14,7421,toExport,30,2008
179,22,0,0,0,0,0,0,0,7421,toExport,30,2008
180,33,0,0,0,0,0,0,0,7421,toExport,30,2008
181,Total,0,77,0,12,0,0,89,7421,toExport,30,2008
182,3,0,1,0,0,0,0,1,7421,toExport,30,2000
183,4,0,64,0,5,0,0,69,7421,toExport,30,2000
184,12,0,1,0,1,0,0,2,7421,toExport,30,2000
185,21,0,10,0,7,0,0,17,7421,toExport,30,2000
186,22,0,0,0,0,0,0,0,7421,toExport,30,2000
187,33,0,0,0,0,0,0,0,7421,toExport,30,2000
188,Total,0,76,0,13,0,0,89,7421,toExport,30,2000
189,3,17,10,0,1,0,0,28,753,toExport,30,2012
190,4,55,249,0,28,0,0,332,753,toExport,30,2012
191,12,0,8,0,2,0,0,10,753,toExport,30,2012
192,21,23,38,0,43,1,0,105,753,toExport,30,2012
193,22,4,2,0,9,5,0,20,753,toExport,30,2012
194,33,3,6,0,2,0,5,16,753,toExport,30,2012
195,Total,102,313,0,85,6,5,511,753,toExport,30,2012
196,3,2,3,0,2,0,0,7,757,toExport,30,2010
197,4,1,110,0,32,0,0,143,757,toExport,30,2010
198,12,0,0,0,2,0,0,2,757,toExport,30,2010
199,21,0,23,0,109,1,0,133,757,toExport,30,2010
200,22,0,1,0,2,0,0,3,757,toExport,30,2010
201,33,0,2,0,2,0,3,7,757,toExport,30,2010
202,Total,3,139,0,149,1,3,295,757,toExport,30,2010
203,3,3,10,0,0,1,0,14,744,toExport,30,1993
204,4,20,498,0,36,1,0,555,744,toExport,30,1993
205,12,0,10,3,7,1,0,21,744,toExport,30,1993
206,21,0,39,0,107,3,0,149,744,toExport,30,1993
207,22,0,1,0,1,0,0,2,744,toExport,30,1993
208,33,0,1,0,1,0,0,2,744,toExport,30,1993
209,Total,23,559,3,152,6,0,743,744,toExport,30,1993
210,3,8,1,0,1,0,0,10,772,toExport,30,1986
211,4,12,131,0,37,0,0,180,772,toExport,30,1986
212,12,1,0,0,0,0,0,1,772,toExport,30,1986
213,21,2,35,0,107,1,0,145,772,toExport,30,1986
214,22,0,0,0,1,0,0,1,772,toExport,30,1986
215,33,0,0,0,1,0,0,1,772,toExport,30,1986
216,Total,23,167,0,147,1,0,338,772,toExport,30,1986
217,3,0,2,0,0,0,0,2,752,toExport,30,1992
218,4,0,114,0,11,0,0,125,752,toExport,30,1992
219,12,0,2,0,2,0,0,4,752,toExport,30,1992
220,21,0,19,0,8,0,0,27,752,toExport,30,1992
221,22,0,1,0,3,0,0,4,752,toExport,30,1992
222,33,0,0,0,0,1,2,3,752,toExport,30,1992
223,Total,0,138,0,24,1,2,165,752,toExport,30,1992
224,3,0,0,0,0,0,0,0,777,toExport,30,2011
225,4,0,3,0,0,0,0,3,777,toExport,30,2011
226,12,0,0,1,0,1,0,2,777,toExport,30,2011
227,21,0,5,0,5,0,0,10,777,toExport,30,2011
228,22,0,0,0,0,0,0,0,777,toExport,30,2011
229,33,0,0,0,0,0,0,0,777,toExport,30,2011
230,Total,0,8,1,5,1,0,15,777,toExport,30,2011
231,3,145,225,0,23,2,1,396,Caatinga,toExport,30,1986
232,4,273,4943,21,805,7,1,6050,Caatinga,toExport,30,1986
233,12,3,84,20,98,14,5,224,Caatinga,toExport,30,1986
234,21,29,684,3,1673,30,3,2422,Caatinga,toExport,30,1986
235,22,6,25,4,35,21,1,92,Caatinga,toExport,30,1986
236,33,6,21,2,7,3,92,131,Caatinga,toExport,30,1986
237,Total,462,5982,50,2641,77,103,9315,Caatinga,toExport,30,1986
238,3,144,196,0,19,2,0,361,Caatinga,toExport,30,2006
239,4,256,4372,16,724,9,0,5377,Caatinga,toExport,30,2006
240,12,3,75,23,99,14,4,218,Caatinga,toExport,30,2006
241,21,36,789,3,2234,45,1,3108,Caatinga,toExport,30,2006
242,22,4,21,7,49,28,0,109,Caatinga,toExport,30,2006
243,33,4,25,1,11,2,99,142,Caatinga,toExport,30,2006
244,Total,447,5478,50,3136,100,104,9315,Caatinga,toExport,30,2006
245,3,1,3,0,0,0,0,4,755,toExport,30,1993
246,4,5,133,0,20,0,0,158,755,toExport,30,1993
247,12,0,1,0,5,0,0,6,755,toExport,30,1993
248,21,0,26,0,59,0,0,85,755,toExport,30,1993
249,22,0,0,0,7,3,0,10,755,toExport,30,1993
250,33,1,1,0,0,0,1,3,755,toExport,30,1993
251,Total,7,164,0,91,3,1,266,755,toExport,30,1993
252,3,4,24,0,0,0,0,28,7622,toExport,30,1993
253,4,2,97,0,3,0,0,102,7622,toExport,30,1993
254,12,0,1,0,1,0,0,2,7622,toExport,30,1993
255,21,0,6,0,12,0,0,18,7622,toExport,30,1993
256,22,0,0,0,0,0,0,0,7622,toExport,30,1993
257,33,0,0,0,0,0,0,0,7622,toExport,30,1993
258,Total,6,128,0,16,0,0,150,7622,toExport,30,1993
259,3,7,1,0,1,0,0,9,772,toExport,30,1995
260,4,10,84,0,41,0,0,135,772,toExport,30,1995
261,12,1,0,0,0,0,0,1,772,toExport,30,1995
262,21,1,28,0,159,4,0,192,772,toExport,30,1995
263,22,0,0,0,1,0,0,1,772,toExport,30,1995
264,33,0,0,0,0,0,0,0,772,toExport,30,1995
265,Total,19,113,0,202,4,0,338,772,toExport,30,1995
266,3,0,0,0,0,0,0,0,7614,toExport,30,2001
267,4,2,71,0,2,0,0,75,7614,toExport,30,2001
268,12,0,0,0,0,0,0,0,7614,toExport,30,2001
269,21,0,27,0,30,0,0,57,7614,toExport,30,2001
270,22,0,0,0,0,0,0,0,7614,toExport,30,2001
271,33,0,0,0,0,0,0,0,7614,toExport,30,2001
272,Total,2,98,0,32,0,0,132,7614,toExport,30,2001
273,3,1,1,0,0,0,0,2,771,toExport,30,2003
274,4,6,96,0,14,0,0,116,771,toExport,30,2003
275,12,0,1,0,2,0,0,3,771,toExport,30,2003
276,21,0,12,0,122,0,0,134,771,toExport,30,2003
277,22,0,0,0,2,0,0,2,771,toExport,30,2003
278,33,0,0,0,0,0,0,0,771,toExport,30,2003
279,Total,7,110,0,140,0,0,257,771,toExport,30,2003
280,3,3,11,0,0,0,0,14,766,toExport,30,1995
281,4,4,105,1,20,0,0,130,766,toExport,30,1995
282,12,0,4,1,2,0,0,7,766,toExport,30,1995
283,21,1,16,0,121,1,0,139,766,toExport,30,1995
284,22,0,1,0,0,1,0,2,766,toExport,30,1995
285,33,0,0,0,1,0,2,3,766,toExport,30,1995
286,Total,8,137,2,144,2,2,295,766,toExport,30,1995
287,3,7,1,0,1,0,0,9,745,toExport,30,1985
288,4,28,31,0,1,1,0,61,745,toExport,30,1985
289,12,0,1,0,0,1,0,2,745,toExport,30,1985
290,21,0,2,0,5,1,0,8,745,toExport,30,1985
291,22,0,0,0,0,0,0,0,745,toExport,30,1985
292,33,0,0,0,0,0,0,0,745,toExport,30,1985
293,Total,35,35,0,7,3,0,80,745,toExport,30,1985
294,3,2,3,0,2,0,0,7,757,toExport,30,2004
295,4,1,113,0,30,0,0,144,757,toExport,30,2004
296,12,0,0,0,2,0,0,2,757,toExport,30,2004
297,21,0,26,0,105,2,0,133,757,toExport,30,2004
298,22,0,0,0,2,0,0,2,757,toExport,30,2004
299,33,0,1,0,2,0,4,7,757,toExport,30,2004
300,Total,3,143,0,143,2,4,295,757,toExport,30,2004
301,3,0,3,0,0,0,0,3,752,toExport,30,2002
302,4,0,111,0,8,0,0,119,752,toExport,30,2002
303,12,0,2,0,2,0,0,4,752,toExport,30,2002
304,21,0,22,0,8,2,0,32,752,toExport,30,2002
305,22,0,1,0,3,0,0,4,752,toExport,30,2002
306,33,0,2,0,0,0,1,3,752,toExport,30,2002
307,Total,0,141,0,21,2,1,165,752,toExport,30,2002
308,3,0,6,0,0,0,0,6,7619,toExport,30,2017
309,4,2,243,4,21,2,0,272,7619,toExport,30,2017
310,12,0,5,0,6,2,0,13,7619,toExport,30,2017
311,21,0,14,0,40,2,0,56,7619,toExport,30,2017
312,22,0,1,0,0,0,0,1,7619,toExport,30,2017
313,33,0,0,0,0,0,1,1,7619,toExport,30,2017
314,Total,2,269,4,67,6,1,349,7619,toExport,30,2017
315,3,0,7,0,0,0,0,7,7619,toExport,30,1991
316,4,4,242,1,19,3,0,269,7619,toExport,30,1991
317,12,0,5,0,1,3,3,12,7619,toExport,30,1991
318,21,0,10,0,47,1,0,58,7619,toExport,30,1991
319,22,0,1,0,0,0,0,1,7619,toExport,30,1991
320,33,0,0,0,0,0,2,2,7619,toExport,30,1991
321,Total,4,265,1,67,7,5,349,7619,toExport,30,1991
322,3,0,0,0,0,0,0,0,7613,toExport,30,2011
323,4,1,110,0,40,0,0,151,7613,toExport,30,2011
324,12,0,1,0,16,0,0,17,7613,toExport,30,2011
325,21,0,11,0,10,1,0,22,7613,toExport,30,2011
326,22,0,0,0,1,0,0,1,7613,toExport,30,2011
327,33,0,0,0,0,0,1,1,7613,toExport,30,2011
328,Total,1,122,0,67,1,1,192,7613,toExport,30,2011
329,3,0,1,0,0,0,0,1,7421,toExport,30,1991
330,4,0,73,0,3,0,0,76,7421,toExport,30,1991
331,12,0,2,0,0,0,0,2,7421,toExport,30,1991
332,21,0,5,0,5,0,0,10,7421,toExport,30,1991
333,22,0,0,0,0,0,0,0,7421,toExport,30,1991
334,33,0,0,0,0,0,0,0,7421,toExport,30,1991
335,Total,0,81,0,8,0,0,89,7421,toExport,30,1991
336,3,2,10,0,0,0,0,12,754,toExport,30,2020
337,4,7,357,0,103,0,0,467,754,toExport,30,2020
338,12,0,3,0,11,0,0,14,754,toExport,30,2020
339,21,1,48,0,163,1,0,213,754,toExport,30,2020
340,22,0,1,0,2,2,0,5,754,toExport,30,2020
341,33,0,3,1,2,0,7,13,754,toExport,30,2020
342,Total,10,422,1,281,3,7,724,754,toExport,30,2020
343,3,0,3,0,0,0,0,3,756,toExport,30,2016
344,4,0,200,6,47,0,0,253,756,toExport,30,2016
345,12,0,2,1,3,1,0,7,756,toExport,30,2016
346,21,0,37,3,82,3,0,125,756,toExport,30,2016
347,22,0,2,0,4,1,0,7,756,toExport,30,2016
348,33,0,3,1,0,0,1,5,756,toExport,30,2016
349,Total,0,247,11,136,5,1,400,756,toExport,30,2016
350,3,0,0,0,0,0,0,0,7614,toExport,30,2020
351,4,2,64,0,3,0,0,69,7614,toExport,30,2020
352,12,0,0,0,0,0,0,0,7614,toExport,30,2020
353,21,1,29,0,32,1,0,63,7614,toExport,30,2020
354,22,0,0,0,0,0,0,0,7614,toExport,30,2020
355,33,0,0,0,0,0,0,0,7614,toExport,30,2020
356,Total,3,93,0,35,1,0,132,7614,toExport,30,2020
357,3,1,0,0,1,0,0,2,771,toExport,30,2007
358,4,6,90,0,17,0,0,113,771,toExport,30,2007
359,12,0,1,0,2,0,0,3,771,toExport,30,2007
360,21,0,9,0,127,1,0,137,771,toExport,30,2007
361,22,0,0,0,2,0,0,2,771,toExport,30,2007
362,33,0,0,0,0,0,0,0,771,toExport,30,2007
363,Total,7,100,0,149,1,0,257,771,toExport,30,2007
364,3,0,0,0,0,0,0,0,777,toExport,30,2007
365,4,0,2,0,0,0,0,2,777,toExport,30,2007
366,12,0,0,2,0,0,0,2,777,toExport,30,2007
367,21,0,6,0,5,0,0,11,777,toExport,30,2007
368,22,0,0,0,0,0,0,0,777,toExport,30,2007
369,33,0,0,0,0,0,0,0,777,toExport,30,2007
370,Total,0,8,2,5,0,0,15,777,toExport,30,2007
371,3,20,6,0,0,0,0,26,7741,toExport,30,2016
372,4,11,78,3,7,0,0,99,7741,toExport,30,2016
373,12,2,5,1,1,0,0,9,7741,toExport,30,2016
374,21,1,42,0,65,0,0,108,7741,toExport,30,2016
375,22,0,1,1,0,0,0,2,7741,toExport,30,2016
376,33,0,0,0,0,0,1,1,7741,toExport,30,2016
377,Total,34,132,5,73,0,1,245,7741,toExport,30,2016
378,3,1,1,0,1,0,0,3,7612,toExport,30,1997
379,4,3,99,1,3,0,0,106,7612,toExport,30,1997
380,12,0,2,1,5,0,0,8,7612,toExport,30,1997
381,21,0,31,0,23,0,0,54,7612,toExport,30,1997
382,22,0,0,0,3,0,0,3,7612,toExport,30,1997
383,33,0,1,0,0,0,2,3,7612,toExport,30,1997
384,Total,4,134,2,35,0,2,177,7612,toExport,30,1997
385,3,2,2,0,0,0,1,5,7742,toExport,30,1990
386,4,7,13,0,9,0,1,30,7742,toExport,30,1990
387,12,0,0,0,0,2,0,2,7742,toExport,30,1990
388,21,1,6,0,101,0,0,108,7742,toExport,30,1990
389,22,0,0,0,0,1,0,1,7742,toExport,30,1990
390,33,0,0,0,0,0,2,2,7742,toExport,30,1990
391,Total,10,21,0,110,3,4,148,7742,toExport,30,1990
392,3,5,11,0,2,0,0,18,765,toExport,30,1992
393,4,5,111,0,23,1,0,140,765,toExport,30,1992
394,12,0,0,0,0,0,0,0,765,toExport,30,1992
395,21,1,15,0,83,2,0,101,765,toExport,30,1992
396,22,0,1,0,1,4,0,6,765,toExport,30,1992
397,33,0,1,0,0,0,1,2,765,toExport,30,1992
398,Total,11,139,0,109,7,1,267,765,toExport,30,1992
399,3,5,5,0,2,0,0,12,759,toExport,30,1986
400,4,0,25,0,18,0,0,43,759,toExport,30,1986
401,12,0,0,0,0,0,0,0,759,toExport,30,1986
402,21,0,13,0,60,0,0,73,759,toExport,30,1986
403,22,0,1,0,0,0,0,1,759,toExport,30,1986
404,33,0,1,0,0,0,0,1,759,toExport,30,1986
405,Total,5,45,0,80,0,0,130,759,toExport,30,1986
406,3,7,2,0,0,0,0,9,772,toExport,30,2009
407,4,12,82,0,25,0,0,119,772,toExport,30,2009
408,12,1,0,0,0,0,0,1,772,toExport,30,2009
409,21,0,25,0,175,7,0,207,772,toExport,30,2009
410,22,0,0,0,0,1,0,1,772,toExport,30,2009
411,33,0,0,0,1,0,0,1,772,toExport,30,2009
412,Total,20,109,0,201,8,0,338,772,toExport,30,2009
413,3,17,12,0,0,1,0,30,753,toExport,30,1996
414,4,46,256,1,19,0,0,322,753,toExport,30,1996
415,12,0,7,0,4,0,0,11,753,toExport,30,1996
416,21,27,58,3,25,0,0,113,753,toExport,30,1996
417,22,8,6,0,3,1,1,19,753,toExport,30,1996
418,33,3,6,0,2,0,5,16,753,toExport,30,1996
419,Total,101,345,4,53,2,6,511,753,toExport,30,1996
420,3,2,2,0,3,0,0,7,757,toExport,30,1995
421,4,0,123,0,29,0,0,152,757,toExport,30,1995
422,12,0,0,0,2,0,0,2,757,toExport,30,1995
423,21,0,34,0,91,1,0,126,757,toExport,30,1995
424,22,0,0,0,2,0,0,2,757,toExport,30,1995
425,33,1,3,0,0,0,2,6,757,toExport,30,1995
426,Total,3,162,0,127,1,2,295,757,toExport,30,1995
427,3,3,1,0,0,0,0,4,741,toExport,30,1993
428,4,4,95,0,0,0,0,99,741,toExport,30,1993
429,12,0,3,0,1,0,0,4,741,toExport,30,1993
430,21,0,22,0,4,1,0,27,741,toExport,30,1993
431,22,0,1,0,0,1,0,2,741,toExport,30,1993
432,33,0,1,0,0,0,1,2,741,toExport,30,1993
433,Total,7,123,0,5,2,1,138,741,toExport,30,1993
434,3,4,14,0,1,0,0,19,7621,toExport,30,2014
435,4,2,26,0,1,0,0,29,7621,toExport,30,2014
436,12,0,3,0,0,0,0,3,7621,toExport,30,2014
437,21,0,9,0,22,0,0,31,7621,toExport,30,2014
438,22,0,0,0,0,0,0,0,7621,toExport,30,2014
439,33,0,0,0,0,0,1,1,7621,toExport,30,2014
440,Total,6,52,0,24,0,1,83,7621,toExport,30,2014
441,3,0,0,0,0,0,0,0,777,toExport,30,2022
442,4,0,2,0,0,0,0,2,777,toExport,30,2022
443,12,0,0,1,1,0,0,2,777,toExport,30,2022
444,21,0,6,0,5,0,0,11,777,toExport,30,2022
445,22,0,0,0,0,0,0,0,777,toExport,30,2022
446,33,0,0,0,0,0,0,0,777,toExport,30,2022
447,Total,0,8,1,6,0,0,15,777,toExport,30,2022
448,3,0,6,0,0,0,0,6,7619,toExport,30,2011
449,4,4,243,5,17,4,0,273,7619,toExport,30,2011
450,12,0,6,0,3,2,2,13,7619,toExport,30,2011
451,21,0,10,0,42,3,0,55,7619,toExport,30,2011
452,22,0,1,0,0,0,0,1,7619,toExport,30,2011
453,33,0,0,0,0,0,1,1,7619,toExport,30,2011
454,Total,4,266,5,62,9,3,349,7619,toExport,30,2011
455,3,22,15,0,0,0,0,37,746,toExport,30,1999
456,4,19,134,0,6,0,0,159,746,toExport,30,1999
457,12,0,4,0,0,0,0,4,746,toExport,30,1999
458,21,0,7,0,9,2,0,18,746,toExport,30,1999
459,22,0,1,0,1,1,0,3,746,toExport,30,1999
460,33,0,0,0,0,0,1,1,746,toExport,30,1999
461,Total,41,161,0,16,3,1,222,746,toExport,30,1999
462,3,3,11,0,0,0,0,14,744,toExport,30,1988
463,4,23,500,0,51,1,0,575,744,toExport,30,1988
464,12,0,9,3,9,1,0,22,744,toExport,30,1988
465,21,0,33,0,91,4,0,128,744,toExport,30,1988
466,22,0,1,0,1,0,0,2,744,toExport,30,1988
467,33,0,0,0,2,0,0,2,744,toExport,30,1988
468,Total,26,554,3,154,6,0,743,744,toExport,30,1988
