,area,classe,year,Models,Bacia,version,cobertura,cob_level1,cob_color,nat_color,total
0,9389.3868443725,3,1985,SpatialV3St1,766,18,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1,1294740.0849120575,4,1985,SpatialV3St1,766,18,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
2,1183798.4318031513,21,1985,SpatialV3St1,766,18,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
3,4705.936992094252,22,1985,SpatialV3St1,766,18,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
4,8002.239327826131,33,1985,SpatialV3St1,766,18,Water,Natural,#112013,#32a65e,cobertura
5,2672.1166528472013,3,1986,SpatialV3St1,766,18,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6,1172108.0445464177,4,1986,SpatialV3St1,766,18,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
7,1314093.3283487365,21,1986,SpatialV3St1,766,18,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
8,3672.168161795324,22,1986,SpatialV3St1,766,18,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
9,8090.422169716545,33,1986,SpatialV3St1,766,18,Water,Natural,#112013,#32a65e,cobertura
10,3268.923419008712,3,1987,SpatialV3St1,766,18,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
11,1154827.7615655698,4,1987,SpatialV3St1,766,18,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
12,1331044.6094945823,21,1987,SpatialV3St1,766,18,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
13,4668.899402004116,22,1987,SpatialV3St1,766,18,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
14,6825.8859983130415,33,1987,SpatialV3St1,766,18,Water,Natural,#112013,#32a65e,cobertura
15,1861.386598338432,3,1988,SpatialV3St1,766,18,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
16,1113114.247601818,4,1988,SpatialV3St1,766,18,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
17,1374761.147494783,21,1988,SpatialV3St1,766,18,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
