,Version,Models,Bacia,Years,Accuracy,Accuracy_Bal,Precision,ReCall,F1-Score,Jaccard
0,15,FrequencyV2natUso,Caatinga,1985,0.7297388563710041,0.4435909660593252,0.4841461251197292,0.4435909660593252,0.4567572217072417,0.347808935645141
1,15,FrequencyV2natUso,Caatinga,1986,0.7273750562809546,0.44836552117885137,0.48677916944121824,0.44836552117885137,0.46145496224526217,0.3500039647989806
2,15,FrequencyV2natUso,Caatinga,1987,0.7325529040972535,0.44662427730478105,0.5246488119985648,0.44662427730478105,0.4749877746344963,0.35452930566448654
3,15,FrequencyV2natUso,Caatinga,1988,0.730414227825304,0.4506864475923711,0.5333993598787866,0.4506864475923711,0.4783202420475055,0.3586951897117426
4,15,FrequencyV2natUso,Caatinga,1989,0.730076542098154,0.44670518806469056,0.5379311949312372,0.44670518806469056,0.47402983227464696,0.36042973723096833
5,15,FrequencyV2natUso,Caatinga,1990,0.7269248086447546,0.4400834819418595,0.49656197912540634,0.4400834819418595,0.46006159172970357,0.35004913131825477
6,15,FrequencyV2natUso,Caatinga,1991,0.7279378658262045,0.43290186997716956,0.5103758754471711,0.43290186997716956,0.4586293938454409,0.34722356078823186
7,15,FrequencyV2natUso,Caatinga,1992,0.7253489419180549,0.43497190005040837,0.5090742085490573,0.43497190005040837,0.4588657675450481,0.34701970629048856
8,15,FrequencyV2natUso,Caatinga,1993,0.725123818099955,0.4377433525746783,0.5272019472363173,0.4377433525746783,0.4634850288095858,0.34758463384786653
9,15,FrequencyV2natUso,Caatinga,1994,0.7247861323728051,0.44852249319761484,0.566192909603792,0.44852249319761484,0.48065361802939544,0.36120393573235826
10,15,FrequencyV2natUso,Caatinga,1995,0.7226474561008555,0.44104089086549236,0.5354281842614473,0.44104089086549236,0.47215085033531984,0.3522769035851523
11,15,FrequencyV2natUso,Caatinga,1996,0.7252363800090049,0.43668496803090867,0.5358898779779455,0.43668496803090867,0.47009395317270336,0.34953975273484933
12,15,FrequencyV2natUso,Caatinga,1997,0.7264745610085547,0.4493721109269584,0.5457739294947055,0.4493721109269584,0.4809446807692381,0.3630494403168596
13,15,FrequencyV2natUso,Caatinga,1998,0.724673570463755,0.4265138737150111,0.5133780171527439,0.4265138737150111,0.45649336796481227,0.3443860455445031
14,15,FrequencyV2natUso,Caatinga,1999,0.7266996848266547,0.43846842538293346,0.5354763440552098,0.43846842538293346,0.46989545235083147,0.35496262180881133
15,15,FrequencyV2natUso,Caatinga,2000,0.7283881134624043,0.439372559416581,0.5302836886862462,0.439372559416581,0.47217073480992705,0.3546614897575697
16,15,FrequencyV2natUso,Caatinga,2001,0.7309770373705538,0.434903724513297,0.5362061741128116,0.434903724513297,0.46972800851135377,0.353231437904825
17,15,FrequencyV2natUso,Caatinga,2002,0.7282755515533543,0.4339490742217505,0.5314418380952738,0.4339490742217505,0.46603708345230693,0.3504804004303495
18,15,FrequencyV2natUso,Caatinga,2003,0.7217469608284557,0.42527044018207244,0.5354831276476599,0.42527044018207244,0.45651807652688686,0.34480025397177916
19,15,FrequencyV2natUso,Caatinga,2004,0.7226474561008555,0.45453457307507833,0.5110112297156851,0.45453457307507833,0.47222196900907143,0.3592090295115929
20,15,FrequencyV2natUso,Caatinga,2005,0.7281629896443044,0.46235428152811925,0.5380701683848398,0.46235428152811925,0.4891425754629852,0.37235454518881533
21,15,FrequencyV2natUso,Caatinga,2006,0.7285006753714544,0.4672266408358892,0.5593862428184441,0.4672266408358892,0.49680078237557107,0.37836175709775555
22,15,FrequencyV2natUso,Caatinga,2007,0.7274876181900045,0.4637728198622431,0.5378403142444143,0.4637728198622431,0.48983146876179484,0.37389431256164946
23,15,FrequencyV2natUso,Caatinga,2008,0.7339036470058532,0.4738478533868464,0.5645686227141349,0.4738478533868464,0.5059702019567345,0.38518996792688515
24,15,FrequencyV2natUso,Caatinga,2009,0.7362674470959027,0.46230067692443794,0.5398398632691129,0.46230067692443794,0.49016854832731194,0.37654646468970826
25,15,FrequencyV2natUso,Caatinga,2010,0.7448221521837011,0.4596774997537901,0.5388458327986901,0.4596774997537901,0.4881896671295078,0.3753191837145043
26,15,FrequencyV2natUso,Caatinga,2011,0.7459477712742009,0.45316536414397657,0.5435226612208672,0.45316536414397657,0.48510087423418574,0.3700630536886065
27,15,FrequencyV2natUso,Caatinga,2012,0.7470733903647006,0.45680347625627715,0.5453909656703776,0.45680347625627715,0.4855595461667781,0.3714166867687842
28,15,FrequencyV2natUso,Caatinga,2013,0.74988743809095,0.4422406903948674,0.5578097944378617,0.4422406903948674,0.47743575889488404,0.3665551174337585
29,15,FrequencyV2natUso,Caatinga,2014,0.7470733903647006,0.44685361078700453,0.5579940862183166,0.44685361078700453,0.4859817225499432,0.36690991660815336
30,15,FrequencyV2natUso,Caatinga,2015,0.7476361999099504,0.44126104412539796,0.564910536554338,0.44126104412539796,0.4840267489596715,0.3616088274257579
31,15,FrequencyV2natUso,Caatinga,2016,0.7442593426384512,0.44568428751145667,0.5579626537526962,0.44568428751145667,0.48538795563154374,0.36225537953424664
32,15,FrequencyV2natUso,Caatinga,2017,0.7408824853669518,0.43681901493094566,0.6034899083686444,0.43681901493094566,0.48436348110964533,0.3603800789736032
33,15,FrequencyV2natUso,Caatinga,2018,0.7372805042773526,0.44146043995265377,0.568025507485658,0.44146043995265377,0.4824111287006266,0.36111937209569406
34,15,FrequencyV2natUso,Caatinga,2019,0.7290634849167041,0.4378977939587602,0.5540882849492427,0.4378977939587602,0.4736807342952958,0.3547219279496378
