,aggrement,area,bacia,classe,year,Models,version
481,2,5107.586876519119,7741,33,1993,Frequency,10
482,3,2746.112613458068,7741,33,1993,Frequency,10
483,1,4049.72184228651,7741,33,1994,Frequency,10
484,2,7969.458078608313,7741,33,1994,Frequency,10
485,3,3619.202742670857,7741,33,1994,Frequency,10
486,1,3821.780473585311,7741,33,1995,Frequency,10
487,2,6913.110824451995,7741,33,1995,Frequency,10
488,3,4162.734826803998,7741,33,1995,Frequency,10
489,1,3355.15272355302,7741,33,1996,Frequency,10
490,2,4790.136894622345,7741,33,1996,Frequency,10
491,3,3468.523734258521,7741,33,1996,Frequency,10
492,1,3400.669966326723,7741,33,1997,Frequency,10
493,2,5554.424889240771,7741,33,1997,Frequency,10
494,3,3226.316745145536,7741,33,1997,Frequency,10
495,1,3586.9399175547524,7741,33,1998,Frequency,10
496,2,11613.620695910166,7741,33,1998,Frequency,10
497,3,3056.891574541453,7741,33,1998,Frequency,10
498,1,4321.859226999848,7741,33,1999,Frequency,10
499,2,4926.718058926091,7741,33,1999,Frequency,10
500,3,4743.229866226379,7741,33,1999,Frequency,10
501,1,5264.944251635756,7741,33,2000,Frequency,10
502,2,16161.229506950063,7741,33,2000,Frequency,10
503,3,2025.7218816257637,7741,33,2000,Frequency,10
504,1,5326.594753918524,7741,33,2001,Frequency,10
505,2,7613.975254333374,7741,33,2001,Frequency,10
506,3,1888.2200366467048,7741,33,2001,Frequency,10
507,1,5297.919603341062,7741,33,2002,Frequency,10
508,2,3673.247122461008,7741,33,2002,Frequency,10
509,3,2616.858276706042,7741,33,2002,Frequency,10
510,1,5446.771260282148,7741,33,2003,Frequency,10
511,2,11381.330500276154,7741,33,2003,Frequency,10
512,3,2017.3243321838152,7741,33,2003,Frequency,10
513,1,5827.021131462294,7741,33,2004,Frequency,10
514,2,10884.315837181586,7741,33,2004,Frequency,10
515,3,1644.914855112018,7741,33,2004,Frequency,10
516,1,5391.50179439993,7741,33,2005,Frequency,10
517,2,3629.3005576674905,7741,33,2005,Frequency,10
518,3,2418.8731169868497,7741,33,2005,Frequency,10
519,1,5457.242103565094,7741,33,2006,Frequency,10
520,2,6014.014577494349,7741,33,2006,Frequency,10
521,3,2198.3129143928536,7741,33,2006,Frequency,10
522,1,6941.008522887359,7741,33,2007,Frequency,10
523,2,3075.733248882784,7741,33,2007,Frequency,10
524,3,2360.9837630496263,7741,33,2007,Frequency,10
525,1,6420.653196144026,7741,33,2008,Frequency,10
