,Version,Models,Bacia,Years,Accuracy,Accuracy_Bal,Precision,ReCall,F1-Score,Jaccard
0,15,SpatialV2,Caatinga,1985,0.6928934010152284,0.3426336659408083,0.3454129227859122,0.3426336659408083,0.34225467693175565,0.2604341791941388
1,15,SpatialV2,Caatinga,1986,0.7081218274111675,0.3731650879514027,0.36229580346895257,0.3731650879514027,0.3644630050147173,0.2737439905695162
2,15,SpatialV2,Caatinga,1987,0.7074873096446701,0.37429475210802593,0.4055266415645473,0.37429475210802593,0.3843003417987957,0.2808753691850732
3,15,SpatialV2,Caatinga,1988,0.6706852791878173,0.3631292620423055,0.3707408162719435,0.3631292620423055,0.35795127426183415,0.26238789497110643
4,15,SpatialV2,Caatinga,1989,0.682741116751269,0.3816587588309411,0.39974247503177684,0.3816587588309411,0.3857704242177361,0.28270459864049624
5,15,SpatialV2,Caatinga,1990,0.6738578680203046,0.33531548962703844,0.3656931537011764,0.33531548962703844,0.3456279072027189,0.252259882368347
6,15,SpatialV2,Caatinga,1991,0.6554568527918782,0.2945090064162654,0.3488886264325125,0.2945090064162654,0.30678865706213276,0.22041584543916443
7,15,SpatialV2,Caatinga,1992,0.6491116751269036,0.30802058859292325,0.35609576983844,0.30802058859292325,0.32071382893156963,0.2281913250789581
8,15,SpatialV2,Caatinga,1993,0.674492385786802,0.3080082287722311,0.37235609110911155,0.3080082287722311,0.3257469742064904,0.22674832921423996
9,15,SpatialV2,Caatinga,1994,0.6586294416243654,0.32167923180563374,0.3818846255079572,0.32167923180563374,0.3367871406556447,0.2366066738078579
10,15,SpatialV2,Caatinga,1995,0.674492385786802,0.3253418477102687,0.33144305937193475,0.3253418477102687,0.3268722282493716,0.23826922717215707
11,15,SpatialV2,Caatinga,1996,0.6560913705583756,0.3042465645393427,0.3357302229049267,0.3042465645393427,0.31593208949844787,0.22467893916242218
12,15,SpatialV2,Caatinga,1997,0.6763959390862944,0.3175117233487014,0.3341740987588806,0.3175117233487014,0.32336944646711124,0.2382354072270973
13,15,SpatialV2,Caatinga,1998,0.6947969543147208,0.3192334901333997,0.35707587232528315,0.3192334901333997,0.3313699530974876,0.24082236868822235
14,15,SpatialV2,Caatinga,1999,0.690989847715736,0.3163544279817234,0.3482811216700688,0.3163544279817234,0.32621422698044045,0.23854390557481286
15,15,SpatialV2,Caatinga,2000,0.6668781725888325,0.32074895477937304,0.3724209529423061,0.32074895477937304,0.33594806858232173,0.24115586846402856
16,15,SpatialV2,Caatinga,2001,0.6586294416243654,0.31814546997573073,0.36876669772648324,0.31814546997573073,0.33311465376187666,0.23994807695259388
17,15,SpatialV2,Caatinga,2002,0.6935279187817259,0.3425522908281529,0.4031254675372864,0.3425522908281529,0.35864274833845994,0.25962499116034493
18,15,SpatialV2,Caatinga,2003,0.6871827411167513,0.32122305994293193,0.43301676200437733,0.32122305994293193,0.3494786421832326,0.24917056624478542
19,15,SpatialV2,Caatinga,2004,0.6871827411167513,0.35207990591306476,0.3360113486252443,0.35207990591306476,0.34249124647267737,0.25622748965838565
20,15,SpatialV2,Caatinga,2005,0.6624365482233503,0.34062343469607637,0.35336206820733157,0.34062343469607637,0.3440502024620761,0.257022647259966
21,15,SpatialV2,Caatinga,2006,0.682741116751269,0.3762169607284972,0.4116935028066984,0.3762169607284972,0.381842036028612,0.2822147786140006
22,15,SpatialV2,Caatinga,2007,0.6656091370558376,0.3582827900586299,0.36589887585065434,0.3582827900586299,0.35790238489195975,0.27151873823687295
23,15,SpatialV2,Caatinga,2008,0.6776649746192893,0.3660637941701295,0.36087074869854946,0.3660637941701295,0.35864092768609135,0.2707473134113535
24,15,SpatialV2,Caatinga,2009,0.682741116751269,0.37114031174023543,0.37588483151543695,0.37114031174023543,0.36707313541530795,0.27638549745024604
25,15,SpatialV2,Caatinga,2010,0.6751269035532995,0.34854074662894113,0.3613989732906627,0.34854074662894113,0.35281429905978545,0.2669812645260125
26,15,SpatialV2,Caatinga,2011,0.6541878172588832,0.35160146505965323,0.3653464793815671,0.35160146505965323,0.35540882246303884,0.2631569017005692
27,15,SpatialV2,Caatinga,2012,0.7265228426395939,0.36350014297494404,0.38793472023565634,0.36350014297494404,0.3715360607607622,0.2833632570670243
28,15,SpatialV2,Caatinga,2013,0.7284263959390863,0.3382266631236598,0.38182703295945775,0.3382266631236598,0.3495477087221154,0.26335968646431895
29,15,SpatialV2,Caatinga,2014,0.6719543147208121,0.318653633546206,0.37280367308291174,0.318653633546206,0.33022092662772834,0.2407384578516665
30,15,SpatialV2,Caatinga,2015,0.7074873096446701,0.310115733785782,0.3668488628504569,0.310115733785782,0.3163438109618083,0.2293849556512861
31,15,SpatialV2,Caatinga,2016,0.7227157360406091,0.3245307776386387,0.3862932315544139,0.3245307776386387,0.34172772575070176,0.2508280024383084
32,15,SpatialV2,Caatinga,2017,0.7100253807106599,0.3018641457033416,0.384562666481851,0.3018641457033416,0.316360492960097,0.2299957861210607
33,15,SpatialV2,Caatinga,2018,0.7119289340101523,0.35318534252453915,0.39862699041992744,0.35318534252453915,0.3672035068084965,0.2710798650381435
