,area,classe,year,Models,Bacia,version,cobertura,cob_level1,cob_color,nat_color,total
0,257.39400329096765,3,1985,toExport,758,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1,1179027.8328939949,4,1985,toExport,758,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
2,2506.020536206823,12,1985,toExport,758,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
3,648147.6762403846,21,1985,toExport,758,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
4,27878.377028611834,22,1985,toExport,758,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
5,1.062333319091797,29,1985,toExport,758,10,Rocky Outcrop,Natural,#FF8C00,#32a65e,cobertura
6,19170.44993004755,33,1985,toExport,758,10,Water,Natural,#0000FF,#32a65e,cobertura
7,66.68621676542395,3,1986,toExport,758,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
8,1228688.5166835398,4,1986,toExport,758,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
9,36990.64384397237,12,1986,toExport,758,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
10,473519.9900932439,21,1986,toExport,758,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
11,118971.84868412415,22,1986,toExport,758,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
12,18751.12744422801,33,1986,toExport,758,10,Water,Natural,#0000FF,#32a65e,cobertura
13,86.42762012446384,3,1987,toExport,758,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
14,1288899.3964509177,4,1987,toExport,758,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
15,38468.65614818887,12,1987,toExport,758,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
16,447617.7299241705,21,1987,toExport,758,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
17,82753.96141654768,22,1987,toExport,758,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
18,19162.641406020757,33,1987,toExport,758,10,Water,Natural,#0000FF,#32a65e,cobertura
19,22.26656572265625,3,1988,toExport,758,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
20,1212322.3654472118,4,1988,toExport,758,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
21,35160.372916641325,12,1988,toExport,758,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
22,521958.5823218747,21,1988,toExport,758,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
23,91549.82799632435,22,1988,toExport,758,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
24,15975.397718147247,33,1988,toExport,758,10,Water,Natural,#0000FF,#32a65e,cobertura
25,1157105.212135898,4,1989,toExport,758,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
26,65068.86641912682,12,1989,toExport,758,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
27,546034.1640669712,21,1989,toExport,758,10,Mosaic of Uses,Antrópico,#ffefc3,#FFFFB2,cobertura
28,93976.0622757446,22,1989,toExport,758,10,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
29,14804.508068149757,33,1989,toExport,758,10,Water,Natural,#0000FF,#32a65e,cobertura
30,42.58055431518552,3,1990,toExport,758,10,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
31,1123987.7341767892,4,1990,toExport,758,10,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
32,69809.58235113422,12,1990,toExport,758,10,Grassland,Natural,#d6bc74,#32a65e,cobertura
