,classes,3,4,12,15,18,22,33,Total,bacia,model,version,year
199,Total,3,98,4,0,0,3,2,110,765,Gap-fill,5,2009
200,3,0,0,0,0,0,0,0,0,7617,Gap-fill,9,2003
201,4,0,117,10,0,0,1,1,129,7617,Gap-fill,9,2003
202,12,0,1,1,0,0,3,1,6,7617,Gap-fill,9,2003
203,15,0,0,0,0,0,0,0,0,7617,Gap-fill,9,2003
204,18,0,0,0,0,0,0,0,0,7617,Gap-fill,9,2003
205,22,0,0,0,0,0,1,1,2,7617,Gap-fill,9,2003
206,33,0,0,1,0,0,0,26,27,7617,Gap-fill,9,2003
207,Total,0,118,12,0,0,5,29,164,7617,Gap-fill,9,2003
208,3,0,0,0,0,0,0,0,0,741,Gap-fill,9,2010
209,4,4,12,0,0,0,0,0,16,741,Gap-fill,9,2010
210,12,0,1,1,0,0,0,0,2,741,Gap-fill,9,2010
211,15,0,0,0,0,0,0,0,0,741,Gap-fill,9,2010
212,18,0,0,0,0,0,0,0,0,741,Gap-fill,9,2010
213,22,0,0,0,0,0,0,0,0,741,Gap-fill,9,2010
214,33,0,0,0,0,0,0,1,1,741,Gap-fill,9,2010
215,Total,4,13,1,0,0,0,1,19,741,Gap-fill,9,2010
216,3,6,12,0,0,0,0,0,18,763,Gap-fill,5,2013
217,4,25,159,9,0,0,0,0,193,763,Gap-fill,5,2013
218,12,0,3,5,0,0,1,0,9,763,Gap-fill,5,2013
219,15,0,0,0,0,0,0,0,0,763,Gap-fill,5,2013
220,18,0,0,0,0,0,0,0,0,763,Gap-fill,5,2013
221,22,0,2,1,0,0,1,0,4,763,Gap-fill,5,2013
222,33,1,0,0,0,0,0,2,3,763,Gap-fill,5,2013
223,Total,32,176,15,0,0,2,2,227,763,Gap-fill,5,2013
224,3,0,0,0,0,0,0,0,0,758,Gap-fill,5,2022
225,4,0,68,0,0,0,0,0,68,758,Gap-fill,5,2022
226,12,0,1,0,0,0,1,0,2,758,Gap-fill,5,2022
227,15,0,0,0,0,0,0,0,0,758,Gap-fill,5,2022
228,18,0,0,0,0,0,0,0,0,758,Gap-fill,5,2022
229,22,0,0,0,0,0,1,0,1,758,Gap-fill,5,2022
230,33,0,1,0,0,0,2,0,3,758,Gap-fill,5,2022
231,Total,0,70,0,0,0,4,0,74,758,Gap-fill,5,2022
232,3,6,5,0,0,0,0,0,11,776,Gap-fill,5,2016
233,4,5,134,8,0,0,0,0,147,776,Gap-fill,5,2016
234,12,0,0,6,0,0,2,0,8,776,Gap-fill,5,2016
235,15,0,0,0,0,0,0,0,0,776,Gap-fill,5,2016
236,18,0,0,0,0,0,0,0,0,776,Gap-fill,5,2016
237,22,0,0,2,0,0,0,0,2,776,Gap-fill,5,2016
238,33,0,0,0,0,0,0,1,1,776,Gap-fill,5,2016
239,Total,11,139,16,0,0,2,1,169,776,Gap-fill,5,2016
240,3,6,1,0,0,0,0,0,7,745,Gap-fill,5,2003
241,4,28,20,4,0,0,1,0,53,745,Gap-fill,5,2003
242,12,0,0,0,0,0,1,0,1,745,Gap-fill,5,2003
243,15,0,0,0,0,0,0,0,0,745,Gap-fill,5,2003
244,18,0,0,0,0,0,0,0,0,745,Gap-fill,5,2003
245,22,0,0,0,0,0,0,0,0,745,Gap-fill,5,2003
246,33,0,0,0,0,0,0,0,0,745,Gap-fill,5,2003
247,Total,34,21,4,0,0,2,0,61,745,Gap-fill,5,2003
248,3,0,0,0,0,0,0,0,0,758,Gap-fill,9,1998
249,4,0,56,8,0,0,17,0,81,758,Gap-fill,9,1998
250,12,0,0,0,0,0,0,0,0,758,Gap-fill,9,1998
251,15,0,0,0,0,0,0,0,0,758,Gap-fill,9,1998
252,18,0,0,0,0,0,0,0,0,758,Gap-fill,9,1998
