,classes,3,4,12,15,18,22,27,33,Total,bacia,model,version,year
25578,3,3,9,0,0,0,0,0,0,12,766,Gap-fill,10,1995
25579,4,0,78,0,0,0,2,0,0,80,766,Gap-fill,10,1995
25580,12,0,3,0,0,0,1,0,0,4,766,Gap-fill,10,1995
25581,15,0,0,0,0,0,0,0,0,0,766,Gap-fill,10,1995
25582,18,0,0,0,0,0,0,0,0,0,766,Gap-fill,10,1995
25583,22,0,1,0,0,0,1,0,0,2,766,Gap-fill,10,1995
25584,27,0,0,0,0,0,0,0,0,0,766,Gap-fill,10,1995
25585,33,0,0,0,0,0,0,0,2,2,766,Gap-fill,10,1995
25586,Total,3,91,0,0,0,4,0,2,100,766,Gap-fill,10,1995
25587,3,126,233,11,0,0,2,0,3,375,Caatinga,Gap-fill,9,1990
25588,4,368,4157,315,0,0,152,0,18,5010,Caatinga,Gap-fill,9,1990
25589,12,7,58,36,0,0,51,0,5,157,Caatinga,Gap-fill,9,1990
25590,15,0,0,0,0,0,0,0,0,0,Caatinga,Gap-fill,9,1990
25591,18,0,0,0,0,0,0,0,0,0,Caatinga,Gap-fill,9,1990
25592,22,5,21,6,0,0,52,0,2,86,Caatinga,Gap-fill,9,1990
25593,27,2,29,3,0,0,3,0,0,37,Caatinga,Gap-fill,9,1990
25594,33,4,15,4,0,0,8,0,102,133,Caatinga,Gap-fill,9,1990
25595,Total,512,4513,375,0,0,268,0,130,5798,Caatinga,Gap-fill,9,1990
25596,3,6,5,0,0,0,0,0,0,11,744,Gap-fill,9,2015
25597,4,34,414,57,0,0,4,0,0,509,744,Gap-fill,9,2015
25598,12,0,5,10,0,0,2,0,0,17,744,Gap-fill,9,2015
25599,15,0,0,0,0,0,0,0,0,0,744,Gap-fill,9,2015
25600,18,0,0,0,0,0,0,0,0,0,744,Gap-fill,9,2015
25601,22,0,0,1,0,0,0,0,0,1,744,Gap-fill,9,2015
25602,27,0,0,0,0,0,0,0,0,0,744,Gap-fill,9,2015
25603,33,1,0,0,0,0,1,0,0,2,744,Gap-fill,9,2015
25604,Total,41,424,68,0,0,7,0,0,540,744,Gap-fill,9,2015
25605,3,3,6,2,0,0,0,0,0,11,744,Gap-fill,5,2019
25606,4,34,408,70,0,0,2,0,0,514,744,Gap-fill,5,2019
25607,12,0,5,8,0,0,3,0,0,16,744,Gap-fill,5,2019
25608,15,0,0,0,0,0,0,0,0,0,744,Gap-fill,5,2019
25609,18,0,0,0,0,0,0,0,0,0,744,Gap-fill,5,2019
25610,22,0,0,1,0,0,1,0,0,2,744,Gap-fill,5,2019
25611,27,0,0,0,0,0,0,0,0,0,744,Gap-fill,5,2019
25612,33,0,0,2,0,0,0,0,0,2,744,Gap-fill,5,2019
25613,Total,37,419,83,0,0,6,0,0,545,744,Gap-fill,5,2019
25614,3,0,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1998
25615,4,19,65,0,0,0,0,0,0,84,7614,Gap-fill,5,1998
25616,12,0,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1998
25617,15,0,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1998
25618,18,0,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1998
25619,22,0,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1998
25620,27,0,1,0,0,0,0,0,0,1,7614,Gap-fill,5,1998
25621,33,0,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1998
25622,Total,19,66,0,0,0,0,0,0,85,7614,Gap-fill,5,1998
25623,3,1,11,0,0,0,0,0,0,12,766,Gap-fill,9,1987
25624,4,3,89,0,0,0,2,0,0,94,766,Gap-fill,9,1987
25625,12,0,3,0,0,0,1,0,0,4,766,Gap-fill,9,1987
25626,15,0,0,0,0,0,0,0,0,0,766,Gap-fill,9,1987
25627,18,0,0,0,0,0,0,0,0,0,766,Gap-fill,9,1987
25628,22,0,1,0,0,0,1,0,0,2,766,Gap-fill,9,1987
25629,27,0,0,0,0,0,0,0,0,0,766,Gap-fill,9,1987
25630,33,0,0,0,0,0,0,0,2,2,766,Gap-fill,9,1987
25631,Total,4,104,0,0,0,4,0,2,114,766,Gap-fill,9,1987
25632,3,0,0,0,0,0,0,0,0,0,775,Gap-fill,5,2012
25633,4,0,5,0,0,0,0,0,0,5,775,Gap-fill,5,2012
25634,12,0,0,0,0,0,1,0,0,1,775,Gap-fill,5,2012
25635,15,0,0,0,0,0,0,0,0,0,775,Gap-fill,5,2012
25636,18,0,0,0,0,0,0,0,0,0,775,Gap-fill,5,2012
25637,22,0,0,0,0,0,0,0,0,0,775,Gap-fill,5,2012
25638,27,0,0,0,0,0,0,0,0,0,775,Gap-fill,5,2012
25639,33,0,0,0,0,0,0,0,0,0,775,Gap-fill,5,2012
25640,Total,0,5,0,0,0,1,0,0,6,775,Gap-fill,5,2012
25641,3,0,13,0,0,0,0,0,0,13,7621,Gap-fill,9,2003
25642,4,0,20,0,0,0,0,0,0,20,7621,Gap-fill,9,2003
25643,12,0,1,0,0,0,0,0,0,1,7621,Gap-fill,9,2003
25644,15,0,0,0,0,0,0,0,0,0,7621,Gap-fill,9,2003
25645,18,0,0,0,0,0,0,0,0,0,7621,Gap-fill,9,2003
25646,22,0,0,0,0,0,0,0,0,0,7621,Gap-fill,9,2003
25647,27,0,0,0,0,0,0,0,0,0,7621,Gap-fill,9,2003
25648,33,0,0,0,0,0,0,0,0,0,7621,Gap-fill,9,2003
25649,Total,0,34,0,0,0,0,0,0,34,7621,Gap-fill,9,2003
25650,3,11,11,0,0,0,0,0,0,22,776,Gap-fill,5,2007
25651,4,20,152,13,0,0,2,0,0,187,776,Gap-fill,5,2007
25652,12,0,0,7,0,0,2,0,0,9,776,Gap-fill,5,2007
25653,15,0,0,0,0,0,0,0,0,0,776,Gap-fill,5,2007
25654,18,0,0,0,0,0,0,0,0,0,776,Gap-fill,5,2007
25655,22,0,0,2,0,0,0,0,0,2,776,Gap-fill,5,2007
25656,27,0,0,0,0,0,0,0,0,0,776,Gap-fill,5,2007
25657,33,0,0,0,0,0,0,0,0,0,776,Gap-fill,5,2007
25658,Total,31,163,22,0,0,4,0,0,220,776,Gap-fill,5,2007
25659,3,6,4,0,0,0,0,0,0,10,7742,Gap-fill,5,1994
25660,4,4,25,1,0,0,2,0,1,33,7742,Gap-fill,5,1994
25661,12,0,1,0,0,0,1,0,0,2,7742,Gap-fill,5,1994
25662,15,0,0,0,0,0,0,0,0,0,7742,Gap-fill,5,1994
25663,18,0,0,0,0,0,0,0,0,0,7742,Gap-fill,5,1994
25664,22,0,0,0,0,0,2,0,0,2,7742,Gap-fill,5,1994
25665,27,0,0,0,0,0,0,0,0,0,7742,Gap-fill,5,1994
25666,33,0,0,0,0,0,0,0,0,0,7742,Gap-fill,5,1994
25667,Total,10,30,1,0,0,5,0,1,47,7742,Gap-fill,5,1994
25668,3,0,1,0,0,0,0,0,0,1,758,Gap-fill,9,2010
25669,4,0,71,9,0,0,2,0,0,82,758,Gap-fill,9,2010
25670,12,0,1,1,0,0,3,0,0,5,758,Gap-fill,9,2010
25671,15,0,0,0,0,0,0,0,0,0,758,Gap-fill,9,2010
25672,18,0,0,0,0,0,0,0,0,0,758,Gap-fill,9,2010
25673,22,0,0,0,0,0,2,0,0,2,758,Gap-fill,9,2010
25674,27,0,0,0,0,0,0,0,0,0,758,Gap-fill,9,2010
25675,33,0,0,1,0,0,1,0,3,5,758,Gap-fill,9,2010
25676,Total,0,73,11,0,0,8,0,3,95,758,Gap-fill,9,2010
25677,3,1,1,0,0,0,0,0,0,2,741,Gap-fill,5,2002
25678,4,13,64,0,0,0,0,0,0,77,741,Gap-fill,5,2002
25679,12,0,0,0,0,0,0,0,0,0,741,Gap-fill,5,2002
25680,15,0,0,0,0,0,0,0,0,0,741,Gap-fill,5,2002
25681,18,0,0,0,0,0,0,0,0,0,741,Gap-fill,5,2002
25682,22,0,0,0,0,0,0,0,0,0,741,Gap-fill,5,2002
25683,27,0,0,0,0,0,0,0,0,0,741,Gap-fill,5,2002
25684,33,0,0,0,0,0,0,0,2,2,741,Gap-fill,5,2002
25685,Total,14,65,0,0,0,0,0,2,81,741,Gap-fill,5,2002
25686,3,0,0,0,0,0,0,0,0,0,758,Gap-fill,10,1993
25687,4,0,71,9,0,0,16,0,1,97,758,Gap-fill,10,1993
25688,12,0,0,0,0,0,5,0,0,5,758,Gap-fill,10,1993
25689,15,0,0,0,0,0,0,0,0,0,758,Gap-fill,10,1993
25690,18,0,0,0,0,0,0,0,0,0,758,Gap-fill,10,1993
25691,22,0,0,0,0,0,2,0,0,2,758,Gap-fill,10,1993
25692,27,0,0,0,0,0,0,0,0,0,758,Gap-fill,10,1993
25693,33,0,0,0,0,0,2,0,1,3,758,Gap-fill,10,1993
25694,Total,0,71,9,0,0,25,0,2,107,758,Gap-fill,10,1993
25695,3,134,227,1,0,0,5,0,1,368,Caatinga,Gap-fill,10,2007
25696,4,329,4049,225,0,0,99,0,3,4705,Caatinga,Gap-fill,10,2007
25697,12,6,58,31,0,0,57,0,8,160,Caatinga,Gap-fill,10,2007
25698,15,0,0,0,0,0,0,0,0,0,Caatinga,Gap-fill,10,2007
25699,18,0,0,0,0,0,0,0,0,0,Caatinga,Gap-fill,10,2007
25700,22,6,21,13,0,0,57,0,1,98,Caatinga,Gap-fill,10,2007
25701,27,1,6,0,0,0,0,0,0,7,Caatinga,Gap-fill,10,2007
25702,33,8,9,3,0,0,5,0,117,142,Caatinga,Gap-fill,10,2007
25703,Total,484,4370,273,0,0,223,0,130,5480,Caatinga,Gap-fill,10,2007
25704,3,2,1,0,0,0,0,0,0,3,771,Gap-fill,10,2018
25705,4,9,84,10,0,0,2,0,0,105,771,Gap-fill,10,2018
25706,12,1,2,0,0,0,0,0,0,3,771,Gap-fill,10,2018
25707,15,0,0,0,0,0,0,0,0,0,771,Gap-fill,10,2018
25708,18,0,0,0,0,0,0,0,0,0,771,Gap-fill,10,2018
25709,22,0,1,0,0,0,1,0,0,2,771,Gap-fill,10,2018
25710,27,0,0,0,0,0,0,0,0,0,771,Gap-fill,10,2018
25711,33,0,0,0,0,0,0,0,1,1,771,Gap-fill,10,2018
25712,Total,12,88,10,0,0,3,0,1,114,771,Gap-fill,10,2018
25713,3,0,2,0,0,0,0,0,0,2,775,Gap-fill,10,2001
25714,4,0,4,0,0,0,1,0,0,5,775,Gap-fill,10,2001
25715,12,0,1,0,0,0,0,0,0,1,775,Gap-fill,10,2001
25716,15,0,0,0,0,0,0,0,0,0,775,Gap-fill,10,2001
25717,18,0,0,0,0,0,0,0,0,0,775,Gap-fill,10,2001
25718,22,0,0,0,0,0,0,0,0,0,775,Gap-fill,10,2001
25719,27,0,0,0,0,0,0,0,0,0,775,Gap-fill,10,2001
25720,33,0,0,0,0,0,0,0,0,0,775,Gap-fill,10,2001
25721,Total,0,7,0,0,0,1,0,0,8,775,Gap-fill,10,2001
25722,3,0,0,0,0,0,0,0,0,0,7614,Gap-fill,10,2016
25723,4,0,75,0,0,0,1,0,0,76,7614,Gap-fill,10,2016
25724,12,0,0,0,0,0,0,0,0,0,7614,Gap-fill,10,2016
25725,15,0,0,0,0,0,0,0,0,0,7614,Gap-fill,10,2016
25726,18,0,0,0,0,0,0,0,0,0,7614,Gap-fill,10,2016
25727,22,0,0,0,0,0,2,0,0,2,7614,Gap-fill,10,2016
25728,27,0,0,0,0,0,0,0,0,0,7614,Gap-fill,10,2016
25729,33,0,0,0,0,0,0,0,0,0,7614,Gap-fill,10,2016
25730,Total,0,75,0,0,0,3,0,0,78,7614,Gap-fill,10,2016
25731,3,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,2004
25732,4,0,101,26,0,0,9,0,0,136,7613,Gap-fill,10,2004
25733,12,0,2,2,0,0,12,0,0,16,7613,Gap-fill,10,2004
25734,15,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,2004
25735,18,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,2004
25736,22,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,2004
25737,27,0,0,0,0,0,0,0,0,0,7613,Gap-fill,10,2004
25738,33,0,0,0,0,0,0,0,1,1,7613,Gap-fill,10,2004
25739,Total,0,103,28,0,0,21,0,1,153,7613,Gap-fill,10,2004
25740,3,7,8,0,0,0,0,0,0,15,754,Gap-fill,5,1995
25741,4,36,397,4,0,0,7,0,1,445,754,Gap-fill,5,1995
25742,12,1,5,0,0,0,3,0,0,9,754,Gap-fill,5,1995
25743,15,0,0,0,0,0,0,0,0,0,754,Gap-fill,5,1995
25744,18,0,0,0,0,0,0,0,0,0,754,Gap-fill,5,1995
25745,22,0,0,0,0,0,4,0,0,4,754,Gap-fill,5,1995
25746,27,1,4,0,0,0,0,0,0,5,754,Gap-fill,5,1995
25747,33,4,4,0,0,0,0,0,4,12,754,Gap-fill,5,1995
25748,Total,49,418,4,0,0,14,0,5,490,754,Gap-fill,5,1995
25749,3,8,9,0,0,0,0,0,0,17,754,Gap-fill,10,1990
25750,4,39,417,0,0,0,16,0,0,472,754,Gap-fill,10,1990
25751,12,1,5,0,0,0,2,0,0,8,754,Gap-fill,10,1990
25752,15,0,0,0,0,0,0,0,0,0,754,Gap-fill,10,1990
25753,18,0,0,0,0,0,0,0,0,0,754,Gap-fill,10,1990
25754,22,0,1,0,0,0,1,0,1,3,754,Gap-fill,10,1990
25755,27,0,0,0,0,0,0,0,0,0,754,Gap-fill,10,1990
25756,33,0,5,0,0,0,2,0,11,18,754,Gap-fill,10,1990
25757,Total,48,437,0,0,0,21,0,12,518,754,Gap-fill,10,1990
25758,3,8,2,0,0,0,0,0,0,10,772,Gap-fill,5,2015
25759,4,12,81,5,0,0,2,0,0,100,772,Gap-fill,5,2015
25760,12,0,1,0,0,0,0,0,0,1,772,Gap-fill,5,2015
25761,15,0,0,0,0,0,0,0,0,0,772,Gap-fill,5,2015
25762,18,0,0,0,0,0,0,0,0,0,772,Gap-fill,5,2015
25763,22,0,0,0,0,0,2,0,0,2,772,Gap-fill,5,2015
25764,27,0,0,0,0,0,0,0,0,0,772,Gap-fill,5,2015
25765,33,0,0,0,0,0,0,0,1,1,772,Gap-fill,5,2015
25766,Total,20,84,5,0,0,4,0,1,114,772,Gap-fill,5,2015
25767,3,18,11,0,0,0,1,0,0,30,753,Gap-fill,10,2012
25768,4,75,229,5,0,0,13,0,0,322,753,Gap-fill,10,2012
25769,12,1,5,0,0,0,4,0,0,10,753,Gap-fill,10,2012
25770,15,0,0,0,0,0,0,0,0,0,753,Gap-fill,10,2012
25771,18,0,0,0,0,0,0,0,0,0,753,Gap-fill,10,2012
25772,22,3,3,0,0,0,16,0,1,23,753,Gap-fill,10,2012
25773,27,1,0,0,0,0,0,0,0,1,753,Gap-fill,10,2012
25774,33,5,2,1,0,0,3,0,6,17,753,Gap-fill,10,2012
25775,Total,103,250,6,0,0,37,0,7,403,753,Gap-fill,10,2012
25776,3,3,2,1,0,0,0,0,0,6,752,Gap-fill,5,1999
25777,4,17,86,12,0,0,5,0,2,122,752,Gap-fill,5,1999
25778,12,0,2,0,0,0,1,0,0,3,752,Gap-fill,5,1999
25779,15,0,0,0,0,0,0,0,0,0,752,Gap-fill,5,1999
25780,18,0,0,0,0,0,0,0,0,0,752,Gap-fill,5,1999
25781,22,0,1,1,0,0,2,0,0,4,752,Gap-fill,5,1999
25782,27,0,0,0,0,0,0,0,0,0,752,Gap-fill,5,1999
25783,33,0,0,0,0,0,1,0,2,3,752,Gap-fill,5,1999
25784,Total,20,91,14,0,0,9,0,4,138,752,Gap-fill,5,1999
25785,3,1,1,0,0,0,0,0,0,2,775,Gap-fill,10,2019
25786,4,0,3,0,0,0,0,0,0,3,775,Gap-fill,10,2019
25787,12,0,0,0,0,0,0,0,0,0,775,Gap-fill,10,2019
25788,15,0,0,0,0,0,0,0,0,0,775,Gap-fill,10,2019
25789,18,0,0,0,0,0,0,0,0,0,775,Gap-fill,10,2019
25790,22,0,0,0,0,0,0,0,0,0,775,Gap-fill,10,2019
25791,27,0,1,0,0,0,0,0,0,1,775,Gap-fill,10,2019
25792,33,0,0,0,0,0,0,0,0,0,775,Gap-fill,10,2019
25793,Total,1,5,0,0,0,0,0,0,6,775,Gap-fill,10,2019
25794,3,0,9,0,0,0,0,0,0,9,764,Gap-fill,10,1992
25795,4,0,26,0,0,0,1,0,0,27,764,Gap-fill,10,1992
25796,12,0,0,0,0,0,0,0,0,0,764,Gap-fill,10,1992
25797,15,0,0,0,0,0,0,0,0,0,764,Gap-fill,10,1992
25798,18,0,0,0,0,0,0,0,0,0,764,Gap-fill,10,1992
25799,22,0,1,0,0,0,1,0,0,2,764,Gap-fill,10,1992
25800,27,0,0,0,0,0,0,0,0,0,764,Gap-fill,10,1992
25801,33,0,0,0,0,0,0,0,0,0,764,Gap-fill,10,1992
25802,Total,0,36,0,0,0,2,0,0,38,764,Gap-fill,10,1992
25803,3,0,0,0,0,0,0,0,0,0,7617,Gap-fill,5,2000
25804,4,0,98,43,0,0,2,0,0,143,7617,Gap-fill,5,2000
25805,12,0,0,2,0,0,0,0,0,2,7617,Gap-fill,5,2000
25806,15,0,0,0,0,0,0,0,0,0,7617,Gap-fill,5,2000
25807,18,0,0,0,0,0,0,0,0,0,7617,Gap-fill,5,2000
25808,22,0,0,0,0,0,2,0,0,2,7617,Gap-fill,5,2000
25809,27,0,0,0,0,0,0,0,0,0,7617,Gap-fill,5,2000
25810,33,0,0,1,0,0,0,0,31,32,7617,Gap-fill,5,2000
25811,Total,0,98,46,0,0,4,0,31,179,7617,Gap-fill,5,2000
25812,3,25,22,0,0,0,0,0,0,47,7741,Gap-fill,9,2009
25813,4,31,80,17,0,0,1,0,0,129,7741,Gap-fill,9,2009
25814,12,1,4,2,0,0,2,0,0,9,7741,Gap-fill,9,2009
25815,15,0,0,0,0,0,0,0,0,0,7741,Gap-fill,9,2009
25816,18,0,0,0,0,0,0,0,0,0,7741,Gap-fill,9,2009
25817,22,0,1,1,0,0,0,0,0,2,7741,Gap-fill,9,2009
25818,27,0,0,0,0,0,0,0,0,0,7741,Gap-fill,9,2009
25819,33,0,0,0,0,0,0,0,1,1,7741,Gap-fill,9,2009
25820,Total,57,107,20,0,0,3,0,1,188,7741,Gap-fill,9,2009
25821,3,16,7,0,0,0,0,0,0,23,776,Gap-fill,5,1986
25822,4,22,159,12,0,0,7,0,0,200,776,Gap-fill,5,1986
25823,12,0,1,6,0,0,2,0,0,9,776,Gap-fill,5,1986
25824,15,0,0,0,0,0,0,0,0,0,776,Gap-fill,5,1986
25825,18,0,0,0,0,0,0,0,0,0,776,Gap-fill,5,1986
25826,22,0,0,1,0,0,0,0,0,1,776,Gap-fill,5,1986
25827,27,0,10,0,0,0,1,0,0,11,776,Gap-fill,5,1986
25828,33,0,0,0,0,0,0,0,1,1,776,Gap-fill,5,1986
25829,Total,38,177,19,0,0,10,0,1,245,776,Gap-fill,5,1986
25830,3,2,10,0,0,0,0,0,0,12,766,Gap-fill,10,2004
25831,4,1,98,0,0,0,1,0,0,100,766,Gap-fill,10,2004
25832,12,0,4,0,0,0,0,0,0,4,766,Gap-fill,10,2004
25833,15,0,0,0,0,0,0,0,0,0,766,Gap-fill,10,2004
25834,18,0,0,0,0,0,0,0,0,0,766,Gap-fill,10,2004
25835,22,0,1,0,0,0,1,0,0,2,766,Gap-fill,10,2004
25836,27,0,0,0,0,0,0,0,0,0,766,Gap-fill,10,2004
25837,33,0,0,0,0,0,0,0,3,3,766,Gap-fill,10,2004
25838,Total,3,113,0,0,0,2,0,3,121,766,Gap-fill,10,2004
25839,3,0,0,0,0,0,0,0,0,0,773,Gap-fill,10,2016
25840,4,0,3,0,0,0,0,0,0,3,773,Gap-fill,10,2016
25841,12,0,1,0,0,0,0,0,0,1,773,Gap-fill,10,2016
25842,15,0,0,0,0,0,0,0,0,0,773,Gap-fill,10,2016
25843,18,0,0,0,0,0,0,0,0,0,773,Gap-fill,10,2016
25844,22,0,1,0,0,0,1,0,0,2,773,Gap-fill,10,2016
25845,27,0,0,0,0,0,0,0,0,0,773,Gap-fill,10,2016
25846,33,0,0,0,0,0,0,0,0,0,773,Gap-fill,10,2016
25847,Total,0,5,0,0,0,1,0,0,6,773,Gap-fill,10,2016
25848,3,2,0,0,0,0,0,0,0,2,741,Gap-fill,5,2022
25849,4,13,62,1,0,0,1,0,0,77,741,Gap-fill,5,2022
25850,12,0,1,2,0,0,0,0,0,3,741,Gap-fill,5,2022
25851,15,0,0,0,0,0,0,0,0,0,741,Gap-fill,5,2022
25852,18,0,0,0,0,0,0,0,0,0,741,Gap-fill,5,2022
25853,22,0,0,0,0,0,0,0,0,0,741,Gap-fill,5,2022
25854,27,0,0,0,0,0,0,0,0,0,741,Gap-fill,5,2022
25855,33,0,0,0,0,0,0,0,2,2,741,Gap-fill,5,2022
25856,Total,15,63,3,0,0,1,0,2,84,741,Gap-fill,5,2022
25857,3,0,1,0,0,0,0,0,0,1,7614,Gap-fill,5,1986
25858,4,9,73,26,0,0,0,0,0,108,7614,Gap-fill,5,1986
25859,12,0,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1986
25860,15,0,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1986
25861,18,0,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1986
25862,22,0,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1986
25863,27,0,1,1,0,0,0,0,0,2,7614,Gap-fill,5,1986
25864,33,0,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1986
25865,Total,9,75,27,0,0,0,0,0,111,7614,Gap-fill,5,1986
25866,3,0,1,0,0,0,0,0,0,1,7618,Gap-fill,10,1991
25867,4,0,93,19,0,0,0,0,0,112,7618,Gap-fill,10,1991
25868,12,0,2,0,0,0,0,0,1,3,7618,Gap-fill,10,1991
25869,15,0,0,0,0,0,0,0,0,0,7618,Gap-fill,10,1991
25870,18,0,0,0,0,0,0,0,0,0,7618,Gap-fill,10,1991
25871,22,0,0,0,0,0,1,0,0,1,7618,Gap-fill,10,1991
25872,27,0,0,0,0,0,0,0,0,0,7618,Gap-fill,10,1991
25873,33,0,0,0,0,0,0,0,0,0,7618,Gap-fill,10,1991
25874,Total,0,96,19,0,0,1,0,1,117,7618,Gap-fill,10,1991
25875,3,0,9,0,0,0,0,0,0,9,764,Gap-fill,10,2014
25876,4,0,25,0,0,0,1,0,0,26,764,Gap-fill,10,2014
25877,12,0,0,0,0,0,0,0,0,0,764,Gap-fill,10,2014
25878,15,0,0,0,0,0,0,0,0,0,764,Gap-fill,10,2014
25879,18,0,0,0,0,0,0,0,0,0,764,Gap-fill,10,2014
25880,22,0,2,0,0,0,0,0,0,2,764,Gap-fill,10,2014
25881,27,0,0,0,0,0,0,0,0,0,764,Gap-fill,10,2014
25882,33,0,0,0,0,0,0,0,0,0,764,Gap-fill,10,2014
25883,Total,0,36,0,0,0,1,0,0,37,764,Gap-fill,10,2014
25884,3,21,12,0,0,0,0,0,0,33,746,Gap-fill,9,1988
25885,4,24,90,0,0,0,0,0,0,114,746,Gap-fill,9,1988
25886,12,0,1,0,0,0,0,0,1,2,746,Gap-fill,9,1988
25887,15,0,0,0,0,0,0,0,0,0,746,Gap-fill,9,1988
25888,18,0,0,0,0,0,0,0,0,0,746,Gap-fill,9,1988
25889,22,0,1,0,0,0,2,0,0,3,746,Gap-fill,9,1988
25890,27,0,0,0,0,0,0,0,0,0,746,Gap-fill,9,1988
25891,33,0,0,0,0,0,0,0,1,1,746,Gap-fill,9,1988
25892,Total,45,104,0,0,0,2,0,2,153,746,Gap-fill,9,1988
25893,3,3,7,0,0,0,0,0,0,10,744,Gap-fill,5,2015
25894,4,27,421,56,0,0,3,0,1,508,744,Gap-fill,5,2015
25895,12,0,5,6,0,0,3,0,0,14,744,Gap-fill,5,2015
25896,15,0,0,0,0,0,0,0,0,0,744,Gap-fill,5,2015
25897,18,0,0,0,0,0,0,0,0,0,744,Gap-fill,5,2015
25898,22,0,0,1,0,0,1,0,0,2,744,Gap-fill,5,2015
25899,27,0,0,0,0,0,0,0,0,0,744,Gap-fill,5,2015
25900,33,0,1,1,0,0,0,0,0,2,744,Gap-fill,5,2015
25901,Total,30,434,64,0,0,7,0,1,536,744,Gap-fill,5,2015
25902,3,9,14,1,0,0,0,0,0,24,776,Gap-fill,5,1995
25903,4,19,164,24,0,0,7,0,7,221,776,Gap-fill,5,1995
25904,12,0,0,7,0,0,2,0,0,9,776,Gap-fill,5,1995
25905,15,0,0,0,0,0,0,0,0,0,776,Gap-fill,5,1995
25906,18,0,0,0,0,0,0,0,0,0,776,Gap-fill,5,1995
25907,22,0,1,1,0,0,0,0,0,2,776,Gap-fill,5,1995
25908,27,0,1,0,0,0,0,0,0,1,776,Gap-fill,5,1995
25909,33,0,0,0,0,0,0,0,1,1,776,Gap-fill,5,1995
25910,Total,28,180,33,0,0,9,0,8,258,776,Gap-fill,5,1995
25911,3,0,1,0,0,0,0,0,0,1,7615,Gap-fill,10,2008
25912,4,0,110,35,0,0,8,0,0,153,7615,Gap-fill,10,2008
25913,12,0,0,1,0,0,11,0,0,12,7615,Gap-fill,10,2008
25914,15,0,0,0,0,0,0,0,0,0,7615,Gap-fill,10,2008
25915,18,0,0,0,0,0,0,0,0,0,7615,Gap-fill,10,2008
25916,22,0,1,0,0,0,3,0,0,4,7615,Gap-fill,10,2008
25917,27,0,0,0,0,0,0,0,0,0,7615,Gap-fill,10,2008
25918,33,0,0,0,0,0,0,0,2,2,7615,Gap-fill,10,2008
25919,Total,0,112,36,0,0,22,0,2,172,7615,Gap-fill,10,2008
25920,3,0,3,0,0,0,0,0,0,3,755,Gap-fill,5,2010
25921,4,9,121,1,0,0,4,0,0,135,755,Gap-fill,5,2010
25922,12,0,0,0,0,0,2,0,0,2,755,Gap-fill,5,2010
25923,15,0,0,0,0,0,0,0,0,0,755,Gap-fill,5,2010
25924,18,0,0,0,0,0,0,0,0,0,755,Gap-fill,5,2010
25925,22,0,1,0,0,0,8,0,0,9,755,Gap-fill,5,2010
25926,27,0,0,0,0,0,0,0,0,0,755,Gap-fill,5,2010
25927,33,2,0,0,0,0,0,0,2,4,755,Gap-fill,5,2010
25928,Total,11,125,1,0,0,14,0,2,153,755,Gap-fill,5,2010
25929,3,2,4,0,0,0,0,0,0,6,759,Gap-fill,5,2004
25930,4,3,31,4,0,0,5,0,0,43,759,Gap-fill,5,2004
25931,12,0,0,0,0,0,0,0,0,0,759,Gap-fill,5,2004
25932,15,0,0,0,0,0,0,0,0,0,759,Gap-fill,5,2004
25933,18,0,0,0,0,0,0,0,0,0,759,Gap-fill,5,2004
25934,22,0,0,0,0,0,5,0,0,5,759,Gap-fill,5,2004
25935,27,0,0,0,0,0,0,0,0,0,759,Gap-fill,5,2004
25936,33,1,0,0,0,0,0,0,0,1,759,Gap-fill,5,2004
25937,Total,6,35,4,0,0,10,0,0,55,759,Gap-fill,5,2004
25938,3,7,10,1,0,0,0,0,0,18,763,Gap-fill,5,1999
25939,4,16,149,15,0,0,2,0,0,182,763,Gap-fill,5,1999
25940,12,0,3,5,0,0,2,0,0,10,763,Gap-fill,5,1999
25941,15,0,0,0,0,0,0,0,0,0,763,Gap-fill,5,1999
25942,18,0,0,0,0,0,0,0,0,0,763,Gap-fill,5,1999
25943,22,0,1,2,0,0,1,0,0,4,763,Gap-fill,5,1999
25944,27,0,0,0,0,0,0,0,0,0,763,Gap-fill,5,1999
25945,33,0,0,0,0,0,1,0,2,3,763,Gap-fill,5,1999
25946,Total,23,163,23,0,0,6,0,2,217,763,Gap-fill,5,1999
25947,3,0,1,0,0,0,0,0,0,1,758,Gap-fill,5,2011
25948,4,3,72,1,0,0,1,0,0,77,758,Gap-fill,5,2011
