,area,classe,year,Colacao,Bacia,cobertura,cob_level1,cob_color,nat_color,total
974,6875.526094233523,33,2009,Col80,766,Water,Natural,#112013,#32a65e,cobertura
975,27707.910393588856,3,2010,Col80,766,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
976,951502.6358419516,4,2010,Col80,766,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
977,14505.376829302842,12,2010,Col80,766,Grassland,Natural,#d6bc74,#32a65e,cobertura
978,1479151.0615016534,21,2010,Col80,766,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
979,13467.115108035585,22,2010,Col80,766,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
980,8149.804803251046,29,2010,Col80,766,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
981,6152.175401697203,33,2010,Col80,766,Water,Natural,#112013,#32a65e,cobertura
982,29295.61881988192,3,2011,Col80,766,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
983,951601.1223373334,4,2011,Col80,766,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
984,13175.01146294506,12,2011,Col80,766,Grassland,Natural,#d6bc74,#32a65e,cobertura
985,1478950.3126998506,21,2011,Col80,766,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
986,13626.251386934637,22,2011,Col80,766,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
987,8179.660711158473,29,2011,Col80,766,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
988,5808.102461376322,33,2011,Col80,766,Water,Natural,#112013,#32a65e,cobertura
989,33427.439030959424,3,2012,Col80,766,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
990,901512.8189873972,4,2012,Col80,766,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
991,11823.020375497948,12,2012,Col80,766,Grassland,Natural,#d6bc74,#32a65e,cobertura
992,1527300.3698974825,21,2012,Col80,766,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
993,13220.537433704949,22,2012,Col80,766,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
994,8374.234944619186,29,2012,Col80,766,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
995,4977.659209797068,33,2012,Col80,766,Water,Natural,#112013,#32a65e,cobertura
996,33946.1822293361,3,2013,Col80,766,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
997,894670.7997323833,4,2013,Col80,766,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
998,11714.923659889308,12,2013,Col80,766,Grassland,Natural,#d6bc74,#32a65e,cobertura
999,1533761.8640002338,21,2013,Col80,766,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1000,13430.156167716565,22,2013,Col80,766,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1001,8701.003114040359,29,2013,Col80,766,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1002,4411.150975837463,33,2013,Col80,766,Water,Natural,#112013,#32a65e,cobertura
1003,35419.38097224046,3,2014,Col80,766,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1004,867802.7647204731,4,2014,Col80,766,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1005,12896.528227335995,12,2014,Col80,766,Grassland,Natural,#d6bc74,#32a65e,cobertura
1006,1557054.3269896265,21,2014,Col80,766,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1007,13253.43933139788,22,2014,Col80,766,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1008,8721.360444327223,29,2014,Col80,766,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1009,5488.279194090006,33,2014,Col80,766,Water,Natural,#112013,#32a65e,cobertura
1010,36668.598378286944,3,2015,Col80,766,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1011,789051.5853652043,4,2015,Col80,766,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1012,13966.650231423646,12,2015,Col80,766,Grassland,Natural,#d6bc74,#32a65e,cobertura
1013,1634968.2376393336,21,2015,Col80,766,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1014,12651.596523341706,22,2015,Col80,766,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1015,8750.47659632049,29,2015,Col80,766,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1016,4578.935145548133,33,2015,Col80,766,Water,Natural,#112013,#32a65e,cobertura
1017,38126.34749965385,3,2016,Col80,766,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1018,697192.0595046876,4,2016,Col80,766,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1019,13936.569230744415,12,2016,Col80,766,Grassland,Natural,#d6bc74,#32a65e,cobertura
1020,1724683.368996184,21,2016,Col80,766,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1021,12483.030766311962,22,2016,Col80,766,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1022,8750.872846371276,29,2016,Col80,766,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1023,5463.831035338165,33,2016,Col80,766,Water,Natural,#112013,#32a65e,cobertura
1024,38702.393916600086,3,2017,Col80,766,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1025,696592.9681605904,4,2017,Col80,766,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1026,13423.963092049898,12,2017,Col80,766,Grassland,Natural,#d6bc74,#32a65e,cobertura
1027,1725791.1726596637,21,2017,Col80,766,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1028,12866.798290134007,22,2017,Col80,766,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1029,8731.481075913469,29,2017,Col80,766,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1030,4527.302684333412,33,2017,Col80,766,Water,Natural,#112013,#32a65e,cobertura
1031,39302.39318458935,3,2018,Col80,766,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1032,712501.1208877447,4,2018,Col80,766,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1033,13545.365578728526,12,2018,Col80,766,Grassland,Natural,#d6bc74,#32a65e,cobertura
1034,1710259.1456921084,21,2018,Col80,766,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1035,11752.208093203706,22,2018,Col80,766,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1036,8734.526828917475,29,2018,Col80,766,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1037,4541.319614087652,33,2018,Col80,766,Water,Natural,#112013,#32a65e,cobertura
1038,38856.090851922665,3,2019,Col80,766,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1039,711819.3419544408,4,2019,Col80,766,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1040,12914.840969819705,12,2019,Col80,766,Grassland,Natural,#d6bc74,#32a65e,cobertura
1041,1714133.1657994848,21,2019,Col80,766,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1042,9512.322757208556,22,2019,Col80,766,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1043,8811.949055261008,29,2019,Col80,766,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1044,4588.368491234412,33,2019,Col80,766,Water,Natural,#112013,#32a65e,cobertura
1045,38762.52112908925,3,2020,Col80,766,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1046,710260.1543327516,4,2020,Col80,766,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
