,area,classe,year,Models,Bacia,version,cobertura,cob_level1,cob_color,nat_color,total
0,1407167.5126269818,4,1985,FrequencyV3St1,7617,20,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1,4751.144775216395,12,1985,FrequencyV3St1,7617,20,Grassland,Natural,#d6bc74,#32a65e,cobertura
2,397864.3682549615,21,1985,FrequencyV3St1,7617,20,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
3,12679.935605555149,22,1985,FrequencyV3St1,7617,20,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
4,314946.02919426776,33,1985,FrequencyV3St1,7617,20,Water,Natural,#112013,#32a65e,cobertura
5,1253892.248085906,4,1986,FrequencyV3St1,7617,20,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6,3997.21339168916,12,1986,FrequencyV3St1,7617,20,Grassland,Natural,#d6bc74,#32a65e,cobertura
7,564262.2035346057,21,1986,FrequencyV3St1,7617,20,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
8,11671.364465160084,22,1986,FrequencyV3St1,7617,20,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
9,303585.96097960905,33,1986,FrequencyV3St1,7617,20,Water,Natural,#112013,#32a65e,cobertura
10,1356279.1508342142,4,1987,FrequencyV3St1,7617,20,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
11,7533.645877656162,12,1987,FrequencyV3St1,7617,20,Grassland,Natural,#d6bc74,#32a65e,cobertura
12,522158.5934035864,21,1987,FrequencyV3St1,7617,20,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
13,14025.356366553273,22,1987,FrequencyV3St1,7617,20,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
14,237412.2439751516,33,1987,FrequencyV3St1,7617,20,Water,Natural,#112013,#32a65e,cobertura
15,1349660.3759176508,4,1988,FrequencyV3St1,7617,20,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
16,12021.425678748445,12,1988,FrequencyV3St1,7617,20,Grassland,Natural,#d6bc74,#32a65e,cobertura
17,505508.6527247196,21,1988,FrequencyV3St1,7617,20,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
18,9112.710664255805,22,1988,FrequencyV3St1,7617,20,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
19,261105.8254717118,33,1988,FrequencyV3St1,7617,20,Water,Natural,#112013,#32a65e,cobertura
20,1348603.6019617566,4,1989,FrequencyV3St1,7617,20,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
21,4633.207556207424,12,1989,FrequencyV3St1,7617,20,Grassland,Natural,#d6bc74,#32a65e,cobertura
22,535090.3990078984,21,1989,FrequencyV3St1,7617,20,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
23,12073.176113894626,22,1989,FrequencyV3St1,7617,20,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
24,237008.6058172397,33,1989,FrequencyV3St1,7617,20,Water,Natural,#112013,#32a65e,cobertura
25,1240492.32807958,4,1990,FrequencyV3St1,7617,20,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
26,2993.961869122813,12,1990,FrequencyV3St1,7617,20,Grassland,Natural,#d6bc74,#32a65e,cobertura
27,546729.0534273209,21,1990,FrequencyV3St1,7617,20,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
28,23012.78823058964,22,1990,FrequencyV3St1,7617,20,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
29,324180.8588504361,33,1990,FrequencyV3St1,7617,20,Water,Natural,#112013,#32a65e,cobertura
30,1323362.2381405362,4,1991,FrequencyV3St1,7617,20,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
31,5154.616867153,12,1991,FrequencyV3St1,7617,20,Grassland,Natural,#d6bc74,#32a65e,cobertura
32,486816.8993547312,21,1991,FrequencyV3St1,7617,20,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
33,4384.484255471541,22,1991,FrequencyV3St1,7617,20,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
34,317690.7518392275,33,1991,FrequencyV3St1,7617,20,Water,Natural,#112013,#32a65e,cobertura
35,1421497.87323364,4,1992,FrequencyV3St1,7617,20,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
36,4673.919500696231,12,1992,FrequencyV3St1,7617,20,Grassland,Natural,#d6bc74,#32a65e,cobertura
37,382919.9627490501,21,1992,FrequencyV3St1,7617,20,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
38,4000.524040445992,22,1992,FrequencyV3St1,7617,20,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
39,324316.7109331759,33,1992,FrequencyV3St1,7617,20,Water,Natural,#112013,#32a65e,cobertura
40,1375494.242647402,4,1993,FrequencyV3St1,7617,20,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
41,6579.699171433538,12,1993,FrequencyV3St1,7617,20,Grassland,Natural,#d6bc74,#32a65e,cobertura
42,423890.5059499471,21,1993,FrequencyV3St1,7617,20,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
43,7362.760007141444,22,1993,FrequencyV3St1,7617,20,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
44,324081.782681252,33,1993,FrequencyV3St1,7617,20,Water,Natural,#112013,#32a65e,cobertura
45,1344392.8608795498,4,1994,FrequencyV3St1,7617,20,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
46,4355.033243356759,12,1994,FrequencyV3St1,7617,20,Grassland,Natural,#d6bc74,#32a65e,cobertura
47,461067.2697452136,21,1994,FrequencyV3St1,7617,20,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
48,5805.172263776643,22,1994,FrequencyV3St1,7617,20,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
49,321788.6543251665,33,1994,FrequencyV3St1,7617,20,Water,Natural,#112013,#32a65e,cobertura
50,1350076.0819949685,4,1995,FrequencyV3St1,7617,20,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
51,6309.473113795487,12,1995,FrequencyV3St1,7617,20,Grassland,Natural,#d6bc74,#32a65e,cobertura
52,505960.5201416504,21,1995,FrequencyV3St1,7617,20,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
53,11732.529927381956,22,1995,FrequencyV3St1,7617,20,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
54,263330.38527921605,33,1995,FrequencyV3St1,7617,20,Water,Natural,#112013,#32a65e,cobertura
55,1164863.946963408,4,1996,FrequencyV3St1,7617,20,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
56,8310.247440446728,12,1996,FrequencyV3St1,7617,20,Grassland,Natural,#d6bc74,#32a65e,cobertura
