,classes,3,4,12,15,18,22,33,Total,bacia,model,version,year
246,33,0,0,0,0,0,0,1,1,744,Temporal,9,1986
247,Total,26,476,35,0,0,6,3,546,744,Temporal,9,1986
248,3,6,2,0,0,0,0,0,8,745,Temporal,9,2019
249,4,23,29,0,0,0,2,0,54,745,Temporal,9,2019
250,12,0,0,0,0,0,1,0,1,745,Temporal,9,2019
251,15,0,0,0,0,0,0,0,0,745,Temporal,9,2019
252,18,0,0,0,0,0,0,0,0,745,Temporal,9,2019
253,22,0,0,0,0,0,0,0,0,745,Temporal,9,2019
254,33,0,0,0,0,0,0,0,0,745,Temporal,9,2019
255,Total,29,31,0,0,0,3,0,63,745,Temporal,9,2019
256,3,22,4,0,0,0,0,0,26,7741,Temporal,5,2022
257,4,14,69,4,0,0,0,0,87,7741,Temporal,5,2022
258,12,2,4,3,0,0,0,0,9,7741,Temporal,5,2022
259,15,0,0,0,0,0,0,0,0,7741,Temporal,5,2022
260,18,0,0,0,0,0,0,0,0,7741,Temporal,5,2022
261,22,0,1,1,0,0,0,0,2,7741,Temporal,5,2022
262,33,0,0,0,0,0,0,1,1,7741,Temporal,5,2022
263,Total,38,78,8,0,0,0,1,125,7741,Temporal,5,2022
264,3,0,21,0,0,0,0,0,21,7622,Temporal,9,2008
265,4,0,77,0,0,0,1,0,78,7622,Temporal,9,2008
266,12,0,2,0,0,0,0,0,2,7622,Temporal,9,2008
267,15,0,0,0,0,0,0,0,0,7622,Temporal,9,2008
268,18,0,0,0,0,0,0,0,0,7622,Temporal,9,2008
269,22,0,0,0,0,0,0,0,0,7622,Temporal,9,2008
270,33,0,0,0,0,0,0,0,0,7622,Temporal,9,2008
271,Total,0,100,0,0,0,1,0,101,7622,Temporal,9,2008
272,3,0,0,0,0,0,0,0,0,7616,Temporal,9,2002
273,4,0,72,8,0,0,1,0,81,7616,Temporal,9,2002
274,12,0,0,3,0,0,0,0,3,7616,Temporal,9,2002
275,15,0,0,0,0,0,0,0,0,7616,Temporal,9,2002
276,18,0,0,0,0,0,0,0,0,7616,Temporal,9,2002
277,22,0,0,0,0,0,0,0,0,7616,Temporal,9,2002
278,33,0,0,0,0,0,0,0,0,7616,Temporal,9,2002
279,Total,0,72,11,0,0,1,0,84,7616,Temporal,9,2002
280,3,5,2,0,0,0,0,0,7,745,Temporal,5,2012
281,4,23,26,2,0,0,1,0,52,745,Temporal,5,2012
282,12,0,0,0,0,0,1,0,1,745,Temporal,5,2012
283,15,0,0,0,0,0,0,0,0,745,Temporal,5,2012
284,18,0,0,0,0,0,0,0,0,745,Temporal,5,2012
285,22,0,0,0,0,0,0,0,0,745,Temporal,5,2012
286,33,0,0,0,0,0,0,0,0,745,Temporal,5,2012
287,Total,28,28,2,0,0,2,0,60,745,Temporal,5,2012
288,3,0,6,0,0,0,0,0,6,7619,Temporal,9,1995
289,4,0,226,21,0,0,5,0,252,7619,Temporal,9,1995
290,12,0,1,5,0,0,4,1,11,7619,Temporal,9,1995
291,15,0,0,0,0,0,0,0,0,7619,Temporal,9,1995
292,18,0,0,0,0,0,0,0,0,7619,Temporal,9,1995
293,22,0,1,0,0,0,0,0,1,7619,Temporal,9,1995
294,33,0,0,0,0,0,0,1,1,7619,Temporal,9,1995
295,Total,0,234,26,0,0,9,2,271,7619,Temporal,9,1995
296,3,0,1,0,0,0,0,0,1,7421,Temporal,5,2022
297,4,0,60,2,0,0,0,0,62,7421,Temporal,5,2022
298,12,0,0,0,0,0,1,0,1,7421,Temporal,5,2022
299,15,0,0,0,0,0,0,0,0,7421,Temporal,5,2022
300,18,0,0,0,0,0,0,0,0,7421,Temporal,5,2022
301,22,0,0,0,0,0,0,0,0,7421,Temporal,5,2022
302,33,0,0,0,0,0,0,0,0,7421,Temporal,5,2022
303,Total,0,61,2,0,0,1,0,64,7421,Temporal,5,2022
304,3,1,1,0,0,0,0,0,2,741,Temporal,9,2009
305,4,12,60,0,0,0,0,0,72,741,Temporal,9,2009
306,12,0,1,0,0,0,0,0,1,741,Temporal,9,2009
307,15,0,0,0,0,0,0,0,0,741,Temporal,9,2009
308,18,0,0,0,0,0,0,0,0,741,Temporal,9,2009
309,22,0,0,0,0,0,0,0,0,741,Temporal,9,2009
310,33,0,0,0,0,0,0,2,2,741,Temporal,9,2009
311,Total,13,62,0,0,0,0,2,77,741,Temporal,9,2009
312,3,0,9,0,0,0,0,0,9,764,Temporal,9,2010
313,4,0,21,0,0,0,1,0,22,764,Temporal,9,2010
314,12,0,0,0,0,0,0,0,0,764,Temporal,9,2010
315,15,0,0,0,0,0,0,0,0,764,Temporal,9,2010
316,18,0,0,0,0,0,0,0,0,764,Temporal,9,2010
317,22,0,1,0,0,0,1,0,2,764,Temporal,9,2010
318,33,0,0,0,0,0,0,0,0,764,Temporal,9,2010
319,Total,0,31,0,0,0,2,0,33,764,Temporal,9,2010
320,3,0,0,0,0,0,0,0,0,7617,Temporal,9,2021
321,4,0,121,1,0,0,0,0,122,7617,Temporal,9,2021
322,12,0,2,0,0,0,1,0,3,7617,Temporal,9,2021
323,15,0,0,0,0,0,0,0,0,7617,Temporal,9,2021
324,18,0,0,0,0,0,0,0,0,7617,Temporal,9,2021
325,22,0,0,0,0,0,0,0,0,7617,Temporal,9,2021
326,33,0,1,0,0,0,0,33,34,7617,Temporal,9,2021
327,Total,0,124,1,0,0,1,33,159,7617,Temporal,9,2021
328,3,0,0,0,0,0,0,0,0,773,Temporal,9,2018
329,4,0,2,0,0,0,0,0,2,773,Temporal,9,2018
330,12,0,1,0,0,0,0,0,1,773,Temporal,9,2018
331,15,0,0,0,0,0,0,0,0,773,Temporal,9,2018
332,18,0,0,0,0,0,0,0,0,773,Temporal,9,2018
333,22,0,1,0,0,0,0,0,1,773,Temporal,9,2018
334,33,0,0,0,0,0,0,0,0,773,Temporal,9,2018
335,Total,0,4,0,0,0,0,0,4,773,Temporal,9,2018
336,3,0,6,0,0,0,0,0,6,7619,Temporal,9,1999
337,4,0,239,17,0,0,6,0,262,7619,Temporal,9,1999
338,12,0,4,2,0,0,2,2,10,7619,Temporal,9,1999
339,15,0,0,0,0,0,0,0,0,7619,Temporal,9,1999
340,18,0,0,0,0,0,0,0,0,7619,Temporal,9,1999
341,22,0,1,0,0,0,0,0,1,7619,Temporal,9,1999
342,33,0,0,0,0,0,0,1,1,7619,Temporal,9,1999
343,Total,0,250,19,0,0,8,3,280,7619,Temporal,9,1999
344,3,1,0,0,0,0,0,0,1,775,Temporal,5,1997
345,4,0,4,0,0,0,0,0,4,775,Temporal,5,1997
346,12,0,1,0,0,0,0,0,1,775,Temporal,5,1997
347,15,0,0,0,0,0,0,0,0,775,Temporal,5,1997
348,18,0,0,0,0,0,0,0,0,775,Temporal,5,1997
349,22,0,0,0,0,0,0,0,0,775,Temporal,5,1997
350,33,0,0,0,0,0,0,0,0,775,Temporal,5,1997
351,Total,1,5,0,0,0,0,0,6,775,Temporal,5,1997
352,3,2,1,1,0,0,0,0,4,7612,Temporal,5,1986
353,4,10,98,0,0,0,0,0,108,7612,Temporal,5,1986
354,12,0,0,0,0,0,0,0,0,7612,Temporal,5,1986
355,15,0,0,0,0,0,0,0,0,7612,Temporal,5,1986
356,18,0,0,0,0,0,0,0,0,7612,Temporal,5,1986
357,22,0,0,0,0,0,1,0,1,7612,Temporal,5,1986
358,33,0,0,0,0,0,0,0,0,7612,Temporal,5,1986
359,Total,12,99,1,0,0,1,0,113,7612,Temporal,5,1986
360,3,1,1,0,0,0,0,0,2,7615,Temporal,5,2010
361,4,1,112,44,0,0,0,0,157,7615,Temporal,5,2010
362,12,0,0,7,0,0,5,0,12,7615,Temporal,5,2010
363,15,0,0,0,0,0,0,0,0,7615,Temporal,5,2010
364,18,0,0,0,0,0,0,0,0,7615,Temporal,5,2010
365,22,0,1,0,0,0,2,0,3,7615,Temporal,5,2010
366,33,0,0,0,0,0,0,2,2,7615,Temporal,5,2010
367,Total,2,114,51,0,0,7,2,176,7615,Temporal,5,2010
368,3,0,1,0,0,0,0,0,1,7421,Temporal,5,2004
369,4,0,54,4,0,0,0,0,58,7421,Temporal,5,2004
370,12,0,1,0,0,0,0,0,1,7421,Temporal,5,2004
