,aggrement,area,bacia,classe,year,Models,version
304,1,49336.10937611265,775,4,1994,toExport,10
305,2,48353.84652966897,775,4,1994,toExport,10
306,3,3859.729569645733,775,4,1994,toExport,10
307,1,50783.53649899605,775,4,1995,toExport,10
308,2,37971.901115777786,775,4,1995,toExport,10
309,3,3656.300084759634,775,4,1995,toExport,10
310,1,50484.92845241264,775,4,1996,toExport,10
311,2,32155.035872877,775,4,1996,toExport,10
312,3,5160.705765364168,775,4,1996,toExport,10
313,1,51368.82205964807,775,4,1997,toExport,10
314,2,37941.3036201642,775,4,1997,toExport,10
315,3,5854.375253690475,775,4,1997,toExport,10
316,1,49064.41776565994,775,4,1998,toExport,10
317,2,25069.66489768704,775,4,1998,toExport,10
318,3,8277.548051834445,775,4,1998,toExport,10
319,1,49792.89141671873,775,4,1999,toExport,10
320,2,29208.1323675776,775,4,1999,toExport,10
321,3,8700.70872580157,775,4,1999,toExport,10
322,1,55784.79233221844,775,4,2000,toExport,10
323,2,41226.21418585781,775,4,2000,toExport,10
324,3,4901.098587108267,775,4,2000,toExport,10
325,1,58211.36545113586,775,4,2001,toExport,10
326,2,35809.957444640226,775,4,2001,toExport,10
327,3,4351.307897768383,775,4,2001,toExport,10
328,1,55765.98218001552,775,4,2002,toExport,10
329,2,35996.42176834322,775,4,2002,toExport,10
330,3,5922.998566941781,775,4,2002,toExport,10
331,1,49690.17825034617,775,4,2003,toExport,10
332,2,25278.819680156957,775,4,2003,toExport,10
333,3,10518.56143737964,775,4,2003,toExport,10
334,1,49388.07484214692,775,4,2004,toExport,10
335,2,26988.519605971847,775,4,2004,toExport,10
336,3,9455.98699189663,775,4,2004,toExport,10
337,1,52259.78681914655,775,4,2005,toExport,10
338,2,33332.88231704471,775,4,2005,toExport,10
339,3,6291.112581403862,775,4,2005,toExport,10
340,1,54183.80207101209,775,4,2006,toExport,10
341,2,32390.06838615993,775,4,2006,toExport,10
342,3,4859.611962004688,775,4,2006,toExport,10
343,1,55660.04375827192,775,4,2007,toExport,10
344,2,33399.58636717759,775,4,2007,toExport,10
345,3,5243.832207584874,775,4,2007,toExport,10
346,1,53277.757685393095,775,4,2008,toExport,10
347,2,27541.15097191271,775,4,2008,toExport,10
348,3,5754.912703985332,775,4,2008,toExport,10
349,1,51343.08558611195,775,4,2009,toExport,10
350,2,35051.86646801274,775,4,2009,toExport,10
351,3,4231.683012741107,775,4,2009,toExport,10
352,1,47815.37510713992,775,4,2010,toExport,10
353,2,33376.613618308256,775,4,2010,toExport,10
354,3,4426.150723342103,775,4,2010,toExport,10
355,1,43284.40236506126,775,4,2011,toExport,10
356,2,36761.214786385,775,4,2011,toExport,10
357,3,4062.170313985387,775,4,2011,toExport,10
358,1,35730.051158958406,775,4,2012,toExport,10
359,2,35445.49974260824,775,4,2012,toExport,10
360,3,4164.875172565297,775,4,2012,toExport,10
361,1,36411.3075942815,775,4,2013,toExport,10
362,2,34273.32582902461,775,4,2013,toExport,10
363,3,4266.868837286673,775,4,2013,toExport,10
364,1,37015.31223846335,775,4,2014,toExport,10
365,2,46649.98439023785,775,4,2014,toExport,10
366,3,3489.5516345958704,775,4,2014,toExport,10
367,1,37596.7115190668,775,4,2015,toExport,10
368,2,38018.83462000268,775,4,2015,toExport,10
369,3,4266.852650661594,775,4,2015,toExport,10
370,1,39194.81782973281,775,4,2016,toExport,10
371,2,38141.05643626997,775,4,2016,toExport,10
372,3,3863.573584947415,775,4,2016,toExport,10
373,1,39259.70850971435,775,4,2017,toExport,10
374,2,38233.720700538994,775,4,2017,toExport,10
375,3,3951.850388190248,775,4,2017,toExport,10
376,1,39686.97043958986,775,4,2018,toExport,10
