,classes,3,4,12,21,22,33,Total,bacia,model,version,year
8790,33,2,3,3,1,0,6,15,754,RF,30,1992
8791,Total,99,266,6,347,0,6,724,754,RF,30,1992
8792,3,1,0,0,0,0,0,1,7421,RF,30,1999
8793,4,2,54,1,12,0,0,69,7421,RF,30,1999
8794,12,0,0,1,1,0,0,2,7421,RF,30,1999
8795,21,1,5,1,10,0,0,17,7421,RF,30,1999
8796,22,0,0,0,0,0,0,0,7421,RF,30,1999
8797,33,0,0,0,0,0,0,0,7421,RF,30,1999
8798,Total,4,59,3,23,0,0,89,7421,RF,30,1999
8799,3,0,0,0,0,0,0,0,7614,RF,30,2020
8800,4,10,52,1,6,0,0,69,7614,RF,30,2020
8801,12,0,0,0,0,0,0,0,7614,RF,30,2020
8802,21,2,26,0,34,0,1,63,7614,RF,30,2020
8803,22,0,0,0,0,0,0,0,7614,RF,30,2020
8804,33,0,0,0,0,0,0,0,7614,RF,30,2020
8805,Total,12,78,1,40,0,1,132,7614,RF,30,2020
8806,3,0,0,0,0,0,0,0,7492,RF,30,2020
8807,4,0,1,0,1,0,0,2,7492,RF,30,2020
8808,12,0,0,0,0,0,0,0,7492,RF,30,2020
8809,21,0,1,0,0,0,0,1,7492,RF,30,2020
8810,22,0,0,0,0,0,0,0,7492,RF,30,2020
8811,33,0,0,0,0,0,0,0,7492,RF,30,2020
8812,Total,0,2,0,1,0,0,3,7492,RF,30,2020
8813,3,2,1,0,0,0,0,3,7612,RF,30,2016
8814,4,5,88,0,6,0,0,99,7612,RF,30,2016
8815,12,0,3,0,6,0,0,9,7612,RF,30,2016
8816,21,0,39,1,20,0,0,60,7612,RF,30,2016
8817,22,0,2,0,2,0,0,4,7612,RF,30,2016
8818,33,0,1,0,0,0,1,2,7612,RF,30,2016
8819,Total,7,134,1,34,0,1,177,7612,RF,30,2016
8820,3,0,0,0,0,0,0,0,7614,RF,30,1992
8821,4,12,57,0,12,0,0,81,7614,RF,30,1992
8822,12,0,0,0,0,0,0,0,7614,RF,30,1992
8823,21,2,19,1,29,0,0,51,7614,RF,30,1992
8824,22,0,0,0,0,0,0,0,7614,RF,30,1992
8825,33,0,0,0,0,0,0,0,7614,RF,30,1992
8826,Total,14,76,1,41,0,0,132,7614,RF,30,1992
8827,3,3,1,0,0,0,1,5,7742,RF,30,2001
8828,4,3,10,1,10,0,0,24,7742,RF,30,2001
8829,12,0,0,0,2,0,0,2,7742,RF,30,2001
8830,21,1,10,0,103,0,0,114,7742,RF,30,2001
8831,22,0,0,0,1,0,0,1,7742,RF,30,2001
8832,33,0,0,0,0,0,2,2,7742,RF,30,2001
8833,Total,7,21,1,116,0,3,148,7742,RF,30,2001
8834,3,0,0,0,0,0,0,0,7492,RF,30,2013
8835,4,0,2,0,1,0,0,3,7492,RF,30,2013
8836,12,0,0,0,0,0,0,0,7492,RF,30,2013
8837,21,0,0,0,0,0,0,0,7492,RF,30,2013
8838,22,0,0,0,0,0,0,0,7492,RF,30,2013
8839,33,0,0,0,0,0,0,0,7492,RF,30,2013
8840,Total,0,2,0,1,0,0,3,7492,RF,30,2013
8841,3,0,0,0,0,0,0,0,7616,RF,30,1987
8842,4,2,83,0,12,0,0,97,7616,RF,30,1987
8843,12,0,1,0,2,0,0,3,7616,RF,30,1987
8844,21,0,10,0,16,1,0,27,7616,RF,30,1987
8845,22,0,0,0,0,0,0,0,7616,RF,30,1987
8846,33,0,0,0,0,0,0,0,7616,RF,30,1987
8847,Total,2,94,0,30,1,0,127,7616,RF,30,1987
8848,3,0,4,0,1,0,0,5,756,RF,30,2005
8849,4,7,104,18,116,1,0,246,756,RF,30,2005
8850,12,0,0,3,2,0,1,6,756,RF,30,2005
8851,21,1,22,8,91,4,0,126,756,RF,30,2005
8852,22,0,0,3,5,0,0,8,756,RF,30,2005
8853,33,0,0,3,0,0,6,9,756,RF,30,2005
8854,Total,8,130,35,215,5,7,400,756,RF,30,2005
8855,3,19,6,2,2,0,0,29,753,RF,30,1999
8856,4,88,131,39,64,0,0,322,753,RF,30,1999
8857,12,4,3,2,4,0,0,13,753,RF,30,1999
8858,21,24,15,20,54,0,0,113,753,RF,30,1999
8859,22,0,1,11,5,0,0,17,753,RF,30,1999
8860,33,4,0,2,1,0,5,12,753,RF,30,1999
8861,Total,139,156,76,130,0,5,506,753,RF,30,1999
8862,3,3,13,0,1,0,0,17,765,RF,30,2008
8863,4,2,85,0,43,0,0,130,765,RF,30,2008
8864,12,0,0,0,0,0,0,0,765,RF,30,2008
8865,21,2,12,0,97,0,1,112,765,RF,30,2008
8866,22,0,1,0,2,0,3,6,765,RF,30,2008
8867,33,0,1,0,0,0,1,2,765,RF,30,2008
8868,Total,7,112,0,143,0,5,267,765,RF,30,2008
8869,3,5,5,0,0,0,0,10,764,RF,30,2009
8870,4,2,33,0,6,0,1,42,764,RF,30,2009
8871,12,0,0,0,0,0,0,0,764,RF,30,2009
8872,21,0,15,0,30,0,0,45,764,RF,30,2009
8873,22,0,2,0,0,0,0,2,764,RF,30,2009
8874,33,0,0,0,0,0,0,0,764,RF,30,2009
8875,Total,7,55,0,36,0,1,99,764,RF,30,2009
8876,3,0,0,0,0,0,0,0,7617,RF,30,2019
8877,4,0,113,0,36,0,0,149,7617,RF,30,2019
8878,12,0,2,0,4,0,1,7,7617,RF,30,2019
8879,21,1,8,0,21,0,0,30,7617,RF,30,2019
8880,22,0,0,0,1,0,0,1,7617,RF,30,2019
8881,33,0,1,0,4,0,28,33,7617,RF,30,2019
8882,Total,1,124,0,66,0,29,220,7617,RF,30,2019
8883,3,6,18,0,1,0,0,25,7622,RF,30,2011
8884,4,9,88,0,9,0,0,106,7622,RF,30,2011
8885,12,1,1,0,0,0,0,2,7622,RF,30,2011
8886,21,2,6,0,9,0,0,17,7622,RF,30,2011
8887,22,0,0,0,0,0,0,0,7622,RF,30,2011
8888,33,0,0,0,0,0,0,0,7622,RF,30,2011
8889,Total,18,113,0,19,0,0,150,7622,RF,30,2011
8890,3,0,0,0,0,0,0,0,7614,RF,30,2013
8891,4,14,52,6,0,0,0,72,7614,RF,30,2013
8892,12,0,0,0,0,0,0,0,7614,RF,30,2013
8893,21,2,30,1,26,0,0,59,7614,RF,30,2013
8894,22,0,0,0,0,0,0,0,7614,RF,30,2013
8895,33,0,0,0,0,0,0,0,7614,RF,30,2013
8896,Total,16,82,7,26,0,0,131,7614,RF,30,2013
8897,3,124,211,2,19,0,0,356,Caatinga,RF,30,2006
8898,4,478,3543,63,1285,3,2,5374,Caatinga,RF,30,2006
8899,12,5,72,25,105,2,7,216,Caatinga,RF,30,2006
8900,21,91,851,63,2082,8,2,3097,Caatinga,RF,30,2006
8901,22,3,19,13,56,3,7,101,Caatinga,RF,30,2006
8902,33,15,9,8,7,1,102,142,Caatinga,RF,30,2006
8903,Total,716,4705,174,3554,17,120,9286,Caatinga,RF,30,2006
8904,3,1,4,0,1,0,0,6,756,RF,30,1986
8905,4,13,95,18,130,0,0,256,756,RF,30,1986
8906,12,1,1,1,3,0,1,7,756,RF,30,1986
8907,21,2,17,22,75,0,0,116,756,RF,30,1986
8908,22,0,0,4,4,0,0,8,756,RF,30,1986
8909,33,0,0,1,0,0,6,7,756,RF,30,1986
8910,Total,17,117,46,213,0,7,400,756,RF,30,1986
8911,3,3,15,0,1,0,0,19,7621,RF,30,2014
8912,4,0,26,0,3,0,0,29,7621,RF,30,2014
8913,12,0,2,0,0,0,1,3,7621,RF,30,2014
8914,21,0,12,0,19,0,0,31,7621,RF,30,2014
8915,22,0,0,0,0,0,0,0,7621,RF,30,2014
8916,33,0,0,0,0,0,1,1,7621,RF,30,2014
8917,Total,3,55,0,23,0,2,83,7621,RF,30,2014
8918,3,4,3,0,3,0,0,10,76111,RF,30,1985
8919,4,3,8,0,49,0,1,61,76111,RF,30,1985
8920,12,0,0,0,0,0,0,0,76111,RF,30,1985
8921,21,3,24,0,86,0,1,114,76111,RF,30,1985
8922,22,0,1,1,0,0,0,2,76111,RF,30,1985
8923,33,0,0,0,0,0,3,3,76111,RF,30,1985
8924,Total,10,36,1,138,0,5,190,76111,RF,30,1985
8925,3,5,3,0,0,0,0,8,772,RF,30,2005
8926,4,17,68,0,38,0,0,123,772,RF,30,2005
8927,12,0,0,0,1,0,0,1,772,RF,30,2005
8928,21,5,33,11,152,2,0,203,772,RF,30,2005
8929,22,0,0,0,1,0,0,1,772,RF,30,2005
8930,33,0,0,0,0,0,1,1,772,RF,30,2005
8931,Total,27,104,11,192,2,1,337,772,RF,30,2005
8932,3,4,5,1,0,0,0,10,754,RF,30,2005
8933,4,33,269,20,142,0,0,464,754,RF,30,2005
8934,12,0,3,2,9,0,0,14,754,RF,30,2005
8935,21,2,71,14,126,0,0,213,754,RF,30,2005
8936,22,1,0,2,1,0,0,4,754,RF,30,2005
8937,33,2,2,1,1,0,13,19,754,RF,30,2005
8938,Total,42,350,40,279,0,13,724,754,RF,30,2005
8939,3,0,0,0,0,0,0,0,7614,RF,30,2009
8940,4,12,51,2,11,0,0,76,7614,RF,30,2009
8941,12,0,0,0,0,0,0,0,7614,RF,30,2009
8942,21,3,17,4,31,1,0,56,7614,RF,30,2009
8943,22,0,0,0,0,0,0,0,7614,RF,30,2009
8944,33,0,0,0,0,0,0,0,7614,RF,30,2009
8945,Total,15,68,6,42,1,0,132,7614,RF,30,2009
8946,3,2,2,0,0,0,0,4,775,RF,30,1986
8947,4,1,1,0,2,0,0,4,775,RF,30,1986
8948,12,0,0,0,0,0,0,0,775,RF,30,1986
8949,21,0,4,0,14,0,1,19,775,RF,30,1986
8950,22,0,0,0,0,0,0,0,775,RF,30,1986
8951,33,0,0,0,0,0,0,0,775,RF,30,1986
8952,Total,3,7,0,16,0,1,27,775,RF,30,1986
8953,3,0,5,1,0,0,0,6,756,RF,30,1998
8954,4,0,201,14,28,0,0,243,756,RF,30,1998
8955,12,0,3,0,3,0,0,6,756,RF,30,1998
8956,21,0,54,14,59,0,0,127,756,RF,30,1998
8957,22,0,5,1,1,0,0,7,756,RF,30,1998
8958,33,1,1,1,0,0,4,7,756,RF,30,1998
8959,Total,1,269,31,91,0,4,396,756,RF,30,1998
8960,3,0,2,0,0,0,0,2,76116,RF,30,1989
8961,4,2,89,4,53,0,0,148,76116,RF,30,1989
8962,12,0,1,0,4,0,0,5,76116,RF,30,1989
8963,21,1,18,5,44,0,0,68,76116,RF,30,1989
8964,22,0,0,0,0,0,0,0,76116,RF,30,1989
8965,33,0,0,0,0,0,9,9,76116,RF,30,1989
8966,Total,3,110,9,101,0,9,232,76116,RF,30,1989
8967,3,0,0,0,0,0,0,0,7613,RF,30,2016
8968,4,3,99,2,46,0,0,150,7613,RF,30,2016
8969,12,0,1,0,16,0,0,17,7613,RF,30,2016
8970,21,0,9,0,14,0,0,23,7613,RF,30,2016
8971,22,0,1,0,0,0,0,1,7613,RF,30,2016
8972,33,1,0,0,0,0,0,1,7613,RF,30,2016
8973,Total,4,110,2,76,0,0,192,7613,RF,30,2016
8974,3,0,11,0,0,0,0,11,767,RF,30,1999
8975,4,0,47,0,25,0,0,72,767,RF,30,1999
8976,12,0,0,0,0,0,0,0,767,RF,30,1999
8977,21,0,6,0,47,0,0,53,767,RF,30,1999
8978,22,0,1,0,0,0,0,1,767,RF,30,1999
8979,33,0,0,0,0,0,0,0,767,RF,30,1999
8980,Total,0,65,0,72,0,0,137,767,RF,30,1999
8981,3,19,9,0,1,0,0,29,753,RF,30,2019
8982,4,83,215,5,28,0,0,331,753,RF,30,2019
8983,12,2,4,1,3,0,1,11,753,RF,30,2019
8984,21,24,41,10,28,0,0,103,753,RF,30,2019
8985,22,1,1,8,8,0,0,18,753,RF,30,2019
8986,33,4,3,3,2,0,6,18,753,RF,30,2019
8987,Total,133,273,27,70,0,7,510,753,RF,30,2019
8988,3,5,3,0,1,0,0,9,754,RF,30,2007
8989,4,59,220,8,180,0,0,467,754,RF,30,2007
8990,12,2,1,0,11,0,0,14,754,RF,30,2007
8991,21,6,44,7,154,0,0,211,754,RF,30,2007
8992,22,1,0,2,2,0,0,5,754,RF,30,2007
8993,33,1,1,1,1,0,14,18,754,RF,30,2007
8994,Total,74,269,18,349,0,14,724,754,RF,30,2007
8995,3,2,1,0,1,0,0,4,775,RF,30,2019
8996,4,1,4,0,1,0,0,6,775,RF,30,2019
8997,12,0,0,0,1,0,0,1,775,RF,30,2019
8998,21,0,3,2,10,1,0,16,775,RF,30,2019
8999,22,0,0,0,0,0,0,0,775,RF,30,2019
9000,33,0,0,0,0,0,0,0,775,RF,30,2019
9001,Total,3,8,2,13,1,0,27,775,RF,30,2019
9002,3,2,1,0,1,0,0,4,775,RF,30,2009
9003,4,0,2,0,3,0,0,5,775,RF,30,2009
9004,12,0,0,0,0,0,1,1,775,RF,30,2009
9005,21,1,8,0,8,0,0,17,775,RF,30,2009
9006,22,0,0,0,0,0,0,0,775,RF,30,2009
9007,33,0,0,0,0,0,0,0,775,RF,30,2009
9008,Total,3,11,0,12,0,1,27,775,RF,30,2009
9009,3,15,11,0,0,0,0,26,7741,RF,30,2020
9010,4,11,67,4,15,0,0,97,7741,RF,30,2020
9011,12,0,5,3,1,0,0,9,7741,RF,30,2020
9012,21,2,50,5,52,1,0,110,7741,RF,30,2020
9013,22,0,0,1,1,0,0,2,7741,RF,30,2020
9014,33,0,0,0,0,0,1,1,7741,RF,30,2020
9015,Total,28,133,13,69,1,1,245,7741,RF,30,2020
9016,3,0,1,0,0,0,0,1,777,RF,30,2002
9017,4,0,2,0,0,0,0,2,777,RF,30,2002
9018,12,0,1,0,0,0,1,2,777,RF,30,2002
9019,21,0,4,2,4,0,0,10,777,RF,30,2002
9020,22,0,0,0,0,0,0,0,777,RF,30,2002
9021,33,0,0,0,0,0,0,0,777,RF,30,2002
9022,Total,0,8,2,4,0,1,15,777,RF,30,2002
9023,3,3,5,0,1,0,0,9,745,RF,30,1986
9024,4,19,35,0,6,0,0,60,745,RF,30,1986
9025,12,0,0,0,2,0,0,2,745,RF,30,1986
9026,21,0,2,0,7,0,0,9,745,RF,30,1986
9027,22,0,0,0,0,0,0,0,745,RF,30,1986
9028,33,0,0,0,0,0,0,0,745,RF,30,1986
