,Version,Models,Bacia,Years,Accuracy,Accuracy_Bal,Precision,ReCall,F1-Score,Jaccard
0,31,FrequencyV3,Caatinga,1985,0.7292538915727321,0.4678293540744208,0.5230785198316302,0.4678293540744208,0.4778451457962338,0.3605630764876729
1,31,FrequencyV3,Caatinga,1986,0.732259796027912,0.47403128310471193,0.5384076489642283,0.47403128310471193,0.4878800753265285,0.3689450153141349
2,31,FrequencyV3,Caatinga,1987,0.7406333870101987,0.46773641855689707,0.561942751092221,0.46773641855689707,0.4917294531347896,0.3709038835089398
3,31,FrequencyV3,Caatinga,1988,0.7427804616210413,0.46739064571275724,0.5771464276853593,0.46739064571275724,0.4886554525856672,0.37009027263023936
4,31,FrequencyV3,Caatinga,1989,0.7428878153515834,0.4680784593643659,0.5948186259700525,0.4680784593643659,0.4873382354153352,0.37192889824147146
5,31,FrequencyV3,Caatinga,1990,0.7424584004294149,0.47449045995576594,0.592037758700934,0.47449045995576594,0.49003988498292256,0.3757584325445678
6,31,FrequencyV3,Caatinga,1991,0.7413848631239935,0.4692632979692995,0.5903484640730042,0.4692632979692995,0.4867607811307455,0.37288509506984685
7,31,FrequencyV3,Caatinga,1992,0.7373054213633924,0.4694683308681928,0.5846980035267139,0.4694683308681928,0.49011525185490273,0.3730671104464735
8,31,FrequencyV3,Caatinga,1993,0.7379495437466452,0.46206306798673724,0.6187613669789029,0.46206306798673724,0.4850855019122222,0.3677969438767275
9,31,FrequencyV3,Caatinga,1994,0.7367686527106817,0.46766258572345426,0.5951547628410809,0.46766258572345426,0.487537899068841,0.36946107200427525
10,31,FrequencyV3,Caatinga,1995,0.7360171765968867,0.4578934407873134,0.5764908040433386,0.4578934407873134,0.4845303329372879,0.3663560664763139
11,31,FrequencyV3,Caatinga,1996,0.7351583467525497,0.45375356900291636,0.5838922476004859,0.45375356900291636,0.48055509362752,0.3623535634437909
12,31,FrequencyV3,Caatinga,1997,0.7377348362855609,0.46204561952715006,0.5853350373443872,0.46204561952715006,0.4891417999572248,0.3696363265337719
13,31,FrequencyV3,Caatinga,1998,0.7396672034353193,0.4521770823386428,0.551493640251906,0.4521770823386428,0.47626177324060825,0.361756762535923
14,31,FrequencyV3,Caatinga,1999,0.7424584004294149,0.46802089116693696,0.5900265135923697,0.46802089116693696,0.4973063826907978,0.3781976233041821
15,31,FrequencyV3,Caatinga,2000,0.7406333870101987,0.4673218523359663,0.5811779180865722,0.4673218523359663,0.49681323970620883,0.37359654685184757
16,31,FrequencyV3,Caatinga,2001,0.7397745571658615,0.45901876820119725,0.5600379009150042,0.45901876820119725,0.48212513796897466,0.3651551713468902
17,31,FrequencyV3,Caatinga,2002,0.7436392914653784,0.4645874592948365,0.5927464775127169,0.4645874592948365,0.4924334181117907,0.3726675208165376
18,31,FrequencyV3,Caatinga,2003,0.7413848631239935,0.46204450664837843,0.5944796193389706,0.46204450664837843,0.4835236711989412,0.3667394551827499
19,31,FrequencyV3,Caatinga,2004,0.7397745571658615,0.48428203816163906,0.5976430009714544,0.48428203816163906,0.5036444752018113,0.38499936836910037
20,31,FrequencyV3,Caatinga,2005,0.740955448201825,0.4870841368233629,0.5884365387465188,0.4870841368233629,0.5061078753860695,0.3894550629414934
21,31,FrequencyV3,Caatinga,2006,0.7397745571658615,0.4845364952880284,0.5940961539048996,0.4845364952880284,0.5042796039752746,0.38801257326085253
22,31,FrequencyV3,Caatinga,2007,0.7424584004294149,0.4895210068295484,0.613880532678926,0.4895210068295484,0.5130346442579631,0.3932392364745912
23,31,FrequencyV3,Caatinga,2008,0.7429951690821256,0.48576789306042656,0.6099310311148871,0.48576789306042656,0.5119670178453908,0.39029710426941816
24,31,FrequencyV3,Caatinga,2009,0.7443907675791733,0.48428413361901573,0.6145870768070477,0.48428413361901573,0.5076518494355776,0.3890447017197147
25,31,FrequencyV3,Caatinga,2010,0.7468599033816425,0.48444325883687966,0.6120497014669027,0.48444325883687966,0.5061162680166641,0.39008139324428365
26,31,FrequencyV3,Caatinga,2011,0.7500805152979066,0.48026506313288414,0.6193157038970537,0.48026506313288414,0.5023911689858297,0.38554051693497665
27,31,FrequencyV3,Caatinga,2012,0.7597423510466988,0.48266925542663813,0.6256078767294286,0.48266925542663813,0.5045154060898288,0.39151825375951077
28,31,FrequencyV3,Caatinga,2013,0.7607085346215781,0.47653082310329103,0.6319886212599072,0.47653082310329103,0.5084473002172026,0.38892641624950275
29,31,FrequencyV3,Caatinga,2014,0.7573805689747719,0.4706119246836041,0.6118856108267047,0.4706119246836041,0.5015535777640862,0.3806539753431728
30,31,FrequencyV3,Caatinga,2015,0.7575952764358561,0.464770137207101,0.6149109444003692,0.464770137207101,0.49699611909932395,0.37422258238427913
31,31,FrequencyV3,Caatinga,2016,0.7556629092860977,0.4641392462937641,0.6132694204384105,0.4641392462937641,0.49612131778016216,0.37333344002963575
32,31,FrequencyV3,Caatinga,2017,0.7548040794417606,0.4658520189068757,0.6425061868396106,0.4658520189068757,0.5036937183561662,0.37904551951282467
33,31,FrequencyV3,Caatinga,2018,0.7512614063338701,0.4707290997205811,0.6027511620124547,0.4707290997205811,0.5022280121897432,0.3803409748275508
34,31,FrequencyV3,Caatinga,2019,0.7481481481481481,0.47490838300490207,0.5919475755955238,0.47490838300490207,0.5049387904554005,0.3817272324784937
35,31,FrequencyV3,Caatinga,2020,0.7463231347289319,0.4850235848345465,0.6076902974312918,0.4850235848345465,0.5152181638019939,0.39081126859616583
