,Version,Models,Bacia,Years,Accuracy,Accuracy_Bal,Precision,ReCall,F1-Score,Jaccard
0,10,toExport,Caatinga,1985,0.6612757408337518,0.39925918542349725,0.3465781041303436,0.39925918542349725,0.3597240045480394,0.26515877888725514
1,10,toExport,Caatinga,1986,0.6908086388749373,0.3885339989150502,0.365184828427725,0.3885339989150502,0.3616984701029611,0.2711077180413761
2,10,toExport,Caatinga,1987,0.6968357609241587,0.3946151795039644,0.37511953960865685,0.3946151795039644,0.3675124544285273,0.27477678820232665
3,10,toExport,Caatinga,1988,0.6950276243093922,0.4006362496441962,0.3758403871653393,0.4006362496441962,0.37134384222644645,0.275432855178141
4,10,toExport,Caatinga,1989,0.6947262682069312,0.399438469121484,0.38057445724949895,0.399438469121484,0.3750723757509913,0.2803619586422897
5,10,toExport,Caatinga,1990,0.6919136112506278,0.39217986108405334,0.3707756875654891,0.39217986108405334,0.3674879264107374,0.27364698923885633
6,10,toExport,Caatinga,1991,0.6861878453038674,0.39415362273529186,0.3698562743701623,0.39415362273529186,0.3651181388724931,0.26881846188305014
7,10,toExport,Caatinga,1992,0.6783525866398794,0.38925441959163576,0.36239319531206904,0.38925441959163576,0.3564277408599972,0.26083907068309187
8,10,toExport,Caatinga,1993,0.682069311903566,0.38510820369463694,0.37549248146816705,0.38510820369463694,0.3606564243753769,0.2660372502785773
9,10,toExport,Caatinga,1994,0.6826720241084882,0.3882467930527206,0.37322562369123913,0.3882467930527206,0.36542386025650897,0.26716856332072286
10,10,toExport,Caatinga,1995,0.67754897036665,0.3890654548001111,0.3743499107864686,0.3890654548001111,0.3654384339072202,0.2648862937122546
11,10,toExport,Caatinga,1996,0.6750376695128076,0.3811310754766879,0.3683543948635105,0.3811310754766879,0.35777185522801647,0.25943363129573244
12,10,toExport,Caatinga,1997,0.6773480662983425,0.39245719391321937,0.3706602817048543,0.39245719391321937,0.36287788430866547,0.26561725566795613
13,10,toExport,Caatinga,1998,0.6715218483174284,0.36790104299670023,0.3615195184642173,0.36790104299670023,0.34652231580288584,0.2543198299229029
14,10,toExport,Caatinga,1999,0.6728277247614264,0.384785374362146,0.3748789533757716,0.384785374362146,0.35827622458873276,0.26312370993233336
15,10,toExport,Caatinga,2000,0.687594173782019,0.3953793736333928,0.3855800586841659,0.3953793736333928,0.37290541672818067,0.272282737235715
16,10,toExport,Caatinga,2001,0.6907081868407835,0.3738122931731851,0.38619846382116574,0.3738122931731851,0.36477149707728895,0.2680181473714081
17,10,toExport,Caatinga,2002,0.6927172275238573,0.39252969058418863,0.39194899245182874,0.39252969058418863,0.37469036117010185,0.2743679442918092
18,10,toExport,Caatinga,2003,0.6839779005524862,0.38443305780521253,0.3851598489166173,0.38443305780521253,0.36501199057295325,0.267798536372925
19,10,toExport,Caatinga,2004,0.6847815168257158,0.40710739520335465,0.37510619701929565,0.40710739520335465,0.3738911619888554,0.27724900197280333
20,10,toExport,Caatinga,2005,0.6827724761426419,0.4033396884681736,0.38483803905833747,0.4033396884681736,0.3782486626011885,0.2830699869917337
21,10,toExport,Caatinga,2006,0.6880964339527875,0.4113798713409732,0.3925782468017715,0.4113798713409732,0.386763777662424,0.289066369595957
22,10,toExport,Caatinga,2007,0.6917127071823205,0.40279854104913376,0.3891472873275865,0.40279854104913376,0.3820648630982025,0.2860606008845984
23,10,toExport,Caatinga,2008,0.6935208437970869,0.4032294876827591,0.3921382305119206,0.4032294876827591,0.38378558616383246,0.2855128241246948
24,10,toExport,Caatinga,2009,0.6909090909090909,0.40211465681799297,0.3785807724690414,0.40211465681799297,0.3790352679837344,0.2809407721644045
25,10,toExport,Caatinga,2010,0.684681064791562,0.397769550758612,0.3783978770785321,0.397769550758612,0.3754941329570479,0.2793142772850392
26,10,toExport,Caatinga,2011,0.6883977900552486,0.4070658085231952,0.3867426803676408,0.4070658085231952,0.38071072140527107,0.2858884992761209
27,10,toExport,Caatinga,2012,0.6852837769964841,0.39671874808092933,0.38553440587136695,0.39671874808092933,0.3677637210512389,0.27483905558522315
28,10,toExport,Caatinga,2013,0.6948267202410848,0.38496043534755464,0.3942220436235416,0.38496043534755464,0.36746345211536885,0.2722156917300811
29,10,toExport,Caatinga,2014,0.693822199899548,0.3847406983133915,0.3936789321963611,0.3847406983133915,0.37152176918298463,0.27334817386953114
30,10,toExport,Caatinga,2015,0.6953289804118533,0.38444489844236285,0.39700694371937983,0.38444489844236285,0.3702811465536043,0.2697917078068093
31,10,toExport,Caatinga,2016,0.6969362129583124,0.43988715187465083,0.45144327299995585,0.43988715187465083,0.42358013653041204,0.30876890114611033
32,10,toExport,Caatinga,2017,0.6955298844801607,0.3795853180185596,0.3984754722491427,0.3795853180185596,0.370173505271072,0.26947294178979364
33,10,toExport,Caatinga,2018,0.6961325966850829,0.3951346117377196,0.40265899290737106,0.3951346117377196,0.38033674673450407,0.28008720611138616
34,10,toExport,Caatinga,2019,0.6948267202410848,0.4009820492317785,0.39667256404648976,0.4009820492317785,0.38313104921847135,0.27990864848404884
35,10,toExport,Caatinga,2020,0.6921145153189352,0.39850634186121414,0.39086163562331366,0.39850634186121414,0.3818713408346115,0.2775667289081397
36,10,toExport,Caatinga,2021,0.6893018583626318,0.3891528173527442,0.3961215172746778,0.3891528173527442,0.37722503822578457,0.274536043594676
37,10,toExport,Caatinga,2022,0.6864892014063285,0.4018658905639045,0.40204409450880224,0.4018658905639045,0.3881561582998989,0.28363533690725806
38,10,toExport,741,1985,0.7909090909090909,0.5735632183908047,0.4527798044651977,0.49162561576354685,0.41505994005994,0.34610310853488535
