Version,Models,Bacia,Years,global_accuracy,quantity diss,alloc dis,exchange,shift
9,Temporal,Caatinga,1985,65.79,9.24,24.96999999999999,19.64,5.14
9,Temporal,Caatinga,1986,68.3,4.54,27.160000000000004,24.28,2.68
9,Temporal,Caatinga,1987,69.27,4.62,26.110000000000003,22.61,3.28
9,Temporal,Caatinga,1988,69.14,4.73,26.13,22.59,3.34
9,Temporal,Caatinga,1989,69.29,4.22,26.489999999999995,23.39,2.89
9,Temporal,Caatinga,1990,69.55,4.1,26.35,23.48,2.67
9,Temporal,Caatinga,1991,69.21,5.01,25.78000000000001,22.77,2.8
9,Temporal,Caatinga,1992,68.05,6.9,25.050000000000004,21.93,2.92
9,Temporal,Caatinga,1993,68.3,7.95,23.750000000000004,20.48,3.08
9,Temporal,Caatinga,1994,69.1,6.82,24.080000000000005,21.82,2.04
9,Temporal,Caatinga,1995,67.96,6.58,25.460000000000008,22.39,2.87
9,Temporal,Caatinga,1996,67.12,7.24,25.639999999999993,22.35,3.09
9,Temporal,Caatinga,1997,67.29,8.16,24.549999999999994,21.36,2.98
9,Temporal,Caatinga,1998,67.2,8.5,24.299999999999997,20.82,3.28
9,Temporal,Caatinga,1999,67.42,8.01,24.57,21.02,3.34
9,Temporal,Caatinga,2000,68.79,7.35,23.859999999999992,20.84,2.81
9,Temporal,Caatinga,2001,69.07,7.54,23.390000000000008,20.73,2.45
9,Temporal,Caatinga,2002,69.24,8.26,22.500000000000007,19.81,2.48
9,Temporal,Caatinga,2003,68.5,9.22,22.28,19.65,2.43
9,Temporal,Caatinga,2004,68.35,8.29,23.360000000000007,20.74,2.42
9,Temporal,Caatinga,2005,68.29,7.44,24.269999999999992,21.46,2.6
9,Temporal,Caatinga,2006,68.68,6.88,24.439999999999994,21.74,2.49
9,Temporal,Caatinga,2007,69.03,7.31,23.66,20.7,2.75
9,Temporal,Caatinga,2008,69.19,6.44,24.37,21.83,2.34
9,Temporal,Caatinga,2009,68.96,6.01,25.03000000000001,22.49,2.34
9,Temporal,Caatinga,2010,68.78,6.1,25.119999999999997,22.29,2.63
9,Temporal,Caatinga,2011,68.68,7.43,23.889999999999993,21.46,2.23
9,Temporal,Caatinga,2012,68.22,10.61,21.17,18.06,2.92
9,Temporal,Caatinga,2013,69.13,9.94,20.930000000000007,17.82,2.9
9,Temporal,Caatinga,2014,69.24,8.72,22.040000000000006,19.16,2.66
9,Temporal,Caatinga,2015,69.52,8.59,21.890000000000004,19.16,2.51
9,Temporal,Caatinga,2016,69.63,9.51,20.860000000000007,18.26,2.39
9,Temporal,Caatinga,2017,69.32,9.75,20.930000000000007,18.58,2.13
9,Temporal,Caatinga,2018,69.69,9.24,21.07,18.78,2.07
9,Temporal,Caatinga,2019,69.36,8.96,21.68,18.72,2.75
9,Temporal,Caatinga,2020,69.14,8.49,22.369999999999997,19.35,2.81
9,Temporal,Caatinga,2021,68.92,8.81,22.269999999999996,19.57,2.5
9,Temporal,Caatinga,2022,68.33,9.24,22.43,19.42,2.8
9,Temporal,741,1985,76.36,10.91,12.73,1.82,10.91
9,Temporal,741,1986,74.55,12.72,12.730000000000002,5.46,7.28
9,Temporal,741,1987,79.09,12.73,8.179999999999996,3.64,4.54
9,Temporal,741,1988,72.73,13.64,13.629999999999995,3.64,10.0
9,Temporal,741,1989,71.82,15.46,12.720000000000006,1.82,10.91
9,Temporal,741,1990,70.0,15.46,14.54,1.82,12.73
9,Temporal,741,1991,69.09,14.55,16.359999999999996,3.64,12.73
9,Temporal,741,1992,68.18,19.09,12.729999999999993,3.64,9.09
9,Temporal,741,1993,72.73,17.28,9.989999999999995,7.27,2.72
9,Temporal,741,1994,70.0,20.0,10.0,1.82,8.18
9,Temporal,741,1995,69.09,17.27,13.639999999999997,5.46,8.18
9,Temporal,741,1996,71.82,18.18,10.000000000000007,5.46,4.54
9,Temporal,741,1997,71.82,18.18,10.000000000000007,3.64,6.36
9,Temporal,741,1998,70.0,18.18,11.82,3.64,8.18
9,Temporal,741,1999,70.0,14.55,15.45,1.82,13.64
9,Temporal,741,2000,73.64,12.73,13.629999999999999,3.64,10.0
9,Temporal,741,2001,70.0,16.37,13.629999999999999,3.64,10.0
9,Temporal,741,2002,69.09,16.37,14.539999999999996,3.64,10.9
9,Temporal,741,2003,69.09,16.37,14.539999999999996,3.64,10.91
9,Temporal,741,2004,70.0,17.28,12.719999999999999,5.46,7.27
9,Temporal,741,2005,72.73,16.37,10.899999999999995,5.46,5.45
9,Temporal,741,2006,72.73,16.36,10.909999999999997,5.46,5.46
