,classes,3,4,12,21,22,33,Total,bacia,model,version,year
155,4,0,27,0,1,0,0,28,7621,TemporalV3J5,22,1986
156,12,0,1,0,0,0,0,1,7621,TemporalV3J5,22,1986
157,21,0,5,0,10,0,0,15,7621,TemporalV3J5,22,1986
158,22,0,0,0,0,0,0,0,7621,TemporalV3J5,22,1986
159,33,0,0,0,0,0,0,0,7621,TemporalV3J5,22,1986
160,Total,0,53,0,11,0,0,64,7621,TemporalV3J5,22,1986
161,3,6,1,0,1,0,0,8,772,TemporalV3J5,22,1989
162,4,11,100,2,49,0,0,162,772,TemporalV3J5,22,1989
163,12,0,1,0,0,0,0,1,772,TemporalV3J5,22,1989
164,21,3,21,5,135,0,0,164,772,TemporalV3J5,22,1989
165,22,0,0,0,1,0,0,1,772,TemporalV3J5,22,1989
166,33,0,0,0,0,0,0,0,772,TemporalV3J5,22,1989
167,Total,20,123,7,186,0,0,336,772,TemporalV3J5,22,1989
168,3,11,6,2,0,1,0,20,751,TemporalV3J5,22,1987
169,4,40,111,0,2,0,0,153,751,TemporalV3J5,22,1987
170,12,0,7,3,0,0,0,10,751,TemporalV3J5,22,1987
171,21,1,17,1,4,0,0,23,751,TemporalV3J5,22,1987
172,22,0,5,3,1,0,0,9,751,TemporalV3J5,22,1987
173,33,0,1,2,0,0,0,3,751,TemporalV3J5,22,1987
174,Total,52,147,11,7,1,0,218,751,TemporalV3J5,22,1987
175,3,16,9,0,1,0,0,26,753,TemporalV3J5,22,2006
176,4,48,235,0,43,0,0,326,753,TemporalV3J5,22,2006
177,12,1,3,0,5,0,1,10,753,TemporalV3J5,22,2006
178,21,8,38,1,58,3,0,108,753,TemporalV3J5,22,2006
179,22,6,2,2,11,1,1,23,753,TemporalV3J5,22,2006
180,33,5,2,2,2,0,7,18,753,TemporalV3J5,22,2006
181,Total,84,289,5,120,4,9,511,753,TemporalV3J5,22,2006
182,3,10,6,2,1,0,0,19,751,TemporalV3J5,22,2004
183,4,36,99,0,3,0,0,138,751,TemporalV3J5,22,2004
184,12,0,3,1,4,0,0,8,751,TemporalV3J5,22,2004
185,21,3,31,1,5,0,0,40,751,TemporalV3J5,22,2004
186,22,0,5,4,0,1,0,10,751,TemporalV3J5,22,2004
187,33,0,0,2,1,0,0,3,751,TemporalV3J5,22,2004
188,Total,49,144,10,14,1,0,218,751,TemporalV3J5,22,2004
189,3,0,0,0,0,0,0,0,773,TemporalV3J5,22,2005
190,4,0,3,0,1,0,0,4,773,TemporalV3J5,22,2005
191,12,0,1,0,0,0,0,1,773,TemporalV3J5,22,2005
192,21,1,0,0,31,0,0,32,773,TemporalV3J5,22,2005
193,22,0,0,0,2,0,0,2,773,TemporalV3J5,22,2005
194,33,0,0,0,0,0,0,0,773,TemporalV3J5,22,2005
195,Total,1,4,0,34,0,0,39,773,TemporalV3J5,22,2005
196,3,1,1,0,0,0,0,2,741,TemporalV3J5,22,2020
197,4,0,76,0,2,0,0,78,741,TemporalV3J5,22,2020
198,12,0,1,0,3,0,0,4,741,TemporalV3J5,22,2020
199,21,1,10,0,10,0,0,21,741,TemporalV3J5,22,2020
200,22,0,0,0,0,0,0,0,741,TemporalV3J5,22,2020
201,33,0,0,0,0,0,2,2,741,TemporalV3J5,22,2020
202,Total,2,88,0,15,0,2,107,741,TemporalV3J5,22,2020
203,3,0,15,0,1,0,0,16,7621,TemporalV3J5,22,2016
204,4,0,21,0,1,0,0,22,7621,TemporalV3J5,22,2016
205,12,0,1,0,0,0,0,1,7621,TemporalV3J5,22,2016
206,21,0,4,0,21,0,0,25,7621,TemporalV3J5,22,2016
207,22,0,0,0,0,0,0,0,7621,TemporalV3J5,22,2016
208,33,0,0,0,0,0,0,0,7621,TemporalV3J5,22,2016
209,Total,0,41,0,23,0,0,64,7621,TemporalV3J5,22,2016
210,3,0,3,0,1,0,0,4,7612,TemporalV3J5,22,1990
211,4,0,104,4,5,0,0,113,7612,TemporalV3J5,22,1990
212,12,0,0,3,4,0,0,7,7612,TemporalV3J5,22,1990
213,21,0,16,3,30,0,0,49,7612,TemporalV3J5,22,1990
214,22,0,0,0,3,0,0,3,7612,TemporalV3J5,22,1990
215,33,0,0,0,0,0,1,1,7612,TemporalV3J5,22,1990
216,Total,0,123,10,43,0,1,177,7612,TemporalV3J5,22,1990
217,3,1,1,0,0,0,0,2,76116,TemporalV3J5,22,1985
218,4,7,101,18,31,0,0,157,76116,TemporalV3J5,22,1985
219,12,0,1,4,3,0,0,8,76116,TemporalV3J5,22,1985
220,21,0,12,14,37,0,0,63,76116,TemporalV3J5,22,1985
221,22,0,0,0,0,0,0,0,76116,TemporalV3J5,22,1985
222,33,0,0,0,0,0,2,2,76116,TemporalV3J5,22,1985
223,Total,8,115,36,71,0,2,232,76116,TemporalV3J5,22,1985
224,3,0,4,0,0,0,0,4,756,TemporalV3J5,22,2019
225,4,2,173,2,77,0,0,254,756,TemporalV3J5,22,2019
226,12,0,2,0,5,0,0,7,756,TemporalV3J5,22,2019
227,21,0,25,2,95,0,0,122,756,TemporalV3J5,22,2019
228,22,0,0,1,6,0,0,7,756,TemporalV3J5,22,2019
229,33,0,1,0,2,0,3,6,756,TemporalV3J5,22,2019
230,Total,2,205,5,185,0,3,400,756,TemporalV3J5,22,2019
231,3,2,12,0,2,0,0,16,765,TemporalV3J5,22,1990
232,4,0,80,0,39,0,0,119,765,TemporalV3J5,22,1990
233,12,0,0,0,0,0,0,0,765,TemporalV3J5,22,1990
234,21,0,6,0,92,0,0,98,765,TemporalV3J5,22,1990
235,22,0,1,0,2,3,0,6,765,TemporalV3J5,22,1990
236,33,0,0,0,0,0,2,2,765,TemporalV3J5,22,1990
237,Total,2,99,0,135,3,2,241,765,TemporalV3J5,22,1990
238,3,0,1,0,0,0,0,1,7421,TemporalV3J5,22,1992
239,4,0,61,0,5,0,0,66,7421,TemporalV3J5,22,1992
240,12,0,0,0,2,0,0,2,7421,TemporalV3J5,22,1992
241,21,0,5,0,6,0,0,11,7421,TemporalV3J5,22,1992
242,22,0,0,0,0,0,0,0,7421,TemporalV3J5,22,1992
243,33,0,0,0,0,0,0,0,7421,TemporalV3J5,22,1992
244,Total,0,67,0,13,0,0,80,7421,TemporalV3J5,22,1992
245,3,1,17,0,0,0,0,18,763,TemporalV3J5,22,2012
246,4,2,187,1,15,0,0,205,763,TemporalV3J5,22,2012
247,12,0,4,5,6,0,0,15,763,TemporalV3J5,22,2012
248,21,0,21,0,126,0,0,147,763,TemporalV3J5,22,2012
249,22,0,2,1,1,0,0,4,763,TemporalV3J5,22,2012
250,33,0,1,0,0,0,2,3,763,TemporalV3J5,22,2012
251,Total,3,232,7,148,0,2,392,763,TemporalV3J5,22,2012
252,3,1,1,0,0,0,0,2,76116,TemporalV3J5,22,2001
253,4,5,80,18,33,0,0,136,76116,TemporalV3J5,22,2001
254,12,0,0,2,3,0,0,5,76116,TemporalV3J5,22,2001
255,21,0,11,8,60,1,0,80,76116,TemporalV3J5,22,2001
256,22,0,0,0,0,0,0,0,76116,TemporalV3J5,22,2001
257,33,0,0,0,0,0,9,9,76116,TemporalV3J5,22,2001
258,Total,6,92,28,96,1,9,232,76116,TemporalV3J5,22,2001
259,3,0,6,0,0,0,0,6,756,TemporalV3J5,22,1989
260,4,2,166,6,69,0,0,243,756,TemporalV3J5,22,1989
261,12,0,1,1,4,0,1,7,756,TemporalV3J5,22,1989
262,21,0,42,2,85,0,0,129,756,TemporalV3J5,22,1989
263,22,0,2,3,3,0,0,8,756,TemporalV3J5,22,1989
264,33,0,1,0,0,0,6,7,756,TemporalV3J5,22,1989
265,Total,2,218,12,161,0,7,400,756,TemporalV3J5,22,1989
266,3,0,22,0,0,0,0,22,7622,TemporalV3J5,22,1995
267,4,0,73,0,5,0,0,78,7622,TemporalV3J5,22,1995
268,12,0,2,0,0,0,0,2,7622,TemporalV3J5,22,1995
269,21,0,6,0,13,0,0,19,7622,TemporalV3J5,22,1995
270,22,0,0,0,0,0,0,0,7622,TemporalV3J5,22,1995
271,33,0,0,0,0,0,0,0,7622,TemporalV3J5,22,1995
272,Total,0,103,0,18,0,0,121,7622,TemporalV3J5,22,1995
273,3,15,8,0,1,0,0,24,753,TemporalV3J5,22,2012
274,4,47,229,0,56,0,0,332,753,TemporalV3J5,22,2012
275,12,0,5,0,5,0,0,10,753,TemporalV3J5,22,2012
276,21,10,35,0,60,0,0,105,753,TemporalV3J5,22,2012
277,22,5,1,1,13,3,1,24,753,TemporalV3J5,22,2012
278,33,3,3,3,3,0,4,16,753,TemporalV3J5,22,2012
279,Total,80,281,4,138,3,5,511,753,TemporalV3J5,22,2012
280,3,0,0,0,0,0,0,0,7618,TemporalV3J5,22,2015
281,4,0,91,2,9,0,0,102,7618,TemporalV3J5,22,2015
282,12,0,2,0,1,0,0,3,7618,TemporalV3J5,22,2015
283,21,0,7,0,46,0,0,53,7618,TemporalV3J5,22,2015
284,22,0,0,0,1,0,0,1,7618,TemporalV3J5,22,2015
285,33,0,0,0,0,0,0,0,7618,TemporalV3J5,22,2015
286,Total,0,100,2,57,0,0,159,7618,TemporalV3J5,22,2015
287,3,14,10,0,1,1,0,26,753,TemporalV3J5,22,1995
288,4,37,237,2,47,0,0,323,753,TemporalV3J5,22,1995
289,12,1,5,1,3,1,0,11,753,TemporalV3J5,22,1995
290,21,18,43,4,44,5,0,114,753,TemporalV3J5,22,1995
291,22,8,1,3,10,0,1,23,753,TemporalV3J5,22,1995
292,33,3,2,3,2,0,4,14,753,TemporalV3J5,22,1995
293,Total,81,298,13,107,7,5,511,753,TemporalV3J5,22,1995
294,3,0,0,0,0,0,0,0,7617,TemporalV3J5,22,2012
295,4,0,126,0,22,0,0,148,7617,TemporalV3J5,22,2012
296,12,0,2,0,3,0,0,5,7617,TemporalV3J5,22,2012
297,21,0,6,0,25,0,0,31,7617,TemporalV3J5,22,2012
298,22,0,0,0,1,0,0,1,7617,TemporalV3J5,22,2012
299,33,0,0,0,2,0,33,35,7617,TemporalV3J5,22,2012
300,Total,0,134,0,53,0,33,220,7617,TemporalV3J5,22,2012
301,3,1,17,0,0,0,0,18,763,TemporalV3J5,22,2001
302,4,2,173,1,32,0,0,208,763,TemporalV3J5,22,2001
303,12,0,7,4,4,0,0,15,763,TemporalV3J5,22,2001
304,21,0,27,1,116,0,0,144,763,TemporalV3J5,22,2001
305,22,0,1,1,1,0,1,4,763,TemporalV3J5,22,2001
306,33,0,0,0,0,0,3,3,763,TemporalV3J5,22,2001
307,Total,3,225,7,153,0,4,392,763,TemporalV3J5,22,2001
308,3,0,0,0,0,0,0,0,7617,TemporalV3J5,22,2004
309,4,0,135,0,15,0,0,150,7617,TemporalV3J5,22,2004
310,12,0,1,0,4,0,0,5,7617,TemporalV3J5,22,2004
311,21,0,10,0,19,0,0,29,7617,TemporalV3J5,22,2004
312,22,0,0,0,1,0,0,1,7617,TemporalV3J5,22,2004
313,33,0,0,0,3,0,32,35,7617,TemporalV3J5,22,2004
314,Total,0,146,0,42,0,32,220,7617,TemporalV3J5,22,2004
315,3,0,0,0,0,0,0,0,7613,TemporalV3J5,22,1998
316,4,0,119,1,29,0,0,149,7613,TemporalV3J5,22,1998
317,12,0,4,0,13,0,0,17,7613,TemporalV3J5,22,1998
318,21,0,11,0,13,0,0,24,7613,TemporalV3J5,22,1998
319,22,0,0,0,1,0,0,1,7613,TemporalV3J5,22,1998
320,33,0,0,0,0,0,1,1,7613,TemporalV3J5,22,1998
321,Total,0,134,1,56,0,1,192,7613,TemporalV3J5,22,1998
322,3,84,211,2,13,1,0,311,Caatinga,TemporalV3J5,22,2011
323,4,162,4076,43,853,1,1,5136,Caatinga,TemporalV3J5,22,2011
324,12,0,64,25,116,2,2,209,Caatinga,TemporalV3J5,22,2011
325,21,24,611,45,2290,5,2,2977,Caatinga,TemporalV3J5,22,2011
326,22,5,21,12,57,15,1,111,Caatinga,TemporalV3J5,22,2011
327,33,6,16,10,12,1,95,140,Caatinga,TemporalV3J5,22,2011
328,Total,281,4999,137,3341,25,101,8884,Caatinga,TemporalV3J5,22,2011
329,3,4,3,0,1,0,0,8,745,TemporalV3J5,22,2018
330,4,19,32,0,4,0,0,55,745,TemporalV3J5,22,2018
331,12,0,0,0,1,0,0,1,745,TemporalV3J5,22,2018
332,21,0,2,0,5,0,0,7,745,TemporalV3J5,22,2018
333,22,0,0,0,0,0,0,0,745,TemporalV3J5,22,2018
334,33,0,0,0,0,0,0,0,745,TemporalV3J5,22,2018
335,Total,23,37,0,11,0,0,71,745,TemporalV3J5,22,2018
336,3,2,15,0,1,0,0,18,765,TemporalV3J5,22,1987
337,4,0,84,0,47,0,0,131,765,TemporalV3J5,22,1987
338,12,0,0,0,0,0,0,0,765,TemporalV3J5,22,1987
339,21,0,5,0,80,0,0,85,765,TemporalV3J5,22,1987
340,22,0,1,0,1,2,1,5,765,TemporalV3J5,22,1987
341,33,0,1,0,0,0,1,2,765,TemporalV3J5,22,1987
342,Total,2,106,0,129,2,2,241,765,TemporalV3J5,22,1987
343,3,7,19,0,0,0,0,26,7741,TemporalV3J5,22,2012
344,4,0,92,1,8,0,0,101,7741,TemporalV3J5,22,2012
345,12,0,8,0,1,0,0,9,7741,TemporalV3J5,22,2012
346,21,0,36,0,70,0,0,106,7741,TemporalV3J5,22,2012
347,22,0,1,1,0,0,0,2,7741,TemporalV3J5,22,2012
348,33,0,0,0,0,0,1,1,7741,TemporalV3J5,22,2012
349,Total,7,156,2,79,0,1,245,7741,TemporalV3J5,22,2012
350,3,0,22,0,0,0,0,22,7622,TemporalV3J5,22,2006
351,4,0,72,0,6,0,0,78,7622,TemporalV3J5,22,2006
352,12,0,2,0,0,0,0,2,7622,TemporalV3J5,22,2006
353,21,0,10,0,9,0,0,19,7622,TemporalV3J5,22,2006
354,22,0,0,0,0,0,0,0,7622,TemporalV3J5,22,2006
355,33,0,0,0,0,0,0,0,7622,TemporalV3J5,22,2006
356,Total,0,106,0,15,0,0,121,7622,TemporalV3J5,22,2006
357,3,1,1,0,0,0,0,2,76116,TemporalV3J5,22,2018
358,4,6,74,12,44,0,0,136,76116,TemporalV3J5,22,2018
359,12,0,0,1,2,0,0,3,76116,TemporalV3J5,22,2018
360,21,0,3,3,75,0,0,81,76116,TemporalV3J5,22,2018
361,22,0,0,0,1,0,0,1,76116,TemporalV3J5,22,2018
362,33,0,0,0,0,0,9,9,76116,TemporalV3J5,22,2018
363,Total,7,78,16,122,0,9,232,76116,TemporalV3J5,22,2018
364,3,0,0,0,0,0,0,0,7614,TemporalV3J5,22,1991
365,4,5,70,0,9,0,0,84,7614,TemporalV3J5,22,1991
366,12,0,0,0,0,0,0,0,7614,TemporalV3J5,22,1991
367,21,1,14,0,33,0,0,48,7614,TemporalV3J5,22,1991
368,22,0,0,0,0,0,0,0,7614,TemporalV3J5,22,1991
369,33,0,0,0,0,0,0,0,7614,TemporalV3J5,22,1991
370,Total,6,84,0,42,0,0,132,7614,TemporalV3J5,22,1991
371,3,0,2,0,1,0,0,3,7612,TemporalV3J5,22,1997
372,4,0,100,3,3,0,0,106,7612,TemporalV3J5,22,1997
373,12,0,0,2,6,0,0,8,7612,TemporalV3J5,22,1997
374,21,0,21,3,30,0,0,54,7612,TemporalV3J5,22,1997
375,22,0,2,0,1,0,0,3,7612,TemporalV3J5,22,1997
376,33,0,1,0,0,0,2,3,7612,TemporalV3J5,22,1997
377,Total,0,126,8,41,0,2,177,7612,TemporalV3J5,22,1997
378,3,2,3,0,0,0,0,5,7742,TemporalV3J5,22,2011
379,4,4,13,1,1,0,0,19,7742,TemporalV3J5,22,2011
380,12,0,0,1,1,0,0,2,7742,TemporalV3J5,22,2011
381,21,1,11,1,97,0,0,110,7742,TemporalV3J5,22,2011
382,22,0,0,0,1,0,0,1,7742,TemporalV3J5,22,2011
383,33,0,0,0,0,0,0,0,7742,TemporalV3J5,22,2011
384,Total,7,27,3,100,0,0,137,7742,TemporalV3J5,22,2011
385,3,0,8,0,1,0,0,9,767,TemporalV3J5,22,2019
386,4,0,31,0,8,0,0,39,767,TemporalV3J5,22,2019
387,12,0,0,0,0,0,0,0,767,TemporalV3J5,22,2019
388,21,0,2,0,50,0,0,52,767,TemporalV3J5,22,2019
389,22,0,1,0,0,0,0,1,767,TemporalV3J5,22,2019
390,33,0,0,0,0,0,0,0,767,TemporalV3J5,22,2019
391,Total,0,42,0,59,0,0,101,767,TemporalV3J5,22,2019
392,3,0,0,0,0,0,0,0,758,TemporalV3J5,22,2014
393,4,0,65,2,15,0,0,82,758,TemporalV3J5,22,2014
394,12,0,1,0,2,0,0,3,758,TemporalV3J5,22,2014
395,21,0,17,0,57,0,0,74,758,TemporalV3J5,22,2014
396,22,0,0,0,0,1,0,1,758,TemporalV3J5,22,2014
397,33,0,1,0,1,0,0,2,758,TemporalV3J5,22,2014
398,Total,0,84,2,75,1,0,162,758,TemporalV3J5,22,2014
399,3,0,9,0,1,0,0,10,76111,TemporalV3J5,22,1985
