,area,classe,year,Models,Bacia,version,cobertura,cob_level1,cob_color,nat_color,total
0,7.614553626182404,3,1985,GTB,777,6,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1,5.817653014298984,4,1985,GTB,777,6,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
2,9.716541552566827,15,1985,GTB,777,6,Pasture,Antrópico,#edde8e,#FFFFB2,cobertura
3,4.547795608340992,22,1985,GTB,777,6,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
4,0.6051327824850643,33,1985,GTB,777,6,Water,Natural,#0000FF,#32a65e,cobertura
5,329.20272694264264,3,1986,GTB,777,6,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6,585.7369582933391,4,1986,GTB,777,6,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
7,141.22968438198933,12,1986,GTB,777,6,Grassland,Natural,#d6bc74,#32a65e,cobertura
8,185.3239497083717,15,1986,GTB,777,6,Pasture,Antrópico,#edde8e,#FFFFB2,cobertura
9,54.07645753970873,22,1986,GTB,777,6,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
10,44.25041429591763,33,1986,GTB,777,6,Water,Natural,#0000FF,#32a65e,cobertura
11,232.6923433436981,3,1987,GTB,777,6,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
12,753.7205753578072,4,1987,GTB,777,6,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
13,221.29707586050048,12,1987,GTB,777,6,Grassland,Natural,#d6bc74,#32a65e,cobertura
14,70.64288843390968,15,1987,GTB,777,6,Pasture,Antrópico,#edde8e,#FFFFB2,cobertura
15,16.187364682114545,22,1987,GTB,777,6,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
16,45.10683872319245,33,1987,GTB,777,6,Water,Natural,#0000FF,#32a65e,cobertura
17,357.1637216198986,3,1988,GTB,777,6,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
18,597.9519229802897,4,1988,GTB,777,6,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
19,204.30730751407444,12,1988,GTB,777,6,Grassland,Natural,#d6bc74,#32a65e,cobertura
20,92.26522193455128,15,1988,GTB,777,6,Pasture,Antrópico,#edde8e,#FFFFB2,cobertura
21,63.25003165996471,22,1988,GTB,777,6,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
22,24.622328208318965,33,1988,GTB,777,6,Water,Natural,#0000FF,#32a65e,cobertura
23,265.6188515579284,3,1989,GTB,777,6,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
24,826.056121895271,4,1989,GTB,777,6,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
25,129.74050219647563,12,1989,GTB,777,6,Grassland,Natural,#d6bc74,#32a65e,cobertura
26,41.49650920156439,15,1989,GTB,777,6,Pasture,Antrópico,#edde8e,#FFFFB2,cobertura
27,38.37951122335995,22,1989,GTB,777,6,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
28,38.26738540596756,33,1989,GTB,777,6,Water,Natural,#0000FF,#32a65e,cobertura
29,255.5164267420154,3,1990,GTB,777,6,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
30,614.4518757581286,4,1990,GTB,777,6,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
31,172.88638155316556,12,1990,GTB,777,6,Grassland,Natural,#d6bc74,#32a65e,cobertura
32,239.39716689314324,15,1990,GTB,777,6,Pasture,Antrópico,#edde8e,#FFFFB2,cobertura
33,50.91412283863743,22,1990,GTB,777,6,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
34,6.037487022872623,33,1990,GTB,777,6,Water,Natural,#0000FF,#32a65e,cobertura
35,152.12322405306878,3,1991,GTB,777,6,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
36,894.5972234031855,4,1991,GTB,777,6,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
37,175.66948320331707,12,1991,GTB,777,6,Grassland,Natural,#d6bc74,#32a65e,cobertura
38,66.18856313548359,15,1991,GTB,777,6,Pasture,Antrópico,#edde8e,#FFFFB2,cobertura
39,36.57737136711571,22,1991,GTB,777,6,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
40,14.076044631371593,33,1991,GTB,777,6,Water,Natural,#0000FF,#32a65e,cobertura
41,342.5065320075072,3,1992,GTB,777,6,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
42,596.8222152810017,4,1992,GTB,777,6,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
43,229.311708923292,12,1992,GTB,777,6,Grassland,Natural,#d6bc74,#32a65e,cobertura
44,109.86823463082106,15,1992,GTB,777,6,Pasture,Antrópico,#edde8e,#FFFFB2,cobertura
45,49.32557621802233,22,1992,GTB,777,6,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
46,11.726266856450104,33,1992,GTB,777,6,Water,Natural,#0000FF,#32a65e,cobertura
47,420.5169703716476,3,1993,GTB,777,6,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
48,424.7396870616036,4,1993,GTB,777,6,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
49,303.08459510816374,12,1993,GTB,777,6,Grassland,Natural,#d6bc74,#32a65e,cobertura
50,143.69745100483024,15,1993,GTB,777,6,Pasture,Antrópico,#edde8e,#FFFFB2,cobertura
51,26.303133736476525,22,1993,GTB,777,6,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
52,21.47835387925093,33,1993,GTB,777,6,Water,Natural,#0000FF,#32a65e,cobertura
53,323.4692953083123,3,1994,GTB,777,6,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
54,611.4049412416512,4,1994,GTB,777,6,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
55,234.1324372273289,12,1994,GTB,777,6,Grassland,Natural,#d6bc74,#32a65e,cobertura
56,107.79922016254528,15,1994,GTB,777,6,Pasture,Antrópico,#edde8e,#FFFFB2,cobertura
57,39.8299144541542,22,1994,GTB,777,6,Non vegetated area,Antrópico,#db4d4f,#FFFFB2,cobertura
58,23.18438276798025,33,1994,GTB,777,6,Water,Natural,#0000FF,#32a65e,cobertura
