,version,Models,Bacia,Years,Accuracy,Accuracy_Bal,Precision,ReCall,F1-Score,Jaccard
0,9,toExport,Caatinga,1985,0.719551282051282,0.5096255220120827,0.46998834584908455,0.5096255220120827,0.4812223776845781,0.36443340337130153
1,9,toExport,Caatinga,1986,0.7140567765567766,0.5100157716326535,0.4807323128805476,0.5100157716326535,0.48184148407582866,0.36834474982865945
2,9,toExport,Caatinga,1987,0.7124542124542125,0.5072197185659085,0.47844821657850617,0.5072197185659085,0.47593609870426556,0.3620917351693171
3,9,toExport,Caatinga,1988,0.7089056776556777,0.521327120957782,0.4790159847093689,0.521327120957782,0.483071812554507,0.36551146281951613
4,9,toExport,Caatinga,1989,0.7110805860805861,0.5291729810886662,0.49225249144359967,0.5291729810886662,0.4963027899431134,0.37970895664233173
5,9,toExport,Caatinga,1990,0.7122252747252747,0.5215291529355343,0.48240114971400194,0.5215291529355343,0.4881237634924999,0.3714548954274237
6,9,toExport,Caatinga,1991,0.7108516483516484,0.5169206358884418,0.481695970707357,0.5169206358884418,0.4833175577166479,0.3665633035520823
7,9,toExport,Caatinga,1992,0.6976877289377289,0.5151677937765248,0.47174829593780143,0.5151677937765248,0.473661922274588,0.356253339700693
8,9,toExport,Caatinga,1993,0.696771978021978,0.5022912975286803,0.4782091723915968,0.5022912975286803,0.46853531888070776,0.3530663347829192
9,9,toExport,Caatinga,1994,0.7048992673992674,0.5181487876264806,0.48489096784844316,0.5181487876264806,0.48721056396586265,0.36624328144955
10,9,toExport,Caatinga,1995,0.6929945054945055,0.5073626963956649,0.4763439617395086,0.5073626963956649,0.4778940392323647,0.3542323440572515
11,9,toExport,Caatinga,1996,0.6854395604395604,0.491371368950871,0.45831221706766784,0.491371368950871,0.4588120098385948,0.3381475777367475
12,9,toExport,Caatinga,1997,0.6911630036630036,0.5188040736633613,0.46833459787587156,0.5188040736633613,0.47268765006228425,0.3519799278963583
13,9,toExport,Caatinga,1998,0.6907051282051282,0.491190292489385,0.4704939394325843,0.491190292489385,0.4611709079763205,0.3446480673129331
14,9,toExport,Caatinga,1999,0.6909340659340659,0.5015816148932738,0.4870256902919629,0.5015816148932738,0.4709698650310554,0.3542873283281429
15,9,toExport,Caatinga,2000,0.7026098901098901,0.5106499125329221,0.48976780432917727,0.5106499125329221,0.4809183538220935,0.35776359171769667
16,9,toExport,Caatinga,2001,0.7040979853479854,0.5000793602928161,0.49234719162342433,0.5000793602928161,0.4788526784527341,0.35634156498135866
17,9,toExport,Caatinga,2002,0.7083333333333334,0.5112890200667947,0.5006105669553664,0.5112890200667947,0.48762732313761653,0.3639132569483423
18,9,toExport,Caatinga,2003,0.7002060439560439,0.5025849765614566,0.4831626227309865,0.5025849765614566,0.47322563719571525,0.3528901176593508
19,9,toExport,Caatinga,2004,0.6983745421245421,0.5265512945314565,0.4738546023440969,0.5265512945314565,0.48191741080429545,0.3623764413848163
20,9,toExport,Caatinga,2005,0.6966575091575091,0.5166522778201058,0.483578403494448,0.5166522778201058,0.48486399298979516,0.3695263903038663
21,9,toExport,Caatinga,2006,0.6983745421245421,0.5232437430623794,0.49257446981095865,0.5232437430623794,0.4931139852501094,0.3756042387661956
22,9,toExport,Caatinga,2007,0.7011217948717948,0.5196177155550467,0.4920630157109153,0.5196177155550467,0.49041757733077945,0.37487902407203383
23,9,toExport,Caatinga,2008,0.7043269230769231,0.5262042465300675,0.4960667703047903,0.5262042465300675,0.4957498629388533,0.3756851142268076
24,9,toExport,Caatinga,2009,0.7042124542124543,0.5216087265175351,0.481931992273009,0.5216087265175351,0.48968460961560534,0.3707156773915438
25,9,toExport,Caatinga,2010,0.7027243589743589,0.5161882377361048,0.47557050644368504,0.5161882377361048,0.48317891524884066,0.3664707717212707
26,9,toExport,Caatinga,2011,0.7023809523809523,0.5175723965533499,0.48444950376432266,0.5175723965533499,0.4845326674983152,0.36892570413064013
27,9,toExport,Caatinga,2012,0.6989468864468864,0.5213440435717847,0.49147039633821454,0.5213440435717847,0.48065353169049274,0.36519566709515655
28,9,toExport,Caatinga,2013,0.704441391941392,0.4969025971366317,0.5026142905797761,0.4969025971366317,0.47725152137326465,0.3610446085140207
29,9,toExport,Caatinga,2014,0.7078754578754579,0.5004431740399263,0.4963240122321255,0.5004431740399263,0.4801043429786332,0.36085645856420134
30,9,toExport,Caatinga,2015,0.7098214285714286,0.4982162686793539,0.5019089832219827,0.4982162686793539,0.4797521119151755,0.3569697980018154
31,9,toExport,Caatinga,2016,0.7099358974358975,0.4984789672620194,0.5067976307629652,0.4984789672620194,0.4803586755479004,0.3567852818565394
32,9,toExport,Caatinga,2017,0.7098214285714286,0.49270428744457284,0.5078330688209746,0.49270428744457284,0.47899848496599645,0.3576428849263316
33,9,toExport,Caatinga,2018,0.7122252747252747,0.5128651720249832,0.5126787538790684,0.5128651720249832,0.4922754746468953,0.37167125102752885
34,9,toExport,Caatinga,2019,0.7063873626373627,0.5071344027297416,0.5014353746079951,0.5071344027297416,0.4873151217609233,0.363400016302559
35,9,toExport,Caatinga,2020,0.705242673992674,0.5141950660761071,0.49441170684898156,0.5141950660761071,0.49007596397807807,0.36417459445763445
36,9,toExport,Caatinga,2021,0.7070741758241759,0.5139872261236603,0.5093929683732704,0.5139872261236603,0.49515723660195937,0.36963071697236627
37,9,toExport,Caatinga,2022,0.7109661172161172,0.5232085854731299,0.5167718642224842,0.5232085854731299,0.5063025532137432,0.379229886979007
38,9,toExport,741,1985,,,,,,
39,9,toExport,741,1986,,,,,,
40,9,toExport,741,1987,,,,,,
